mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	2/2	2	1	E.V{		E	I		V	V						{	M	0	0	5, 9, 6		5.0	5.0	0	2	0.0	0.0	0.5	0.0
2	1	0	0	2/2	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	4	6	0.4	0.75	1.25	0.375
3	2	0	0	2/2	2	1	IV		E	I		IV	IV							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	2.0	0.0
3	2	1/2	1/2	2/2	2	1	vi		E	I		vi	vi							m	0	0	7, 4, 8		7.0	7.0	0	4	0.0	0.0	1.0	0.0
4	3	0	0	2/2	2	1	ii65		E	I		ii65	ii		65					mm7	0	0	3, 7, 4, 6		6.0	3.0	0	8	0.0	0.0	2.0	0.0
4	3	1/2	1/2	2/2	2	1	V		E	I		V	V							M	0	0	5, 9, 6		5.0	5.0	0	8	0.0	0.0	2.0	0.0
5	4	0	0	2/2	2	1	I|IAC}		E	I		I	I					IAC	}	M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	2.0	0.0
5	4	3/4	3/4	2/2	2	1	V/vi{		E	I		V/vi	V				vi		{	M	0	0	8, 12, 9		8.0	8.0	0	2	0.0	0.0	0.5	0.0
6	5	0	0	2/2	2	1	vi		E	I		vi	vi							m	0	0	7, 4, 8		7.0	7.0	4	6	0.4	0.75	1.25	0.375
7	6	0	0	2/2	2	1	IV		E	I		IV	IV							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	1.0	0.0
7	6	1/4	1/4	2/2	2	1	viio6		E	I		viio6	vii	o	6					o	0	0	6, 3, 9		9.0	6.0	0	2	0.0	0.0	0.5	0.0
7	6	1/2	1/2	2/2	2	1	vi		E	I		vi	vi							m	0	0	7, 4, 8		7.0	7.0	0	3	0.0	0.0	1.5	0.0
8	7	0	0	2/2	2	1	ii65		E	I		ii65	ii		65					mm7	0	0	3, 7, 4, 6		6.0	3.0	0	4	0.0	0.0	1.0	0.0
8	7	1/4	1/4	2/2	2	1	ii7		E	I		ii7	ii		7					mm7	0	0	6, 3, 7, 4		6.0	6.0	0	4	0.0	0.0	1.0	0.0
8	7	1/2	1/2	2/2	2	1	V7(4)		E	I		V7(4)	V		7	4				Mm7	0	0	5, 4, 6, 3		5.0	5.0	0	5	0.0	0.0	2.125	0.0
8	7	3/4	3/4	2/2	2	1	V7		E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	1	1	0.5	0.125	0.25	0.3333333333333333
9	8	0	0	2/2	2	1	I|PAC}		E	I		I	I					PAC	}	M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	3.0	0.0
9	8	3/4	3/4	2/2	2	1	V{		E	I		V	V						{	M	0	0	5, 9, 6		5.0	5.0	0	1	0.0	0.0	0.25	0.0
10	9	0	0	2/2	2	1	iii	vi/V	E	I		iii	iii							m	0	0	8, 5, 9		8.0	8.0	1	3	0.25	0.125	0.875	0.125
10	9	1/4	1/4	2/2	2	1	iii7	vi7/V	E	I		iii7	iii		7					mm7	0	0	8, 5, 9, 6		8.0	8.0	0	2	0.0	0.0	0.5	0.0
10	9	1/2	1/2	2/2	2	1	vi(9)	ii(9)/V	E	I		vi(9)	vi			9				m	0	0	7, 4, 8	9	7.0	7.0	0	3	0.0	0.0	1.25	0.0
10	9	3/4	3/4	2/2	2	1	vi7	ii7/V	E	I		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7.0	7.0	0	1	0.0	0.0	0.25	0.0
11	10	0	0	2/2	2	1	vi	ii/V	E	I		vi	vi							m	0	0	7, 4, 8		7.0	7.0	0	3	0.0	0.0	1.0	0.0
11	10	1/4	1/4	2/2	2	1	V7/V		E	I		V7/V	V		7		V			Mm7	0	0	6, 10, 7, 4		6.0	6.0	0	2	0.0	0.0	0.5	0.0
