mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	4/4	2	1	A.V{					A	I		V		V						{	M	0	0	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
2	1	0	0	4/4	2	1	I[I					A	I	I	I		I							M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	2.5	0.0
2	1	1/2	1/2	4/4	2	1	ii					A	I	I	ii		ii							m	0	0	5, 2, 6		5	5	0	3	0.0	0.0	0.75	0.0
2	1	3/4	3/4	4/4	2	1	V					A	I	I	V		V							M	0	0	4, 8, 5		4	4	1	3	0.25	0.125	0.625	0.16666666666666666
3	2	0	0	4/4	2	1	I					A	I	I	I		I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.25	0.0
3	2	1/4	1/4	4/4	2	1	ii6					A	I	I	ii6		ii		6					m	0	0	2, 6, 5		5	2	0	3	0.0	0.0	0.375	0.0
3	2	3/8	3/8	4/4	2	1	viio6					A	I	I	viio6		vii	o	6					o	0	0	5, 2, 8		8	5	0	3	0.0	0.0	0.375	0.0
3	2	1/2	1/2	4/4	2	1	I]					A	I	I	I		I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.625	0.0
3	2	3/4	3/4	4/4	2	1	IM2					A	I		IM2		I	M	2					MM7	0	0	8, 3, 7, 4		3	8	0	2	0.0	0.0	0.375	0.0
4	3	0	0	4/4	2	1	vi					A	I		vi		vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	1.0	0.0
4	3	1/4	1/4	4/4	2	1	V					A	I		V		V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	0.5	0.0
4	3	3/8	3/8	4/4	2	1	V6					A	I		V6		V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.375	0.0
4	3	1/2	1/2	4/4	2	1	vi					A	I		vi		vi							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	0.875	0.0
4	3	5/8	5/8	4/4	2	1	IV6					A	I		IV6		IV		6					M	0	0	6, 3, 2		2	6	0	1	0.0	0.0	0.125	0.0
4	3	3/4	3/4	4/4	2	1	V					A	I		V		V							M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	1.0	0.0
5	4	0	0	4/4	2	1	IV					A	I		IV		IV							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	2.125	0.0
5	4	1/8	1/8	4/4	2	1	ii65					A	I		ii65		ii		65					mm7	0	0	2, 6, 3, 5		5	2	0	1	0.0	0.0	0.125	0.0
5	4	1/4	1/4	4/4	2	1	ii7					A	I		ii7		ii		7					mm7	0	0	5, 2, 6, 3		5	5	0	2	0.0	0.0	0.75	0.0
5	4	1/2	1/2	4/4	2	1	V7(4)}					A	I		V7(4)		V		7	4			}	Mm7	0	0	4, 3, 5, 2		4	4	0	1	0.0	0.0	0.5	0.0
5	4	3/4	3/4	4/4	2	1	V7|HC					A	I		V7		V		7			HC		Mm7	0	0	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.375	0.0
6	5	0	0	4/4	2	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	0	10	0.0	0.0	2.0	0.0
6	5	1/2	1/2	4/4	2	1	ii2					A	I		ii2		ii		2					mm7	0	0	3, 5, 2, 6		5	3	1	4	0.2	0.125	1.125	0.1
6	5	3/4	3/4	4/4	2	1	V6(13)					A	I		V6(13)		V		6	13				M	0	0	8, 5, 4	7	4	8	0	4	0.0	0.0	0.75	0.0
7	6	0	0	4/4	2	1	IM2				IVM2/V	A	I		IM2		I	M	2					MM7	0	0	8, 3, 7, 4		3	8	0	5	0.0	0.0	1.25	0.0
7	6	1/4	1/4	4/4	2	1	V43/V					A	I		V43/V		V		43		V			Mm7	0	0	6, 3, 5, 9		5	6	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
7	6	1/2	1/2	4/4	2	1	V					A	I		V		V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.625	0.0
7	6	3/4	3/4	4/4	2	1	VM2					A	I		VM2		V	M	2					MM7	0	0	9, 4, 8, 5		4	9	0	2	0.0	0.0	0.375	0.0
8	7	0	0	4/4	2	1	IV					A	I		IV		IV							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.25	0.0
8	7	1/4	1/4	4/4	2	1	V2					A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4	2	0	5	0.0	0.0	0.75	0.0
8	7	1/2	1/2	4/4	2	1	IV					A	I		IV		IV							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.75	0.0
8	7	5/8	5/8	4/4	2	1	IVM2					A	I		IVM2		IV	M	2					MM7	0	0	7, 2, 6, 3		2	7	0	2	0.0	0.0	0.25	0.0
8	7	3/4	3/4	4/4	2	1	ii7					A	I		ii7		ii		7					mm7	0	0	5, 2, 6, 3		5	5	0	4	0.0	0.0	0.625	0.0
8	7	7/8	7/8	4/4	2	1	ii7(9)					A	I		ii7(9)		ii		7	9				mm7	0	0	5, 2, 6, 3	7	5	5	0	3	0.0	0.0	0.375	0.0
9	8	0	0	4/4	2	1	V					A	I		V		V							M	0	0	4, 8, 5		4	4	1	5	0.16666666666666666	0.0	0.75	0.0
9	8	1/8	1/8	4/4	2	1	V7(9)					A	I		V7(9)		V		7	9				Mm7	0	0	4, 8, 5, 2	6	4	4	0	2	0.0	0.0	0.25	0.0
9	8	1/4	1/4	4/4	2	1	I|PAC}					A	I		I		I					PAC	}	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
9	8	3/4	3/4	4/4	2	1	vi.V{	-0.107503	5.11254	/		A	vi		V		V						{	M	0	1	7, 11, 8		7	7	0	4	0.0	0.0	1.0	0.0
