mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	D.I[I{	D	I	I	I	I						{	M	0	0	2, 6, 3		2.0	2.0	14	50	0.21875	0.375	9.4375	0.03821656050955414
9	9	0	0	2/4	2	1	V	D	I	I	V	V							M	0	0	3, 7, 4		3.0	3.0	18	28	0.391304347826087	2.375	3.9375	0.37623762376237624
13	13	0	0	2/4	2	1	V(9)	D	I	I	V(9)	V			9				M	0	0	3, 7, 4	5	3.0	3.0	5	8	0.38461538461538464	0.5	1.25	0.2857142857142857
14	14	0	0	2/4	2	1	V7	D	I	I	V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	5	0.16666666666666666	0.25	0.5	0.3333333333333333
14	14	1/4	1/4	2/4	2	1	I	D	I	I	I	I							M	0	0	2, 6, 3		2.0	2.0	3	4	0.42857142857142855	0.125	0.625	0.16666666666666666
15	15	0	0	2/4	2	1	V	D	I	I	V	V							M	0	0	3, 7, 4		3.0	3.0	9	13	0.4090909090909091	1.1875	2.0625	0.36538461538461536
17	17	0	0	2/4	2	1	V(9)	D	I	I	V(9)	V			9				M	0	0	3, 7, 4	5	3.0	3.0	5	8	0.38461538461538464	0.5	1.25	0.2857142857142857
18	18	0	0	2/4	2	1	V7	D	I	I	V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	5	0.16666666666666666	0.25	0.5	0.3333333333333333
18	18	1/4	1/4	2/4	2	1	I	D	I	I	I	I							M	0	0	2, 6, 3		2.0	2.0	3	4	0.42857142857142855	0.125	0.625	0.16666666666666666
19	19	0	0	2/4	2	1	V	D	I	I	V	V							M	0	0	3, 7, 4		3.0	3.0	9	14	0.391304347826087	1.1875	2.3125	0.3392857142857143
21	21	0	0	2/4	2	1	V7	D	I	I	V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	6	0.14285714285714285	0.25	0.625	0.2857142857142857
21	21	1/4	1/4	2/4	2	1	I	D	I	I	I	I							M	0	0	2, 6, 3		2.0	2.0	1	7	0.125	0.0	0.875	0.0
22	22	0	0	2/4	2	1	V7	D	I	I	V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	6	0.14285714285714285	0.25	0.625	0.2857142857142857
22	22	1/4	1/4	2/4	2	1	I	D	I	I	I	I							M	0	0	2, 6, 3		2.0	2.0	1	7	0.125	0.0	0.875	0.0
23	23	0	0	2/4	2	1	V	D	I	I	V	V							M	0	0	3, 7, 4		3.0	3.0	9	13	0.4090909090909091	1.1875	2.0625	0.36538461538461536
25	25	0	0	2/4	2	1	V7	D	I	I	V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	6	0.14285714285714285	0.25	0.5625	0.3076923076923077
25	25	1/4	1/4	2/4	2	1	I	D	I	I	I	I							M	0	0	2, 6, 3		2.0	2.0	1	7	0.125	0.0	0.8125	0.0
26	26	0	0	2/4	2	1	V7	D	I	I	V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	6	0.14285714285714285	0.25	0.5625	0.3076923076923077
26	26	1/4	1/4	2/4	2	1	I	D	I	I	I	I							M	0	0	2, 6, 3		2.0	2.0	1	7	0.125	0.0	0.8125	0.0
27	27	0	0	2/4	2	1	V	D	I	I	V	V							M	0	0	3, 7, 4		3.0	3.0	9	13	0.4090909090909091	1.1875	2.0625	0.36538461538461536
29	29	0	0	2/4	2	1	I]}	D	I	I	I	I						}	M	0	0	2, 6, 3		2.0	2.0	24	80	0.23076923076923078	1.125	14.5625	0.07171314741035857
