mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	2	1	c.i{					c	i		i		i						{	m	1	1	0, -3, 1		0.0	0.0	1	5	0.16666666666666666	0.125	1.875	0.0625
1	1	1/2	1/2	2/2	2	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	5	0.0	0.0	2.0	0.0
2	2	0	0	2/2	2	1	V(6)					c	i		V(6)		V			6				M	1	1	1, 5, -3		1.0	1.0	0	3	0.0	0.0	2.25	0.0
2	2	1/4	1/4	2/2	2	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.75	0.0
3	3	0	0	2/2	2	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	1	5	0.16666666666666666	0.125	1.875	0.0625
3	3	1/2	1/2	2/2	2	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	1.625	0.0
3	3	3/4	3/4	2/2	2	1	iio6	0.355587	-2.72217	/	viio6/III	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2.0	-1.0	1	1	0.5	0.125	0.25	0.3333333333333333
4	4	0	0	2/2	2	1	III					c	i		III		III							M	1	1	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	2.25	0.0
4	4	1/2	1/2	2/2	2	1	V|HC}					c	i		V		V					HC	}	M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.75	0.0
5	5	0	0	2/2	2	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	1	5	0.16666666666666666	0.125	1.875	0.0625
