mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	G.I[I{						G	I	I	I	I						{	M	0	0	1, 5, 2		1	1	0	14	0.0	0.0	4.75	0.0
3	3	1/2	1/2	3/4	2	1	V7(6)						G	I	I	V7(6)	V		7	6				Mm7	0	0	2, 6, 5, 0		2	2	0	5	0.0	0.0	1.0	0.0
4	4	0	0	3/4	2	1	I						G	I	I	I	I							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	1.75	0.0
4	4	1/2	1/2	3/4	2	1	V7(6)]						G	I	I	V7(6)	V		7	6				Mm7	0	0	2, 6, 5, 0		2	2	0	5	0.0	0.0	1.0	0.0
5	5	0	0	3/4	2	1	I64						G	I		I64	I		64					M	0	0	2, 1, 5		1	2	0	5	0.0	0.0	1.0	0.0
5	5	1/4	1/4	3/4	2	1	V7(6)						G	I		V7(6)	V		7	6				Mm7	0	0	2, 6, 5, 0		2	2	0	5	0.0	0.0	1.0	0.0
5	5	1/2	1/2	3/4	2	1	I64						G	I		I64	I		64					M	0	0	2, 1, 5		1	2	0	5	0.0	0.0	1.0	0.0
6	6	0	0	3/4	2	1	V7(6)						G	I		V7(6)	V		7	6				Mm7	0	0	2, 6, 5, 0		2	2	0	5	0.0	0.0	1.0	0.0
6	6	1/4	1/4	3/4	2	1	I64}						G	I		I64	I		64				}	M	0	0	2, 1, 5		1	2	0	3	0.0	0.0	0.75	0.0
6	6	1/2	1/2	3/4	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
7	7	0	0	3/4	2	1	iii[i/iii{	-0.115329	-3.13431		/		G	I	iii	i/iii	i				iii		{	m	0	0	5, 2, 6		5	5	0	6	0.0	0.0	1.75	0.0
7	7	1/2	1/2	3/4	2	1	V7(6)/iii						G	I	iii	V7(6)/iii	V		7	6	iii			Mm7	0	0	6, 10, 2, 4		6	6	0	5	0.0	0.0	1.0	0.0
8	8	0	0	3/4	2	1	i/iii						G	I	iii	i/iii	i				iii			m	0	0	5, 2, 6		5	5	0	6	0.0	0.0	1.75	0.0
8	8	1/2	1/2	3/4	2	1	V7(6)/iii]	-0.900269	-6		/		G	I	iii	V7(6)/iii	V		7	6	iii			Mm7	0	0	6, 10, 2, 4		6	6	0	5	0.0	0.0	1.0	0.0
9	9	0	0	3/4	2	1	i64/iii						G	I		i64/iii	i		64		iii			m	0	0	6, 5, 2		5	6	0	5	0.0	0.0	1.0	0.0
9	9	1/4	1/4	3/4	2	1	V7(6)/iii						G	I		V7(6)/iii	V		7	6	iii			Mm7	0	0	6, 10, 2, 4		6	6	0	5	0.0	0.0	1.0	0.0
9	9	1/2	1/2	3/4	2	1	i64/iii						G	I		i64/iii	i		64		iii			m	0	0	6, 5, 2		5	6	0	5	0.0	0.0	1.0	0.0
10	10	0	0	3/4	2	1	V7(6)/iii						G	I		V7(6)/iii	V		7	6	iii			Mm7	0	0	6, 10, 2, 4		6	6	0	5	0.0	0.0	1.0	0.0
10	10	1/4	1/4	3/4	2	1	i64/iii}						G	I		i64/iii	i		64		iii		}	m	0	0	6, 5, 2		5	6	0	4	0.0	0.0	1.0	0.0
10	10	1/2	1/2	3/4	2	1	i/iii						G	I		i/iii	i				iii			m	0	0	5, 2, 6		5	5	0	2	0.0	0.0	0.5	0.0
11	11	0	0	3/4	2	1	V7{						G	I		V7	V		7				{	Mm7	0	0	2, 6, 3, 0		2	2	0	8	0.0	0.0	3.0	0.0
11	11	1/2	1/2	3/4	2	1	V7(42)					IV6(9)	G	I		V7(42)	V		7	42				Mm7	0	0	4, 1, 3, 0		2	4	2	5	0.2857142857142857	0.375	1.125	0.25
12	12	0	0	3/4	2	1	V65(9)						G	I		V65(9)	V		65	9				Mm7	0	0	6, 3, 0, 2	4	2	6	0	10	0.0	0.0	3.0	0.0
12	12	1/2	1/2	3/4	2	1	V65(94)					IV64(9)	G	I		V65(94)	V		65	94				Mm7	0	0	1, 3, 0, 2	4	2	1	0	6	0.0	0.0	1.5	0.0
13	13	0	0	3/4	2	1	V43(9)						G	I		V43(9)	V		43	9				Mm7	0	0	3, 0, 2, 6	4	2	3	0	8	0.0	0.0	3.0	0.0
13	13	1/2	1/2	3/4	2	1	V65(94)					IV64(9)	G	I		V65(94)	V		65	94				Mm7	0	0	1, 3, 0, 2	4	2	1	0	6	0.0	0.0	1.5	0.0
14	14	0	0	3/4	2	1	V65(9)	0.453048	4.28504	-1.85381	/		G	I		V65(9)	V		65	9				Mm7	0	0	6, 3, 0, 2	4	2	6	0	8	0.0	0.0	3.0	0.0
14	14	1/2	1/2	3/4	2	1	V43(94)	-1.17792	6.23148	0.046952	/	ii7(+4)	G	I		V43(94)	V		43	94				Mm7	0	0	3, 0, 2, 1	4	2	3	0	6	0.0	0.0	1.5	0.0
15	15	0	0	3/4	2	1	V7	0.724877	7.52921	-1.22158	/		G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	8	0.0	0.0	3.0	0.0
15	15	1/2	1/2	3/4	2	1	V7(42)					IV6(9)	G	I		V7(42)	V		7	42				Mm7	0	0	4, 1, 3, 0		2	4	2	6	0.25	0.375	1.375	0.21428571428571427
16	16	0	0	3/4	2	1	V65(9)						G	I		V65(9)	V		65	9				Mm7	0	0	6, 3, 0, 2	4	2	6	0	10	0.0	0.0	3.0	0.0
16	16	1/2	1/2	3/4	2	1	V65(94)					IV64(9)	G	I		V65(94)	V		65	94				Mm7	0	0	1, 3, 0, 2	4	2	1	0	6	0.0	0.0	1.5	0.0
17	17	0	0	3/4	2	1	V43(9)						G	I		V43(9)	V		43	9				Mm7	0	0	3, 0, 2, 6	4	2	3	0	8	0.0	0.0	3.0	0.0
17	17	1/2	1/2	3/4	2	1	V65(94)	-0.724877	3.95038		/	IV64(9)	G	I		V65(94)	V		65	94				Mm7	0	0	1, 3, 0, 2	4	2	1	0	6	0.0	0.0	1.5	0.0
18	18	0	0	3/4	2	1	V65(9)						G	I		V65(9)	V		65	9				Mm7	0	0	6, 3, 0, 2	4	2	6	0	8	0.0	0.0	3.0	0.0
18	18	1/2	1/2	3/4	2	1	V7}						G	I		V7	V		7				}	Mm7	0	0	2, 6, 3, 0		2	2	0	6	0.0	0.0	1.5	0.0
19	19	0	0	3/4	2	1	V7(9)/IV{						G	I		V7(9)/IV	V		7	9	IV		{	Mm7	0	0	1, 5, 2, -1	3	1	1	0	10	0.0	0.0	3.25	0.0
20	20	0	0	3/4	2	1	ii65					IV(13)	G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3	0	0	6	0.0	0.0	2.75	0.0
20	20	1/4	1/4	3/4	2	1	IV						G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	7	0.0	0.0	1.5	0.0
21	21	0	0	3/4	2	1	V7(9)						G	I		V7(9)	V		7	9				Mm7	0	0	2, 6, 3, 0	4	2	2	0	10	0.0	0.0	3.25	0.0
22	22	0	0	3/4	2	1	I(13)						G	I		I(13)	I			13				M	0	0	1, 5, 2	4	1	1	0	6	0.0	0.0	2.75	0.0
22	22	1/4	1/4	3/4	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	7	0.0	0.0	1.5	0.0
23	23	0	0	3/4	2	1	V7(9)/IV						G	I		V7(9)/IV	V		7	9	IV			Mm7	0	0	1, 5, 2, -1	3	1	1	0	10	0.0	0.0	3.25	0.0
24	24	0	0	3/4	2	1	ii65					IV(13)	G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3	0	0	5	0.0	0.0	2.25	0.0
24	24	1/4	1/4	3/4	2	1	IV						G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	7	0.0	0.0	1.5	0.0
25	25	0	0	3/4	2	1	V7(9)						G	I		V7(9)	V		7	9				Mm7	0	0	2, 6, 3, 0	4	2	2	0	10	0.0	0.0	3.25	0.0
26	26	0	0	3/4	2	1	I(13)						G	I		I(13)	I			13				M	0	0	1, 5, 2	4	1	1	0	5	0.0	0.0	2.25	0.0
26	26	1/4	1/4	3/4	2	1	I|IAC}						G	I		I	I					IAC	}	M	0	0	1, 5, 2		1	1	0	12	0.0	0.0	3.0	0.0
27	27	1/2	1/2	3/4	2	1	I(134)						G	I		I(134)	I			134				M	0	0	1, 0, 2	4	1	1	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
28	28	0	0	3/4	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	12	0.0	0.0	5.25	0.0
29	29	1/2	1/2	3/4	2	1	I(9)						G	I		I(9)	I			9				M	0	0	1, 5, 2	3	1	1	0	8	0.0	0.0	2.75	0.0
30	30	1/4	1/4	3/4	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
30	30	1/2	1/2	3/4	2	1	I(9)						G	I		I(9)	I			9				M	0	0	1, 5, 2	3	1	1	0	3	0.0	0.0	0.75	0.0
31	31	0	0	3/4	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	2.25	0.0
31	31	1/2	1/2	3/4	2	1	I(9)						G	I		I(9)	I			9				M	0	0	1, 5, 2	3	1	1	0	5	0.0	0.0	0.75	0.0
32	32	0	0	3/4	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	10	0.0	0.0	5.0	0.0
33	33	1/2	1/2	3/4	2	1	I(9)						G	I		I(9)	I			9				M	0	0	1, 5, 2	3	1	1	0	6	0.0	0.0	1.0	0.0
34	34	0	0	3/4	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	10	0.0	0.0	5.0	0.0
35	35	1/2	1/2	3/4	2	1	I(9)						G	I		I(9)	I			9				M	0	0	1, 5, 2	3	1	1	0	6	0.0	0.0	1.0	0.0
36	36	0	0	3/4	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	2.25	0.0
36	36	1/2	1/2	3/4	2	1	I(9)						G	I		I(9)	I			9				M	0	0	1, 5, 2	3	1	1	0	5	0.0	0.0	0.75	0.0
37	37	0	0	3/4	2	1	I}						G	I		I	I						}	M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	2.25	0.0
37	37	1/2	1/2	3/4	2	1	I(9)						G	I		I(9)	I			9				M	0	0	1, 5, 2	3	1	1	0	5	0.0	0.0	0.75	0.0
38	38	0	0	3/4	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	2.25	0.0
38	38	1/2	1/2	3/4	2	1	I(9)						G	I		I(9)	I			9				M	0	0	1, 5, 2	3	1	1	0	5	0.0	0.0	0.75	0.0
39	39	0	0	3/4	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	2.25	0.0
39	39	1/2	1/2	3/4	2	1	I(9)						G	I		I(9)	I			9				M	0	0	1, 5, 2	3	1	1	0	5	0.0	0.0	0.75	0.0
40	40	0	0	3/4	2	1	I{						G	I		I	I						{	M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.75	0.0
41	41	0	0	3/4	2	1	I64}					V}	G	I		I64	I		64				}	M	0	0	2, 1, 5		1	2	0	1	0.0	0.0	0.75	0.0
