mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
28	28	0	0	6/8	2	1	V						C	I	V	V		V							M	0	0	1, 5, 2		1.0	1.0	1	3	0.25	0.0625	0.5625	0.1
28	28	1/4	1/4	6/8	2	1	V43/V						C	I	V	V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2.0	3.0	0	3	0.0	0.0	0.375	0.0
28	28	3/8	3/8	6/8	2	1	V						C	I	V	V		V							M	0	0	1, 5, 2		1.0	1.0	1	3	0.25	0.0625	0.5625	0.1
28	28	5/8	5/8	6/8	2	1	ii43						C	I	V	ii43		ii		43					mm7	0	0	3, 0, 2, -1		2.0	3.0	0	3	0.0	0.0	0.375	0.0
29	29	0	0	6/8	2	1	V7						C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.625	0.0
29	29	1/4	1/4	6/8	2	1	ii2					vii%7(2)	C	I	V	ii2		ii		2					mm7	0	0	0, 2, -1, 3		2.0	0.0	0	3	0.0	0.0	0.375	0.0
29	29	3/8	3/8	6/8	2	1	V7]						C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.625	0.0
29	29	5/8	5/8	6/8	2	1	vii%7					V(9)	C	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5.0	5.0	0	3	0.0	0.0	0.375	0.0
30	30	0	0	6/8	2	1	IM7						C	I		IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0.0	0.0	2	12	0.14285714285714285	0.125	1.875	0.0625
31	31	0	0	6/8	2	1	IVM7(9)						C	I		IVM7(9)		IV	M	7	9				MM7	0	0	-1, 3, 0, 4	1	-1.0	-1.0	0	14	0.0	0.0	2.0	0.0
32	32	0	0	6/8	2	1	vii%7						C	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5.0	5.0	2	12	0.14285714285714285	0.125	1.875	0.0625
33	33	0	0	6/8	2	1	iii7(9)						C	I		iii7(9)		iii		7	9				mm7	0	0	4, 1, 5, 2	-1	4.0	4.0	0	14	0.0	0.0	2.0	0.0
34	34	0	0	6/8	2	1	vi7						C	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3.0	3.0	2	12	0.14285714285714285	0.125	1.875	0.0625
35	35	0	0	6/8	2	1	ii7(9)						C	I		ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2.0	2.0	0	13	0.0	0.0	2.5	0.0
37	37	0	0	6/8	2	1	V(9)|HC}	0.304064	7.02716	-6.41746	/		C	I		V(9)		V			9		HC	}	M	0	0	1, 5, 2	3	1.0	1.0	2	19	0.09523809523809523	0.1875	4.3125	0.041666666666666664
40	40	1/2	1/2	6/8	2	1	I64{	-0.304064	3.63379	-9.99021	/		C	I		I64		I		64				{	M	0	0	1, 0, 4		0.0	1.0	4	15	0.21052631578947367	0.375	2.375	0.13636363636363635
43	43	0	0	6/8	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	3	14	0.17647058823529413	0.25	2.125	0.10526315789473684
45	45	0	0	6/8	2	1	IVM2						C	I		IVM2		IV	M	2					MM7	0	0	4, -1, 3, 0		-1.0	4.0	0	6	0.0	0.0	1.5	0.0
45	45	3/8	3/8	6/8	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	2	6	0.25	0.125	1.375	0.08333333333333333
46	46	0	0	6/8	2	1	iii2						C	I		iii2		iii		2					mm7	0	0	2, 4, 1, 5		4.0	2.0	1	4	0.2	0.125	1.375	0.08333333333333333
46	46	3/8	3/8	6/8	2	1	IVM43						C	I		IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1.0	0.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
47	47	0	0	6/8	2	1	ii2						C	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2.0	0.0	0	6	0.0	0.0	1.5	0.0
47	47	3/8	3/8	6/8	2	1	iii43						C	I		iii43		iii		43					mm7	0	0	5, 2, 4, 1		4.0	5.0	2	6	0.25	0.125	1.375	0.08333333333333333
48	48	0	0	6/8	2	1	IM2						C	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0.0	5.0	1	4	0.2	0.125	1.375	0.08333333333333333
48	48	3/8	3/8	6/8	2	1	ii43						C	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2.0	3.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
49	49	0	0	6/8	2	1	vii%2						C	I		vii%2		vii	%	2					%7	0	0	3, 5, 2, -1		5.0	3.0	0	6	0.0	0.0	1.5	0.0
49	49	3/8	3/8	6/8	2	1	IM43						C	I		IM43		I	M	43					MM7	0	0	1, 5, 0, 4		0.0	1.0	2	6	0.25	0.125	1.375	0.08333333333333333
50	50	0	0	6/8	2	1	vi2						C	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3.0	1.0	0	6	0.0	0.0	1.5	0.0
50	50	3/8	3/8	6/8	2	1	vii%43						C	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5.0	-1.0	2	6	0.25	0.125	1.375	0.08333333333333333
51	51	0	0	6/8	2	1	V2						C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	6	0.0	0.0	1.5	0.0
51	51	3/8	3/8	6/8	2	1	vi43						C	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3.0	4.0	2	6	0.25	0.125	1.375	0.08333333333333333
52	52	0	0	6/8	2	1	IVM2						C	I		IVM2		IV	M	2					MM7	0	0	4, -1, 3, 0		-1.0	4.0	1	4	0.2	0.125	1.375	0.08333333333333333
52	52	3/8	3/8	6/8	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
53	53	0	0	6/8	2	1	IVM2						C	I		IVM2		IV	M	2					MM7	0	0	4, -1, 3, 0		-1.0	4.0	0	6	0.0	0.0	1.5	0.0
53	53	3/8	3/8	6/8	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	2	6	0.25	0.125	1.375	0.08333333333333333
54	54	0	0	6/8	2	1	iii2						C	I		iii2		iii		2					mm7	0	0	2, 4, 1, 5		4.0	2.0	1	4	0.2	0.125	1.375	0.08333333333333333
54	54	3/8	3/8	6/8	2	1	IVM43						C	I		IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1.0	0.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
55	55	0	0	6/8	2	1	ii43						C	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2.0	3.0	0	6	0.0	0.0	1.5	0.0
55	55	3/8	3/8	6/8	2	1	iii43						C	I		iii43		iii		43					mm7	0	0	5, 2, 4, 1		4.0	5.0	2	6	0.25	0.125	1.375	0.08333333333333333
56	56	0	0	6/8	2	1	IM2						C	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0.0	5.0	1	4	0.2	0.125	1.375	0.08333333333333333
56	56	3/8	3/8	6/8	2	1	ii43						C	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2.0	3.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
57	57	0	0	6/8	2	1	vii%2						C	I		vii%2		vii	%	2					%7	0	0	3, 5, 2, -1		5.0	3.0	0	6	0.0	0.0	1.5	0.0
57	57	3/8	3/8	6/8	2	1	IM43						C	I		IM43		I	M	43					MM7	0	0	1, 5, 0, 4		0.0	1.0	2	6	0.25	0.125	1.375	0.08333333333333333
58	58	0	0	6/8	2	1	vi2						C	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3.0	1.0	0	6	0.0	0.0	1.5	0.0
58	58	3/8	3/8	6/8	2	1	vii%43						C	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5.0	-1.0	2	6	0.25	0.125	1.375	0.08333333333333333
59	59	0	0	6/8	2	1	V2						C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	6	0.0	0.0	1.5	0.0
59	59	3/8	3/8	6/8	2	1	vi43						C	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3.0	4.0	2	6	0.25	0.125	1.375	0.08333333333333333
60	60	0	0	6/8	2	1	IVM2						C	I		IVM2		IV	M	2					MM7	0	0	4, -1, 3, 0		-1.0	4.0	1	4	0.2	0.125	1.375	0.08333333333333333
60	60	3/8	3/8	6/8	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	2	6	0.25	0.25	1.5	0.14285714285714285
61	61	0	0	6/8	2	1	IVM2						C	I		IVM2		IV	M	2					MM7	0	0	4, -1, 3, 0		-1.0	4.0	0	9	0.0	0.0	1.875	0.0
61	61	3/8	3/8	6/8	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
62	62	0	0	6/8	2	1	iii2						C	I		iii2		iii		2					mm7	0	0	2, 4, 1, 5		4.0	2.0	2	5	0.2857142857142857	0.25	1.625	0.13333333333333333
62	62	3/8	3/8	6/8	2	1	IVM43						C	I		IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1.0	0.0	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
63	63	0	0	6/8	2	1	ii2						C	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2.0	0.0	0	9	0.0	0.0	1.875	0.0
63	63	3/8	3/8	6/8	2	1	iii43						C	I		iii43		iii		43					mm7	0	0	5, 2, 4, 1		4.0	5.0	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
64	64	0	0	6/8	2	1	IM2						C	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0.0	5.0	2	5	0.2857142857142857	0.25	1.625	0.13333333333333333
64	64	3/8	3/8	6/8	2	1	ii43						C	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2.0	3.0	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
65	65	0	0	6/8	2	1	vii%2						C	I		vii%2		vii	%	2					%7	0	0	3, 5, 2, -1		5.0	3.0	0	9	0.0	0.0	1.875	0.0
65	65	3/8	3/8	6/8	2	1	IM43						C	I		IM43		I	M	43					MM7	0	0	1, 5, 0, 4		0.0	1.0	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
66	66	0	0	6/8	2	1	vi2						C	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3.0	1.0	0	9	0.0	0.0	1.875	0.0
66	66	3/8	3/8	6/8	2	1	vii%43						C	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5.0	-1.0	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
67	67	0	0	6/8	2	1	V2						C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	9	0.0	0.0	1.875	0.0
67	67	3/8	3/8	6/8	2	1	vi43						C	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3.0	4.0	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
68	68	0	0	6/8	2	1	IVM2						C	I		IVM2		IV	M	2					MM7	0	0	4, -1, 3, 0		-1.0	4.0	2	5	0.2857142857142857	0.25	1.625	0.13333333333333333
68	68	3/8	3/8	6/8	2	1	V43}						C	I		V43		V		43				}	Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	0.625	0.0
68	68	1/2	1/2	6/8	2	1	bVI6{						C	I		bVI6		bVI		6				{	M	0	0	0, -3, -4		-4.0	0.0	2	2	0.5	0.25	0.25	0.5
69	69	0	0	6/8	2	1	bVI						C	I		bVI		bVI							M	0	0	-4, 0, -3		-4.0	-4.0	0	11	0.0	0.0	1.75	0.0
69	69	3/8	3/8	6/8	2	1	iv7					vi7/bVI	C	I		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1.0	-1.0	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
70	70	0	0	6/8	2	1	bVI						C	I		bVI		bVI							M	0	0	-4, 0, -3		-4.0	-4.0	0	9	0.0	0.0	2.0	0.0
70	70	3/8	3/8	6/8	2	1	iv7					vi7/bVI	C	I		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1.0	-1.0	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
71	71	0	0	6/8	2	1	bVI						C	I		bVI		bVI							M	0	0	-4, 0, -3		-4.0	-4.0	0	11	0.0	0.0	1.75	0.0
71	71	3/8	3/8	6/8	2	1	iv7					vi7/bVI	C	I		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1.0	-1.0	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
72	72	0	0	6/8	2	1	bVI						C	I		bVI		bVI							M	0	0	-4, 0, -3		-4.0	-4.0	0	9	0.0	0.0	2.0	0.0
72	72	3/8	3/8	6/8	2	1	iv7					vi7/bVI	C	I		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1.0	-1.0	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
73	73	0	0	6/8	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	11	0.0	0.0	1.75	0.0
73	73	3/8	3/8	6/8	2	1	IVM7						C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
74	74	0	0	6/8	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	9	0.0	0.0	2.0	0.0
74	74	3/8	3/8	6/8	2	1	IVM7						C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
75	75	0	0	6/8	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	11	0.0	0.0	1.75	0.0
75	75	3/8	3/8	6/8	2	1	IVM7						C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
76	76	0	0	6/8	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	9	0.0	0.0	2.0	0.0
76	76	3/8	3/8	6/8	2	1	IVM7						C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
77	77	0	0	6/8	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
77	77	3/8	3/8	6/8	2	1	IV						C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.75	0.0
78	78	0	0	6/8	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.875	0.0
78	78	3/8	3/8	6/8	2	1	IVM7						C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	1	5	0.16666666666666666	0.125	1.0	0.1111111111111111
79	79	0	0	6/8	2	1	I						C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
79	79	3/8	3/8	6/8	2	1	IV						C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.75	0.0
80	80	0	0	6/8	2	1	I[I|PC}{						C	I	I	I		I					PC	}{	M	0	0	0, 4, 1		0.0	0.0	0	2	0.0	0.0	1.125	0.0
80	80	3/8	3/8	6/8	2	1	IM7					I(7)	C	I	I	IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0.0	0.0	1	2	0.3333333333333333	0.125	0.5	0.2
81	81	0	0	6/8	2	1	IVM43					I6(+4)	C	I	I	IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1.0	0.0	0	6	0.0	0.0	1.875	0.0
81	81	3/8	3/8	6/8	2	1	V6(6)						C	I	I	V6(6)		V		6	6				M	0	0	5, 4, 1		1.0	5.0	0	3	0.0	0.0	0.875	0.0
81	81	1/2	1/2	6/8	2	1	V6						C	I	I	V6		V		6					M	0	0	5, 2, 1		1.0	5.0	1	3	0.25	0.0	0.25	0.0
82	82	0	0	6/8	2	1	I						C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.5	0.0
82	82	3/8	3/8	6/8	2	1	IM7					I(7)	C	I	I	IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0.0	0.0	1	3	0.25	0.125	0.625	0.16666666666666666
83	83	0	0	6/8	2	1	IVM43					I6(+4)	C	I	I	IVM43		IV	M	43					MM7	0	0	0, 4, -1, 3		-1.0	0.0	0	6	0.0	0.0	1.875	0.0
