mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	2	1	C.I{					C	I		I		I						{	M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	1.5	0.0
1	1	1/2	1/2	2/2	2	1	vi					C	I		vi		vi							m	0	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	2.0	0.0
2	2	0	0	2/2	2	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	1.5	0.0
2	2	1/4	1/4	2/2	2	1	I64					C	I		I64		I		64					M	0	0	1, 0, 4		0.0	1.0	0	2	0.0	0.0	0.5	0.0
2	2	1/2	1/2	2/2	2	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	5	0.0	0.0	1.25	0.0
2	2	3/4	3/4	2/2	2	1	IV6					C	I		IV6		IV		6					M	0	0	3, 0, -1		-1.0	3.0	0	5	0.0	0.0	1.25	0.0
3	3	0	0	2/2	2	1	IV(42)				V(+4)	C	I		IV(42)		IV			42				M	0	0	1, 5, 0		-1.0	1.0	1	4	0.2	0.25	1.0	0.2
3	3	1/4	1/4	2/2	2	1	IV					C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	5	0.0	0.0	1.25	0.0
3	3	1/2	1/2	2/2	2	1	I6					C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	5	0.0	0.0	1.25	0.0
3	3	3/4	3/4	2/2	2	1	IV					C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	1	5	0.16666666666666666	0.125	1.125	0.1
4	4	0	0	2/2	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.25	0.0
4	4	1/4	1/4	2/2	2	1	ii7(4)					C	I		ii7(4)		ii		7	4				mm7	0	0	2, 1, 3, 0		2.0	2.0	0	5	0.0	0.0	1.75	0.0
4	4	1/2	1/2	2/2	2	1	V64}					C	I		V64		V		64				}	M	0	0	2, 1, 5		1.0	2.0	0	3	0.0	0.0	1.5	0.0
4	4	3/4	3/4	2/2	2	1	V|HC					C	I		V		V					HC		M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
5	5	0	0	2/2	2	1	i/iii{					C	I		i/iii		i				iii		{	m	0	0	4, 1, 5		4.0	4.0	0	3	0.0	0.0	1.5	0.0
5	5	1/2	1/2	2/2	2	1	VI/iii	0	3.80406	/		C	I		VI/iii		VI				iii			M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	2.0	0.0
6	6	0	0	2/2	2	1	i/ii					C	I		i/ii		i				ii			m	0	0	2, -1, 3		2.0	2.0	3	0	1.0	1.5	0.0	1.0
6	6	1/4	1/4	2/2	2	1	i64/iii					C	I		i64/iii		i		64		iii			m	0	0	5, 4, 1		4.0	5.0	0	2	0.0	0.0	0.5	0.0
6	6	1/2	1/2	2/2	2	1	i/iii					C	I		i/iii		i				iii			m	0	0	4, 1, 5		4.0	4.0	0	5	0.0	0.0	1.25	0.0
6	6	3/4	3/4	2/2	2	1	iv7/iii				ii7/V	C	I		iv7/iii		iv		7		iii			mm7	0	0	3, 0, 4, 1		3.0	3.0	0	5	0.0	0.0	1.25	0.0
7	7	0	0	2/2	2	1	V(6)/V					C	I		V(6)/V		V			6	V			M	0	0	2, 6, 5		2.0	2.0	0	5	0.0	0.0	1.25	0.0
7	7	1/4	1/4	2/2	2	1	V2/V					C	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2.0	0.0	0	5	0.0	0.0	1.25	0.0
7	7	1/2	1/2	2/2	2	1	I6/V					C	I		I6/V		I		6		V			M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	1.25	0.0
7	7	3/4	3/4	2/2	2	1	IV/V					C	I		IV/V		IV				V			M	0	0	0, 4, 1		0.0	0.0	1	5	0.16666666666666666	0.125	1.125	0.1
8	8	0	0	2/2	2	1	V/V					C	I		V/V		V				V			M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.25	0.0
8	8	1/4	1/4	2/2	2	1	I/V}					C	I		I/V		I				V		}	M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.25	0.0
8	8	1/2	1/2	2/2	2	1	I64/V					C	I		I64/V		I		64		V			M	0	0	2, 1, 5		1.0	2.0	0	5	0.0	0.0	2.0	0.0
8	8	3/4	3/4	2/2	2	1	I/V|PAC					C	I		I/V		I				V	PAC		M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
9	9	0	0	2/2	2	1	I{					C	I		I		I						{	M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	1.5	0.0
9	9	1/2	1/2	2/2	2	1	vi					C	I		vi		vi							m	0	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	2.0	0.0
10	10	0	0	2/2	2	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	1.5	0.0
10	10	1/4	1/4	2/2	2	1	I64					C	I		I64		I		64					M	0	0	1, 0, 4		0.0	1.0	0	2	0.0	0.0	0.5	0.0
10	10	1/2	1/2	2/2	2	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	5	0.0	0.0	1.25	0.0
10	10	3/4	3/4	2/2	2	1	IV6					C	I		IV6		IV		6					M	0	0	3, 0, -1		-1.0	3.0	0	5	0.0	0.0	1.25	0.0
11	11	0	0	2/2	2	1	IV(42)				V(+4)	C	I		IV(42)		IV			42				M	0	0	1, 5, 0		-1.0	1.0	1	4	0.2	0.25	1.0	0.2
11	11	1/4	1/4	2/2	2	1	IV					C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	5	0.0	0.0	1.25	0.0
11	11	1/2	1/2	2/2	2	1	I6					C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	5	0.0	0.0	1.25	0.0
11	11	3/4	3/4	2/2	2	1	IV					C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	1	5	0.16666666666666666	0.125	1.125	0.1
12	12	0	0	2/2	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.25	0.0
12	12	1/4	1/4	2/2	2	1	ii7(4)					C	I		ii7(4)		ii		7	4				mm7	0	0	2, 1, 3, 0		2.0	2.0	0	5	0.0	0.0	1.75	0.0
12	12	1/2	1/2	2/2	2	1	V64}					C	I		V64		V		64				}	M	0	0	2, 1, 5		1.0	2.0	0	3	0.0	0.0	1.5	0.0
12	12	3/4	3/4	2/2	2	1	V|HC					C	I		V		V					HC		M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
13	13	0	0	2/2	2	1	i/iii{					C	I		i/iii		i				iii		{	m	0	0	4, 1, 5		4.0	4.0	0	3	0.0	0.0	1.5	0.0
13	13	1/2	1/2	2/2	2	1	VI/iii					C	I		VI/iii		VI				iii			M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	2.0	0.0
14	14	0	0	2/2	2	1	i/iii					C	I		i/iii		i				iii			m	0	0	4, 1, 5		4.0	4.0	0	3	0.0	0.0	1.5	0.0
14	14	1/4	1/4	2/2	2	1	i64/iii					C	I		i64/iii		i		64		iii			m	0	0	5, 4, 1		4.0	5.0	0	2	0.0	0.0	0.5	0.0
14	14	1/2	1/2	2/2	2	1	i/iii					C	I		i/iii		i				iii			m	0	0	4, 1, 5		4.0	4.0	0	5	0.0	0.0	1.25	0.0
14	14	3/4	3/4	2/2	2	1	iv7/iii				ii7/V	C	I		iv7/iii		iv		7		iii			mm7	0	0	3, 0, 4, 1		3.0	3.0	0	5	0.0	0.0	1.25	0.0
15	15	0	0	2/2	2	1	V(6)/V					C	I		V(6)/V		V			6	V			M	0	0	2, 6, 5		2.0	2.0	0	5	0.0	0.0	1.25	0.0
15	15	1/4	1/4	2/2	2	1	V2/V					C	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2.0	0.0	0	5	0.0	0.0	1.25	0.0
15	15	1/2	1/2	2/2	2	1	I6/V					C	I		I6/V		I		6		V			M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	1.25	0.0
15	15	3/4	3/4	2/2	2	1	IV/V					C	I		IV/V		IV				V			M	0	0	0, 4, 1		0.0	0.0	1	5	0.16666666666666666	0.125	1.125	0.1
16	16	0	0	2/2	2	1	V/V					C	I		V/V		V				V			M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.25	0.0
16	16	1/4	1/4	2/2	2	1	I/V}					C	I		I/V		I				V		}	M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.25	0.0
16	16	1/2	1/2	2/2	2	1	I64/V					C	I		I64/V		I		64		V			M	0	0	2, 1, 5		1.0	2.0	0	5	0.0	0.0	2.0	0.0
16	16	3/4	3/4	2/2	2	1	I/V|PAC					C	I		I/V		I				V	PAC		M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	2.0	0.0
17	17	1/2	1/2	2/2	2	1	ii7					C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2.0	2.0	0	4	0.0	0.0	2.0	0.0
18	18	0	0	2/2	2	1	V6					C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	2.0	0.0
18	18	1/4	1/4	2/2	2	1	V64					C	I		V64		V		64					M	0	0	2, 1, 5		1.0	2.0	0	1	0.0	0.0	0.25	0.0
18	18	1/2	1/2	2/2	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	4	13	0.23529411764705882	0.5	3.0	0.14285714285714285
20	20	0	0	2/2	2	1	ii7					C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2.0	2.0	0	4	0.0	0.0	2.0	0.0
20	20	1/2	1/2	2/2	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.75	0.0
21	21	0	0	2/2	2	1	ii7					C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2.0	2.0	0	4	0.0	0.0	2.0	0.0
21	21	1/2	1/2	2/2	2	1	IVM7					C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	0	4	0.0	0.0	2.0	0.0
22	22	0	0	2/2	2	1	IV6					C	I		IV6		IV		6					M	0	0	3, 0, -1		-1.0	3.0	0	3	0.0	0.0	3.0	0.0
22	22	1/4	1/4	2/2	2	1	ii7					C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2.0	2.0	0	1	0.0	0.0	0.25	0.0
22	22	1/2	1/2	2/2	2	1	V7(94)					C	I		V7(94)		V		7	94				Mm7	0	0	1, 0, 2, -1	3	1.0	1.0	0	2	0.0	0.0	0.5	0.0
23	23	0	0	2/2	2	1	ii7					C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2.0	2.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
23	23	1/4	1/4	2/2	2	1	ii65					C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2.0	-1.0	2	2	0.5	0.25	0.25	0.5
23	23	1/2	1/2	2/2	2	1	ii7					C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2.0	2.0	0	8	0.0	0.0	2.0	0.0
