mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	16	0	0	3/4	2	1	V7/vi/V						C	I		V7/vi/V		V		7		vi/V			Mm7	0	0	5, 9, 6, 3		5	5	0.0	6.0	0.0	0.0	3.0	0.0
16	16	1/2	1/2	3/4	2	1	i/vi/V|PAC}						C	I		i/vi/V		i				vi/V	PAC	}	m	0	0	4, 1, 5		4	4	3.0	12.0	0.2	0.375	2.375	0.13636363636363635
18	18	0	0	3/4	2	1	V[ii7(9)						C	I	V	ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2	1.0	6.0	0.14285714285714285	0.25	0.75	0.25
18	18	1/2	1/2	3/4	2	1	ii7						C	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	0.0	6.0	0.0	0.0	0.75	0.0
19	19	0	0	3/4	2	1	ii7(9)						C	I	V	ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2	1.0	6.0	0.14285714285714285	0.25	0.75	0.25
19	19	1/2	1/2	3/4	2	1	ii7						C	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	0.0	6.0	0.0	0.0	0.75	0.0
20	20	0	0	3/4	2	1	ii7(9)						C	I	V	ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2	1.0	6.0	0.14285714285714285	0.25	0.75	0.25
20	20	1/2	1/2	3/4	2	1	ii7						C	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	1.0	11.0	0.08333333333333333	0.25	2.0	0.1111111111111111
22	22	0	0	3/4	2	1	V7						C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0.0	4.0	0.0	0.0	1.0	0.0
22	22	1/2	1/2	3/4	2	1	V7(6)						C	I	V	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1	0.0	9.0	0.0	0.0	2.25	0.0
23	23	1/4	1/4	3/4	2	1	V7]						C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1.0	9.0	0.1	0.0625	2.4375	0.025
24	24	0	0	3/4	2	1	I(764)}						C	I		I(764)		I			764			}	M	0	0	0, -1, 3	5	0	0	1.0	7.0	0.125	0.25	3.25	0.07142857142857142
25	25	0	0	3/4	2	1	I|PAC						C	I		I		I					PAC		M	0	0	0, 4, 1		0	0	0.0	7.0	0.0	0.0	2.5	0.0
26	26	0	0	3/4	2	1	V2/V{						C	I		V2/V		V		2		V		{	Mm7	0	0	0, 2, 6, 3		2	0	2.0	10.0	0.16666666666666666	0.125	1.0	0.1111111111111111
27	27	0	0	3/4	2	1	IM65/V						C	I		IM65/V		I	M	65		V			MM7	0	0	5, 2, 6, 1		1	5	0.0	13.0	0.0	0.0	1.875	0.0
28	28	0	0	3/4	2	1	IVM2/V						C	I		IVM2/V		IV	M	2		V			MM7	0	0	5, 0, 4, 1		0	5	2.0	10.0	0.16666666666666666	0.125	1.0	0.1111111111111111
29	29	0	0	3/4	2	1	vii%65/V					ii%65/vi/V	C	I		vii%65/V		vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3	0.0	13.0	0.0	0.0	1.875	0.0
30	30	0	0	3/4	2	1	V2/vi/V						C	I		V2/vi/V		V		2		vi/V			Mm7	0	0	3, 5, 9, 6		5	3	2.0	10.0	0.16666666666666666	0.125	1.0	0.1111111111111111
31	31	0	0	3/4	2	1	i6/vi/V						C	I		i6/vi/V		i		6		vi/V			m	0	0	1, 5, 4		4	1	0.0	5.0	0.0	0.0	1.25	0.0
31	31	1/4	1/4	3/4	2	1	IV/vi/V						C	I		IV/vi/V		IV				vi/V			M	0	0	3, 7, 4		3	3	5.0	6.0	0.45454545454545453	0.3125	2.25	0.12195121951219512
32	32	0	0	3/4	2	1	V7/vi/V						C	I		V7/vi/V		V		7		vi/V			Mm7	0	0	5, 9, 6, 3		5	5	0.0	6.0	0.0	0.0	3.0	0.0
32	32	1/2	1/2	3/4	2	1	i/vi/V|PAC}						C	I		i/vi/V		i				vi/V	PAC	}	m	0	0	4, 1, 5		4	4	3.0	12.0	0.2	0.375	2.375	0.13636363636363635
34	34	0	0	3/4	2	1	V65						C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0.0	6.0	0.0	0.0	1.25	0.0
34	34	1/2	1/2	3/4	2	1	ii2						C	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0	0.0	6.0	0.0	0.0	0.75	0.0
35	35	0	0	3/4	2	1	V65						C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0.0	6.0	0.0	0.0	1.25	0.0
35	35	1/2	1/2	3/4	2	1	I6(11)						C	I		I6(11)		I		6	11				M	0	0	4, 1, 0	-1	0	4	0.0	6.0	0.0	0.0	0.75	0.0
36	36	0	0	3/4	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	0.0	6.0	0.0	0.0	1.25	0.0
36	36	1/2	1/2	3/4	2	1	ii2						C	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0	0.0	6.0	0.0	0.0	0.75	0.0
37	37	0	0	3/4	2	1	V65						C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0.0	9.0	0.0	0.0	2.625	0.0
38	38	0	0	3/4	2	1	ii43						C	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3	0.0	10.0	0.0	0.0	2.0	0.0
39	39	0	0	3/4	2	1	ii7(6)						C	I		ii7(6)		ii		7	6				mm7	0	0	2, -1, 5, 0		2	2	0.0	11.0	0.0	0.0	2.0	0.0
40	40	0	0	3/4	2	1	ii2(13)						C	I		ii2(13)		ii		2	13				mm7	0	0	0, 2, -1, 3	5	2	0	0.0	11.0	0.0	0.0	1.75	0.0
41	41	0	0	3/4	2	1	ii2						C	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0	0.0	9.0	0.0	0.0	1.25	0.0
42	42	0	0	3/4	2	1	V65						C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0.0	6.0	0.0	0.0	1.25	0.0
42	42	1/2	1/2	3/4	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	0.0	6.0	0.0	0.0	0.75	0.0
43	43	0	0	3/4	2	1	V(6)						C	I		V(6)		V			6				M	0	0	1, 5, 4		1	1	0.0	6.0	0.0	0.0	1.25	0.0
43	43	1/2	1/2	3/4	2	1	V2						C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	0.0	6.0	0.0	0.0	0.75	0.0
44	44	0	0	3/4	2	1	I6(11)						C	I		I6(11)		I		6	11				M	0	0	4, 1, 0	-1	0	4	0.0	6.0	0.0	0.0	1.25	0.0
44	44	1/2	1/2	3/4	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	0.0	6.0	0.0	0.0	0.75	0.0
45	45	0	0	3/4	2	1	V65						C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0.0	9.0	0.0	0.0	2.625	0.0
46	46	0	0	3/4	2	1	ii64/bIII						C	I		ii64/bIII		ii		64		bIII			m	0	0	0, -1, -4		-1	0	0.0	12.0	0.0	0.0	1.75	0.0
47	47	0	0	3/4	2	1	ii6(#7)/bIII						C	I		ii6(#7)/bIII		ii		6	#7	bIII			m	0	0	-4, 0, 4		-1	-4	3.0	8.0	0.2727272727272727	0.375	0.875	0.3
48	48	0	0	3/4	2	1	ii65/bIII						C	I		ii65/bIII		ii		65		bIII			mm7	0	0	-4, 0, -3, -1		-1	-4	0.0	9.0	0.0	0.0	1.25	0.0
49	49	0	0	3/4	2	1	vii%43/bIII						C	I		vii%43/bIII		vii	%	43		bIII			%7	0	0	-4, 0, 2, -1		2	-4	0.0	9.0	0.0	0.0	1.25	0.0
50	50	0	0	3/4	2	1	V7(4)/bIII						C	I		V7(4)/bIII		V		7	4	bIII			Mm7	0	0	-2, -3, -1, -4		-2	-2	2.0	10.0	0.16666666666666666	0.75	1.0	0.42857142857142855
51	51	0	0	3/4	2	1	V7(9)/bIII						C	I		V7(9)/bIII		V		7	9	bIII			Mm7	0	0	-2, 2, -1, -4	0	-2	-2	0.0	11.0	0.0	0.0	1.25	0.0
52	52	0	0	3/4	2	1	I(1374)/bIII}						C	I		I(1374)/bIII		I			1374	bIII		}	M	0	0	-3, -4, -2	0, 2	-3	-3	0.0	10.0	0.0	0.0	1.5	0.0
53	53	0	0	3/4	2	1	I/bIII|PAC						C	I		I/bIII		I				bIII	PAC		M	0	0	-3, 1, -2		-3	-3	0.0	9.0	0.0	0.0	1.25	0.0
54	54	0	0	3/4	2	1	ii%65/V/bIII{						C	I		ii%65/V/bIII		ii	%	65		V/bIII		{	%7	0	0	-3, -6, -2, 0		0	-3	0.0	11.0	0.0	0.0	1.25	0.0
55	55	0	0	3/4	2	1	V(4)/V/bIII						C	I		V(4)/V/bIII		V			4	V/bIII			M	0	0	-1, -2, 0		-1	-1	0.0	11.0	0.0	0.0	1.25	0.0
56	56	0	0	3/4	2	1	ii%43/V/bIII						C	I		ii%43/V/bIII		ii	%	43		V/bIII			%7	0	0	-6, -2, 0, -3		0	-6	0.0	20.0	0.0	0.0	1.875	0.0
58	58	0	0	3/4	2	1	ii%65/bII						C	I		ii%65/bII		ii	%	65		bII			%7	0	0	-6, -9, -5, -3		-3	-6	11.0	0.0	1.0	1.25	0.0	1.0
59	59	0	0	3/4	2	1	V(4)/bII						C	I		V(4)/bII		V			4	bII			M	0	0	-4, -5, -3		-4	-4	11.0	0.0	1.0	1.25	0.0	1.0
60	60	0	0	3/4	2	1	ii%43/bII						C	I		ii%43/bII		ii	%	43		bII			%7	0	0	-9, -5, -3, -6		-3	-9	20.0	0.0	1.0	1.875	0.0	1.0
62	62	0	0	3/4	2	1	V43/V						C	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3	0.0	20.0	0.0	0.0	1.875	0.0
64	64	0	0	3/4	2	1	Ger6						C	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4	3.0	36.0	0.07692307692307693	0.375	3.875	0.08823529411764706
68	68	0	0	3/4	2	1	V7/V}						C	I		V7/V		V		7		V		}	Mm7	0	0	2, 6, 3, 0		2	2	3.0	16.0	0.15789473684210525	0.375	2.0	0.15789473684210525
70	70	0	0	3/4	2	1	V[ii7(9){						C	I	V	ii7(9)		ii		7	9			{	mm7	0	0	2, -1, 3, 0	4	2	2	1.0	6.0	0.14285714285714285	0.25	0.75	0.25
70	70	1/2	1/2	3/4	2	1	ii7						C	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	0.0	6.0	0.0	0.0	0.75	0.0
71	71	0	0	3/4	2	1	ii7(9)						C	I	V	ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2	1.0	6.0	0.14285714285714285	0.25	0.75	0.25
71	71	1/2	1/2	3/4	2	1	ii7						C	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	0.0	6.0	0.0	0.0	0.75	0.0
72	72	0	0	3/4	2	1	ii7(9)						C	I	V	ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2	1.0	6.0	0.14285714285714285	0.25	0.75	0.25
72	72	1/2	1/2	3/4	2	1	ii7						C	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	1.0	11.0	0.08333333333333333	0.25	2.0	0.1111111111111111
74	74	0	0	3/4	2	1	V7						C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0.0	4.0	0.0	0.0	1.0	0.0
74	74	1/2	1/2	3/4	2	1	V7(6)						C	I	V	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1	0.0	9.0	0.0	0.0	2.25	0.0
75	75	1/4	1/4	3/4	2	1	V7]						C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1.0	9.0	0.1	0.0625	2.4375	0.025
76	76	0	0	3/4	2	1	I(764)}						C	I		I(764)		I			764			}	M	0	0	0, -1, 3	5	0	0	1.0	7.0	0.125	0.25	3.25	0.07142857142857142
77	77	0	0	3/4	2	1	I|PAC						C	I		I		I					PAC		M	0	0	0, 4, 1		0	0	0.0	7.0	0.0	0.0	2.5	0.0
78	78	0	0	3/4	2	1	V2/V{						C	I		V2/V		V		2		V		{	Mm7	0	0	0, 2, 6, 3		2	0	2.0	10.0	0.16666666666666666	0.125	1.0	0.1111111111111111
79	79	0	0	3/4	2	1	V6(+6)					ii43/V/V	C	I		V6(+6)		V		6	+6				M	0	0	5, 2, 1	4	1	5	0.0	13.0	0.0	0.0	1.875	0.0
80	80	0	0	3/4	2	1	V2/iii						C	I		V2/iii		V		2		iii			Mm7	0	0	3, 5, 9, 6		5	3	2.0	10.0	0.16666666666666666	0.125	1.0	0.1111111111111111
81	81	0	0	3/4	2	1	iii6(+#6)					ii%43/V/iii	C	I		iii6(+#6)		iii		6	+#6				m	0	0	1, 5, 4	7	4	1	0.0	13.0	0.0	0.0	1.875	0.0
82	82	0	0	3/4	2	1	V2						C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	2.0	10.0	0.16666666666666666	0.125	1.0	0.1111111111111111
83	83	0	0	3/4	2	1	I6						C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0.0	5.0	0.0	0.0	1.25	0.0
83	83	1/4	1/4	3/4	2	1	IV						C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	10.0	7.0	0.5882352941176471	2.8125	2.75	0.5056179775280899
84	84	1/2	1/2	3/4	2	1	I|PAC}						C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0						
84	84	0	0	3/4	2	2	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	11.0	10.0	0.5238095238095238	2.125	3.625	0.3695652173913043
86	86	0	0	3/4	2	1	V65						C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0.0	6.0	0.0	0.0	1.25	0.0
86	86	1/2	1/2	3/4	2	1	ii2						C	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0	0.0	6.0	0.0	0.0	0.75	0.0
87	87	0	0	3/4	2	1	V65						C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0.0	6.0	0.0	0.0	1.25	0.0
87	87	1/2	1/2	3/4	2	1	I6(11)						C	I		I6(11)		I		6	11				M	0	0	4, 1, 0	-1	0	4	0.0	6.0	0.0	0.0	0.75	0.0
88	88	0	0	3/4	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	0.0	6.0	0.0	0.0	1.25	0.0
88	88	1/2	1/2	3/4	2	1	ii2						C	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0	0.0	6.0	0.0	0.0	0.75	0.0
89	89	0	0	3/4	2	1	V65						C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0.0	9.0	0.0	0.0	2.625	0.0
90	90	0	0	3/4	2	1	ii43						C	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3	0.0	10.0	0.0	0.0	2.0	0.0
91	91	0	0	3/4	2	1	ii7(6)						C	I		ii7(6)		ii		7	6				mm7	0	0	2, -1, 5, 0		2	2	0.0	11.0	0.0	0.0	2.0	0.0
92	92	0	0	3/4	2	1	ii2(13)						C	I		ii2(13)		ii		2	13				mm7	0	0	0, 2, -1, 3	5	2	0	0.0	11.0	0.0	0.0	1.75	0.0
93	93	0	0	3/4	2	1	ii2						C	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0	0.0	9.0	0.0	0.0	1.25	0.0
94	94	0	0	3/4	2	1	V65						C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0.0	6.0	0.0	0.0	1.25	0.0
94	94	1/2	1/2	3/4	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	0.0	6.0	0.0	0.0	0.75	0.0
95	95	0	0	3/4	2	1	V6(6)						C	I		V6(6)		V		6	6				M	0	0	5, 4, 1		1	5	0.0	6.0	0.0	0.0	1.25	0.0
95	95	1/2	1/2	3/4	2	1	V2						C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	0.0	6.0	0.0	0.0	0.75	0.0
96	96	0	0	3/4	2	1	I6(11)						C	I		I6(11)		I		6	11				M	0	0	4, 1, 0	-1	0	4	0.0	6.0	0.0	0.0	1.25	0.0
96	96	1/2	1/2	3/4	2	1	V43						C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	0.0	6.0	0.0	0.0	0.75	0.0
97	97	0	0	3/4	2	1	V65						C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0.0	9.0	0.0	0.0	2.625	0.0
98	98	0	0	3/4	2	1	ii64/bIII						C	I		ii64/bIII		ii		64		bIII			m	0	0	0, -1, -4		-1	0	0.0	13.0	0.0	0.0	2.0	0.0
99	99	1/4	1/4	3/4	2	1	ii6(#7)/bIII						C	I		ii6(#7)/bIII		ii		6	#7	bIII			m	0	0	-4, 0, 4		-1	-4	2.0	8.0	0.2	0.125	0.875	0.125
100	100	0	0	3/4	2	1	ii65/bIII						C	I		ii65/bIII		ii		65		bIII			mm7	0	0	-4, 0, -3, -1		-1	-4	0.0	9.0	0.0	0.0	1.25	0.0
101	101	0	0	3/4	2	1	vii%43/bIII						C	I		vii%43/bIII		vii	%	43		bIII			%7	0	0	-4, 0, 2, -1		2	-4	0.0	9.0	0.0	0.0	1.25	0.0
102	102	0	0	3/4	2	1	V7(4)/bIII						C	I		V7(4)/bIII		V		7	4	bIII			Mm7	0	0	-2, -3, -1, -4		-2	-2	3.0	10.0	0.23076923076923078	1.0	1.0	0.5
103	103	1/4	1/4	3/4	2	1	V7(9)/bIII						C	I		V7(9)/bIII		V		7	9	bIII			Mm7	0	0	-2, 2, -1, -4	0	-2	-2	0.0	10.0	0.0	0.0	1.0	0.0
104	104	0	0	3/4	2	1	I(1374)/bIII}						C	I		I(1374)/bIII		I			1374	bIII		}	M	0	0	-3, -4, -2	0, 2	-3	-3	0.0	10.0	0.0	0.0	1.5	0.0
105	105	0	0	3/4	2	1	I/bIII|PAC						C	I		I/bIII		I				bIII	PAC		M	0	0	-3, 1, -2		-3	-3	0.0	9.0	0.0	0.0	1.25	0.0
106	106	0	0	3/4	2	1	ii%65/V/bIII{						C	I		ii%65/V/bIII		ii	%	65		V/bIII		{	%7	0	0	-3, -6, -2, 0		0	-3	0.0	11.0	0.0	0.0	1.25	0.0
107	107	0	0	3/4	2	1	V(4)/V/bIII						C	I		V(4)/V/bIII		V			4	V/bIII			M	0	0	-1, -2, 0		-1	-1	0.0	11.0	0.0	0.0	1.25	0.0
108	108	0	0	3/4	2	1	ii%43/V/bIII						C	I		ii%43/V/bIII		ii	%	43		V/bIII			%7	0	0	-6, -2, 0, -3		0	-6	0.0	20.0	0.0	0.0	1.875	0.0
110	110	0	0	3/4	2	1	ii%65/bII						C	I		ii%65/bII		ii	%	65		bII			%7	0	0	-6, -9, -5, -3		-3	-6	11.0	0.0	1.0	1.25	0.0	1.0
111	111	0	0	3/4	2	1	V(4)/bII						C	I		V(4)/bII		V			4	bII			M	0	0	-4, -5, -3		-4	-4	11.0	0.0	1.0	1.25	0.0	1.0
112	112	0	0	3/4	2	1	ii%43/bII						C	I		ii%43/bII		ii	%	43		bII			%7	0	0	-9, -5, -3, -6		-3	-9	20.0	0.0	1.0	1.875	0.0	1.0
114	114	0	0	3/4	2	1	V43/V						C	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3	0.0	20.0	0.0	0.0	1.875	0.0
116	116	0	0	3/4	2	1	Ger6						C	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4	3.0	36.0	0.07692307692307693	0.375	3.875	0.08823529411764706
120	120	0	0	3/4	2	1	V7/V}						C	I		V7/V		V		7		V		}	Mm7	0	0	2, 6, 3, 0		2	2	3.0	16.0	0.15789473684210525	0.375	2.0	0.15789473684210525
122	122	0	0	3/4	2	1	V[ii7(9){						C	I	V	ii7(9)		ii		7	9			{	mm7	0	0	2, -1, 3, 0	4	2	2	1.0	6.0	0.14285714285714285	0.25	0.75	0.25
122	122	1/2	1/2	3/4	2	1	ii7						C	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	0.0	6.0	0.0	0.0	0.75	0.0
123	123	0	0	3/4	2	1	ii7(9)						C	I	V	ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2	1.0	6.0	0.14285714285714285	0.25	0.75	0.25
123	123	1/2	1/2	3/4	2	1	ii7						C	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	0.0	6.0	0.0	0.0	0.75	0.0
124	124	0	0	3/4	2	1	ii7(9)						C	I	V	ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2	1.0	6.0	0.14285714285714285	0.25	0.75	0.25
124	124	1/2	1/2	3/4	2	1	ii7						C	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	1.0	11.0	0.08333333333333333	0.25	2.0	0.1111111111111111
126	126	0	0	3/4	2	1	V7						C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0.0	4.0	0.0	0.0	1.0	0.0
126	126	1/2	1/2	3/4	2	1	V7(6)						C	I	V	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1	0.0	9.0	0.0	0.0	2.25	0.0
127	127	1/4	1/4	3/4	2	1	V7]						C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1.0	9.0	0.1	0.0625	2.4375	0.025
128	128	0	0	3/4	2	1	I(764)}						C	I		I(764)		I			764			}	M	0	0	0, -1, 3	5	0	0	1.0	7.0	0.125	0.25	3.25	0.07142857142857142
129	129	0	0	3/4	2	1	I|PAC						C	I		I		I					PAC		M	0	0	0, 4, 1		0	0	0.0	7.0	0.0	0.0	2.5	0.0
130	130	0	0	3/4	2	1	V2/V{						C	I		V2/V		V		2		V		{	Mm7	0	0	0, 2, 6, 3		2	0	2.0	10.0	0.16666666666666666	0.125	1.0	0.1111111111111111
131	131	0	0	3/4	2	1	V6(+6)						C	I		V6(+6)		V		6	+6				M	0	0	5, 2, 1	4	1	5	0.0	13.0	0.0	0.0	1.875	0.0
132	132	0	0	3/4	2	1	V2/iii						C	I		V2/iii		V		2		iii			Mm7	0	0	3, 5, 9, 6		5	3	2.0	10.0	0.16666666666666666	0.125	1.0	0.1111111111111111
133	133	0	0	3/4	2	1	iii6(+#6)						C	I		iii6(+#6)		iii		6	+#6				m	0	0	1, 5, 4	7	4	1	0.0	13.0	0.0	0.0	1.875	0.0
134	134	0	0	3/4	2	1	V2						C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	2.0	10.0	0.16666666666666666	0.125	1.0	0.1111111111111111
135	135	0	0	3/4	2	1	I6						C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0.0	5.0	0.0	0.0	1.25	0.0
135	135	1/4	1/4	3/4	2	1	IV						C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	5.0	6.0	0.45454545454545453	0.3125	2.25	0.12195121951219512
136	136	0	0	3/4	2	1	V7						C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0.0	6.0	0.0	0.0	3.0	0.0
136	136	1/2	1/2	3/4	2	1	I|PAC}						C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0	0.0	10.0	0.0	0.0	2.5	0.0
