mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
8	8	3/4	3/4	4/4	2	1	V7(9)				1.0		E	I		V7(9)	V		7	9				Mm7	0	0	5, 9, 6, 3	7	5.0	5.0	0	2	0.0	0.0	0.5	0.0
9	8	0	0	4/4	2	1	I(64)/V}				2.0		E	I		I(64)/V	I			64	V		}	M	0	0	5, 4, 8		5.0	5.0	0	4	0.0	0.0	1.5	0.0
9	8	1/4	1/4	4/4	2	1	I(#7)/V				2.0		E	I		I(#7)/V	I			#7	V			M	0	0	5, 9, 6	17	5.0	5.0	1	1	0.5	0.25	0.25	0.5
9	8	1/2	1/2	4/4	2	1	I/V|PAC				2.0		E	I		I/V	I				V	PAC		M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	2.0	0.0
10	9	0	0	4/4	2	1	ii{						E	I		ii	ii						{	m	0	0	6, 3, 7		6.0	6.0	4	11	0.26666666666666666	0.5	2.25	0.18181818181818182
11	10	0	0	4/4	2	1	V						E	I		V	V							M	0	0	5, 9, 6		5.0	5.0	2	14	0.125	0.25	3.5	0.06666666666666667
12	11	0	0	4/4	2	1	ii						E	I		ii	ii							m	0	0	6, 3, 7		6.0	6.0	4	12	0.25	0.5	2.75	0.15384615384615385
13	12	0	0	4/4	2	1	V7(9)						E	I		V7(9)	V		7	9				Mm7	0	0	5, 9, 6, 3	7	5.0	5.0	0	5	0.0	0.0	2.75	0.0
13	12	1/2	1/2	4/4	2	1	V						E	I		V	V							M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.5	0.0
14	13	0	0	4/4	2	1	ii/IV						E	I		ii/IV	ii				IV			m	0	0	5, 2, 6		5.0	5.0	4	11	0.26666666666666666	0.5	2.25	0.18181818181818182
15	14	0	0	4/4	2	1	V/IV						E	I		V/IV	V				IV			M	0	0	4, 8, 5		4.0	4.0	2	14	0.125	0.25	3.5	0.06666666666666667
16	15	0	0	4/4	2	1	ii/IV						E	I		ii/IV	ii				IV			m	0	0	5, 2, 6		5.0	5.0	4	12	0.25	0.5	2.75	0.15384615384615385
17	16	0	0	4/4	2	1	V7(9)/IV						E	I		V7(9)/IV	V		7	9	IV			Mm7	0	0	4, 8, 5, 2	6	4.0	4.0	0	5	0.0	0.0	2.75	0.0
17	16	1/2	1/2	4/4	2	1	V/IV						E	I		V/IV	V				IV			M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.5	0.0
18	17	0	0	4/4	2	1	IV						E	I		IV	IV							M	0	0	3, 7, 4		3.0	3.0	1	3	0.25	0.125	0.625	0.16666666666666666
18	17	1/4	1/4	4/4	2	1	IVM2						E	I		IVM2	IV	M	2					MM7	0	0	8, 3, 7, 4		3.0	8.0	1	4	0.2	0.125	1.125	0.1
18	17	1/2	1/2	4/4	2	1	vii%65						E	I		vii%65	vii	%	65					%7	0	0	6, 3, 7, 9		9.0	6.0	0	3	0.0	0.0	0.75	0.0
18	17	3/4	3/4	4/4	2	1	vii%7						E	I		vii%7	vii	%	7					%7	0	0	9, 6, 3, 7		9.0	9.0	0	4	0.0	0.0	1.0	0.0
19	18	0	0	4/4	2	1	iii						E	I		iii	iii							m	0	0	8, 5, 9		8.0	8.0	1	3	0.25	0.125	0.625	0.16666666666666666
19	18	1/4	1/4	4/4	2	1	iii2						E	I		iii2	iii		2					mm7	0	0	6, 8, 5, 9		8.0	6.0	1	4	0.2	0.125	1.125	0.1
19	18	1/2	1/2	4/4	2	1	vi65						E	I		vi65	vi		65					mm7	0	0	4, 8, 5, 7		7.0	4.0	0	3	0.0	0.0	1.5	0.0
19	18	3/4	3/4	4/4	2	1	vi7						E	I		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7.0	7.0	0	1	0.0	0.0	0.25	0.0
20	19	0	0	4/4	2	1	ii						E	I		ii	ii							m	0	0	6, 3, 7		6.0	6.0	1	3	0.25	0.125	0.625	0.16666666666666666
20	19	1/4	1/4	4/4	2	1	ii2						E	I		ii2	ii		2					mm7	0	0	4, 6, 3, 7		6.0	4.0	1	4	0.2	0.125	1.125	0.1
20	19	1/2	1/2	4/4	2	1	V65						E	I		V65	V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	0	3	0.0	0.0	0.75	0.0
20	19	3/4	3/4	4/4	2	1	V7						E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	1.0	0.0
21	20	0	0	4/4	2	1	I						E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	1	3	0.25	0.125	0.625	0.16666666666666666
21	20	1/4	1/4	4/4	2	1	IM2						E	I		IM2	I	M	2					MM7	0	0	9, 4, 8, 5		4.0	9.0	1	4	0.2	0.125	1.125	0.1
21	20	1/2	1/2	4/4	2	1	IVM65						E	I		IVM65	IV	M	65					MM7	0	0	7, 4, 8, 3		3.0	7.0	0	3	0.0	0.0	1.5	0.0
21	20	3/4	3/4	4/4	2	1	IVM7						E	I		IVM7	IV	M	7					MM7	0	0	3, 7, 4, 8		3.0	3.0	0	1	0.0	0.0	0.25	0.0
22	21	0	0	4/4	2	1	viio						E	I		viio	vii	o						o	0	0	9, 6, 3		9.0	9.0	1	3	0.25	0.125	0.625	0.16666666666666666
22	21	1/4	1/4	4/4	2	1	vii%7						E	I		vii%7	vii	%	7					%7	0	0	9, 6, 3, 7		9.0	9.0	1	5	0.16666666666666666	0.125	1.125	0.1
22	21	1/2	1/2	4/4	2	1	V7/vi						E	I		V7/vi	V		7		vi			Mm7	0	0	8, 12, 9, 6		8.0	8.0	0	5	0.0	0.0	1.25	0.0
22	21	3/4	3/4	4/4	2	1	V7/ii						E	I		V7/ii	V		7		ii			Mm7	0	0	7, 11, 8, 5		7.0	7.0	0	5	0.0	0.0	1.25	0.0
23	22	0	0	4/4	2	1	viio7/V					V7(2)/V	E	I		viio7/V	vii	o	7		V			o7	0	0	10, 7, 4, 1		10.0	10.0	2	2	0.5	1.5	2.0	0.42857142857142855
23	22	1/4	1/4	4/4	2	1	V7(9)/V						E	I		V7(9)/V	V		7	9	V			Mm7	0	0	6, 10, 7, 4	8	6.0	6.0	0	22	0.0	0.0	9.5	0.0
26	25	0	0	4/4	2	1	V7(9)/bII}					Ger6(9)}	E	I		V7(9)/bII	V		7	9	bII		}	Mm7	0	0	0, 4, 1, -2	2	0.0	0.0	0	26	0.0	0.0	13.0	0.0
29	28	0	0	4/4	2	1	V[I6{						E	I	V	I6	I		6				{	M	0	0	8, 5, 4		4.0	8.0	1	4	0.2	0.125	1.625	0.07142857142857142
29	28	1/4	1/4	4/4	2	1	IV6					I6(64)	E	I	V	IV6	IV		6					M	0	0	7, 4, 3		3.0	7.0	1	3	0.25	0.125	0.625	0.16666666666666666
29	28	1/2	1/2	4/4	2	1	IM43						E	I	V	IM43	I	M	43					MM7	0	0	5, 9, 4, 8		4.0	5.0	0	3	0.0	0.0	0.75	0.0
29	28	3/4	3/4	4/4	2	1	IM65						E	I	V	IM65	I	M	65					MM7	0	0	8, 5, 9, 4		4.0	8.0	0	4	0.0	0.0	0.75	0.0
30	29	0	0	4/4	2	1	V7(9)						E	I	V	V7(9)	V		7	9				Mm7	0	0	5, 9, 6, 3	7	5.0	5.0	0	4	0.0	0.0	1.75	0.0
30	29	1/4	1/4	4/4	2	1	V(9)						E	I	V	V(9)	V			9				M	0	0	5, 9, 6	7	5.0	5.0	0	3	0.0	0.0	0.75	0.0
30	29	1/2	1/2	4/4	2	1	V(94)						E	I	V	V(94)	V			94				M	0	0	5, 4, 6	7	5.0	5.0	0	3	0.0	0.0	1.0	0.0
30	29	3/4	3/4	4/4	2	1	V						E	I	V	V	V							M	0	0	5, 9, 6		5.0	5.0	0	2	0.0	0.0	0.5	0.0
31	30	0	0	4/4	2	1	I6						E	I	V	I6	I		6					M	0	0	8, 5, 4		4.0	8.0	1	4	0.2	0.125	1.625	0.07142857142857142
31	30	1/4	1/4	4/4	2	1	I64						E	I	V	I64	I		64					M	0	0	5, 4, 8		4.0	5.0	1	3	0.25	0.125	0.625	0.16666666666666666
31	30	1/2	1/2	4/4	2	1	ii64						E	I	V	ii64	ii		64					m	0	0	7, 6, 3		6.0	7.0	0	3	0.0	0.0	0.75	0.0
31	30	3/4	3/4	4/4	2	1	V7						E	I	V	V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
32	31	0	0	4/4	2	1	I6]						E	I	V	I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	1.25	0.0
32	31	1/4	1/4	4/4	2	1	I6						E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	3	0.0	0.0	1.0	0.0
32	31	1/2	1/2	4/4	2	1	V(11)/V	-0.505008	-6	/			E	I		V(11)/V	V			11	V			M	0	0	6, 10, 7	5	6.0	6.0	0	3	0.0	0.0	1.25	0.0
32	31	3/4	3/4	4/4	2	1	V43|HC}						E	I		V43	V		43			HC	}	Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	2	0.0	0.0	0.5	0.0
33	32	0	0	4/4	2	1	I[I{						E	I	I	I	I						{	M	0	0	4, 8, 5		4.0	4.0	2	7	0.2222222222222222	0.25	2.25	0.1
33	32	1/2	1/2	4/4	2	1	viio						E	I	I	viio	vii	o						o	0	0	9, 6, 3		9.0	9.0	0	3	0.0	0.0	1.25	0.0
33	32	3/4	3/4	4/4	2	1	V7						E	I	I	V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	2	0.0	0.0	0.25	0.0
34	33	0	0	4/4	2	1	ii64					I(964)	E	I	I	ii64	ii		64					m	0	0	7, 6, 3		6.0	7.0	1	4	0.2	1.0	1.5	0.4
34	33	1/2	1/2	4/4	2	1	IM7					V(6)	E	I	I	IM7	I	M	7					MM7	0	0	4, 8, 5, 9		4.0	4.0	0	5	0.0	0.0	1.5	0.0
35	34	0	0	4/4	2	1	ii64					I(964)	E	I	I	ii64	ii		64					m	0	0	7, 6, 3		6.0	7.0	1	4	0.2	1.0	1.5	0.4
35	34	1/2	1/2	4/4	2	1	IM7					V(6)	E	I	I	IM7	I	M	7					MM7	0	0	4, 8, 5, 9		4.0	4.0	0	5	0.0	0.0	1.5	0.0
36	35	0	0	4/4	2	1	ii64					I(964)	E	I	I	ii64	ii		64					m	0	0	7, 6, 3		6.0	7.0	1	3	0.25	0.5	0.75	0.4
36	35	1/4	1/4	4/4	2	1	IM7					V(6)	E	I	I	IM7	I	M	7					MM7	0	0	4, 8, 5, 9		4.0	4.0	0	5	0.0	0.0	0.75	0.0
36	35	1/2	1/2	4/4	2	1	ii64					I(964)	E	I	I	ii64	ii		64					m	0	0	7, 6, 3		6.0	7.0	1	3	0.25	0.5	0.75	0.4
36	35	3/4	3/4	4/4	2	1	IM7					V(6)	E	I	I	IM7	I	M	7					MM7	0	0	4, 8, 5, 9		4.0	4.0	0	5	0.0	0.0	0.75	0.0
37	36	0	0	4/4	2	1	I(6)						E	I	I	I(6)	I			6				M	0	0	4, 8, 7		4.0	4.0	0	4	0.0	0.0	3.25	0.0
37	36	1/4	1/4	4/4	2	1	I]						E	I	I	I	I							M	0	0	4, 8, 5		4.0	4.0	3	9	0.25	0.75	4.0	0.15789473684210525
39	38	0	0	4/4	2	1	ii/IV						E	I		ii/IV	ii				IV			m	0	0	5, 2, 6		5.0	5.0	4	11	0.26666666666666666	0.5	2.25	0.18181818181818182
40	39	0	0	4/4	2	1	I}						E	I		I	I						}	M	0	0	4, 8, 5		4.0	4.0	4	40	0.09090909090909091	0.5	15.0	0.03225806451612903
