mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
22	22	1/4	1/4	2/4	2	1	V6(9)/ii						b	i		V6(9)/ii	V		6	9	ii			M	1	1	12, 9, 8	3	8.0	12.0	0	2	0.0	0.0	0.375	0.0
22	22	3/8	3/8	2/4	2	1	V6/ii						b	i		V6/ii	V		6		ii			M	1	1	12, 9, 8		8.0	12.0	0	1	0.0	0.0	0.125	0.0
23	23	1/16	1/16	2/4	2	1	ii(#7)						b	i		ii(#7)	ii			#7				m	1	1	7, 4, 8	12	7.0	7.0	2	4	0.3333333333333333	0.125	0.9375	0.11764705882352941
23	23	1/4	1/4	2/4	2	1	ii(7)						b	i		ii(7)	ii			7				m	1	1	7, 4, 8	5	7.0	7.0	2	3	0.4	0.0625	0.1875	0.25
23	23	3/8	3/8	2/4	2	1	ii(v#6)						b	i		ii(v#6)	ii			v#6				m	1	1	7, 4, 8	10	7.0	7.0	0	3	0.0	0.0	0.25	0.0
24	24	0	0	2/4	2	1	#vii%7/ii					V6(#9)/ii	b	i		#vii%7/ii	#vii	%	7		ii			%7	1	1	12, 9, 6, 10		12.0	12.0	0	4	0.0	0.0	1.375	0.0
24	24	1/4	1/4	2/4	2	1	V6(9)/ii						b	i		V6(9)/ii	V		6	9	ii			M	1	1	12, 9, 8	3	8.0	12.0	0	1	0.0	0.0	0.125	0.0
24	24	3/8	3/8	2/4	2	1	V6/ii						b	i		V6/ii	V		6		ii			M	1	1	12, 9, 8		8.0	12.0	0	1	0.0	0.0	0.125	0.0
25	25	0	0	2/4	2	1	#iii(#7)						b	i		#iii(#7)	#iii			#7				m	1	1	9, 6, 10	14	9.0	9.0	0	4	0.0	0.0	1.125	0.0
25	25	1/4	1/4	2/4	2	1	#iii(7)						b	i		#iii(7)	#iii			7				m	1	1	9, 6, 10	7	9.0	9.0	0	2	0.0	0.0	0.3125	0.0
25	25	3/8	3/8	2/4	2	1	#iii(v#6)						b	i		#iii(v#6)	#iii			v#6				m	1	1	9, 6, 10	12	9.0	9.0	0	2	0.0	0.0	0.1875	0.0
26	26	0	0	2/4	2	1	#vii%7/#iii					V6(#9)/#iii	b	i		#vii%7/#iii	#vii	%	7		#iii			%7	1	1	14, 11, 8, 12		14.0	14.0	0	4	0.0	0.0	1.125	0.0
26	26	1/4	1/4	2/4	2	1	V6(9)/#iii						b	i		V6(9)/#iii	V		6	9	#iii			M	1	1	14, 11, 10	5	10.0	14.0	0	2	0.0	0.0	0.375	0.0
26	26	3/8	3/8	2/4	2	1	V6/#iii						b	i		V6/#iii	V		6		#iii			M	1	1	14, 11, 10		10.0	14.0	0	1	0.0	0.0	0.125	0.0
27	27	0	0	2/4	2	1	#vii%7/#iii					V6(#9)/#iii	b	i		#vii%7/#iii	#vii	%	7		#iii			%7	1	1	14, 11, 8, 12		14.0	14.0	0	4	0.0	0.0	1.125	0.0
27	27	1/4	1/4	2/4	2	1	V6(9)/#iii						b	i		V6(9)/#iii	V		6	9	#iii			M	1	1	14, 11, 10	5	10.0	14.0	0	2	0.0	0.0	0.375	0.0
27	27	3/8	3/8	2/4	2	1	V6/#iii						b	i		V6/#iii	V		6		#iii			M	1	1	14, 11, 10		10.0	14.0	0	1	0.0	0.0	0.125	0.0
28	28	0	0	2/4	2	1	#vii%7/#iii					V6(#9)/#iii	b	i		#vii%7/#iii	#vii	%	7		#iii			%7	1	1	14, 11, 8, 12		14.0	14.0	1	4	0.2	0.125	1.0	0.1111111111111111
28	28	1/4	1/4	2/4	2	1	V6(9)/#iii						b	i		V6(9)/#iii	V		6	9	#iii			M	1	1	14, 11, 10	5	10.0	14.0	0	2	0.0	0.0	0.25	0.0
28	28	3/8	3/8	2/4	2	1	V6/#iii						b	i		V6/#iii	V		6		#iii			M	1	1	14, 11, 10		10.0	14.0	0	2	0.0	0.0	0.25	0.0
29	29	0	0	2/4	2	1	V7/V					Ger6/#iv	b	i		V7/V	V		7		V			Mm7	1	1	7, 11, 8, 5		7.0	7.0	0	10	0.0	0.0	1.875	0.0
31	31	0	0	2/4	2	1	V7/#iv					Ger6/iv	b	i		V7/#iv	V		7		#iv			Mm7	1	1	12, 16, 13, 10		12.0	12.0	7	3	0.7	1.375	0.5	0.7333333333333333
33	33	0	0	2/4	2	1	V7|HC}						b	i		V7	V		7			HC	}	Mm7	1	1	6, 10, 7, 4		6.0	6.0	7	14	0.3333333333333333	1.25	2.5	0.3333333333333333
39	39	0	0	2/4	2	1	i{						b	i		i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	7	0.0	0.0	1.25	0.0
40	40	0	0	2/4	2	1	i(#0)						b	i		i(#0)	i			#0				m	1	1	5, 2, 6		5.0	5.0	1	5	0.16666666666666666	0.25	1.0	0.2
41	41	0	0	2/4	2	1	i(0)						b	i		i(0)	i			0				m	1	1	5, 2, 6		5.0	5.0	2	5	0.2857142857142857	0.3125	0.9375	0.25
42	42	0	0	2/4	2	1	i64(v#6)						b	i		i64(v#6)	i		64	v#6				m	1	1	6, 5, 2	8	5.0	6.0	0	5	0.0	0.0	1.25	0.0
43	43	0	0	2/4	2	1	V(62)						b	i		V(62)	V			62				M	1	1	1, 10, 2		6.0	1.0	0	7	0.0	0.0	1.25	0.0
44	44	0	0	2/4	2	1	V(6)						b	i		V(6)	V			6				M	1	1	6, 10, 2		6.0	6.0	0	6	0.0	0.0	1.25	0.0
45	45	0	0	2/4	2	1	viio7(#4)/V						b	i		viio7(#4)/V	vii	o	7	#4	V			o7	1	1	11, 8, 17, 2		11.0	11.0	2	5	0.2857142857142857	0.375	0.875	0.3
46	46	0	0	2/4	2	1	ii%7						b	i		ii%7	ii	%	7					%7	1	1	7, 4, 1, 5		7.0	7.0	0	5	0.0	0.0	1.5	0.0
46	46	1/4	1/4	2/4	2	1	V7(94)|HC}						b	i		V7(94)	V		7	94		HC	}	Mm7	1	1	6, 5, 7, 4	1	6.0	6.0	0	4	0.0	0.0	0.625	0.0
47	47	0	0	2/4	2	1	i{	1.07503	7.58912		/		b	i		i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	10	0.0	0.0	1.75	0.0
48	48	0	0	2/4	2	1	i(#0)						b	i		i(#0)	i			#0				m	1	1	5, 2, 6		5.0	5.0	2	6	0.25	0.5	1.25	0.2857142857142857
49	49	0	0	2/4	2	1	i(0)						b	i		i(0)	i			0				m	1	1	5, 2, 6		5.0	5.0	4	6	0.4	0.625	1.125	0.35714285714285715
50	50	0	0	2/4	2	1	i64(v#6)						b	i		i64(v#6)	i		64	v#6				m	1	1	6, 5, 2	8	5.0	6.0	0	6	0.0	0.0	1.75	0.0
51	51	0	0	2/4	2	1	V(62)						b	i		V(62)	V			62				M	1	1	1, 10, 2		6.0	1.0	0	10	0.0	0.0	1.75	0.0
52	52	0	0	2/4	2	1	V(6)						b	i		V(6)	V			6				M	1	1	6, 10, 2		6.0	6.0	0	8	0.0	0.0	1.75	0.0
53	53	0	0	2/4	2	1	viio7(#4)/V						b	i		viio7(#4)/V	vii	o	7	#4	V			o7	1	1	11, 8, 17, 2		11.0	11.0	2	8	0.2	0.375	1.375	0.21428571428571427
54	54	0	0	2/4	2	1	ii%7						b	i		ii%7	ii	%	7					%7	1	1	7, 4, 1, 5		7.0	7.0	0	5	0.0	0.0	1.25	0.0
54	54	1/4	1/4	2/4	2	1	V7(94)|HC}						b	i		V7(94)	V		7	94		HC	}	Mm7	1	1	6, 5, 7, 4	1	6.0	6.0	0	10	0.0	0.0	3.375	0.0
56	56	0	0	2/4	2	1	i(#7){						b	i		i(#7)	i			#7			{	m	1	1	5, 2, 6	10	5.0	5.0	0	4	0.0	0.0	1.125	0.0
56	56	1/4	1/4	2/4	2	1	i(7)						b	i		i(7)	i			7				m	1	1	5, 2, 6	3	5.0	5.0	0	2	0.0	0.0	0.3125	0.0
56	56	3/8	3/8	2/4	2	1	i(v#6)						b	i		i(v#6)	i			v#6				m	1	1	5, 2, 6	8	5.0	5.0	0	2	0.0	0.0	0.1875	0.0
57	57	0	0	2/4	2	1	#vii%7					V6(#9)	b	i		#vii%7	#vii	%	7					%7	1	1	10, 7, 4, 8		10.0	10.0	0	4	0.0	0.0	1.125	0.0
57	57	1/4	1/4	2/4	2	1	V6(9)						b	i		V6(9)	V		6	9				M	1	1	10, 7, 6	1	6.0	10.0	0	2	0.0	0.0	0.375	0.0
57	57	3/8	3/8	2/4	2	1	V6						b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	0	1	0.0	0.0	0.125	0.0
58	58	1/16	1/16	2/4	2	1	i(#7)						b	i		i(#7)	i			#7				m	1	1	5, 2, 6	10	5.0	5.0	2	4	0.3333333333333333	0.125	0.9375	0.11764705882352941
58	58	1/4	1/4	2/4	2	1	i(7)						b	i		i(7)	i			7				m	1	1	5, 2, 6	3	5.0	5.0	2	3	0.4	0.0625	0.1875	0.25
58	58	3/8	3/8	2/4	2	1	i(v#6)						b	i		i(v#6)	i			v#6				m	1	1	5, 2, 6	8	5.0	5.0	0	3	0.0	0.0	0.25	0.0
59	59	0	0	2/4	2	1	#vii%7					V6(#9)	b	i		#vii%7	#vii	%	7					%7	1	1	10, 7, 4, 8		10.0	10.0	0	4	0.0	0.0	1.375	0.0
59	59	1/4	1/4	2/4	2	1	V6(9)						b	i		V6(9)	V		6	9				M	1	1	10, 7, 6	1	6.0	10.0	0	1	0.0	0.0	0.125	0.0
59	59	3/8	3/8	2/4	2	1	V6						b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	0	1	0.0	0.0	0.125	0.0
60	60	0	0	2/4	2	1	ii(#7)						b	i		ii(#7)	ii			#7				m	1	1	7, 4, 8	12	7.0	7.0	0	4	0.0	0.0	1.125	0.0
60	60	1/4	1/4	2/4	2	1	ii(7)						b	i		ii(7)	ii			7				m	1	1	7, 4, 8	5	7.0	7.0	0	2	0.0	0.0	0.3125	0.0
60	60	3/8	3/8	2/4	2	1	ii(v#6)						b	i		ii(v#6)	ii			v#6				m	1	1	7, 4, 8	10	7.0	7.0	0	2	0.0	0.0	0.1875	0.0
61	61	0	0	2/4	2	1	#vii%7/ii					V6(#9)/ii	b	i		#vii%7/ii	#vii	%	7		ii			%7	1	1	12, 9, 6, 10		12.0	12.0	0	4	0.0	0.0	1.125	0.0
61	61	1/4	1/4	2/4	2	1	V6(9)/ii						b	i		V6(9)/ii	V		6	9	ii			M	1	1	12, 9, 8	3	8.0	12.0	0	2	0.0	0.0	0.375	0.0
61	61	3/8	3/8	2/4	2	1	V6/ii						b	i		V6/ii	V		6		ii			M	1	1	12, 9, 8		8.0	12.0	0	1	0.0	0.0	0.125	0.0
62	62	1/16	1/16	2/4	2	1	ii(#7)						b	i		ii(#7)	ii			#7				m	1	1	7, 4, 8	12	7.0	7.0	2	4	0.3333333333333333	0.125	0.9375	0.11764705882352941
62	62	1/4	1/4	2/4	2	1	ii(7)						b	i		ii(7)	ii			7				m	1	1	7, 4, 8	5	7.0	7.0	2	3	0.4	0.0625	0.1875	0.25
62	62	3/8	3/8	2/4	2	1	ii(v#6)						b	i		ii(v#6)	ii			v#6				m	1	1	7, 4, 8	10	7.0	7.0	0	3	0.0	0.0	0.25	0.0
63	63	0	0	2/4	2	1	#vii%7/ii					V6(#9)/ii	b	i		#vii%7/ii	#vii	%	7		ii			%7	1	1	12, 9, 6, 10		12.0	12.0	0	4	0.0	0.0	1.375	0.0
63	63	1/4	1/4	2/4	2	1	V6(9)/ii						b	i		V6(9)/ii	V		6	9	ii			M	1	1	12, 9, 8	3	8.0	12.0	0	1	0.0	0.0	0.125	0.0
63	63	3/8	3/8	2/4	2	1	V6/ii						b	i		V6/ii	V		6		ii			M	1	1	12, 9, 8		8.0	12.0	0	1	0.0	0.0	0.125	0.0
64	64	0	0	2/4	2	1	#iii(#7)						b	i		#iii(#7)	#iii			#7				m	1	1	9, 6, 10	14	9.0	9.0	0	4	0.0	0.0	1.125	0.0
64	64	1/4	1/4	2/4	2	1	#iii(7)						b	i		#iii(7)	#iii			7				m	1	1	9, 6, 10	7	9.0	9.0	0	2	0.0	0.0	0.3125	0.0
64	64	3/8	3/8	2/4	2	1	#iii(v#6)						b	i		#iii(v#6)	#iii			v#6				m	1	1	9, 6, 10	12	9.0	9.0	0	2	0.0	0.0	0.1875	0.0
65	65	0	0	2/4	2	1	#vii%7/#iii					V6(#9)/#iii	b	i		#vii%7/#iii	#vii	%	7		#iii			%7	1	1	14, 11, 8, 12		14.0	14.0	0	4	0.0	0.0	1.125	0.0
65	65	1/4	1/4	2/4	2	1	V6(9)/#iii						b	i		V6(9)/#iii	V		6	9	#iii			M	1	1	14, 11, 10	5	10.0	14.0	0	2	0.0	0.0	0.375	0.0
65	65	3/8	3/8	2/4	2	1	V6/#iii						b	i		V6/#iii	V		6		#iii			M	1	1	14, 11, 10		10.0	14.0	0	1	0.0	0.0	0.125	0.0
66	66	0	0	2/4	2	1	#vii%7/#iii					V6(#9)/#iii	b	i		#vii%7/#iii	#vii	%	7		#iii			%7	1	1	14, 11, 8, 12		14.0	14.0	0	4	0.0	0.0	1.125	0.0
66	66	1/4	1/4	2/4	2	1	V6(9)/#iii						b	i		V6(9)/#iii	V		6	9	#iii			M	1	1	14, 11, 10	5	10.0	14.0	0	2	0.0	0.0	0.375	0.0
66	66	3/8	3/8	2/4	2	1	V6/#iii						b	i		V6/#iii	V		6		#iii			M	1	1	14, 11, 10		10.0	14.0	0	1	0.0	0.0	0.125	0.0
67	67	0	0	2/4	2	1	#vii%7/#iii					V6(#9)/#iii	b	i		#vii%7/#iii	#vii	%	7		#iii			%7	1	1	14, 11, 8, 12		14.0	14.0	1	4	0.2	0.125	1.0	0.1111111111111111
67	67	1/4	1/4	2/4	2	1	V6(9)/#iii						b	i		V6(9)/#iii	V		6	9	#iii			M	1	1	14, 11, 10	5	10.0	14.0	0	2	0.0	0.0	0.25	0.0
67	67	3/8	3/8	2/4	2	1	V6/#iii						b	i		V6/#iii	V		6		#iii			M	1	1	14, 11, 10		10.0	14.0	0	2	0.0	0.0	0.25	0.0
68	68	0	0	2/4	2	1	V7/V					Ger6/#iv	b	i		V7/V	V		7		V			Mm7	1	1	7, 11, 8, 5		7.0	7.0	0	10	0.0	0.0	1.875	0.0
70	70	0	0	2/4	2	1	V7/#iv					Ger6/iv	b	i		V7/#iv	V		7		#iv			Mm7	1	1	12, 16, 13, 10		12.0	12.0	7	3	0.7	1.375	0.5	0.7333333333333333
72	72	0	0	2/4	2	1	V7|HC}						b	i		V7	V		7			HC	}	Mm7	1	1	6, 10, 7, 4		6.0	6.0	7	14	0.3333333333333333	1.25	2.5	0.3333333333333333
78	78	0	0	2/4	2	1	i{						b	i		i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	7	0.0	0.0	1.25	0.0
79	79	0	0	2/4	2	1	i(#0)						b	i		i(#0)	i			#0				m	1	1	5, 2, 6		5.0	5.0	1	5	0.16666666666666666	0.25	1.0	0.2
80	80	0	0	2/4	2	1	i(0)						b	i		i(0)	i			0				m	1	1	5, 2, 6		5.0	5.0	2	5	0.2857142857142857	0.3125	0.9375	0.25
81	81	0	0	2/4	2	1	i64(v#6)						b	i		i64(v#6)	i		64	v#6				m	1	1	6, 5, 2	8	5.0	6.0	0	5	0.0	0.0	1.25	0.0
82	82	0	0	2/4	2	1	V(62)						b	i		V(62)	V			62				M	1	1	1, 10, 2		6.0	1.0	0	7	0.0	0.0	1.25	0.0
83	83	0	0	2/4	2	1	V(6)						b	i		V(6)	V			6				M	1	1	6, 10, 2		6.0	6.0	0	6	0.0	0.0	1.25	0.0
84	84	0	0	2/4	2	1	viio7(#4)/V						b	i		viio7(#4)/V	vii	o	7	#4	V			o7	1	1	11, 8, 17, 2		11.0	11.0	2	5	0.2857142857142857	0.375	0.875	0.3
85	85	0	0	2/4	2	1	ii%7						b	i		ii%7	ii	%	7					%7	1	1	7, 4, 1, 5		7.0	7.0	0	5	0.0	0.0	1.5	0.0
85	85	1/4	1/4	2/4	2	1	V7(94)|HC}						b	i		V7(94)	V		7	94		HC	}	Mm7	1	1	6, 5, 7, 4	1	6.0	6.0	0	4	0.0	0.0	0.625	0.0
86	86	0	0	2/4	2	1	i{						b	i		i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	10	0.0	0.0	1.75	0.0
87	87	0	0	2/4	2	1	i(#0)						b	i		i(#0)	i			#0				m	1	1	5, 2, 6		5.0	5.0	2	6	0.25	0.5	1.25	0.2857142857142857
88	88	0	0	2/4	2	1	i(0)						b	i		i(0)	i			0				m	1	1	5, 2, 6		5.0	5.0	4	6	0.4	0.625	1.125	0.35714285714285715
89	89	0	0	2/4	2	1	i64(v#6)						b	i		i64(v#6)	i		64	v#6				m	1	1	6, 5, 2	8	5.0	6.0	0	6	0.0	0.0	1.75	0.0
90	90	0	0	2/4	2	1	V(62)						b	i		V(62)	V			62				M	1	1	1, 10, 2		6.0	1.0	0	10	0.0	0.0	1.75	0.0
91	91	0	0	2/4	2	1	V(6)						b	i		V(6)	V			6				M	1	1	6, 10, 2		6.0	6.0	0	8	0.0	0.0	1.75	0.0
92	92	0	0	2/4	2	1	viio7(#4)/V						b	i		viio7(#4)/V	vii	o	7	#4	V			o7	1	1	11, 8, 17, 2		11.0	11.0	2	8	0.2	0.375	1.375	0.21428571428571427
93	93	0	0	2/4	2	1	ii%7						b	i		ii%7	ii	%	7					%7	1	1	7, 4, 1, 5		7.0	7.0	0	5	0.0	0.0	1.25	0.0
93	93	1/4	1/4	2/4	2	1	V7(94)						b	i		V7(94)	V		7	94				Mm7	1	1	6, 5, 7, 4	1	6.0	6.0	0	10	0.0	0.0	3.375	0.0
95	95	0	0	2/4	2	1	i64}						b	i		i64	i		64				}	m	1	1	6, 5, 2		5.0	6.0	0	5	0.0	0.0	1.25	0.0
95	95	1/4	1/4	2/4	2	1	i						b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	17	0.0	0.0	6.875	0.0
