mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	16	0	0	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	4	0.0	0.0	1.5	0.0
16	16	1/8	1/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
16	16	1/4	1/4	3/4	2	1	i64		d	i		i64		i		64					m	1	1	3, 2, -1		2	3	0	2	0.0	0.0	1.0	0.0
16	16	1/2	1/2	3/4	2	1	i|PAC}		d	i		i		i					PAC	}	m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.25	0.0
17	17	0	0	3/4	2	1	V[V7{		d	i	V	V7		V		7				{	Mm7	1	1	3, 7, 4, 1		3	3	3	15	0.16666666666666666	0.3125	3.6875	0.078125
18	18	1/2	1/2	3/4	2	1	#vi%2	ii%2/V	d	i	V	#vi%2		#vi	%	2					%7	1	1	3, 5, 2, -1		5	3	3	11	0.21428571428571427	0.375	2.375	0.13636363636363635
19	19	1/2	1/2	3/4	2	1	V		d	i	V	V		V							M	1	1	3, 7, 4		3	3	1	5	0.16666666666666666	0.125	1.125	0.1
20	20	0	0	3/4	2	1	iv6	iv(2)	d	i	V	iv6		iv		6					m	1	1	-2, 2, 1		1	-2	15	30	0.3333333333333333	2.6875	6.8125	0.28289473684210525
23	23	1/4	1/4	3/4	2	1	VI6	VIM2	d	i	V	VI6		VI		6					M	1	1	2, -1, -2		-2	2	13	28	0.3170731707317073	2.25	6.0	0.2727272727272727
26	26	0	0	3/4	2	1	VII6		d	i	V	VII6		VII		6					M	1	1	4, 1, 0		0	4	3	6	0.3333333333333333	0.5	1.25	0.2857142857142857
26	26	1/2	1/2	3/4	2	1	i64	i6	d	i	V	i64		i		64					m	1	1	3, 2, -1		2	3	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
27	27	0	0	3/4	2	1	bII		d	i	V	bII		bII							M	1	1	-3, 1, -2		-3	-3	2	36	0.05263157894736842	0.5	5.25	0.08695652173913043
29	29	0	0	3/4	2	1	v		d	i	V	v		v							m	1	1	3, 0, 4		3	3	2	6	0.25	0.125	0.875	0.125
29	29	1/2	1/2	3/4	2	1	V]		d	i	V	V		V							M	1	1	3, 7, 4		3	3	0	7	0.0	0.0	0.875	0.0
30	30	0	0	3/4	2	1	iv	V2	d	i		iv		iv							m	1	1	1, -2, 2		1	1	2	6	0.25	0.125	0.875	0.125
30	30	1/2	1/2	3/4	2	1	V2		d	i		V2		V		2					Mm7	1	1	1, 3, 7, 4		3	1	0	7	0.0	0.0	0.875	0.0
31	31	0	0	3/4	2	1	i6		d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	2	6	0.25	0.125	0.875	0.125
31	31	1/2	1/2	3/4	2	1	V43(6)	i6(#7)	d	i		V43(6)		V		43	6				Mm7	1	1	-1, 1, 3, 7		3	-1	0	7	0.0	0.0	0.875	0.0
32	32	0	0	3/4	2	1	iio	V43	d	i		iio		ii	o						o	1	1	4, 1, -2		4	4	2	6	0.25	0.125	0.875	0.125
32	32	1/2	1/2	3/4	2	1	V43|HC}		d	i		V43		V		43			HC	}	Mm7	1	1	4, 1, 3, 7		3	4	0	7	0.0	0.0	0.875	0.0
33	33	0	0	3/4	2	1	i{		d	i		i		i						{	m	1	1	2, -1, 3		2	2	9	24	0.2727272727272727	0.75	6.25	0.10714285714285714
35	35	0	0	3/4	2	1	v6		d	i		v6		v		6					m	1	1	0, 4, 3		3	0	9	24	0.2727272727272727	0.75	6.25	0.10714285714285714
37	37	0	0	3/4	2	1	#vi%2		d	i		#vi%2		#vi	%	2					%7	1	1	3, 5, 2, -1		5	3	9	31	0.225	0.75	5.5	0.12
39	39	0	0	3/4	2	1	VIM2		d	i		VIM2		VI	M	2					MM7	1	1	3, -2, 2, -1		-2	3	0	19	0.0	0.0	4.0	0.0
40	40	0	0	3/4	2	1	v}		d	i		v		v						}	m	1	1	3, 0, 4		3	3	0	10	0.0	0.0	4.5	0.0
41	41	0	0	3/4	2	1	iv{		d	i		iv		iv						{	m	1	1	1, -2, 2		1	1	3	16	0.15789473684210525	0.3125	1.8125	0.14705882352941177
41	41	5/8	5/8	3/4	2	1	ii7		d	i		ii7		ii		7					mm7	1	1	4, 1, 5, 2		4	4	0	3	0.0	0.0	0.3125	0.0
42	42	0	0	3/4	2	1	iv64		d	i		iv64		iv		64					m	1	1	2, 1, -2		1	2	6	13	0.3157894736842105	0.625	1.3125	0.3225806451612903
42	42	5/8	5/8	3/4	2	1	iv7		d	i		iv7		iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	3	0.0	0.0	0.3125	0.0
43	43	0	0	3/4	2	1	VI64	IV64/III	d	i		VI64		VI		64					M	1	1	-1, -2, 2		-2	-1	6	13	0.3157894736842105	0.625	1.3125	0.3225806451612903
43	43	5/8	5/8	3/4	2	1	VIM7	IVM7/III	d	i		VIM7		VI	M	7					MM7	1	1	-2, 2, -1, 3		-2	-2	0	3	0.0	0.0	0.3125	0.0
44	44	0	0	3/4	2	1	V(6)/III		d	i		V(6)/III		V			6	III			M	1	1	0, 4, 3		0	0	0	4	0.0	0.0	1.125	0.0
44	44	1/8	1/8	3/4	2	1	V/III		d	i		V/III		V				III			M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.125	0.0
44	44	1/4	1/4	3/4	2	1	I64/III		d	i		I64/III		I		64		III			M	1	1	0, -1, 3		-1	0	0	3	0.0	0.0	1.5	0.0
44	44	1/2	1/2	3/4	2	1	I/III		d	i		I/III		I				III			M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
45	45	0	0	3/4	2	1	bII		d	i		bII		bII							M	1	1	-3, 1, -2		-3	-3	6	16	0.2727272727272727	0.625	1.8125	0.2564102564102564
46	46	0	0	3/4	2	1	bII64		d	i		bII64		bII		64					M	1	1	-2, -3, 1		-3	-2	6	13	0.3157894736842105	0.625	1.3125	0.3225806451612903
46	46	5/8	5/8	3/4	2	1	bII7		d	i		bII7		bII		7					Mm7	1	1	-3, 1, -2, -5		-3	-3	0	3	0.0	0.0	0.3125	0.0
47	47	0	0	3/4	2	1	iv64		d	i		iv64		iv		64					m	1	1	2, 1, -2		1	2	6	13	0.3157894736842105	0.625	1.3125	0.3225806451612903
47	47	5/8	5/8	3/4	2	1	iv7		d	i		iv7		iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	3	0.0	0.0	0.3125	0.0
48	48	0	0	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	4	0.0	0.0	1.125	0.0
48	48	1/8	1/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
48	48	1/4	1/4	3/4	2	1	i64		d	i		i64		i		64					m	1	1	3, 2, -1		2	3	0	3	0.0	0.0	1.5	0.0
48	48	1/2	1/2	3/4	2	1	i|PAC}		d	i		i		i					PAC	}	m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
49	49	0	0	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	3	0.0	0.0	0.625	0.0
49	49	1/8	1/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
49	49	1/4	1/4	3/4	2	1	i64		d	i		i64		i		64					m	1	1	3, 2, -1		2	3	0	3	0.0	0.0	1.5	0.0
49	49	1/2	1/2	3/4	2	1	i		d	i		i		i							m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.25	0.0
50	50	0	0	3/4	2	1	i6{		d	i		i6		i		6				{	m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.125	0.0
50	50	1/8	1/8	3/4	2	1	#viio6		d	i		#viio6		#vii	o	6					o	1	1	4, 1, 7		7	4	0	2	0.0	0.0	0.125	0.0
50	50	1/4	1/4	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	3	0.0	0.0	0.375	0.0
50	50	3/8	3/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
50	50	1/2	1/2	3/4	2	1	i		d	i		i		i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
50	50	5/8	5/8	3/4	2	1	i(9#7)		d	i		i(9#7)		i			9#7				m	1	1	2, -1, 3	4, 7	2	2	0	2	0.0	0.0	0.125	0.0
51	51	0	0	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	3	0.0	0.0	0.375	0.0
51	51	1/8	1/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
51	51	1/4	1/4	3/4	2	1	i		d	i		i		i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
51	51	3/8	3/8	3/4	2	1	i(9#7)		d	i		i(9#7)		i			9#7				m	1	1	2, -1, 3	4, 7	2	2	0	2	0.0	0.0	0.125	0.0
51	51	1/2	1/2	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	3	0.0	0.0	0.375	0.0
51	51	5/8	5/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
52	52	0	0	3/4	2	1	i[ii%7/VII		d	i	i	ii%7/VII		ii	%	7		VII			%7	1	1	2, -1, -4, 0		2	2	0	31	0.0	0.0	2.375	0.0
54	54	0	0	3/4	2	1	V43/VII		d	i	i	V43/VII		V		43		VII			Mm7	1	1	2, -1, 1, 5		1	2	0	16	0.0	0.0	1.375	0.0
55	55	0	0	3/4	2	1	iv43		d	i	i	iv43		iv		43					mm7	1	1	2, -1, 1, -2		1	2	0	16	0.0	0.0	1.375	0.0
56	56	0	0	3/4	2	1	#viio43		d	i	i	#viio43		#vii	o	43					o7	1	1	1, -2, 7, 4		7	1	1	15	0.0625	0.125	1.25	0.09090909090909091
57	57	0	0	3/4	2	1	Ger43/iv]}		d	i	i	Ger43/iv	Ger	vii	o	43	b3	V/iv		}	Ger	1	1	1, -2, 7, -3		7	1	1	16	0.058823529411764705	0.125	2.0	0.058823529411764705
59	59	0	0	3/4	2	1	I.I[I{		d	I	I	I		I						{	M	1	0	2, 6, 3		2	2	0	16	0.0	0.0	5.25	0.0
62	62	0	0	3/4	2	1	V(+4)/V		d	I	I	V(+4)/V		V			+4	V			M	1	0	4, 8, 5	3	4	4	2	6	0.25	0.75	1.5	0.3333333333333333
63	63	0	0	3/4	2	1	V		d	I	I	V		V							M	1	0	3, 7, 4		3	3	2	8	0.2	0.75	1.5	0.3333333333333333
64	64	0	0	3/4	2	1	I|PAC}		d	I	I	I		I					PAC	}	M	1	0	2, 6, 3		2	2	1	17	0.05555555555555555	0.08333333333333333	4.166666666666667	0.0196078431372549
66	66	0	0	3/4	2	1	V(+4)/V		d	I	I	V(+4)/V		V			+4	V			M	1	0	4, 8, 5	3	4	4	2	7	0.2222222222222222	0.5	1.0	0.3333333333333333
67	67	0	0	3/4	2	1	V		d	I	I	V		V							M	1	0	3, 7, 4		3	3	1	8	0.1111111111111111	0.25	1.25	0.16666666666666666
68	68	0	0	3/4	2	1	I|PAC}		d	I	I	I		I					PAC	}	M	1	0	2, 6, 3		2	2	1	16	0.058823529411764705	0.08333333333333333	4.666666666666667	0.017543859649122806
70	70	0	0	3/4	2	1	V(+4)/V		d	I	I	V(+4)/V		V			+4	V			M	1	0	4, 8, 5	3	4	4	1	8	0.1111111111111111	0.25	2.5	0.09090909090909091
71	71	0	0	3/4	2	1	V7		d	I	I	V7		V		7					Mm7	1	0	3, 7, 4, 1		3	3	1	11	0.08333333333333333	0.25	3.0	0.07692307692307693
72	72	0	0	3/4	2	1	I|PAC}		d	I	I	I		I					PAC	}	M	1	0	2, 6, 3		2	2	1	23	0.041666666666666664	0.08333333333333333	5.916666666666667	0.013888888888888888
74	74	0	0	3/4	2	1	V(+4)/V		d	I	I	V(+4)/V		V			+4	V			M	1	0	4, 8, 5	3	4	4	2	11	0.15384615384615385	0.5	2.0	0.2
75	75	0	0	3/4	2	1	V7		d	I	I	V7		V		7					Mm7	1	0	3, 7, 4, 1		3	3	1	15	0.0625	0.25	3.0	0.07692307692307693
76	76	0	0	3/4	2	1	I|PAC}		d	I	I	I		I					PAC	}	M	1	0	2, 6, 3		2	2	1	11	0.08333333333333333	0.08333333333333333	2.9166666666666665	0.027777777777777776
77	77	0	0	3/4	2	1	IV6{	IV64{	d	I	I	IV6		IV		6				{	M	1	0	5, 2, 1		1	5	3	8	0.2727272727272727	0.4375	2.3125	0.1590909090909091
78	78	0	0	3/4	2	1	IM7		d	I	I	IM7		I	M	7					MM7	1	0	2, 6, 3, 7		2	2	3	8	0.2727272727272727	0.1875	2.5625	0.06818181818181818
79	79	0	0	3/4	2	1	ii2	ii65	d	I	I	ii2		ii		2					mm7	1	0	2, 4, 1, 5		4	2	2	9	0.18181818181818182	0.375	2.375	0.13636363636363635
80	80	0	0	3/4	2	1	IM7]		d	I	I	IM7		I	M	7					MM7	1	0	2, 6, 3, 7		2	2	2	10	0.16666666666666666	0.125	2.625	0.045454545454545456
81	81	0	0	3/4	2	1	vi7(9)	ii7(9)/V	d	I		vi7(9)		vi		7	9				mm7	1	0	5, 2, 6, 3	7	5	5	0	9	0.0	0.0	2.5	0.0
81	81	1/2	1/2	3/4	2	1	V7/V		d	I		V7/V		V		7		V			Mm7	1	0	4, 8, 5, 2		4	4	0	6	0.0	0.0	1.0	0.0
82	82	0	0	3/4	2	1	I/V|PAC}		d	I		I/V		I				V	PAC	}	M	1	0	3, 7, 4		3	3	0	8	0.0	0.0	2.75	0.0
83	83	0	0	3/4	2	1	IV6/IV{	IV64/IV{	d	I		IV6/IV		IV		6		IV		{	M	1	0	4, 1, 0		0	4	3	8	0.2727272727272727	0.4375	2.3125	0.1590909090909091
84	84	0	0	3/4	2	1	IM7/IV		d	I		IM7/IV		I	M	7		IV			MM7	1	0	1, 5, 2, 6		1	1	3	8	0.2727272727272727	0.1875	2.5625	0.06818181818181818
85	85	0	0	3/4	2	1	ii2/IV	ii65/IV	d	I		ii2/IV		ii		2		IV			mm7	1	0	1, 3, 0, 4		3	1	2	9	0.18181818181818182	0.375	2.375	0.13636363636363635
86	86	0	0	3/4	2	1	IM7/IV		d	I		IM7/IV		I	M	7		IV			MM7	1	0	1, 5, 2, 6		1	1	2	10	0.16666666666666666	0.125	2.625	0.045454545454545456
87	87	0	0	3/4	2	1	ii7(9)		d	I		ii7(9)		ii		7	9				mm7	1	0	4, 1, 5, 2	6	4	4	0	9	0.0	0.0	2.5	0.0
87	87	1/2	1/2	3/4	2	1	V7		d	I		V7		V		7					Mm7	1	0	3, 7, 4, 1		3	3	0	6	0.0	0.0	1.0	0.0
88	88	0	0	3/4	2	1	I[I|PAC}		d	I	I	I		I					PAC	}	M	1	0	2, 6, 3		2	2	0	8	0.0	0.0	2.75	0.0
89	89	0	0	3/4	2	1	IV6{		d	I	I	IV6		IV		6				{	M	1	0	5, 2, 1		1	5	5	8	0.38461538461538464	0.4166666666666667	1.3333333333333333	0.2380952380952381
90	90	0	0	3/4	2	1	IM7		d	I	I	IM7		I	M	7					MM7	1	0	2, 6, 3, 7		2	2	4	9	0.3076923076923077	0.3333333333333333	1.4166666666666667	0.19047619047619047
91	91	0	0	3/4	2	1	ii2		d	I	I	ii2		ii		2					mm7	1	0	2, 4, 1, 5		4	2	3	10	0.23076923076923078	0.25	1.5	0.14285714285714285
92	92	0	0	3/4	2	1	IM7]		d	I	I	IM7		I	M	7					MM7	1	0	2, 6, 3, 7		2	2	2	9	0.18181818181818182	0.16666666666666666	1.5833333333333333	0.09523809523809523
93	93	0	0	3/4	2	1	vi7(9)	ii7(9)/V	d	I		vi7(9)		vi		7	9				mm7	1	0	5, 2, 6, 3	7	5	5	0	8	0.0	0.0	2.0	0.0
93	93	1/2	1/2	3/4	2	1	V7/V		d	I		V7/V		V		7		V			Mm7	1	0	4, 8, 5, 2		4	4	0	6	0.0	0.0	1.0	0.0
94	94	0	0	3/4	2	1	I/V|PAC}		d	I		I/V		I				V	PAC	}	M	1	0	3, 7, 4		3	3	0	8	0.0	0.0	2.75	0.0
95	95	0	0	3/4	2	1	IV6/IV{	IV64/IV{	d	I		IV6/IV		IV		6		IV		{	M	1	0	4, 1, 0		0	4	5	8	0.38461538461538464	0.4166666666666667	1.3333333333333333	0.2380952380952381
96	96	0	0	3/4	2	1	IM7/IV		d	I		IM7/IV		I	M	7		IV			MM7	1	0	1, 5, 2, 6		1	1	4	9	0.3076923076923077	0.3333333333333333	1.4166666666666667	0.19047619047619047
97	97	0	0	3/4	2	1	ii2/IV	ii65/IV	d	I		ii2/IV		ii		2		IV			mm7	1	0	1, 3, 0, 4		3	1	3	10	0.23076923076923078	0.25	1.5	0.14285714285714285
98	98	0	0	3/4	2	1	IM7/IV		d	I		IM7/IV		I	M	7		IV			MM7	1	0	1, 5, 2, 6		1	1	2	9	0.18181818181818182	0.16666666666666666	1.5833333333333333	0.09523809523809523
99	99	0	0	3/4	2	1	ii7(9)		d	I		ii7(9)		ii		7	9				mm7	1	0	4, 1, 5, 2	6	4	4	0	8	0.0	0.0	2.0	0.0
99	99	1/2	1/2	3/4	2	1	V7		d	I		V7		V		7					Mm7	1	0	3, 7, 4, 1		3	3	0	6	0.0	0.0	1.0	0.0
100	100	0	0	3/4	2	1	I[I|PAC}		d	I	I	I		I					PAC	}	M	1	0	2, 6, 3		2	2	0	26	0.0	0.0	8.0	0.0
104	104	0	0	3/4	2	1	V(+4)/V		d	I	I	V(+4)/V		V			+4	V			M	1	0	4, 8, 5	3	4	4	2	8	0.2	0.75	1.5	0.3333333333333333
105	105	0	0	3/4	2	1	I]}		d	I	I	I		I						}	M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	1.5	0.0
107	107	0	0	3/4	2	1	i.i{		d	i		i		i						{	m	1	1	2, -1, 3		2	2	3	11	0.21428571428571427	0.25	2.75	0.08333333333333333
109	109	0	0	3/4	2	1	v6		d	i		v6		v		6					m	1	1	0, 4, 3		3	0	3	11	0.21428571428571427	0.25	2.75	0.08333333333333333
111	111	0	0	3/4	2	1	#vi%2		d	i		#vi%2		#vi	%	2					%7	1	1	3, 5, 2, -1		5	3	3	13	0.1875	0.25	2.5	0.09090909090909091
113	113	0	0	3/4	2	1	VIM2		d	i		VIM2		VI	M	2					MM7	1	1	3, -2, 2, -1		-2	3	0	9	0.0	0.0	2.0	0.0
114	114	0	0	3/4	2	1	v}		d	i		v		v						}	m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	2.0	0.0
115	115	0	0	3/4	2	1	iv7{	ii7/III{	d	i		iv7		iv		7				{	mm7	1	1	1, -2, 2, -1		1	1	4	21	0.16	0.5	5.625	0.08163265306122448
118	118	0	0	3/4	2	1	V(6)/III		d	i		V(6)/III		V			6	III			M	1	1	0, 4, 3		0	0	0	4	0.0	0.0	1.5	0.0
118	118	1/8	1/8	3/4	2	1	V/III		d	i		V/III		V				III			M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
118	118	1/4	1/4	3/4	2	1	I64/III		d	i		I64/III		I		64		III			M	1	1	0, -1, 3		-1	0	0	2	0.0	0.0	1.0	0.0
118	118	1/2	1/2	3/4	2	1	I/III		d	i		I/III		I				III			M	1	1	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.25	0.0
119	119	0	0	3/4	2	1	bIIM7		d	i		bIIM7		bII	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3	4	21	0.16	0.5	5.625	0.08163265306122448
122	122	0	0	3/4	2	1	V(6)		d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	0	4	0.0	0.0	1.5	0.0
122	122	1/8	1/8	3/4	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
122	122	1/4	1/4	3/4	2	1	i64		d	i		i64		i		64					m	1	1	3, 2, -1		2	3	0	2	0.0	0.0	1.0	0.0
122	122	1/2	1/2	3/4	2	1	i|PAC}		d	i		i		i					PAC	}	m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.25	0.0
123	123	0	0	3/4	2	1	V[V7{		d	i	V	V7		V		7				{	Mm7	1	1	3, 7, 4, 1		3	3	3	15	0.16666666666666666	0.3125	3.6875	0.078125
124	124	1/2	1/2	3/4	2	1	#vi%2	ii%2/V	d	i	V	#vi%2		#vi	%	2					%7	1	1	3, 5, 2, -1		5	3	3	11	0.21428571428571427	0.375	2.375	0.13636363636363635
125	125	1/2	1/2	3/4	2	1	V		d	i	V	V		V							M	1	1	3, 7, 4		3	3	1	5	0.16666666666666666	0.125	1.125	0.1
126	126	0	0	3/4	2	1	iv6	iv(2)	d	i	V	iv6		iv		6					m	1	1	-2, 2, 1		1	-2	15	30	0.3333333333333333	2.6875	6.8125	0.28289473684210525
129	129	1/4	1/4	3/4	2	1	VI6	VIM2	d	i	V	VI6		VI		6					M	1	1	2, -1, -2		-2	2	13	28	0.3170731707317073	2.25	6.0	0.2727272727272727
132	132	0	0	3/4	2	1	VII6		d	i	V	VII6		VII		6					M	1	1	4, 1, 0		0	4	3	6	0.3333333333333333	0.5	1.25	0.2857142857142857
132	132	1/2	1/2	3/4	2	1	i64	i6	d	i	V	i64		i		64					m	1	1	3, 2, -1		2	3	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
133	133	0	0	3/4	2	1	bII		d	i	V	bII		bII							M	1	1	-3, 1, -2		-3	-3	2	36	0.05263157894736842	0.5	5.25	0.08695652173913043
135	135	0	0	3/4	2	1	v		d	i	V	v		v							m	1	1	3, 0, 4		3	3	2	6	0.25	0.125	0.875	0.125
135	135	1/2	1/2	3/4	2	1	V]		d	i	V	V		V							M	1	1	3, 7, 4		3	3	0	7	0.0	0.0	0.875	0.0
136	136	0	0	3/4	2	1	iv	V2	d	i		iv		iv							m	1	1	1, -2, 2		1	1	2	6	0.25	0.125	0.875	0.125
136	136	1/2	1/2	3/4	2	1	V2		d	i		V2		V		2					Mm7	1	1	1, 3, 7, 4		3	1	0	7	0.0	0.0	0.875	0.0
137	137	0	0	3/4	2	1	i6		d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	2	6	0.25	0.125	0.875	0.125
137	137	1/2	1/2	3/4	2	1	V43(6)	i6(#7)	d	i		V43(6)		V		43	6				Mm7	1	1	-1, 1, 3, 7		3	-1	0	7	0.0	0.0	0.875	0.0
138	138	0	0	3/4	2	1	iio	V43	d	i		iio		ii	o						o	1	1	4, 1, -2		4	4	2	6	0.25	0.125	0.875	0.125
138	138	1/2	1/2	3/4	2	1	V43|HC}		d	i		V43		V		43			HC	}	Mm7	1	1	4, 1, 3, 7		3	4	0	7	0.0	0.0	0.875	0.0
139	139	0	0	3/4	2	1	i{		d	i		i		i						{	m	1	1	2, -1, 3		2	2	9	24	0.2727272727272727	0.75	6.25	0.10714285714285714
141	141	0	0	3/4	2	1	v6		d	i		v6		v		6					m	1	1	0, 4, 3		3	0	18	36	0.3333333333333333	1.5	7.75	0.16216216216216217
144	144	0	0	3/4	2	1	#vi%2		d	i		#vi%2		#vi	%	2					%7	1	1	3, 5, 2, -1		5	3	0	19	0.0	0.0	4.0	0.0
145	145	0	0	3/4	2	1	VIM2		d	i		VIM2		VI	M	2					MM7	1	1	3, -2, 2, -1		-2	3	0	19	0.0	0.0	4.0	0.0
146	146	0	0	3/4	2	1	v}		d	i		v		v						}	m	1	1	3, 0, 4		3	3	0	10	0.0	0.0	4.5	0.0
147	147	0	0	3/4	2	1	iv{		d	i		iv		iv						{	m	1	1	1, -2, 2		1	1	3	16	0.15789473684210525	0.3125	1.8125	0.14705882352941177
147	147	5/8	5/8	3/4	2	1	ii7		d	i		ii7		ii		7					mm7	1	1	4, 1, 5, 2		4	4	0	3	0.0	0.0	0.3125	0.0
148	148	0	0	3/4	2	1	iv64		d	i		iv64		iv		64					m	1	1	2, 1, -2		1	2	6	13	0.3157894736842105	0.625	1.3125	0.3225806451612903
148	148	5/8	5/8	3/4	2	1	iv7		d	i		iv7		iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	3	0.0	0.0	0.3125	0.0
149	149	0	0	3/4	2	1	VI64	IV64/III	d	i		VI64		VI		64					M	1	1	-1, -2, 2		-2	-1	6	16	0.2727272727272727	0.625	1.625	0.2777777777777778
150	150	0	0	3/4	2	1	V(6)/III		d	i		V(6)/III		V			6	III			M	1	1	0, 4, 3		0	0	0	4	0.0	0.0	1.125	0.0
150	150	1/8	1/8	3/4	2	1	V/III		d	i		V/III		V				III			M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.125	0.0
150	150	1/4	1/4	3/4	2	1	I64/III		d	i		I64/III		I		64		III			M	1	1	0, -1, 3		-1	0	0	3	0.0	0.0	1.5	0.0
150	150	1/2	1/2	3/4	2	1	I/III		d	i		I/III		I				III			M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
151	151	0	0	3/4	2	1	bII		d	i		bII		bII							M	1	1	-3, 1, -2		-3	-3	6	16	0.2727272727272727	0.625	1.8125	0.2564102564102564
152	152	0	0	3/4	2	1	bII64		d	i		bII64		bII		64					M	1	1	-2, -3, 1		-3	-2	6	13	0.3157894736842105	0.625	1.3125	0.3225806451612903
