mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
18	18	1/8	1/8	3/4	2	1	V7/iv	-1.82755	3.44887	-5.84267	/		bb	i		V7/iv	V		7		iv			Mm7	1	1	-2, 2, -1, -4		-2.0	-2.0	0	4	0.0	0.0	0.6875	0.0
18	18	1/4	1/4	3/4	2	1	#viio43/iv						bb	i		#viio43/iv	#vii	o	43		iv			o7	1	1	-4, -7, 2, -1		2.0	-4.0	1	4	0.2	0.0625	1.1875	0.05
18	18	1/2	1/2	3/4	2	1	#viio2/iv}						bb	i		#viio2/iv	#vii	o	2		iv		}	o7	1	1	-7, 2, -1, -4		2.0	-7.0	0	5	0.0	0.0	0.875	0.0
19	19	1/8	1/8	3/4	2	1	VI/iv						bb	i		VI/iv	VI				iv			M	1	1	-7, -3, -6		-7.0	-7.0	0	3	0.0	0.0	0.625	0.0
19	19	1/4	1/4	3/4	2	1	ii%7/iv						bb	i		ii%7/iv	ii	%	7		iv			%7	1	1	-1, -4, -7, -3		-1.0	-1.0	2	4	0.3333333333333333	0.25	0.75	0.25
19	19	1/2	1/2	3/4	2	1	iv/iv						bb	i		iv/iv	iv				iv			m	1	1	-4, -7, -3		-4.0	-4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
20	20	0	0	3/4	2	1	ii%65/iv						bb	i		ii%65/iv	ii	%	65		iv			%7	1	1	-4, -7, -3, -1		-1.0	-4.0	2	6	0.25	0.1875	1.0625	0.15
20	20	1/4	1/4	3/4	2	1	ii%7/iv						bb	i		ii%7/iv	ii	%	7		iv			%7	1	1	-1, -4, -7, -3		-1.0	-1.0	1	4	0.2	0.0625	1.1875	0.05
20	20	1/2	1/2	3/4	2	1	iv/iv						bb	i		iv/iv	iv				iv			m	1	1	-4, -7, -3		-4.0	-4.0	1	7	0.125	0.0625	1.4375	0.041666666666666664
21	21	1/4	1/4	3/4	2	1	iv43/iv						bb	i		iv43/iv	iv		43		iv			mm7	1	1	-3, -6, -4, -7		-4.0	-3.0	1	4	0.2	0.0625	1.1875	0.05
21	21	1/2	1/2	3/4	2	1	iv2/v						bb	i		iv2/v	iv		2		v			mm7	1	1	-4, -2, -5, -1		-2.0	-4.0	2	1	0.6666666666666666	0.375	0.125	0.75
22	22	0	0	3/4	2	1	ii%7(+2)/iv						bb	i		ii%7(+2)/iv	ii	%	7	+2	iv			%7	1	1	-1, -4, -7, -3	-6	-1.0	-1.0	1	4	0.2	0.0625	0.9375	0.0625
22	22	1/4	1/4	3/4	2	1	ii%43/iv						bb	i		ii%43/iv	ii	%	43		iv			%7	1	1	-7, -3, -1, -4		-1.0	-7.0	1	4	0.2	0.0625	1.1875	0.05
22	22	1/2	1/2	3/4	2	1	ii%2/iv						bb	i		ii%2/iv	ii	%	2		iv			%7	1	1	-3, -1, -4, -7		-1.0	-3.0	0	11	0.0	0.0	3.0	0.0
23	23	1/2	1/2	3/4	2	1	#viio(9)/iv	-1.82755	3.5		/		bb	i		#viio(9)/iv	#vii	o		9	iv			o	1	1	2, -1, -4	-3	2.0	2.0	0	3	0.0	0.0	0.5	0.0
24	24	0	0	3/4	2	1	#viio/iv						bb	i		#viio/iv	#vii	o			iv			o	1	1	2, -1, -4		2.0	2.0	0	6	0.0	0.0	1.5	0.0
24	24	1/4	1/4	3/4	2	1	VII(b9)/iv						bb	i		VII(b9)/iv	VII			b9	iv			M	1	1	-5, -1, -4	-10	-5.0	-5.0	0	3	0.0	0.0	1.0	0.0
24	24	1/2	1/2	3/4	2	1	VII/iv						bb	i		VII/iv	VII				iv			M	1	1	-5, -1, -4		-5.0	-5.0	0	3	0.0	0.0	0.5	0.0
25	25	0	0	3/4	2	1	ii64(6)/iv						bb	i		ii64(6)/iv	ii		64	6	iv			m	1	1	-5, -1, -4		-1.0	-5.0	1	5	0.16666666666666666	0.5	1.0	0.3333333333333333
25	25	1/4	1/4	3/4	2	1	ii64/iv						bb	i		ii64/iv	ii		64		iv			m	1	1	0, -1, -4		-1.0	0.0	0	3	0.0	0.0	1.0	0.0
25	25	1/2	1/2	3/4	2	1	iio64(+5)/iv						bb	i		iio64(+5)/iv	ii	o	64	+5	iv			o	1	1	-7, -1, -4	-7	-1.0	-7.0	0	3	0.0	0.0	0.5	0.0
26	26	0	0	3/4	2	1	iio64/iv						bb	i		iio64/iv	ii	o	64		iv			o	1	1	-7, -1, -4		-1.0	-7.0	0	6	0.0	0.0	1.5	0.0
26	26	1/4	1/4	3/4	2	1	V43(b9)/iv						bb	i		V43(b9)/iv	V		43	b9	iv			Mm7	1	1	-1, -4, -2, 2	-14	-2.0	-1.0	0	3	0.0	0.0	1.0	0.0
26	26	1/2	1/2	3/4	2	1	V65/iv}						bb	i		V65/iv	V		65		iv		}	Mm7	1	1	2, -1, -4, -2		-2.0	2.0	2	7	0.2222222222222222	0.375	1.125	0.25
27	27	1/4	1/4	3/4	2	1	iv						bb	i		iv	iv							m	1	1	-3, -6, -2		-3.0	-3.0	5	16	0.23809523809523808	0.625	3.125	0.16666666666666666
28	28	1/2	1/2	3/4	2	1	ii%7						bb	i		ii%7	ii	%	7					%7	1	1	0, -3, -6, -2		0.0	0.0	0	4	0.0	0.0	0.5	0.0
29	29	0	0	3/4	2	1	i						bb	i		i	i							m	1	1	-2, -5, -1		-2.0	-2.0	1	4	0.2	0.125	0.875	0.125
29	29	1/4	1/4	3/4	2	1	i64						bb	i		i64	i		64					m	1	1	-1, -2, -5		-2.0	-1.0	2	5	0.2857142857142857	0.25	0.75	0.25
29	29	1/2	1/2	3/4	2	1	i						bb	i		i	i							m	1	1	-2, -5, -1		-2.0	-2.0	3	11	0.21428571428571427	0.375	2.375	0.13636363636363635
30	30	1/2	1/2	3/4	2	1	i64						bb	i		i64	i		64					m	1	1	-1, -2, -5		-2.0	-1.0	0	3	0.0	0.0	0.5	0.0
31	31	0	0	3/4	2	1	i						bb	i		i	i							m	1	1	-2, -5, -1		-2.0	-2.0	0	6	0.0	0.0	1.25	0.0
31	31	1/4	1/4	3/4	2	1	i64						bb	i		i64	i		64					m	1	1	-1, -2, -5		-2.0	-1.0	0	3	0.0	0.0	0.75	0.0
31	31	1/2	1/2	3/4	2	1	i}						bb	i		i	i						}	m	1	1	-2, -5, -1		-2.0	-2.0	0	1	0.0	0.0	0.25	0.0
32	32	0	0	3/4	2	1	i64						bb	i		i64	i		64					m	1	1	-1, -2, -5		-2.0	-1.0	0	7	0.0	0.0	5.25	0.0
33	33	0	0	3/4	2	1	I.I{						bb	I		I	I						{	M	1	0	-2, 2, -1		-2.0	-2.0	0	6	0.0	0.0	2.25	0.0
34	34	0	0	3/4	2	1	I(+6)						bb	I		I(+6)	I			+6				M	1	0	-2, 2, -1	1	-2.0	-2.0	0	9	0.0	0.0	3.75	0.0
35	35	0	0	3/4	2	1	vi6					I(6)	bb	I		vi6	vi		6					m	1	0	-2, 2, 1		1.0	-2.0	0	9	0.0	0.0	3.75	0.0
36	36	0	0	3/4	2	1	I(b6)						bb	I		I(b6)	I			b6				M	1	0	-2, 2, -6		-2.0	-2.0	0	11	0.0	0.0	4.5	0.0
37	37	0	0	3/4	2	1	I						bb	I		I	I							M	1	0	-2, 2, -1		-2.0	-2.0	0	11	0.0	0.0	4.5	0.0
38	38	0	0	3/4	2	1	I64(+6)	-1.61254	4.65364	-2.75616	/	ii2/V	bb	I		I64(+6)	I		64	+6				M	1	0	-1, -2, 2	1	-2.0	-1.0	0	10	0.0	0.0	3.75	0.0
39	39	0	0	3/4	2	1	V43/V						bb	I		V43/V	V		43		V			Mm7	1	0	1, -2, 0, 4		0.0	1.0	1	12	0.07692307692307693	0.125	4.375	0.027777777777777776
40	40	0	0	3/4	2	1	V64						bb	I		V64	V		64					M	1	0	0, -1, 3		-1.0	0.0	2	10	0.16666666666666666	0.25	3.375	0.06896551724137931
41	41	0	0	3/4	2	1	V|HC}						bb	I		V	V					HC	}	M	1	0	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	1.5	0.0
42	42	0	0	3/4	2	1	ii{						bb	I		ii	ii						{	m	1	0	0, -3, 1		0.0	0.0	0	6	0.0	0.0	2.25	0.0
43	43	0	0	3/4	2	1	ii(+6)						bb	I		ii(+6)	ii			+6				m	1	0	0, -3, 1	3	0.0	0.0	0	9	0.0	0.0	3.75	0.0
44	44	0	0	3/4	2	1	viio6					ii(6)	bb	I		viio6	vii	o	6					o	1	0	0, -3, 3		3.0	0.0	0	9	0.0	0.0	3.75	0.0
45	45	0	0	3/4	2	1	ii(b6)						bb	I		ii(b6)	ii			b6				m	1	0	0, -3, -4		0.0	0.0	0	11	0.0	0.0	4.5	0.0
46	46	0	0	3/4	2	1	ii	0.75252	2.7157	-5.95017	/		bb	I		ii	ii							m	1	0	0, -3, 1		0.0	0.0	0	11	0.0	0.0	4.5	0.0
47	47	0	0	3/4	2	1	ii64(+6)	-0.537515	4.00862	-5.75645	/	ii%2/vi	bb	I		ii64(+6)	ii		64	+6				m	1	0	1, 0, -3	3	0.0	1.0	0	10	0.0	0.0	3.75	0.0
48	48	0	0	3/4	2	1	V43/vi						bb	I		V43/vi	V		43		vi			Mm7	1	0	3, 0, 2, 6		2.0	3.0	1	12	0.07692307692307693	0.125	4.375	0.027777777777777776
49	49	0	0	3/4	2	1	vi64						bb	I		vi64	vi		64					m	1	0	2, 1, -2		1.0	2.0	2	10	0.16666666666666666	0.25	3.375	0.06896551724137931
50	50	0	0	3/4	2	1	vi}						bb	I		vi	vi						}	m	1	0	1, -2, 2		1.0	1.0	0	4	0.0	0.0	1.5	0.0
51	51	0	0	3/4	2	1	ii%65/V{						bb	I		ii%65/V	ii	%	65		V		{	%7	1	0	-2, -5, -1, 1		1.0	-2.0	0	8	0.0	0.0	3.0	0.0
52	52	0	0	3/4	2	1	V43/V						bb	I		V43/V	V		43		V			Mm7	1	0	1, -2, 0, 4		0.0	1.0	0	8	0.0	0.0	4.5	0.0
53	53	0	0	3/4	2	1	V7(b94)/V	-0.107503	6.72003	-5.2627	/		bb	I		V7(b94)/V	V		7	b94	V			Mm7	1	0	0, -1, 1, -2	-5	0.0	0.0	1	10	0.09090909090909091	0.125	4.375	0.027777777777777776
54	54	0	0	3/4	2	1	V43/V	0.215006	4.70111	-4.98265	/		bb	I		V43/V	V		43		V			Mm7	1	0	1, -2, 0, 4		0.0	1.0	2	8	0.2	0.25	3.875	0.06060606060606061
55	55	0	0	3/4	2	1	ii%7	0.322509	6.31357	-6.8102	/		bb	I		ii%7	ii	%	7					%7	1	0	0, -3, -6, -2		0.0	0.0	0	10	0.0	0.0	4.5	0.0
56	56	0	0	3/4	2	1	V43						bb	I		V43	V		43					Mm7	1	0	0, -3, -1, 3		-1.0	0.0	0	8	0.0	0.0	4.5	0.0
57	57	0	0	3/4	2	1	V7(b94)	0	5.17757	-5.30516	/		bb	I		V7(b94)	V		7	b94				Mm7	1	0	-1, -2, 0, -3	-6	-1.0	-1.0	1	10	0.09090909090909091	0.125	4.375	0.027777777777777776
58	58	0	0	3/4	2	1	V43}						bb	I		V43	V		43				}	Mm7	1	0	0, -3, -1, 3		-1.0	0.0	2	8	0.2	0.25	3.875	0.06060606060606061
59	59	0	0	3/4	2	1	I64{						bb	I		I64	I		64				{	M	1	0	-1, -2, 2		-2.0	-1.0	0	8	0.0	0.0	3.75	0.0
60	60	0	0	3/4	2	1	I(+6)						bb	I		I(+6)	I			+6				M	1	0	-2, 2, -1	1	-2.0	-2.0	0	10	0.0	0.0	3.75	0.0
61	61	0	0	3/4	2	1	vi6					I(6)	bb	I		vi6	vi		6					m	1	0	-2, 2, 1		1.0	-2.0	0	9	0.0	0.0	3.75	0.0
62	62	0	0	3/4	2	1	V7/IV						bb	I		V7/IV	V		7		IV			Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	0	11	0.0	0.0	4.5	0.0
63	63	0	0	3/4	2	1	IVM7						bb	I		IVM7	IV	M	7					MM7	1	0	-3, 1, -2, 2		-3.0	-3.0	0	12	0.0	0.0	4.5	0.0
64	64	0	0	3/4	2	1	ii2						bb	I		ii2	ii		2					mm7	1	0	-2, 0, -3, 1		0.0	-2.0	0	10	0.0	0.0	3.75	0.0
65	65	0	0	3/4	2	1	V43						bb	I		V43	V		43					Mm7	1	0	0, -3, -1, 3		-1.0	0.0	1	12	0.07692307692307693	0.125	4.375	0.027777777777777776
66	66	0	0	3/4	2	1	I64						bb	I		I64	I		64					M	1	0	-1, -2, 2		-2.0	-1.0	2	10	0.16666666666666666	0.25	3.375	0.06896551724137931
67	67	0	0	3/4	2	1	I|IAC}						bb	I		I	I					IAC	}	M	1	0	-2, 2, -1		-2.0	-2.0	0	4	0.0	0.0	1.5	0.0
68	68	0	0	3/4	2	1	ii%65/V{						bb	I		ii%65/V	ii	%	65		V		{	%7	1	0	-2, -5, -1, 1		1.0	-2.0	0	8	0.0	0.0	3.0	0.0
69	69	0	0	3/4	2	1	V43/V						bb	I		V43/V	V		43		V			Mm7	1	0	1, -2, 0, 4		0.0	1.0	0	8	0.0	0.0	4.5	0.0
70	70	0	0	3/4	2	1	V7(b94)/V						bb	I		V7(b94)/V	V		7	b94	V			Mm7	1	0	0, -1, 1, -2	-5	0.0	0.0	1	10	0.09090909090909091	0.125	4.375	0.027777777777777776
71	71	0	0	3/4	2	1	V43/V						bb	I		V43/V	V		43		V			Mm7	1	0	1, -2, 0, 4		0.0	1.0	2	8	0.2	0.25	3.875	0.06060606060606061
72	72	0	0	3/4	2	1	ii%7						bb	I		ii%7	ii	%	7					%7	1	0	0, -3, -6, -2		0.0	0.0	0	10	0.0	0.0	4.5	0.0
73	73	0	0	3/4	2	1	V43						bb	I		V43	V		43					Mm7	1	0	0, -3, -1, 3		-1.0	0.0	0	8	0.0	0.0	4.5	0.0
74	74	0	0	3/4	2	1	V7(b94)	0	6.57511	-6.16518	/		bb	I		V7(b94)	V		7	b94				Mm7	1	0	-1, -2, 0, -3	-6	-1.0	-1.0	1	10	0.09090909090909091	0.125	4.375	0.027777777777777776
75	75	0	0	3/4	2	1	V43}						bb	I		V43	V		43				}	Mm7	1	0	0, -3, -1, 3		-1.0	0.0	2	8	0.2	0.25	3.875	0.06060606060606061
76	76	0	0	3/4	2	1	I64{	-0.322509	6.16339	-11.0679	/		bb	I		I64	I		64				{	M	1	0	-1, -2, 2		-2.0	-1.0	0	8	0.0	0.0	3.75	0.0
77	77	0	0	3/4	2	1	I(+6)						bb	I		I(+6)	I			+6				M	1	0	-2, 2, -1	1	-2.0	-2.0	0	10	0.0	0.0	3.75	0.0
78	78	0	0	3/4	2	1	vi6					I(6)	bb	I		vi6	vi		6					m	1	0	-2, 2, 1		1.0	-2.0	0	9	0.0	0.0	3.75	0.0
79	79	0	0	3/4	2	1	V7/IV						bb	I		V7/IV	V		7		IV			Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	0	11	0.0	0.0	4.5	0.0
80	80	0	0	3/4	2	1	IVM7						bb	I		IVM7	IV	M	7					MM7	1	0	-3, 1, -2, 2		-3.0	-3.0	0	12	0.0	0.0	4.5	0.0
81	81	0	0	3/4	2	1	ii2						bb	I		ii2	ii		2					mm7	1	0	-2, 0, -3, 1		0.0	-2.0	0	10	0.0	0.0	3.75	0.0
82	82	0	0	3/4	2	1	V43						bb	I		V43	V		43					Mm7	1	0	0, -3, -1, 3		-1.0	0.0	1	12	0.07692307692307693	0.125	4.375	0.027777777777777776
83	83	0	0	3/4	2	1	I64						bb	I		I64	I		64					M	1	0	-1, -2, 2		-2.0	-1.0	2	10	0.16666666666666666	0.25	3.375	0.06896551724137931
84	84	0	0	3/4	2	1	I|IAC}						bb	I		I	I					IAC	}	M	1	0	-2, 2, -1		-2.0	-2.0	0	4	0.0	0.0	1.5	0.0
