mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	F#.vi{					F#	I		vi	vi						{	m	0	0	9, 6, 10		9.0	9.0	3	11	0.21428571428571427	0.375	3.625	0.09375
2	2	0	0	4/4	2	1	I6					F#	I		I6	I		6					M	0	0	10, 7, 6		6.0	10.0	1	5	0.16666666666666666	0.125	1.875	0.0625
2	2	1/2	1/2	4/4	2	1	V					F#	I		V	V							M	0	0	7, 11, 8		7.0	7.0	0	4	0.0	0.0	1.625	0.0
2	2	3/4	3/4	4/4	2	1	v					F#	I		v	v							m	0	0	7, 4, 8		7.0	7.0	1	1	0.5	0.125	0.25	0.3333333333333333
3	3	0	0	4/4	2	1	ii					F#	I		ii	ii							m	0	0	8, 5, 9		8.0	8.0	1	4	0.2	0.125	0.875	0.125
3	3	1/4	1/4	4/4	2	1	IV				ii65	F#	I		IV	IV							M	0	0	5, 9, 6		5.0	5.0	1	4	0.2	0.125	0.875	0.125
3	3	1/2	1/2	4/4	2	1	I					F#	I		I	I							M	0	0	6, 10, 7		6.0	6.0	0	5	0.0	0.0	1.0	0.0
3	3	3/4	3/4	4/4	2	1	vi7				ii7/V	F#	I		vi7	vi		7					mm7	0	0	9, 6, 10, 7		9.0	9.0	1	5	0.16666666666666666	0.125	0.875	0.125
4	4	0	0	4/4	2	1	V7/V					F#	I		V7/V	V		7		V			Mm7	0	0	8, 12, 9, 6		8.0	8.0	1	4	0.2	0.125	1.125	0.1
4	4	1/4	1/4	4/4	2	1	V(4)}					F#	I		V(4)	V			4			}	M	0	0	7, 6, 8		7.0	7.0	0	3	0.0	0.0	1.75	0.0
4	4	1/2	1/2	4/4	2	1	V|HC					F#	I		V	V					HC		M	0	0	7, 11, 8		7.0	7.0	2	2	0.5	0.375	0.625	0.375
5	5	0	0	4/4	2	1	IV{					F#	I		IV	IV						{	M	0	0	5, 9, 6		5.0	5.0	3	11	0.21428571428571427	0.375	3.625	0.09375
6	6	0	0	4/4	2	1	V2					F#	I		V2	V		2					Mm7	0	0	5, 7, 11, 8		7.0	5.0	0	5	0.0	0.0	1.0	0.0
6	6	1/4	1/4	4/4	2	1	I6(7)					F#	I		I6(7)	I		6	7				M	0	0	10, 7, 11		6.0	10.0	0	4	0.0	0.0	1.125	0.0
6	6	3/8	3/8	4/4	2	1	I6					F#	I		I6	I		6					M	0	0	10, 7, 6		6.0	10.0	0	1	0.0	0.0	0.125	0.0
6	6	1/2	1/2	4/4	2	1	ii7(2)					F#	I		ii7(2)	ii		7	2				mm7	0	0	10, 5, 9, 6		8.0	10.0	0	3	0.0	0.0	1.375	0.0
6	6	3/4	3/4	4/4	2	1	ii7					F#	I		ii7	ii		7					mm7	0	0	8, 5, 9, 6		8.0	8.0	0	2	0.0	0.0	0.375	0.0
7	7	0	0	4/4	2	1	V43(2)					F#	I		V43(2)	V		43	2				Mm7	0	0	8, 5, 9, 11		7.0	8.0	0	4	0.0	0.0	0.875	0.0
7	7	1/8	1/8	4/4	2	1	V43					F#	I		V43	V		43					Mm7	0	0	8, 5, 7, 11		7.0	8.0	0	1	0.0	0.0	0.125	0.0
7	7	1/4	1/4	4/4	2	1	I6					F#	I		I6	I		6					M	0	0	10, 7, 6		6.0	10.0	0	5	0.0	0.0	1.0	0.0
7	7	1/2	1/2	4/4	2	1	vi7				ii7/V	F#	I		vi7	vi		7					mm7	0	0	9, 6, 10, 7		9.0	9.0	0	5	0.0	0.0	1.25	0.0
7	7	3/4	3/4	4/4	2	1	V7(9)/V	-0.888105	-6	/		F#	I		V7(9)/V	V		7	9	V			Mm7	0	0	8, 12, 9, 6	10	8.0	8.0	0	4	0.0	0.0	0.75	0.0
8	8	0	0	4/4	2	1	V7					F#	I		V7	V		7					Mm7	0	0	7, 11, 8, 5		7.0	7.0	1	4	0.2	0.125	1.125	0.1
8	8	1/4	1/4	4/4	2	1	I64}					F#	I		I64	I		64				}	M	0	0	7, 6, 10		6.0	7.0	0	3	0.0	0.0	1.5	0.0
8	8	1/2	1/2	4/4	2	1	I|PAC					F#	I		I	I					PAC		M	0	0	6, 10, 7		6.0	6.0	1	2	0.3333333333333333	0.125	0.375	0.25
9	9	0	0	4/4	2	1	V					F#	I		V	V							M	0	0	7, 11, 8		7.0	7.0	0	5	0.0	0.0	1.25	0.0
9	9	1/4	1/4	4/4	2	1	ii7(9)					F#	I		ii7(9)	ii		7	9				mm7	0	0	8, 5, 9, 6	10	8.0	8.0	0	5	0.0	0.0	1.25	0.0
9	9	1/2	1/2	4/4	2	1	V					F#	I		V	V							M	0	0	7, 11, 8		7.0	7.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
10	10	0	0	4/4	2	1	V					F#	I		V	V							M	0	0	7, 11, 8		7.0	7.0	1	5	0.16666666666666666	0.125	1.125	0.1
10	10	1/4	1/4	4/4	2	1	ii7(9)					F#	I		ii7(9)	ii		7	9				mm7	0	0	8, 5, 9, 6	10	8.0	8.0	0	6	0.0	0.0	1.25	0.0
10	10	1/2	1/2	4/4	2	1	V					F#	I		V	V							M	0	0	7, 11, 8		7.0	7.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
11	11	0	0	4/4	2	1	V7					F#	I		V7	V		7					Mm7	0	0	7, 11, 8, 5		7.0	7.0	0	6	0.0	0.0	1.375	0.0
11	11	1/4	1/4	4/4	2	1	ii7(9)					F#	I		ii7(9)	ii		7	9				mm7	0	0	8, 5, 9, 6	10	8.0	8.0	0	5	0.0	0.0	1.125	0.0
11	11	1/2	1/2	4/4	2	1	V					F#	I		V	V							M	0	0	7, 11, 8		7.0	7.0	1	5	0.16666666666666666	0.25	1.125	0.18181818181818182
11	11	3/4	3/4	4/4	2	1	ii7					F#	I		ii7	ii		7					mm7	0	0	8, 5, 9, 6		8.0	8.0	0	5	0.0	0.0	1.125	0.0
12	12	0	0	4/4	2	1	V					F#	I		V	V							M	0	0	7, 11, 8		7.0	7.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
12	12	1/4	1/4	4/4	2	1	ii7(13)					F#	I		ii7(13)	ii		7	13				mm7	0	0	8, 5, 9, 6	11	8.0	8.0	0	7	0.0	0.0	1.875	0.0
12	12	3/8	3/8	4/4	2	1	ii7					F#	I		ii7	ii		7					mm7	0	0	8, 5, 9, 6		8.0	8.0	0	4	0.0	0.0	0.5	0.0
12	12	3/4	3/4	4/4	2	1	V7(#2)					F#	I		V7(#2)	V		7	#2				Mm7	0	0	7, 16, 8, 5		7.0	7.0	0	3	0.0	0.0	0.625	0.0
12	12	7/8	7/8	4/4	2	1	V7(6)					F#	I		V7(6)	V		7	6				Mm7	0	0	7, 11, 10, 5		7.0	7.0	0	3	0.0	0.0	0.25	0.0
13	13	0	0	4/4	2	1	vi|DC}{					F#	I		vi	vi					DC	}{	m	0	0	9, 6, 10		9.0	9.0	3	11	0.21428571428571427	0.375	3.625	0.09375
14	14	0	0	4/4	2	1	I6					F#	I		I6	I		6					M	0	0	10, 7, 6		6.0	10.0	1	5	0.16666666666666666	0.125	1.875	0.0625
14	14	1/2	1/2	4/4	2	1	V					F#	I		V	V							M	0	0	7, 11, 8		7.0	7.0	0	4	0.0	0.0	1.625	0.0
14	14	3/4	3/4	4/4	2	1	v					F#	I		v	v							m	0	0	7, 4, 8		7.0	7.0	1	1	0.5	0.125	0.25	0.3333333333333333
15	15	0	0	4/4	2	1	ii					F#	I		ii	ii							m	0	0	8, 5, 9		8.0	8.0	1	4	0.2	0.125	0.875	0.125
15	15	1/4	1/4	4/4	2	1	IV				ii65	F#	I		IV	IV							M	0	0	5, 9, 6		5.0	5.0	1	4	0.2	0.125	0.875	0.125
15	15	1/2	1/2	4/4	2	1	I					F#	I		I	I							M	0	0	6, 10, 7		6.0	6.0	0	5	0.0	0.0	1.0	0.0
15	15	3/4	3/4	4/4	2	1	vi7				ii7/V	F#	I		vi7	vi		7					mm7	0	0	9, 6, 10, 7		9.0	9.0	1	5	0.16666666666666666	0.125	0.875	0.125
16	16	0	0	4/4	2	1	V7/V					F#	I		V7/V	V		7		V			Mm7	0	0	8, 12, 9, 6		8.0	8.0	1	4	0.2	0.125	1.125	0.1
16	16	1/4	1/4	4/4	2	1	V(4)}					F#	I		V(4)	V			4			}	M	0	0	7, 6, 8		7.0	7.0	0	3	0.0	0.0	1.75	0.0
16	16	1/2	1/2	4/4	2	1	V|HC					F#	I		V	V					HC		M	0	0	7, 11, 8		7.0	7.0	2	2	0.5	0.375	0.625	0.375
17	17	0	0	4/4	2	1	IV{					F#	I		IV	IV						{	M	0	0	5, 9, 6		5.0	5.0	3	11	0.21428571428571427	0.375	3.625	0.09375
18	18	0	0	4/4	2	1	V2					F#	I		V2	V		2					Mm7	0	0	5, 7, 11, 8		7.0	5.0	0	5	0.0	0.0	1.0	0.0
