mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	e.V[i{		e	i	V	i	i						{	m	1	1	4, 1, 5		4.0	4.0	2	14	0.125	0.125	5.125	0.023809523809523808
3	3	1/2	1/2	3/4	2	1	V7		e	i	V	V7	V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	0	5	0.0	0.0	0.75	0.0
4	4	0	0	3/4	2	1	i		e	i	V	i	i							m	1	1	4, 1, 5		4.0	4.0	4	13	0.23529411764705882	0.25	5.0	0.047619047619047616
5	5	1/2	1/2	3/4	2	1	V		e	i	V	V	V							M	1	1	5, 9, 6		5.0	5.0	1	4	0.2	0.0625	0.6875	0.08333333333333333
6	6	0	0	3/4	2	1	i		e	i	V	i	i							m	1	1	4, 1, 5		4.0	4.0	0	7	0.0	0.0	3.0	0.0
7	7	0	0	3/4	2	1	v6		e	i	V	v6	v		6					m	1	1	2, 6, 5		5.0	2.0	0	9	0.0	0.0	3.75	0.0
8	8	0	0	3/4	2	1	#vio(7)	iio(7)/V	e	i	V	#vio(7)	#vi	o		7				o	1	1	7, 4, 1	5	7.0	7.0	0	9	0.0	0.0	3.75	0.0
9	9	0	0	3/4	2	1	iv6(9)		e	i	V	iv6(9)	iv		6	9				m	1	1	0, 4, 3	5	3.0	0.0	0	9	0.0	0.0	3.375	0.0
9	9	5/8	5/8	3/4	2	1	ii%43(4)		e	i	V	ii%43(4)	ii	%	43	4				%7	1	1	0, 4, 6, 5		6.0	0.0	0	3	0.0	0.0	0.375	0.0
10	10	0	0	3/4	2	1	V]		e	i	V	V	V							M	1	1	5, 9, 6		5.0	5.0	0	9	0.0	0.0	3.75	0.0
11	11	0	0	3/4	2	1	VIM7		e	i		VIM7	VI	M	7					MM7	1	1	0, 4, 1, 5		0.0	0.0	3	11	0.21428571428571427	0.1875	2.0625	0.08333333333333333
12	12	0	0	3/4	2	1	V/V		e	i		V/V	V				V			M	1	1	6, 10, 7		6.0	6.0	0	3	0.0	0.0	1.0	0.0
12	12	1/4	1/4	3/4	2	1	V7/V		e	i		V7/V	V		7		V			Mm7	1	1	6, 10, 7, 4		6.0	6.0	0	4	0.0	0.0	1.75	0.0
13	13	0	0	3/4	2	1	V7		e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	3	11	0.21428571428571427	0.1875	2.0625	0.08333333333333333
14	14	0	0	3/4	2	1	i|PAC}		e	i		i	i					PAC	}	m	1	1	4, 1, 5		4.0	4.0	0	6	0.0	0.0	2.25	0.0
15	15	0	0	3/4	2	1	III.I6{		e	III		I6	I		6				{	M	1	0	5, 2, 1		1.0	5.0	1	8	0.1111111111111111	0.0625	2.9375	0.020833333333333332
16	16	0	0	3/4	2	1	V43(94)		e	III		V43(94)	V		43	94				Mm7	1	0	3, 0, 2, 1	4	2.0	3.0	0	10	0.0	0.0	2.5	0.0
16	16	1/2	1/2	3/4	2	1	V7		e	III		V7	V		7					Mm7	1	0	2, 6, 3, 0		2.0	2.0	0	5	0.0	0.0	1.25	0.0
17	17	0	0	3/4	2	1	IM65		e	III		IM65	I	M	65					MM7	1	0	5, 2, 6, 1		1.0	5.0	2	10	0.16666666666666666	0.16666666666666666	2.8333333333333335	0.05555555555555555
