mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	4/4	2	1	G.V{					G	I		V		V						{	M	0	0	2, 6, 3		2.0	2.0	0	1	0.0	0.0	0.25	0.0
2	1	0	0	4/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	1	0.0	0.0	0.25	0.0
2	1	1/4	1/4	4/4	2	1	I6					G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	1	3	0.25	0.125	0.625	0.16666666666666666
2	1	1/2	1/2	4/4	2	1	ii65					G	I		ii65		ii		65					mm7	0	0	0, 4, 1, 3		3.0	0.0	2	4	0.3333333333333333	0.25	1.5	0.14285714285714285
2	1	7/8	7/8	4/4	2	1	ii7					G	I		ii7		ii		7					mm7	0	0	3, 0, 4, 1		3.0	3.0	0	2	0.0	0.0	0.25	0.0
3	2	0	0	4/4	2	1	V(6)					G	I		V(6)		V			6				M	0	0	2, 6, 5		2.0	2.0	0	4	0.0	0.0	1.5	0.0
3	2	1/4	1/4	4/4	2	1	V2					G	I		V2		V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	0	2	0.0	0.0	0.5	0.0
3	2	1/2	1/2	4/4	2	1	I6					G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	2.0	0.0
4	3	0	0	4/4	2	1	IVM2				ii7(2)	G	I		IVM2		IV	M	2					MM7	0	0	5, 0, 4, 1		0.0	5.0	1	5	0.16666666666666666	0.125	1.875	0.0625
4	3	1/2	1/2	4/4	2	1	ii7				viio6(2)	G	I		ii7		ii		7					mm7	0	0	3, 0, 4, 1		3.0	3.0	0	4	0.0	0.0	1.5	0.0
4	3	3/4	3/4	4/4	2	1	viio6					G	I		viio6		vii	o	6					o	0	0	3, 0, 6		6.0	3.0	1	2	0.3333333333333333	0.125	0.375	0.25
5	4	0	0	4/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	3.25	0.0
5	4	1/2	1/2	4/4	2	1	IM7				IVM7/V	G	I		IM7		I	M	7					MM7	0	0	1, 5, 2, 6		1.0	1.0	0	2	0.0	0.0	0.75	0.0
6	5	0	0	4/4	2	1	V.V2					G	V		V2		V		2					Mm7	0	0	1, 3, 7, 4		3.0	1.0	0	6	0.0	0.0	2.5	0.0
6	5	1/2	1/2	4/4	2	1	IM65					G	V		IM65		I	M	65					MM7	0	0	6, 3, 7, 2		2.0	6.0	1	4	0.2	0.125	1.375	0.08333333333333333
7	6	0	0	4/4	2	1	IVM2					G	V		IVM2		IV	M	2					MM7	0	0	6, 1, 5, 2		1.0	6.0	1	6	0.14285714285714285	0.125	2.375	0.05
7	6	1/2	1/2	4/4	2	1	vii%65					G	V		vii%65		vii	%	65					%7	0	0	4, 1, 5, 7		7.0	4.0	0	4	0.0	0.0	1.5	0.0
8	7	0	0	4/4	2	1	iii2					G	V		iii2		iii		2					mm7	0	0	4, 6, 3, 7		6.0	4.0	0	6	0.0	0.0	2.5	0.0
8	7	1/2	1/2	4/4	2	1	vi65					G	V		vi65		vi		65					mm7	0	0	2, 6, 3, 5		5.0	2.0	1	4	0.2	0.125	1.375	0.08333333333333333
9	8	0	0	4/4	2	1	ii2				iv2/vi	G	V		ii2		ii		2					mm7	0	0	2, 4, 1, 5		4.0	2.0	1	6	0.14285714285714285	0.125	1.875	0.0625
9	8	1/2	1/2	4/4	2	1	V43/vi					G	V		V43/vi		V		43		vi			Mm7	0	0	7, 4, 6, 10		6.0	7.0	0	6	0.0	0.0	2.5	0.0
10	9	0	0	4/4	2	1	vi					G	V		vi		vi							m	0	0	5, 2, 6		5.0	5.0	2	6	0.25	0.25	1.75	0.125
10	9	1/2	1/2	4/4	2	1	iv7/vi					G	V		iv7/vi		iv		7		vi			mm7	0	0	4, 1, 5, 2		4.0	4.0	0	5	0.0	0.0	1.5	0.0
10	9	3/4	3/4	4/4	2	1	ii%65/vi					G	V		ii%65/vi		ii	%	65		vi			%7	0	0	4, 1, 5, 7		7.0	4.0	0	4	0.0	0.0	0.625	0.0
11	10	0	0	4/4	2	1	V/vi					G	V		V/vi		V				vi			M	0	0	6, 10, 7		6.0	6.0	0	4	0.0	0.0	1.0	0.0
11	10	1/4	1/4	4/4	2	1	V/V/vi					G	V		V/V/vi		V				V/vi			M	0	0	7, 11, 8		7.0	7.0	0	4	0.0	0.0	2.0	0.0
11	10	3/4	3/4	4/4	2	1	V6/vi					G	V		V6/vi		V		6		vi			M	0	0	10, 7, 6		6.0	10.0	0	4	0.0	0.0	1.0	0.0
12	11	0	0	4/4	2	1	vi					G	V		vi		vi							m	0	0	5, 2, 6		5.0	5.0	2	6	0.25	0.25	1.75	0.125
12	11	1/2	1/2	4/4	2	1	iv7/vi				ii7	G	V		iv7/vi		iv		7		vi			mm7	0	0	4, 1, 5, 2		4.0	4.0	0	7	0.0	0.0	2.0	0.0
13	12	0	0	4/4	2	1	V7					G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	4	0.0	0.0	1.0	0.0
13	12	1/4	1/4	4/4	2	1	I|PAC}					G	V		I		I					PAC	}	M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	2.25	0.0
14	13	0	0	4/4	2	1	I.I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	1	0.0	0.0	0.25	0.0
14	13	1/4	1/4	4/4	2	1	I6					G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	1	3	0.25	0.125	0.625	0.16666666666666666
14	13	1/2	1/2	4/4	2	1	ii65					G	I		ii65		ii		65					mm7	0	0	0, 4, 1, 3		3.0	0.0	2	4	0.3333333333333333	0.25	1.5	0.14285714285714285
14	13	7/8	7/8	4/4	2	1	ii7					G	I		ii7		ii		7					mm7	0	0	3, 0, 4, 1		3.0	3.0	0	2	0.0	0.0	0.25	0.0
15	14	0	0	4/4	2	1	V(6)					G	I		V(6)		V			6				M	0	0	2, 6, 5		2.0	2.0	0	4	0.0	0.0	1.5	0.0
15	14	1/4	1/4	4/4	2	1	V2					G	I		V2		V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	0	2	0.0	0.0	0.5	0.0
15	14	1/2	1/2	4/4	2	1	I6					G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	2.0	0.0
16	15	0	0	4/4	2	1	IVM2				ii7(2)	G	I		IVM2		IV	M	2					MM7	0	0	5, 0, 4, 1		0.0	5.0	1	5	0.16666666666666666	0.125	1.875	0.0625
16	15	1/2	1/2	4/4	2	1	ii7				viio6(2)	G	I		ii7		ii		7					mm7	0	0	3, 0, 4, 1		3.0	3.0	0	4	0.0	0.0	1.5	0.0
16	15	3/4	3/4	4/4	2	1	viio6					G	I		viio6		vii	o	6					o	0	0	3, 0, 6		6.0	3.0	1	2	0.3333333333333333	0.125	0.375	0.25
17	16	0	0	4/4	2	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	3.25	0.0
17	16	1/2	1/2	4/4	2	1	IM7				IVM7/V	G	I		IM7		I	M	7					MM7	0	0	1, 5, 2, 6		1.0	1.0	0	2	0.0	0.0	0.75	0.0
18	17	0	0	4/4	2	1	V.V2					G	V		V2		V		2					Mm7	0	0	1, 3, 7, 4		3.0	1.0	0	6	0.0	0.0	2.5	0.0
18	17	1/2	1/2	4/4	2	1	IM65					G	V		IM65		I	M	65					MM7	0	0	6, 3, 7, 2		2.0	6.0	1	4	0.2	0.125	1.375	0.08333333333333333
19	18	0	0	4/4	2	1	IVM2					G	V		IVM2		IV	M	2					MM7	0	0	6, 1, 5, 2		1.0	6.0	1	6	0.14285714285714285	0.125	2.375	0.05
19	18	1/2	1/2	4/4	2	1	vii%65					G	V		vii%65		vii	%	65					%7	0	0	4, 1, 5, 7		7.0	4.0	0	4	0.0	0.0	1.5	0.0
20	19	0	0	4/4	2	1	iii2					G	V		iii2		iii		2					mm7	0	0	4, 6, 3, 7		6.0	4.0	0	6	0.0	0.0	2.5	0.0
20	19	1/2	1/2	4/4	2	1	vi65					G	V		vi65		vi		65					mm7	0	0	2, 6, 3, 5		5.0	2.0	1	4	0.2	0.125	1.375	0.08333333333333333
21	20	0	0	4/4	2	1	ii2				iv2/vi	G	V		ii2		ii		2					mm7	0	0	2, 4, 1, 5		4.0	2.0	1	6	0.14285714285714285	0.125	1.875	0.0625
21	20	1/2	1/2	4/4	2	1	V43/vi					G	V		V43/vi		V		43		vi			Mm7	0	0	7, 4, 6, 10		6.0	7.0	0	6	0.0	0.0	2.5	0.0
22	21	0	0	4/4	2	1	vi					G	V		vi		vi							m	0	0	5, 2, 6		5.0	5.0	2	6	0.25	0.25	1.75	0.125
22	21	1/2	1/2	4/4	2	1	iv7/vi					G	V		iv7/vi		iv		7		vi			mm7	0	0	4, 1, 5, 2		4.0	4.0	0	5	0.0	0.0	1.5	0.0
22	21	3/4	3/4	4/4	2	1	ii%65/vi					G	V		ii%65/vi		ii	%	65		vi			%7	0	0	4, 1, 5, 7		7.0	4.0	0	4	0.0	0.0	0.625	0.0
23	22	0	0	4/4	2	1	V/vi					G	V		V/vi		V				vi			M	0	0	6, 10, 7		6.0	6.0	0	4	0.0	0.0	1.0	0.0
23	22	1/4	1/4	4/4	2	1	V/V/vi					G	V		V/V/vi		V				V/vi			M	0	0	7, 11, 8		7.0	7.0	0	4	0.0	0.0	2.0	0.0
23	22	3/4	3/4	4/4	2	1	V6/vi					G	V		V6/vi		V		6		vi			M	0	0	10, 7, 6		6.0	10.0	0	4	0.0	0.0	1.0	0.0
24	23	0	0	4/4	2	1	vi					G	V		vi		vi							m	0	0	5, 2, 6		5.0	5.0	2	6	0.25	0.25	1.75	0.125
24	23	1/2	1/2	4/4	2	1	iv7/vi				ii7	G	V		iv7/vi		iv		7		vi			mm7	0	0	4, 1, 5, 2		4.0	4.0	0	7	0.0	0.0	2.0	0.0
25	24	0	0	4/4	2	1	V7					G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	4	0.0	0.0	1.0	0.0
