mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	F.I[I{					F	I	I	I		I						{	M	0	0	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.125	1.75	0.06666666666666667
1	1	1/4	1/4	2/4	2	1	V(4)					F	I	I	V(4)		V			4				M	0	0	0, -1, 1		0	0	0	2	0.0	0.0	0.5	0.0
1	1	3/8	3/8	2/4	2	1	V					F	I	I	V		V							M	0	0	0, 4, 1		0	0	0	1	0.0	0.0	0.125	0.0
2	2	0	0	2/4	2	1	I					F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	3	7	0.3	0.125	1.75	0.06666666666666667
2	2	1/4	1/4	2/4	2	1	V(4)					F	I	I	V(4)		V			4				M	0	0	0, -1, 1		0	0	0	2	0.0	0.0	0.5	0.0
2	2	3/8	3/8	2/4	2	1	V]					F	I	I	V		V							M	0	0	0, 4, 1		0	0	0	1	0.0	0.0	0.125	0.0
3	3	0	0	2/4	2	1	IV					F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	1	7	0.125	0.0625	1.4375	0.041666666666666664
3	3	1/4	1/4	2/4	2	1	I6					F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	5	0.0	0.0	0.5	0.0
3	3	3/8	3/8	2/4	2	1	IV6(9)					F	I		IV6(9)		IV		6	9				M	0	0	2, -1, -2	0	-2	2	0	5	0.0	0.0	0.5	0.0
3	3	7/16	7/16	2/4	2	1	IV6					F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.125	0.0
4	4	0	0	2/4	2	1	V7(6)					F	I		V7(6)		V		7	6				Mm7	0	0	0, 4, 3, -2		0	0	0	5	0.0	0.0	2.125	0.0
4	4	1/8	1/8	2/4	2	1	V7					F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	1	0.0	0.0	0.25	0.0
4	4	3/8	3/8	2/4	2	1	V7(6)					F	I		V7(6)		V		7	6				Mm7	0	0	0, 4, 3, -2		0	0	0	1	0.0	0.0	0.125	0.0
5	5	0	0	2/4	2	1	IV6					F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	2	7	0.2222222222222222	0.125	1.125	0.1
5	5	1/4	1/4	2/4	2	1	V6					F	I		V6		V		6					M	0	0	4, 1, 0		0	4	0	5	0.0	0.0	1.125	0.0
5	5	3/8	3/8	2/4	2	1	#viio65/vi	0	-8.41057	/		F	I		#viio65/vi		#vii	o	65		vi			o7	0	0	4, 1, -2, 7		7	4	0	3	0.0	0.0	0.25	0.0
