mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	1/4	1/4	3/4	2	1	g.V{					g	i		V		V						{	M	1	1	2, 6, 3		2	2	4	4	0.5	0.5	0.5	0.5
2	2	0	0	3/4	2	1	VI				iv6	g	i		VI		VI							M	1	1	-3, 1, -2		-3	-3	0	12	0.0	0.0	6.0	0.0
6	6	0	0	3/4	2	1	V(13)					g	i		V(13)		V			13				M	1	1	2, 6, 3	-2	2	2	0	7	0.0	0.0	3.5	0.0
6	6	1/2	1/2	3/4	2	1	V7					g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	2	14	0.125	0.25	3.25	0.07142857142857142
8	8	0	0	3/4	2	1	V(13)					g	i		V(13)		V			13				M	1	1	2, 6, 3	-2	2	2	0	7	0.0	0.0	3.5	0.0
8	8	1/2	1/2	3/4	2	1	V7					g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	2	14	0.125	0.25	3.25	0.07142857142857142
10	10	0	0	3/4	2	1	V(13)					g	i		V(13)		V			13				M	1	1	2, 6, 3	-2	2	2	0	7	0.0	0.0	2.75	0.0
10	10	1/2	1/2	3/4	2	1	V7(13)					g	i		V7(13)		V		7	13				Mm7	1	1	2, 6, 3, 0	-2	2	2	0	23	0.0	0.0	5.75	0.0
12	12	0	0	3/4	2	1	V7(9)/iv					g	i		V7(9)/iv		V		7	9	iv			Mm7	1	1	1, 5, 2, -1	-4	1	1	1	6	0.14285714285714285	0.5	3.0	0.14285714285714285
12	12	1/2	1/2	3/4	2	1	V7/iv					g	i		V7/iv		V		7		iv			Mm7	1	1	1, 5, 2, -1		1	1	0	12	0.0	0.0	3.0	0.0
14	14	0	0	3/4	2	1	V/VII					g	i		V/VII		V				VII			M	1	1	0, 4, 1		0	0	0	7	0.0	0.0	3.0	0.0
14	14	1/2	1/2	3/4	2	1	V7(9)/VII					g	i		V7(9)/VII		V		7	9	VII			Mm7	1	1	0, 4, 1, -2	2	0	0	1	15	0.0625	0.125	3.375	0.03571428571428571
15	15	1/2	1/2	3/4	2	1	V7/VII	-1	-6	/		g	i		V7/VII		V		7		VII			Mm7	1	1	0, 4, 1, -2		0	0	1	5	0.16666666666666666	0.125	0.875	0.125
16	16	0	0	3/4	2	1	V/VII					g	i		V/VII		V				VII			M	1	1	0, 4, 1		0	0	0	7	0.0	0.0	3.0	0.0
16	16	1/2	1/2	3/4	2	1	V7(9)/VII	-1.11894	-6	/		g	i		V7(9)/VII		V		7	9	VII			Mm7	1	1	0, 4, 1, -2	2	0	0	1	15	0.0625	0.125	3.375	0.03571428571428571
17	17	1/2	1/2	3/4	2	1	V7/VII	-1	-6	/		g	i		V7/VII		V		7		VII			Mm7	1	1	0, 4, 1, -2		0	0	1	5	0.16666666666666666	0.125	0.875	0.125
18	18	0	0	3/4	2	1	V/VII					g	i		V/VII		V				VII			M	1	1	0, 4, 1		0	0	0	7	0.0	0.0	2.5	0.0
