mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
17	17	3/4	3/4	6/4	3	1	V+(2)						F#	V		V+(2)		V	+		2				+	0	0	10, 12, 16		8.0	10.0	0	4	0.0	0.0	1.125	0.0
17	17	9/8	9/8	6/4	3	1	V+6						F#	V		V+6		V	+	6					+	0	0	12, 16, 8		8.0	12.0	0	3	0.0	0.0	0.875	0.0
18	18	0	0	6/4	3	1	I64						F#	V		I64		I		64					M	0	0	8, 7, 11		7.0	8.0	0	9	0.0	0.0	2.75	0.0
18	18	1	1	6/4	3	1	I						F#	V		I		I							M	0	0	7, 11, 8		7.0	7.0	0	4	0.0	0.0	1.0	0.0
18	18	5/4	5/4	6/4	3	1	I(b0)						F#	V		I(b0)		I			b0				M	0	0	7, 11, 8		7.0	7.0	2	2	0.5	0.5	0.5	0.5
19	19	0	0	6/4	3	1	V2/IV						F#	V		V2/IV		V		2		IV			Mm7	0	0	5, 7, 11, 8		7.0	5.0	0	11	0.0	0.0	3.25	0.0
19	19	1	1	6/4	3	1	vi						F#	V		vi		vi							m	0	0	10, 7, 11		10.0	10.0	0	4	0.0	0.0	1.0	0.0
19	19	5/4	5/4	6/4	3	1	I64(b6)	0	-5.88		/		F#	V		I64(b6)		I		64	b6				M	0	0	3, 7, 11		7.0	3.0	0	11	0.0	0.0	3.25	0.0
20	20	3/4	3/4	6/4	3	1	I64						F#	V		I64		I		64					M	0	0	8, 7, 11		7.0	8.0	0	4	0.0	0.0	1.25	0.0
20	20	5/4	5/4	6/4	3	1	I64(b6)	-1	-5.99984		/		F#	V		I64(b6)		I		64	b6				M	0	0	3, 7, 11		7.0	3.0	0	4	0.0	0.0	1.0	0.0
21	21	0	0	6/4	3	1	ii64						F#	V		ii64		ii		64					m	0	0	10, 9, 6		9.0	10.0	0	7	0.0	0.0	2.25	0.0
21	21	3/4	3/4	6/4	3	1	ii2						F#	V		ii2		ii		2					mm7	0	0	7, 9, 6, 10		9.0	7.0	0	4	0.0	0.0	1.0	0.0
21	21	1	1	6/4	3	1	ii64(6)					viio6	F#	V		ii64(6)		ii		64	6				m	0	0	12, 9, 6		9.0	12.0	0	4	0.0	0.0	1.0	0.0
21	21	5/4	5/4	6/4	3	1	ii64						F#	V		ii64		ii		64					m	0	0	10, 9, 6		9.0	10.0	0	4	0.0	0.0	1.0	0.0
22	22	0	0	6/4	3	1	I}						F#	V		I		I						}	M	0	0	7, 11, 8		7.0	7.0	0	16	0.0	0.0	5.25	0.0
23	23	0	0	6/4	3	1	I.V7{						F#	I		V7		V		7				{	Mm7	0	0	7, 11, 8, 5		7.0	7.0	2	17	0.10526315789473684	0.5	5.5	0.08333333333333333
24	24	0	0	6/4	3	1	viio2					V7(b2)	F#	I		viio2		vii	o	2					o7	0	0	2, 11, 8, 5		11.0	2.0	0	8	0.0	0.0	3.0	0.0
24	24	3/4	3/4	6/4	3	1	V7						F#	I		V7		V		7					Mm7	0	0	7, 11, 8, 5		7.0	7.0	0	8	0.0	0.0	3.0	0.0
25	25	0	0	6/4	3	1	iio64					V7(4b2)	F#	I		iio64		ii	o	64					o	0	0	2, 8, 5		8.0	2.0	2	10	0.16666666666666666	0.5	3.5	0.125
25	25	5/4	5/4	6/4	3	1	V65(b3)						F#	I		V65(b3)		V		65	b3				Mm7	0	0	4, 8, 5, 7		7.0	4.0	0	2	0.0	0.0	0.5	0.0
26	26	0	0	6/4	3	1	V7						F#	I		V7		V		7					Mm7	0	0	7, 11, 8, 5		7.0	7.0	0	17	0.0	0.0	6.75	0.0
27	27	0	0	6/4	3	1	viio7						F#	I		viio7		vii	o	7					o7	0	0	11, 8, 5, 2		11.0	11.0	2	17	0.10526315789473684	0.5	5.5	0.08333333333333333
28	28	0	0	6/4	3	1	ii%2					viio7(2)	F#	I		ii%2		ii	%	2					%7	0	0	6, 8, 5, 2		8.0	6.0	0	8	0.0	0.0	3.0	0.0
28	28	3/4	3/4	6/4	3	1	viio7						F#	I		viio7		vii	o	7					o7	0	0	11, 8, 5, 2		11.0	11.0	0	8	0.0	0.0	3.0	0.0
29	29	0	0	6/4	3	1	iv64					viio7(b42)	F#	I		iv64		iv		64					m	0	0	6, 5, 2		5.0	6.0	4	10	0.2857142857142857	1.0	3.5	0.2222222222222222
30	30	0	0	6/4	3	1	viio7						F#	I		viio7		vii	o	7					o7	0	0	11, 8, 5, 2		11.0	11.0	0	12	0.0	0.0	5.5	0.0
31	31	0	0	6/4	3	1	iv64					viio7(b42)	F#	I		iv64		iv		64					m	0	0	6, 5, 2		5.0	6.0	4	4	0.5	1.0	1.0	0.5
31	31	3/4	3/4	6/4	3	1	viio7						F#	I		viio7		vii	o	7					o7	0	0	11, 8, 5, 2		11.0	11.0	0	6	0.0	0.0	2.5	0.0
32	32	0	0	6/4	3	1	iv64					viio7(b42)	F#	I		iv64		iv		64					m	0	0	6, 5, 2		5.0	6.0	4	4	0.5	1.0	1.0	0.5
32	32	3/4	3/4	6/4	3	1	viio7						F#	I		viio7		vii	o	7					o7	0	0	11, 8, 5, 2		11.0	11.0	0	6	0.0	0.0	2.5	0.0
33	33	0	0	6/4	3	1	viio65(b4)						F#	I		viio65(b4)		vii	o	65	b4				o7	0	0	3, 5, 2, 11		11.0	3.0	2	6	0.25	0.5	1.5	0.25
33	33	3/4	3/4	6/4	3	1	viio65						F#	I		viio65		vii	o	65					o7	0	0	8, 5, 2, 11		11.0	8.0	0	6	0.0	0.0	2.5	0.0
34	34	0	0	6/4	3	1	viio65(b4)						F#	I		viio65(b4)		vii	o	65	b4				o7	0	0	3, 5, 2, 11		11.0	3.0	2	6	0.25	0.5	1.5	0.25
34	34	3/4	3/4	6/4	3	1	viio65						F#	I		viio65		vii	o	65					o7	0	0	8, 5, 2, 11		11.0	8.0	0	6	0.0	0.0	2.5	0.0
35	35	0	0	6/4	3	1	V(b3)						F#	I		V(b3)		V			b3				M	0	0	7, 4, 8		7.0	7.0	0	2	0.0	0.0	0.5	0.0
35	35	1/4	1/4	6/4	3	1	V						F#	I		V		V							M	0	0	7, 11, 8		7.0	7.0	0	4	0.0	0.0	1.0	0.0
35	35	1/2	1/2	6/4	3	1	viio43						F#	I		viio43		vii	o	43					o7	0	0	5, 2, 11, 8		11.0	5.0	0	6	0.0	0.0	1.5	0.0
35	35	1	1	6/4	3	1	V(b3)						F#	I		V(b3)		V			b3				M	0	0	7, 4, 8		7.0	7.0	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
36	36	0	0	6/4	3	1	viio43						F#	I		viio43		vii	o	43					o7	0	0	5, 2, 11, 8		11.0	5.0	0	6	0.0	0.0	1.5	0.0
36	36	1/2	1/2	6/4	3	1	V(b3)						F#	I		V(b3)		V			b3				M	0	0	7, 4, 8		7.0	7.0	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
36	36	1	1	6/4	3	1	viio43						F#	I		viio43		vii	o	43					o7	0	0	5, 2, 11, 8		11.0	5.0	0	6	0.0	0.0	1.5	0.0
37	37	0	0	6/4	3	1	V						F#	I		V		V							M	0	0	7, 11, 8		7.0	7.0	0	48	0.0	0.0	15.25	0.0
39	39	0	0	6/4	3	1	iv						F#	I		iv		iv							m	0	0	5, 2, 6		5.0	5.0	0	48	0.0	0.0	15.25	0.0
41	41	0	0	6/4	3	1	bVI64						F#	I		bVI64		bVI		64					M	0	0	3, 2, 6		2.0	3.0	0	48	0.0	0.0	15.25	0.0
43	43	0	0	6/4	3	1	ii%7						F#	I		ii%7		ii	%	7					%7	0	0	8, 5, 2, 6		8.0	8.0	0	27	0.0	0.0	9.25	0.0
44	44	0	0	6/4	3	1	Fr6(#3)/IV						F#	I		Fr6(#3)/IV	Fr	V		43	b5#3	V/IV			Fr	0	0	1, 5, 7, 18		7.0	1.0	12	12	0.5	4.5	3.0	0.6
44	44	5/4	5/4	6/4	3	1	Fr6/IV}	-1.93505	7.05638		/		F#	I		Fr6/IV	Fr	V		43	b5	V/IV		}	Fr	0	0	1, 5, 7, 11		7.0	1.0	0	2	0.0	0.0	0.5	0.0
45	45	0	0	6/4	3	1	I[I{						F#	I	I	I		I						{	M	0	0	6, 10, 7		6.0	6.0	0	22	0.0	0.0	5.625	0.0
45	45	5/4	5/4	6/4	3	1	I(6)						F#	I	I	I(6)		I			6				M	0	0	6, 10, 9		6.0	6.0	2	12	0.14285714285714285	0.25	3.375	0.06896551724137931
46	46	3/4	3/4	6/4	3	1	I						F#	I	I	I		I							M	0	0	6, 10, 7		6.0	6.0	0	10	0.0	0.0	2.5	0.0
47	47	0	0	6/4	3	1	IV64					I(64)	F#	I	I	IV64		IV		64					M	0	0	6, 5, 9		5.0	6.0	0	12	0.0	0.0	3.125	0.0
47	47	3/4	3/4	6/4	3	1	ii	-0.322509	4.35083		/	I(964)	F#	I	I	ii		ii							m	0	0	8, 5, 9		8.0	8.0	0	6	0.0	0.0	2.5	0.0
48	48	0	0	6/4	3	1	I]						F#	I	I	I		I							M	0	0	6, 10, 7		6.0	6.0	0	34	0.0	0.0	9.75	0.0
49	49	3/4	3/4	6/4	3	1	IM2						F#	I		IM2		I	M	2					MM7	0	0	11, 6, 10, 7		6.0	11.0	0	5	0.0	0.0	1.25	0.0
49	49	1	1	6/4	3	1	vi					I64(6)	F#	I		vi		vi							m	0	0	9, 6, 10		9.0	9.0	0	5	0.0	0.0	1.25	0.0
49	49	5/4	5/4	6/4	3	1	I64						F#	I		I64		I		64					M	0	0	7, 6, 10		6.0	7.0	0	5	0.0	0.0	1.25	0.0
50	50	0	0	6/4	3	1	I(6)						F#	I		I(6)		I			6				M	0	0	6, 10, 9		6.0	6.0	1	7	0.125	0.125	2.25	0.05263157894736842
50	50	1/2	1/2	6/4	3	1	I						F#	I		I		I							M	0	0	6, 10, 7		6.0	6.0	0	10	0.0	0.0	3.25	0.0
51	51	0	0	6/4	3	1	IV64						F#	I		IV64		IV		64					M	0	0	6, 5, 9		5.0	6.0	0	12	0.0	0.0	3.125	0.0
51	51	3/4	3/4	6/4	3	1	IVM2						F#	I		IVM2		IV	M	2					MM7	0	0	10, 5, 9, 6		5.0	10.0	0	5	0.0	0.0	1.25	0.0
51	51	1	1	6/4	3	1	ii					IV64(6)	F#	I		ii		ii							m	0	0	8, 5, 9		8.0	8.0	0	5	0.0	0.0	1.25	0.0
51	51	5/4	5/4	6/4	3	1	IV64						F#	I		IV64		IV		64					M	0	0	6, 5, 9		5.0	6.0	0	5	0.0	0.0	1.25	0.0
52	52	0	0	6/4	3	1	I[I	-0.107503	10.3096		/		F#	I	I	I		I							M	0	0	6, 10, 7		6.0	6.0	0	22	0.0	0.0	6.625	0.0
53	53	0	0	6/4	3	1	V6/vi						F#	I	I	V6/vi		V		6		vi			M	0	0	14, 11, 10		10.0	14.0	1	19	0.05	0.125	5.5	0.022222222222222223
54	54	0	0	6/4	3	1	vi6						F#	I	I	vi6		vi		6					m	0	0	6, 10, 9		9.0	6.0	0	18	0.0	0.0	5.625	0.0
55	55	0	0	6/4	3	1	V6/vi						F#	I	I	V6/vi		V		6		vi			M	0	0	14, 11, 10		10.0	14.0	1	15	0.0625	0.125	4.0	0.030303030303030304
55	55	1	1	6/4	3	1	viio2/vi	-0.860023	6.40258		/	V6(2)/vi	F#	I	I	viio2/vi		vii	o	2		vi			o7	0	0	-2, 7, 4, 1		7.0	-2.0	5	0	1.0	1.25	0.0	1.0
55	55	5/4	5/4	6/4	3	1	V6(+b3)/vi	-2.36506	6.73849		/		F#	I	I	V6(+b3)/vi		V		6	+b3	vi			M	0	0	14, 11, 10	7	10.0	14.0	0	5	0.0	0.0	1.25	0.0
56	56	0	0	6/4	3	1	vi6]	0.215006	6.43952	-6.16518	/		F#	I	I	vi6		vi		6					m	0	0	6, 10, 9		9.0	6.0	0	24	0.0	0.0	6.875	0.0
57	57	0	0	6/4	3	1	vii%7/V						F#	I		vii%7/V		vii	%	7		V			%7	0	0	12, 9, 6, 10		12.0	12.0	0	21	0.0	0.0	6.125	0.0
57	57	5/4	5/4	6/4	3	1	vii%7(b3)/V	-8.38523	9.28608		/	Ger7(#7)	F#	I		vii%7(b3)/V		vii	%	7	b3	V			%7	0	0	12, 2, 6, 10		12.0	12.0	0	5	0.0	0.0	1.25	0.0
58	58	0	0	6/4	3	1	V(b964)	0.107503	9.78981		/		F#	I		V(b964)		V			b964				M	0	0	7, 6, 10	2	7.0	7.0	0	12	0.0	0.0	3.125	0.0
58	58	3/4	3/4	6/4	3	1	V(64)						F#	I		V(64)		V			64				M	0	0	7, 6, 10		7.0	7.0	0	6	0.0	0.0	2.5	0.0
59	59	0	0	6/4	3	1	V+						F#	I		V+		V	+						+	0	0	7, 11, 15		7.0	7.0	3	19	0.13636363636363635	1.25	4.875	0.20408163265306123
60	60	0	0	6/4	3	1	I						F#	I		I		I							M	0	0	6, 10, 7		6.0	6.0	0	19	0.0	0.0	4.875	0.0
60	60	5/4	5/4	6/4	3	1	IM2						F#	I		IM2		I	M	2					MM7	0	0	11, 6, 10, 7		6.0	11.0	0	5	0.0	0.0	1.25	0.0
61	61	0	0	6/4	3	1	vii%7(b4)/V						F#	I		vii%7(b4)/V		vii	%	7	b4	V			%7	0	0	12, 4, 6, 10		12.0	12.0	0	17	0.0	0.0	4.375	0.0
61	61	1	1	6/4	3	1	vii%7/V	-3.8701	8.33763		/		F#	I		vii%7/V		vii	%	7		V			%7	0	0	12, 9, 6, 10		12.0	12.0	0	7	0.0	0.0	1.75	0.0
61	61	5/4	5/4	6/4	3	1	vii%7(b3)/V	-9.56776	8.53356		/	Ger7(#7)	F#	I		vii%7(b3)/V		vii	%	7	b3	V			%7	0	0	12, 2, 6, 10		12.0	12.0	0	7	0.0	0.0	1.75	0.0
62	62	0	0	6/4	3	1	V(b964)						F#	I		V(b964)		V			b964				M	0	0	7, 6, 10	2	7.0	7.0	0	12	0.0	0.0	3.125	0.0
62	62	3/4	3/4	6/4	3	1	V(64)	-0.322509	8.87515		/		F#	I		V(64)		V			64				M	0	0	7, 6, 10		7.0	7.0	0	7	0.0	0.0	2.25	0.0
62	62	5/4	5/4	6/4	3	1	V(#864)						F#	I		V(#864)		V			#864				M	0	0	7, 6, 10		7.0	7.0	3	4	0.42857142857142855	0.75	1.0	0.42857142857142855
63	63	0	0	6/4	3	1	V7(9)						F#	I		V7(9)		V		7	9				Mm7	0	0	7, 11, 8, 5	9	7.0	7.0	0	12	0.0	0.0	3.125	0.0
63	63	3/4	3/4	6/4	3	1	V7(4)						F#	I		V7(4)		V		7	4				Mm7	0	0	7, 6, 8, 5		7.0	7.0	0	7	0.0	0.0	1.75	0.0
63	63	1	1	6/4	3	1	V7						F#	I		V7		V		7					Mm7	0	0	7, 11, 8, 5		7.0	7.0	0	7	0.0	0.0	1.75	0.0
63	63	5/4	5/4	6/4	3	1	V7(9)						F#	I		V7(9)		V		7	9				Mm7	0	0	7, 11, 8, 5	9	7.0	7.0	0	7	0.0	0.0	1.75	0.0
64	64	0	0	6/4	3	1	iv	0	9.48586		/		F#	I		iv		iv							m	0	0	5, 2, 6		5.0	5.0	0	20	0.0	0.0	6.375	0.0
65	65	0	0	6/4	3	1	bII						F#	I		bII		bII							M	0	0	1, 5, 2		1.0	1.0	0	20	0.0	0.0	6.375	0.0
66	66	0	0	6/4	3	1	bVII						F#	I		bVII		bVII							M	0	0	4, 8, 5		4.0	4.0	0	20	0.0	0.0	6.375	0.0
67	67	0	0	6/4	3	1	bVI						F#	I		bVI		bVI							M	0	0	2, 6, 3		2.0	2.0	0	20	0.0	0.0	6.375	0.0
68	68	0	0	6/4	3	1	I	0.107503	5.97257		/		F#	I		I		I							M	0	0	6, 10, 7		6.0	6.0	4	41	0.08888888888888889	0.5	11.375	0.042105263157894736
71	71	0	0	6/4	3	1	IV7						F#	I		IV7		IV		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	7	0.0	0.0	9.75	0.0
71	71	3/4	3/4	6/4	3	1	iv7	0.215006	9.62767		/		F#	I		iv7		iv		7					mm7	0	0	5, 2, 6, 3		5.0	5.0	0	1	0.0	0.0	0.75	0.0
72	72	0	0	6/4	3	1	I|PC}						F#	I		I		I					PC	}	M	0	0	6, 10, 7		6.0	6.0	0	13	0.0	0.0	10.5	0.0
