mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
14	14	1/4	1/4	2/4	2	1	viio2/V						G	I	V	viio2/V	vii	o	2		V			o7	0	0	-2, 7, 4, 1		7.0	-2.0	0	5	0.0	0.0	0.875	0.0
15	15	0	0	2/4	2	1	V7(96)						G	I	V	V7(96)	V		7	96				Mm7	0	0	2, 6, 5, 0	4	2.0	2.0	0	7	0.0	0.0	1.875	0.0
15	15	1/4	1/4	2/4	2	1	V7]						G	I	V	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	5	0.0	0.0	0.875	0.0
16	16	0	0	2/4	2	1	I[I|PAC}						G	I	I	I	I					PAC	}	M	0	0	1, 5, 2		1.0	1.0	3	30	0.09090909090909091	0.2916666666666667	6.375	0.043750000000000004
19	19	3/8	3/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.4583333333333333	0.0
20	20	0	0	2/4	2	1	I						G	I	I	I	I							M	0	0	1, 5, 2		1.0	1.0	0	7	0.0	0.0	1.375	0.0
21	21	0	0	2/4	2	1	IM7					V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1.0	1.0	0	4	0.0	0.0	1.125	0.0
21	21	1/8	1/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	6	0.0	0.0	1.25	0.0
22	22	0	0	2/4	2	1	IM7					V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1.0	1.0	0	4	0.0	0.0	1.125	0.0
22	22	1/8	1/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	6	0.0	0.0	1.25	0.0
23	23	0	0	2/4	2	1	IM7					V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1.0	1.0	1	5	0.16666666666666666	0.08333333333333333	0.4583333333333333	0.15384615384615385
23	23	1/8	1/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	4	8	0.3333333333333333	0.3333333333333333	1.0833333333333333	0.23529411764705885
24	24	0	0	2/4	2	1	IM7					V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1.0	1.0	0	4	0.0	0.0	1.125	0.0
24	24	1/8	1/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	6	0.0	0.0	1.25	0.0
25	25	0	0	2/4	2	1	I(+6)						G	I	I	I(+6)	I			+6				M	0	0	1, 5, 2	4	1.0	1.0	0	4	0.0	0.0	0.625	0.0
25	25	1/8	1/8	2/4	2	1	I						G	I	I	I	I							M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	1.25	0.0
26	26	0	0	2/4	2	1	I(+6)						G	I	I	I(+6)	I			+6				M	0	0	1, 5, 2	4	1.0	1.0	0	4	0.0	0.0	0.625	0.0
26	26	1/8	1/8	2/4	2	1	I						G	I	I	I	I							M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	1.25	0.0
27	27	0	0	2/4	2	1	I(+6)						G	I	I	I(+6)	I			+6				M	0	0	1, 5, 2	4	1.0	1.0	0	6	0.0	0.0	0.4583333333333333	0.0
27	27	1/8	1/8	2/4	2	1	I						G	I	I	I	I							M	0	0	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.20833333333333334	0.6666666666666666	0.2380952380952381
27	27	3/8	3/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.4583333333333333	0.0
28	28	0	0	2/4	2	1	I(+6)						G	I	I	I(+6)	I			+6				M	0	0	1, 5, 2	4	1.0	1.0	0	4	0.0	0.0	0.625	0.0
28	28	1/8	1/8	2/4	2	1	I]						G	I	I	I	I							M	0	0	1, 5, 2		1.0	1.0	1	4	0.2	0.25	0.75	0.25
29	29	0	0	2/4	2	1	V[V(+6)					V[I64(9)	G	I	V	V(+6)	V			+6				M	0	0	2, 6, 3	5	2.0	2.0	0	7	0.0	0.0	2.125	0.0
29	29	1/4	1/4	2/4	2	1	I64						G	I	V	I64	I		64					M	0	0	2, 1, 5		1.0	2.0	0	5	0.0	0.0	0.875	0.0
30	30	0	0	2/4	2	1	V(b6+2)					viio2(62)/V	G	I	V	V(b6+2)	V			b6+2				M	0	0	2, 6, -2	4	2.0	2.0	1	6	0.14285714285714285	0.25	1.625	0.13333333333333333
30	30	1/4	1/4	2/4	2	1	viio2/V						G	I	V	viio2/V	vii	o	2		V			o7	0	0	-2, 7, 4, 1		7.0	-2.0	0	5	0.0	0.0	0.875	0.0
31	31	0	0	2/4	2	1	V7(96)						G	I	V	V7(96)	V		7	96				Mm7	0	0	2, 6, 5, 0	4	2.0	2.0	0	7	0.0	0.0	1.875	0.0
31	31	1/4	1/4	2/4	2	1	V7]						G	I	V	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	5	0.0	0.0	0.875	0.0
32	32	0	0	2/4	2	1	I|PAC}						G	I		I	I					PAC	}	M	0	0	1, 5, 2		1.0	1.0	0	9	0.0	0.0	2.625	0.0
33	33	0	0	2/4	2	1	i.i[i{						G	i	i	i	i						{	m	0	1	1, -2, 2		1.0	1.0	1	8	0.1111111111111111	0.0625	0.9375	0.0625
33	33	1/4	1/4	2/4	2	1	#viio2						G	i	i	#viio2	#vii	o	2					o7	0	1	-3, 6, 3, 0		6.0	-3.0	2	4	0.3333333333333333	0.3125	0.9375	0.25
34	34	0	0	2/4	2	1	i						G	i	i	i	i							m	0	1	1, -2, 2		1.0	1.0	1	8	0.1111111111111111	0.0625	0.9375	0.0625
34	34	1/4	1/4	2/4	2	1	#viio2						G	i	i	#viio2	#vii	o	2					o7	0	1	-3, 6, 3, 0		6.0	-3.0	2	4	0.3333333333333333	0.3125	0.9375	0.25
35	35	0	0	2/4	2	1	i						G	i	i	i	i							m	0	1	1, -2, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
35	35	1/8	1/8	2/4	2	1	#viio2						G	i	i	#viio2	#vii	o	2					o7	0	1	-3, 6, 3, 0		6.0	-3.0	2	4	0.3333333333333333	0.1875	0.4375	0.3
35	35	1/4	1/4	2/4	2	1	i						G	i	i	i	i							m	0	1	1, -2, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
35	35	3/8	3/8	2/4	2	1	#viio2						G	i	i	#viio2	#vii	o	2					o7	0	1	-3, 6, 3, 0		6.0	-3.0	2	4	0.3333333333333333	0.1875	0.4375	0.3
36	36	0	0	2/4	2	1	i						G	i	i	i	i							m	0	1	1, -2, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
36	36	1/8	1/8	2/4	2	1	#viio2						G	i	i	#viio2	#vii	o	2					o7	0	1	-3, 6, 3, 0		6.0	-3.0	2	4	0.3333333333333333	0.1875	0.4375	0.3
36	36	1/4	1/4	2/4	2	1	i						G	i	i	i	i							m	0	1	1, -2, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
36	36	3/8	3/8	2/4	2	1	#viio2						G	i	i	#viio2	#vii	o	2					o7	0	1	-3, 6, 3, 0		6.0	-3.0	2	4	0.3333333333333333	0.1875	0.4375	0.3
37	37	0	0	2/4	2	1	i]						G	i	i	i	i							m	0	1	1, -2, 2		1.0	1.0	1	5	0.16666666666666666	0.125	1.875	0.0625
38	38	0	0	2/4	2	1	IIIM65					v(6)	G	i		IIIM65	III	M	65					MM7	0	1	2, -1, 3, -2		-2.0	2.0	1	7	0.125	0.125	1.875	0.0625
39	39	0	0	2/4	2	1	i}						G	i		i	i						}	m	0	1	1, -2, 2		1.0	1.0	0	9	0.0	0.0	3.0	0.0
41	41	0	0	2/4	2	1	iii/i.i[i{						G	iii/i	i	i	i						{	m	0	1	-2, -5, -1		-2.0	-2.0	1	8	0.1111111111111111	0.0625	0.9375	0.0625
41	41	1/4	1/4	2/4	2	1	#viio2						G	iii/i	i	#viio2	#vii	o	2					o7	0	1	-6, 3, 0, -3		3.0	-6.0	2	4	0.3333333333333333	0.3125	0.9375	0.25
42	42	0	0	2/4	2	1	i						G	iii/i	i	i	i							m	0	1	-2, -5, -1		-2.0	-2.0	1	8	0.1111111111111111	0.0625	0.9375	0.0625
42	42	1/4	1/4	2/4	2	1	#viio2						G	iii/i	i	#viio2	#vii	o	2					o7	0	1	-6, 3, 0, -3		3.0	-6.0	2	4	0.3333333333333333	0.3125	0.9375	0.25
43	43	0	0	2/4	2	1	i						G	iii/i	i	i	i							m	0	1	-2, -5, -1		-2.0	-2.0	0	4	0.0	0.0	0.5	0.0
43	43	1/8	1/8	2/4	2	1	#viio2						G	iii/i	i	#viio2	#vii	o	2					o7	0	1	-6, 3, 0, -3		3.0	-6.0	2	4	0.3333333333333333	0.1875	0.4375	0.3
43	43	1/4	1/4	2/4	2	1	i						G	iii/i	i	i	i							m	0	1	-2, -5, -1		-2.0	-2.0	0	4	0.0	0.0	0.5	0.0
43	43	3/8	3/8	2/4	2	1	#viio2						G	iii/i	i	#viio2	#vii	o	2					o7	0	1	-6, 3, 0, -3		3.0	-6.0	2	4	0.3333333333333333	0.1875	0.4375	0.3
44	44	0	0	2/4	2	1	i						G	iii/i	i	i	i							m	0	1	-2, -5, -1		-2.0	-2.0	0	4	0.0	0.0	0.5	0.0
44	44	1/8	1/8	2/4	2	1	#viio2						G	iii/i	i	#viio2	#vii	o	2					o7	0	1	-6, 3, 0, -3		3.0	-6.0	2	4	0.3333333333333333	0.1875	0.4375	0.3
44	44	1/4	1/4	2/4	2	1	i						G	iii/i	i	i	i							m	0	1	-2, -5, -1		-2.0	-2.0	0	4	0.0	0.0	0.5	0.0
44	44	3/8	3/8	2/4	2	1	#viio2						G	iii/i	i	#viio2	#vii	o	2					o7	0	1	-6, 3, 0, -3		3.0	-6.0	2	4	0.3333333333333333	0.1875	0.4375	0.3
45	45	0	0	2/4	2	1	i]						G	iii/i	i	i	i							m	0	1	-2, -5, -1		-2.0	-2.0	1	5	0.16666666666666666	0.125	1.875	0.0625
46	46	0	0	2/4	2	1	IIIM65					v(6)	G	iii/i		IIIM65	III	M	65					MM7	0	1	-1, -4, 0, -5		-5.0	-1.0	1	7	0.125	0.125	1.875	0.0625
47	47	0	0	2/4	2	1	i}						G	iii/i		i	i						}	m	0	1	-2, -5, -1		-2.0	-2.0	0	9	0.0	0.0	3.0	0.0
49	49	0	0	2/4	2	1	i.iii/iii						G	i		iii/iii	iii				iii			m	0	1	-5, -8, -4		-5.0	-5.0	21	0	1.0	5.25	0.0	1.0
51	51	0	0	2/4	2	1	i[V2/V{						G	i	i	V2/V	V		2		V		{	Mm7	0	1	1, 3, 7, 4		3.0	1.0	1	26	0.037037037037037035	0.08333333333333333	5.833333333333333	0.014084507042253521
53	53	3/8	3/8	2/4	2	1	bVI/V						G	i	i	bVI/V	bVI				V			M	0	1	-2, 2, -1		-2.0	-2.0	0	4	0.0	0.0	0.4583333333333333	0.0
54	54	0	0	2/4	2	1	V2/V						G	i	i	V2/V	V		2		V			Mm7	0	1	1, 3, 7, 4		3.0	1.0	0	9	0.0	0.0	2.125	0.0
55	55	0	0	2/4	2	1	V2(b13)/V						G	i	i	V2(b13)/V	V		2	b13	V			Mm7	0	1	1, 3, 7, 4	-1	3.0	1.0	0	7	0.0	0.0	2.25	0.0
55	55	1/4	1/4	2/4	2	1	V2/V						G	i	i	V2/V	V		2		V			Mm7	0	1	1, 3, 7, 4		3.0	1.0	0	5	0.0	0.0	0.875	0.0
56	56	0	0	2/4	2	1	V2(b13)/V						G	i	i	V2(b13)/V	V		2	b13	V			Mm7	0	1	1, 3, 7, 4	-1	3.0	1.0	0	7	0.0	0.0	2.25	0.0
56	56	1/4	1/4	2/4	2	1	V2/V						G	i	i	V2/V	V		2		V			Mm7	0	1	1, 3, 7, 4		3.0	1.0	3	16	0.15789473684210525	0.25	2.7083333333333335	0.08450704225352113
57	57	3/8	3/8	2/4	2	1	bVI(6)/V	-0.430011	4.22363	-2.83259	/	ii%43/V	G	i	i	bVI(6)/V	bVI			6	V			M	0	1	-2, 2, 1		-2.0	-2.0	1	4	0.2	0.125	0.4166666666666667	0.23076923076923073
58	58	0	0	2/4	2	1	V2(b13)/V						G	i	i	V2(b13)/V	V		2	b13	V			Mm7	0	1	1, 3, 7, 4	-1	3.0	1.0	0	7	0.0	0.0	2.25	0.0
58	58	1/4	1/4	2/4	2	1	V2/V						G	i	i	V2/V	V		2		V			Mm7	0	1	1, 3, 7, 4		3.0	1.0	0	5	0.0	0.0	0.875	0.0
59	59	0	0	2/4	2	1	VI6						G	i	i	VI6	VI		6					M	0	1	1, -2, -3		-3.0	1.0	3	16	0.15789473684210525	0.25	2.375	0.09523809523809523
60	60	0	0	2/4	2	1	VI6(9)						G	i	i	VI6(9)	VI		6	9				M	0	1	1, -2, -3	-1	-3.0	1.0	0	7	0.0	0.0	2.0	0.0
60	60	1/4	1/4	2/4	2	1	VI6						G	i	i	VI6	VI		6					M	0	1	1, -2, -3		-3.0	1.0	0	5	0.0	0.0	0.875	0.0
61	61	0	0	2/4	2	1	ii%2(#7)						G	i	i	ii%2(#7)	ii	%	2	#7				%7	0	1	1, 8, 0, -3		3.0	1.0	1	13	0.07142857142857142	0.08333333333333333	2.0	0.039999999999999994
61	61	3/8	3/8	2/4	2	1	ii%2						G	i	i	ii%2	ii	%	2					%7	0	1	1, 3, 0, -3		3.0	1.0	0	5	0.0	0.0	0.5416666666666666	0.0
62	62	0	0	2/4	2	1	ii%2(#7)						G	i	i	ii%2(#7)	ii	%	2	#7				%7	0	1	1, 8, 0, -3		3.0	1.0	0	9	0.0	0.0	2.5	0.0
62	62	3/8	3/8	2/4	2	1	ii%2						G	i	i	ii%2	ii	%	2					%7	0	1	1, 3, 0, -3		3.0	1.0	0	3	0.0	0.0	0.375	0.0
63	63	0	0	2/4	2	1	#viio2(4)						G	i	i	#viio2(4)	#vii	o	2	4				o7	0	1	-3, 6, -2, 0		6.0	-3.0	1	9	0.1	0.125	2.0	0.058823529411764705
63	63	3/8	3/8	2/4	2	1	#viio2						G	i	i	#viio2	#vii	o	2					o7	0	1	-3, 6, 3, 0		6.0	-3.0	0	4	0.0	0.0	0.5	0.0
64	64	0	0	2/4	2	1	#viio2(4)						G	i	i	#viio2(4)	#vii	o	2	4				o7	0	1	-3, 6, -2, 0		6.0	-3.0	1	9	0.1	0.125	2.0	0.058823529411764705
64	64	3/8	3/8	2/4	2	1	#viio2						G	i	i	#viio2	#vii	o	2					o7	0	1	-3, 6, 3, 0		6.0	-3.0	0	4	0.0	0.0	0.5	0.0
65	65	0	0	2/4	2	1	#viio2(4)						G	i	i	#viio2(4)	#vii	o	2	4				o7	0	1	-3, 6, -2, 0		6.0	-3.0	1	11	0.08333333333333333	0.125	1.75	0.06666666666666667
65	65	3/8	3/8	2/4	2	1	#viio2						G	i	i	#viio2	#vii	o	2					o7	0	1	-3, 6, 3, 0		6.0	-3.0	0	6	0.0	0.0	0.75	0.0
66	66	0	0	2/4	2	1	#viio2(4)						G	i	i	#viio2(4)	#vii	o	2	4				o7	0	1	-3, 6, -2, 0		6.0	-3.0	1	10	0.09090909090909091	0.125	1.75	0.06666666666666667
66	66	3/8	3/8	2/4	2	1	#viio2]						G	i	i	#viio2	#vii	o	2					o7	0	1	-3, 6, 3, 0		6.0	-3.0	0	6	0.0	0.0	0.75	0.0
67	67	0	0	2/4	2	1	iv						G	i		iv	iv							m	0	1	0, -3, 1		0.0	0.0	0	8	0.0	0.0	1.75	0.0
68	68	0	0	2/4	2	1	I.I6					V6/iv	G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	8	0.0	0.0	1.75	0.0
69	69	0	0	2/4	2	1	viio2/V						G	I		viio2/V	vii	o	2		V			o7	0	0	-2, 7, 4, 1		7.0	-2.0	1	9	0.1	0.0	2.125	0.0
70	70	0	0	2/4	2	1	V43|HC}						G	I		V43	V		43			HC	}	Mm7	0	0	3, 0, 2, 6		2.0	3.0	1	9	0.1	0.0	2.125	0.0
71	71	0	0	2/4	2	1	I[I}						G	I	I	I	I						}	M	0	0	1, 5, 2		1.0	1.0	3	22	0.12	0.2916666666666667	3.75	0.07216494845360824
73	73	3/8	3/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.4583333333333333	0.0
74	74	0	0	2/4	2	1	I						G	I	I	I	I							M	0	0	1, 5, 2		1.0	1.0	0	7	0.0	0.0	1.375	0.0
75	75	0	0	2/4	2	1	IM7					V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1.0	1.0	0	4	0.0	0.0	1.125	0.0
75	75	1/8	1/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	6	0.0	0.0	1.25	0.0
76	76	0	0	2/4	2	1	IM7					V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1.0	1.0	0	4	0.0	0.0	1.125	0.0
76	76	1/8	1/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	6	0.0	0.0	1.25	0.0
77	77	0	0	2/4	2	1	IM7					V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1.0	1.0	1	5	0.16666666666666666	0.08333333333333333	0.4583333333333333	0.15384615384615385
77	77	1/8	1/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	4	8	0.3333333333333333	0.3333333333333333	1.0833333333333333	0.23529411764705885
78	78	0	0	2/4	2	1	IM7					V7(6)	G	I	I	IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1.0	1.0	0	4	0.0	0.0	1.125	0.0
78	78	1/8	1/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	6	0.0	0.0	1.25	0.0
79	79	0	0	2/4	2	1	I(+6)						G	I	I	I(+6)	I			+6				M	0	0	1, 5, 2	4	1.0	1.0	0	4	0.0	0.0	0.625	0.0
79	79	1/8	1/8	2/4	2	1	I						G	I	I	I	I							M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	1.25	0.0
80	80	0	0	2/4	2	1	I(+6)						G	I	I	I(+6)	I			+6				M	0	0	1, 5, 2	4	1.0	1.0	0	4	0.0	0.0	0.625	0.0
80	80	1/8	1/8	2/4	2	1	I						G	I	I	I	I							M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	1.25	0.0
81	81	0	0	2/4	2	1	I(+6)						G	I	I	I(+6)	I			+6				M	0	0	1, 5, 2	4	1.0	1.0	0	6	0.0	0.0	0.4583333333333333	0.0
81	81	1/8	1/8	2/4	2	1	I						G	I	I	I	I							M	0	0	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.20833333333333334	0.6666666666666666	0.2380952380952381
81	81	3/8	3/8	2/4	2	1	V7						G	I	I	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.4583333333333333	0.0
82	82	0	0	2/4	2	1	I(+6)						G	I	I	I(+6)	I			+6				M	0	0	1, 5, 2	4	1.0	1.0	0	4	0.0	0.0	0.625	0.0
82	82	1/8	1/8	2/4	2	1	I]						G	I	I	I	I							M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	1.25	0.0
83	83	0	0	2/4	2	1	V[V(+6)					V[I64(9)	G	I	V	V(+6)	V			+6				M	0	0	2, 6, 3	5	2.0	2.0	0	7	0.0	0.0	2.125	0.0
83	83	1/4	1/4	2/4	2	1	I64						G	I	V	I64	I		64					M	0	0	2, 1, 5		1.0	2.0	0	5	0.0	0.0	0.875	0.0
84	84	0	0	2/4	2	1	V(b6+2)					viio2(62)/V	G	I	V	V(b6+2)	V			b6+2				M	0	0	2, 6, -2	4	2.0	2.0	1	6	0.14285714285714285	0.25	1.625	0.13333333333333333
84	84	1/4	1/4	2/4	2	1	viio2/V						G	I	V	viio2/V	vii	o	2		V			o7	0	0	-2, 7, 4, 1		7.0	-2.0	0	5	0.0	0.0	0.875	0.0
85	85	0	0	2/4	2	1	V7(96)						G	I	V	V7(96)	V		7	96				Mm7	0	0	2, 6, 5, 0	4	2.0	2.0	0	7	0.0	0.0	1.875	0.0
85	85	1/4	1/4	2/4	2	1	V7]						G	I	V	V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	5	0.0	0.0	0.875	0.0
86	86	0	0	2/4	2	1	I|PAC}						G	I		I	I					PAC	}	M	0	0	1, 5, 2		1.0	1.0	0	9	0.0	0.0	2.625	0.0
