mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
11	11	0	0	4/4	2	1	#viio7/ii		Eb	I		#viio7/ii	#vii	o	7		ii			o7	0	0	4, 1, -2, -5		4.0	4.0	0	4	0.0	0.0	1.5	0.0
11	11	3/8	3/8	4/4	2	1	iv64/ii		Eb	I		iv64/ii	iv		64		ii			m	0	0	-1, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.5	0.0
11	11	1/2	1/2	4/4	2	1	#viio65/ii		Eb	I		#viio65/ii	#vii	o	65		ii			o7	0	0	1, -2, -5, 4		4.0	1.0	0	4	0.0	0.0	1.0	0.0
11	11	3/4	3/4	4/4	2	1	i6(6)/ii	VI64/ii	Eb	I		i6(6)/ii	i		6	6	ii			m	0	0	-4, -5, -1		-1.0	-4.0	0	4	0.0	0.0	1.0	0.0
12	12	0	0	4/4	2	1	#viio43/ii		Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	-2, -5, 4, 1		4.0	-2.0	0	4	0.0	0.0	3.0	0.0
12	12	3/4	3/4	4/4	2	1	i6/ii		Eb	I		i6/ii	i		6		ii			m	0	0	-4, 0, -1		-1.0	-4.0	0	3	0.0	0.0	0.75	0.0
13	13	0	0	4/4	2	1	vi		Eb	I		vi	vi							m	0	0	0, -3, 1		0.0	0.0	0	4	0.0	0.0	1.5	0.0
13	13	3/8	3/8	4/4	2	1	vii%2	vi(94)	Eb	I		vii%2	vii	%	2					%7	0	0	0, 2, -1, -4		2.0	0.0	0	3	0.0	0.0	0.375	0.0
13	13	1/2	1/2	4/4	2	1	vi		Eb	I		vi	vi							m	0	0	0, -3, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
13	13	3/4	3/4	4/4	2	1	ii%43		Eb	I		ii%43	ii	%	43					%7	0	0	-7, -3, -1, -4		-1.0	-7.0	0	4	0.0	0.0	1.0	0.0
14	14	0	0	4/4	2	1	I64	V(64)	Eb	I		I64	I		64					M	0	0	-2, -3, 1		-3.0	-2.0	0	7	0.0	0.0	1.75	0.0
14	14	1/2	1/2	4/4	2	1	I6		Eb	I		I6	I		6					M	0	0	1, -2, -3		-3.0	1.0	0	7	0.0	0.0	1.75	0.0
15	15	0	0	4/4	2	1	V7/V		Eb	I		V7/V	V		7		V			Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	0	5	0.0	0.0	2.5	0.0
15	15	1/2	1/2	4/4	2	1	V7		Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	5	0.0	0.0	2.5	0.0
16	16	0	0	4/4	2	1	V6/vi		Eb	I		V6/vi	V		6		vi			M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	5.0	0.0
17	17	0	0	4/4	2	1	vi|DC		Eb	I		vi	vi					DC		m	0	0	0, -3, 1		0.0	0.0	0	3	0.0	0.0	1.125	0.0
17	17	3/8	3/8	4/4	2	1	vii%2	vi(94)	Eb	I		vii%2	vii	%	2					%7	0	0	0, 2, -1, -4		2.0	0.0	0	6	0.0	0.0	0.875	0.0
17	17	5/8	5/8	4/4	2	1	vi		Eb	I		vi	vi							m	0	0	0, -3, 1		0.0	0.0	0	2	0.0	0.0	0.25	0.0
17	17	3/4	3/4	4/4	2	1	ii%43		Eb	I		ii%43	ii	%	43					%7	0	0	-7, -3, -1, -4		-1.0	-7.0	1	5	0.16666666666666666	0.125	0.875	0.125
18	18	0	0	4/4	2	1	I64	V(64)	Eb	I		I64	I		64					M	0	0	-2, -3, 1		-3.0	-2.0	0	7	0.0	0.0	1.75	0.0
18	18	1/2	1/2	4/4	2	1	I6		Eb	I		I6	I		6					M	0	0	1, -2, -3		-3.0	1.0	0	7	0.0	0.0	1.75	0.0
19	19	0	0	4/4	2	1	V7/V		Eb	I		V7/V	V		7		V			Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	0	5	0.0	0.0	2.5	0.0
19	19	1/2	1/2	4/4	2	1	V7		Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	5	0.0	0.0	2.5	0.0
20	20	0	0	4/4	2	1	I|PAC}		Eb	I		I	I					PAC	}	M	0	0	-3, 1, -2		-3.0	-3.0	0	5	0.0	0.0	5.0	0.0
21	21	0	0	4/4	2	1	V43{		Eb	I		V43	V		43				{	Mm7	0	0	-1, -4, -2, 2		-2.0	-1.0	0	4	0.0	0.0	1.5	0.0
21	21	3/8	3/8	4/4	2	1	I(4)		Eb	I		I(4)	I			4				M	0	0	-3, -4, -2		-3.0	-3.0	0	4	0.0	0.0	0.5	0.0
21	21	1/2	1/2	4/4	2	1	V65		Eb	I		V65	V		65					Mm7	0	0	2, -1, -4, -2		-2.0	2.0	0	4	0.0	0.0	1.0	0.0
21	21	3/4	3/4	4/4	2	1	I		Eb	I		I	I							M	0	0	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	1.0	0.0
22	22	0	0	4/4	2	1	V2(6)		Eb	I		V2(6)	V		2	6				Mm7	0	0	-4, -2, 2, 1		-2.0	-4.0	0	4	0.0	0.0	0.875	0.0
22	22	1/8	1/8	4/4	2	1	V2		Eb	I		V2	V		2					Mm7	0	0	-4, -2, 2, -1		-2.0	-4.0	0	5	0.0	0.0	2.125	0.0
22	22	3/4	3/4	4/4	2	1	I6		Eb	I		I6	I		6					M	0	0	1, -2, -3		-3.0	1.0	0	3	0.0	0.0	0.75	0.0
23	23	0	0	4/4	2	1	#viio7/ii		Eb	I		#viio7/ii	#vii	o	7		ii			o7	0	0	4, 1, -2, -5		4.0	4.0	0	4	0.0	0.0	1.5	0.0
23	23	3/8	3/8	4/4	2	1	iv64/ii		Eb	I		iv64/ii	iv		64		ii			m	0	0	-1, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.5	0.0
23	23	1/2	1/2	4/4	2	1	#viio65/ii		Eb	I		#viio65/ii	#vii	o	65		ii			o7	0	0	1, -2, -5, 4		4.0	1.0	0	4	0.0	0.0	1.0	0.0
23	23	3/4	3/4	4/4	2	1	i6(6)/ii	VI64/ii	Eb	I		i6(6)/ii	i		6	6	ii			m	0	0	-4, -5, -1		-1.0	-4.0	0	4	0.0	0.0	1.0	0.0
24	24	0	0	4/4	2	1	#viio43/ii		Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	-2, -5, 4, 1		4.0	-2.0	0	4	0.0	0.0	3.0	0.0
24	24	3/4	3/4	4/4	2	1	i6/ii		Eb	I		i6/ii	i		6		ii			m	0	0	-4, 0, -1		-1.0	-4.0	0	3	0.0	0.0	0.75	0.0
25	25	0	0	4/4	2	1	vi		Eb	I		vi	vi							m	0	0	0, -3, 1		0.0	0.0	0	4	0.0	0.0	1.5	0.0
25	25	3/8	3/8	4/4	2	1	vii%2	vi(94)	Eb	I		vii%2	vii	%	2					%7	0	0	0, 2, -1, -4		2.0	0.0	0	3	0.0	0.0	0.375	0.0
25	25	1/2	1/2	4/4	2	1	vi		Eb	I		vi	vi							m	0	0	0, -3, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
25	25	3/4	3/4	4/4	2	1	ii%43		Eb	I		ii%43	ii	%	43					%7	0	0	-7, -3, -1, -4		-1.0	-7.0	0	4	0.0	0.0	1.0	0.0
26	26	0	0	4/4	2	1	I64	V(64)	Eb	I		I64	I		64					M	0	0	-2, -3, 1		-3.0	-2.0	0	7	0.0	0.0	1.75	0.0
26	26	1/2	1/2	4/4	2	1	I6		Eb	I		I6	I		6					M	0	0	1, -2, -3		-3.0	1.0	0	7	0.0	0.0	1.75	0.0
27	27	0	0	4/4	2	1	V7/V		Eb	I		V7/V	V		7		V			Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	0	5	0.0	0.0	2.5	0.0
27	27	1/2	1/2	4/4	2	1	V7		Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	5	0.0	0.0	2.5	0.0
28	28	0	0	4/4	2	1	V6/vi		Eb	I		V6/vi	V		6		vi			M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	5.0	0.0
29	29	0	0	4/4	2	1	vi|DC		Eb	I		vi	vi					DC		m	0	0	0, -3, 1		0.0	0.0	0	3	0.0	0.0	1.125	0.0
29	29	3/8	3/8	4/4	2	1	vii%2	vi(94)	Eb	I		vii%2	vii	%	2					%7	0	0	0, 2, -1, -4		2.0	0.0	0	6	0.0	0.0	0.875	0.0
29	29	5/8	5/8	4/4	2	1	vi		Eb	I		vi	vi							m	0	0	0, -3, 1		0.0	0.0	0	2	0.0	0.0	0.25	0.0
29	29	3/4	3/4	4/4	2	1	ii%43		Eb	I		ii%43	ii	%	43					%7	0	0	-7, -3, -1, -4		-1.0	-7.0	1	5	0.16666666666666666	0.125	0.875	0.125
30	30	0	0	4/4	2	1	I64	V(64)	Eb	I		I64	I		64					M	0	0	-2, -3, 1		-3.0	-2.0	0	7	0.0	0.0	1.75	0.0
30	30	1/2	1/2	4/4	2	1	I6		Eb	I		I6	I		6					M	0	0	1, -2, -3		-3.0	1.0	0	7	0.0	0.0	1.75	0.0
31	31	0	0	4/4	2	1	V7/V		Eb	I		V7/V	V		7		V			Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	0	5	0.0	0.0	2.5	0.0
31	31	1/2	1/2	4/4	2	1	V7		Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	5	0.0	0.0	2.5	0.0
32	32	0	0	4/4	2	1	I|PAC}		Eb	I		I	I					PAC	}	M	0	0	-3, 1, -2		-3.0	-3.0	0	5	0.0	0.0	5.0	0.0
