mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
28	26	1/2	1/2	4/4	2	1	i|IAC}					e	iv		i		i					IAC	}	m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	1.0	0.0
28	26	3/4	3/4	4/4	2	1	iv/iv.III{				i6{	e	iv/iv		III		III						{	M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
29	27	0	0	4/4	2	1	V/V					e	iv/iv		V/V		V				V			M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
29	27	1/4	1/4	4/4	2	1	bII64					e	iv/iv		bII64		bII		64					M	1	1	-2, -3, 1		-3	-2	0	3	0.0	0.0	0.75	0.0
29	27	1/2	1/2	4/4	2	1	I64					e	iv/iv		I64		I		64					M	1	1	3, 2, 6		2	3	0	3	0.0	0.0	0.75	0.0
29	27	3/4	3/4	4/4	2	1	#VII6				IV6/bV	e	iv/iv		#VII6		#VII		6					M	1	1	11, 8, 7		7	11	4	0	1.0	1.0	0.0	1.0
30	28	0	0	4/4	2	1	ii%7/bV					e	iv/iv		ii%7/bV		ii	%	7		bV			%7	1	1	-2, -5, -8, -4		-2	-2	3	1	0.75	1.0	0.375	0.7272727272727273
30	28	1/4	1/4	4/4	2	1	Ger2/iv				V43/bV	e	iv/iv		Ger2/iv	Ger	vii	o	2	b3	V/iv			Ger	1	1	-2, 7, -3, 1		7	-2	0	2	0.0	0.0	0.5	0.0
30	28	3/8	3/8	4/4	2	1	V7(b5)					e	iv/iv		V7(b5)		V		7	b5				Mm7	1	1	3, 7, -3, 1		3	3	0	1	0.0	0.0	0.125	0.0
30	28	1/2	1/2	4/4	2	1	i					e	iv/iv		i		i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.0	0.0
30	28	3/4	3/4	4/4	2	1	V					e	iv/iv		V		V							M	1	1	3, 7, 4		3	3	0	1	0.0	0.0	0.25	0.0
31	29	0	0	4/4	2	1	iv6					e	iv/iv		iv6		iv		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	1.25	0.0
31	29	1/4	1/4	4/4	2	1	V7					e	iv/iv		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.75	0.0
31	29	1/2	1/2	4/4	2	1	i					e	iv/iv		i		i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.0	0.0
31	29	3/4	3/4	4/4	2	1	v6/vii					e	iv/iv		v6/vii		v		6		vii			m	1	1	-2, 2, 1		1	-2	1	1	0.5	0.125	0.125	0.5
32	30	0	0	4/4	2	1	iv6					e	iv/iv		iv6		iv		6					m	1	1	-2, 2, 1		1	-2	1	4	0.2	0.125	1.125	0.1
32	30	1/4	1/4	4/4	2	1	V7					e	iv/iv		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	3	0.25	0.125	0.625	0.16666666666666666
32	30	1/2	1/2	4/4	2	1	i|IAC}					e	iv/iv		i		i					IAC	}	m	1	1	2, -1, 3		2	2	4	6	0.4	0.5	1.5	0.25
33	31	1/4	1/4	4/4	2	1	V(6)					e	iv/iv		V(6)		V			6				M	1	1	3, 7, -1		3	3	5	0	1.0	2.75	0.0	1.0
33	31	1/2	1/2	4/4	2	1	V(#7)					e	iv/iv		V(#7)		V			#7				M	1	1	3, 7, 4	8	3	3	2	0	1.0	0.5	0.0	1.0
33	31	3/4	3/4	4/4	2	1	V7(b5)					e	iv/iv		V7(b5)		V		7	b5				Mm7	1	1	3, 7, -3, 1		3	3	1	1	0.5	0.25	0.25	0.5
34	32	0	0	4/4	2	1	V(94)					e	iv/iv		V(94)		V			94				M	1	1	3, 2, 4	-2	3	3	4	1	0.8	0.625	0.125	0.8333333333333334
34	32	1/8	1/8	4/4	2	1	V					e	iv/iv		V		V							M	1	1	3, 7, 4		3	3	2	0	1.0	0.25	0.0	1.0
34	32	1/4	1/4	4/4	2	1	i(64)}					e	iv/iv		i(64)		i			64			}	m	1	1	2, 1, -2		2	2	5	0	1.0	1.875	0.0	1.0
34	32	3/8	3/8	4/4	2	1	I(6)					e	iv/iv		I(6)		I			6				M	1	1	2, 6, -2		2	2	1	0	1.0	0.125	0.0	1.0
34	32	1/2	1/2	4/4	2	1	i|PAC					e	iv/iv		i		i					PAC		m	1	1	2, -1, 3		2	2	2	0	1.0	0.5	0.0	1.0
