mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
21	21	0	0	6/8	2	1	V[ii6{					V[V7(9){	F	I	V	ii6	ii		6				{	m	0	0	-2, 2, 1		1.0	-2.0	3	7	0.3	0.875	1.875	0.3181818181818182
21	21	5/8	5/8	6/8	2	1	V7						F	I	V	V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	2	0.0	0.0	0.25	0.0
22	22	0	0	6/8	2	1	IV6					V7(94)	F	I	V	IV6	IV		6					M	0	0	2, -1, -2		-2.0	2.0	3	7	0.3	0.875	1.875	0.3181818181818182
22	22	5/8	5/8	6/8	2	1	V7(#9#4)	-2.47257	5.2016		/		F	I	V	V7(#9#4)	V		7	#9#4				Mm7	0	0	0, 4, 6, -2	9	0.0	0.0	0	2	0.0	0.0	0.25	0.0
23	23	0	0	6/8	2	1	V7	-0.322509	5.51203	-10.3578	/		F	I	V	V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	1	3	0.25	0.125	0.375	0.25
23	23	1/8	1/8	6/8	2	1	V7(9)]	1.07503	6.86186		/		F	I	V	V7(9)	V		7	9				Mm7	0	0	0, 4, 1, -2	2	0.0	0.0	4	21	0.16	0.25	1.375	0.15384615384615385
25	25	0	0	6/8	2	1	V/IV[ii6/IV					V/IV[V7(9)/IV	F	I	V/IV	ii6/IV	ii		6		IV			m	0	0	-3, 1, 0		0.0	-3.0	3	7	0.3	0.875	1.875	0.3181818181818182
25	25	5/8	5/8	6/8	2	1	V7/V	-1.00161	-5.85691		/		F	I	V/IV	V7/V	V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	1	0.5	0.125	0.125	0.5
26	26	0	0	6/8	2	1	IV6/IV					V7(94)/IV	F	I	V/IV	IV6/IV	IV		6		IV			M	0	0	1, -2, -3		-3.0	1.0	3	7	0.3	0.875	1.875	0.3181818181818182
26	26	5/8	5/8	6/8	2	1	V7(#9#4)/IV	-5.48265	3.5941		/		F	I	V/IV	V7(#9#4)/IV	V		7	#9#4	IV			Mm7	0	0	-1, 3, 5, -3	8	-1.0	-1.0	0	2	0.0	0.0	0.25	0.0
27	27	0	0	6/8	2	1	V7/IV}	-2.03551	3.74931	-9.17526	/		F	I	V/IV	V7/IV	V		7		IV		}	Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	1	3	0.25	0.125	0.375	0.25
27	27	1/8	1/8	6/8	2	1	V7(9)/IV]	2.90258	3.82251		/		F	I	V/IV	V7(9)/IV	V		7	9	IV			Mm7	0	0	-1, 3, 0, -3	1	-1.0	-1.0	4	21	0.16	0.25	1.375	0.15384615384615385
29	29	0	0	6/8	2	1	I/IV{						F	I		I/IV	I				IV		{	M	0	0	-2, 2, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
29	29	1/4	1/4	6/8	2	1	I64/IV						F	I		I64/IV	I		64		IV			M	0	0	-1, -2, 2		-2.0	-1.0	0	4	0.0	0.0	0.3125	0.0
29	29	3/8	3/8	6/8	2	1	I/IV						F	I		I/IV	I				IV			M	0	0	-2, 2, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
29	29	5/8	5/8	6/8	2	1	I(2)/IV						F	I		I(2)/IV	I			2	IV			M	0	0	0, 2, -1		-2.0	0.0	1	3	0.25	0.0625	0.25	0.2
30	30	0	0	6/8	2	1	I6/IV						F	I		I6/IV	I		6		IV			M	0	0	2, -1, -2		-2.0	2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
30	30	1/4	1/4	6/8	2	1	I64/IV						F	I		I64/IV	I		64		IV			M	0	0	-1, -2, 2		-2.0	-1.0	0	4	0.0	0.0	0.3125	0.0
30	30	3/8	3/8	6/8	2	1	I/IV						F	I		I/IV	I				IV			M	0	0	-2, 2, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
30	30	5/8	5/8	6/8	2	1	IM2/IV	-0.967526	3.71501		/		F	I		IM2/IV	I	M	2		IV			MM7	0	0	3, -2, 2, -1		-2.0	3.0	0	4	0.0	0.0	0.3125	0.0
31	31	0	0	6/8	2	1	V7(4)/iii	-1.29003	10.651		/		F	I		V7(4)/iii	V		7	4	iii			Mm7	0	0	4, 3, 5, 2		4.0	4.0	2	18	0.1	0.125	3.875	0.03125
32	32	0	0	6/8	2	1	V7/iii						F	I		V7/iii	V		7		iii			Mm7	0	0	4, 8, 5, 2		4.0	4.0	2	18	0.1	0.125	1.875	0.0625
33	33	0	0	6/8	2	1	iv						F	I		iv	iv							m	0	0	-2, -5, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
33	33	1/4	1/4	6/8	2	1	iv64						F	I		iv64	iv		64					m	0	0	-1, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.3125	0.0
33	33	3/8	3/8	6/8	2	1	iv						F	I		iv	iv							m	0	0	-2, -5, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
33	33	5/8	5/8	6/8	2	1	iv(2)						F	I		iv(2)	iv			2				m	0	0	0, -5, -1		-2.0	0.0	1	3	0.25	0.0625	0.25	0.2
34	34	0	0	6/8	2	1	iv6						F	I		iv6	iv		6					m	0	0	-5, -1, -2		-2.0	-5.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
34	34	1/4	1/4	6/8	2	1	iv64						F	I		iv64	iv		64					m	0	0	-1, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.3125	0.0
34	34	3/8	3/8	6/8	2	1	iv						F	I		iv	iv							m	0	0	-2, -5, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
34	34	5/8	5/8	6/8	2	1	iv2						F	I		iv2	iv		2					mm7	0	0	-4, -2, -5, -1		-2.0	-4.0	0	4	0.0	0.0	0.3125	0.0
35	35	0	0	6/8	2	1	V7(4)/bIII	-0.75252	10.3285	0.284994	/		F	I		V7(4)/bIII	V		7	4	bIII			Mm7	0	0	-3, -4, -2, -5		-3.0	-3.0	4	16	0.2	0.25	3.75	0.0625
36	36	0	0	6/8	2	1	V7/bIII						F	I		V7/bIII	V		7		bIII			Mm7	0	0	-3, 1, -2, -5		-3.0	-3.0	2	10	0.16666666666666666	0.125	1.875	0.0625
36	36	3/8	3/8	6/8	2	1	iv6(b6)						F	I		iv6(b6)	iv		6	b6				m	0	0	-5, -6, -2		-2.0	-5.0	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
36	36	5/8	5/8	6/8	2	1	iv64(+#5)	-2.15006	6.24463		/		F	I		iv64(+#5)	iv		64	+#5				m	0	0	-1, -2, -5	6	-2.0	-1.0	0	4	0.0	0.0	0.3125	0.0
37	37	0	0	6/8	2	1	V7(b94)}						F	I		V7(b94)	V		7	b94			}	Mm7	0	0	0, -1, 1, -2	-5	0.0	0.0	2	21	0.08695652173913043	0.125	4.625	0.02631578947368421
38	38	0	0	6/8	2	1	V7(b9)						F	I		V7(b9)	V		7	b9				Mm7	0	0	0, 4, 1, -2	-5	0.0	0.0	1	12	0.07692307692307693	0.0625	4.1875	0.014705882352941176
38	38	3/8	3/8	6/8	2	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	2	19	0.09523809523809523	0.125	4.625	0.02631578947368421
39	39	3/8	3/8	6/8	2	1	V7(b9)						F	I		V7(b9)	V		7	b9				Mm7	0	0	0, 4, 1, -2	-5	0.0	0.0	1	7	0.125	0.0625	0.4375	0.125
40	40	0	0	6/8	2	1	V7(b9)						F	I		V7(b9)	V		7	b9				Mm7	0	0	0, 4, 1, -2	-5	0.0	0.0	1	12	0.07692307692307693	0.0625	2.3125	0.02631578947368421
40	40	3/8	3/8	6/8	2	1	V						F	I		V	V							M	0	0	0, 4, 1		0.0	0.0	5	8	0.38461538461538464	0.5	1.25	0.2857142857142857
42	42	0	0	6/8	2	1	bII64{						F	I		bII64	bII		64				{	M	0	0	-5, -6, -2		-6.0	-5.0	2	19	0.09523809523809523	0.125	2.375	0.05
44	44	0	0	6/8	2	1	V7(9)						F	I		V7(9)	V		7	9				Mm7	0	0	0, 4, 1, -2	2	0.0	0.0	8	27	0.22857142857142856	1.375	3.75	0.2682926829268293
49	49	3/8	3/8	6/8	2	1	V7|HC}						F	I		V7	V		7			HC	}	Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	4	0.0	0.0	1.25	0.0
49	49	5/8	5/8	6/8	2	1	V7(9#5)						F	I		V7(9#5)	V		7	9#5				Mm7	0	0	0, 4, 8, -2	2	0.0	0.0	0	2	0.0	0.0	0.25	0.0
50	50	0	0	6/8	2	1	I[I{						F	I	I	I	I						{	M	0	0	-1, 3, 0		-1.0	-1.0	2	5	0.2857142857142857	0.125	1.75	0.06666666666666667
50	50	3/8	3/8	6/8	2	1	IVM43	-1.50504	5.36683	0.284994	/	I(6+4)	F	I	I	IVM43	IV	M	43					MM7	0	0	-1, 3, -2, 2		-2.0	-1.0	0	4	0.0	0.0	1.125	0.0
51	51	0	0	6/8	2	1	IM7	0	5.97682	-1.54256	/		F	I	I	IM7	I	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	2	5	0.2857142857142857	0.125	1.75	0.06666666666666667
51	51	3/8	3/8	6/8	2	1	IVM43	-4.08511	5.8193		/	I(6+4)	F	I	I	IVM43	IV	M	43					MM7	0	0	-1, 3, -2, 2		-2.0	-1.0	0	3	0.0	0.0	1.125	0.0
52	52	0	0	6/8	2	1	IM7	-0.215006	6.51203	-9.06776	/		F	I	I	IM7	I	M	7					MM7	0	0	-1, 3, 0, 4		-1.0	-1.0	2	6	0.25	0.125	2.5	0.047619047619047616
52	52	3/8	3/8	6/8	2	1	I(4)	-0.430012	4.57503		/	V7(4)	F	I	I	I(4)	I			4				M	0	0	-1, -2, 0		-1.0	-1.0	0	3	0.0	0.0	0.875	0.0
52	52	5/8	5/8	6/8	2	1	V+7	0	4.68253		/		F	I	I	V+7	V	+	7					+7	0	0	0, 4, 8, -2		0.0	0.0	0	2	0.0	0.0	0.25	0.0
53	53	0	0	6/8	2	1	I]|IAC}						F	I	I	I	I					IAC	}	M	0	0	-1, 3, 0		-1.0	-1.0	0	10	0.0	0.0	3.125	0.0
54	54	0	0	6/8	2	1	i/iii[i/iii{						F	I	i/iii	i/iii	i				iii		{	m	0	0	3, 0, 4		3.0	3.0	2	5	0.2857142857142857	0.125	1.75	0.06666666666666667
54	54	3/8	3/8	6/8	2	1	iv43/iii	-2.36506	4.83184		/	i(6+4)/iii	F	I	i/iii	iv43/iii	iv		43		iii			mm7	0	0	3, 0, 2, -1		2.0	3.0	0	4	0.0	0.0	1.125	0.0
55	55	0	0	6/8	2	1	i7/iii	0.430012	4.5818		/		F	I	i/iii	i7/iii	i		7		iii			mm7	0	0	3, 0, 4, 1		3.0	3.0	2	5	0.2857142857142857	0.125	1.75	0.06666666666666667
55	55	3/8	3/8	6/8	2	1	iv43/iii	-5.26764	4.68253		/	i(6+4)/iii	F	I	i/iii	iv43/iii	iv		43		iii			mm7	0	0	3, 0, 2, -1		2.0	3.0	0	3	0.0	0.0	1.125	0.0
56	56	0	0	6/8	2	1	i7/iii						F	I	i/iii	i7/iii	i		7		iii			mm7	0	0	3, 0, 4, 1		3.0	3.0	2	6	0.25	0.125	2.5	0.047619047619047616
56	56	3/8	3/8	6/8	2	1	i(4)/iii	-3.6551	4.57503		/	V7(4)/iii	F	I	i/iii	i(4)/iii	i			4	iii			m	0	0	3, 2, 4		3.0	3.0	0	3	0.0	0.0	0.875	0.0
56	56	5/8	5/8	6/8	2	1	V7(6)/iii	-1.50504	4.53179		/		F	I	i/iii	V7(6)/iii	V		7	6	iii			Mm7	0	0	4, 8, 0, 2		4.0	4.0	0	2	0.0	0.0	0.25	0.0
57	57	0	0	6/8	2	1	i/iii]|IAC}	-0.215006	5.28431	-8.74525	/		F	I	i/iii	i/iii	i				iii	IAC	}	m	0	0	3, 0, 4		3.0	3.0	2	7	0.2222222222222222	0.25	3.5	0.06666666666666667
58	58	0	0	6/8	2	1	V7/V/V						F	I		V7/V/V	V		7		V/V			Mm7	0	0	2, 6, 3, 0		2.0	2.0	2	6	0.25	0.25	2.75	0.08333333333333333
59	59	0	0	6/8	2	1	V7/V						F	I		V7/V	V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	7	0.0	0.0	3.75	0.0
60	60	0	0	6/8	2	1	V7/V/V						F	I		V7/V/V	V		7		V/V			Mm7	0	0	2, 6, 3, 0		2.0	2.0	2	6	0.25	0.25	2.625	0.08695652173913043
61	61	0	0	6/8	2	1	V7/V						F	I		V7/V	V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	7	0.125	0.125	3.625	0.03333333333333333
62	62	0	0	6/8	2	1	ii7						F	I		ii7	ii		7					mm7	0	0	1, -2, 2, -1		1.0	1.0	2	8	0.2	0.25	4.25	0.05555555555555555
63	63	0	0	6/8	2	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	8	0.0	0.0	4.5	0.0
64	64	0	0	6/8	2	1	ii7						F	I		ii7	ii		7					mm7	0	0	1, -2, 2, -1		1.0	1.0	2	8	0.2	0.25	4.125	0.05714285714285714
65	65	0	0	6/8	2	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	3	8	0.2727272727272727	0.375	4.125	0.08333333333333333
66	66	0	0	6/8	2	1	ii65						F	I		ii65	ii		65					mm7	0	0	-2, 2, -1, 1		1.0	-2.0	5	22	0.18518518518518517	0.625	5.75	0.09803921568627451
69	69	0	0	6/8	2	1	viio2(4)					V7(6b2)	F	I		viio2(4)	vii	o	2	4				o7	0	0	-5, 4, 3, -2		4.0	-5.0	0	5	0.0	0.0	2.875	0.0
69	69	5/8	5/8	6/8	2	1	V7(6)	-1.00161	-6		/		F	I		V7(6)	V		7	6				Mm7	0	0	0, 4, 3, -2		0.0	0.0	0	1	0.0	0.0	0.125	0.0
70	70	0	0	6/8	2	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	2	5	0.2857142857142857	0.125	1.375	0.08333333333333333
70	70	3/8	3/8	6/8	2	1	viio2(4)	-3.97761	7.05356	0.35687	/	V7(6b2)	F	I		viio2(4)	vii	o	2	4				o7	0	0	-5, 4, 3, -2		4.0	-5.0	0	5	0.0	0.0	1.875	0.0
71	71	0	0	6/8	2	1	I	0.645017	7.31565		/		F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	2	5	0.2857142857142857	0.125	1.375	0.08333333333333333
71	71	3/8	3/8	6/8	2	1	viio2(4)	-4.87096	7.88512		/	V7(6b2)	F	I		viio2(4)	vii	o	2	4				o7	0	0	-5, 4, 3, -2		4.0	-5.0	0	5	0.0	0.0	1.875	0.0
72	72	0	0	6/8	2	1	I|IAC}						F	I		I	I					IAC	}	M	0	0	-1, 3, 0		-1.0	-1.0	0	16	0.0	0.0	4.0	0.0
74	74	0	0	6/8	2	1	V[ii6{					V[V7(9){	F	I	V	ii6	ii		6				{	m	0	0	-2, 2, 1		1.0	-2.0	3	7	0.3	0.875	1.875	0.3181818181818182
74	74	5/8	5/8	6/8	2	1	V7						F	I	V	V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	2	0.0	0.0	0.25	0.0
75	75	0	0	6/8	2	1	IV6					V7(94)	F	I	V	IV6	IV		6					M	0	0	2, -1, -2		-2.0	2.0	3	7	0.3	0.875	1.875	0.3181818181818182
75	75	5/8	5/8	6/8	2	1	V7(#9#4)	-1.50504	8.21169		/		F	I	V	V7(#9#4)	V		7	#9#4				Mm7	0	0	0, 4, 6, -2	9	0.0	0.0	0	2	0.0	0.0	0.25	0.0
76	76	0	0	6/8	2	1	V7						F	I	V	V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	1	3	0.25	0.125	0.375	0.25
76	76	1/8	1/8	6/8	2	1	V7(9)]	0.860023	8.15189		/		F	I	V	V7(9)	V		7	9				Mm7	0	0	0, 4, 1, -2	2	0.0	0.0	4	21	0.16	0.25	1.375	0.15384615384615385
78	78	0	0	6/8	2	1	V/IV[ii6/IV					V/IV[V7(9)/IV	F	I	V/IV	ii6/IV	ii		6		IV			m	0	0	-3, 1, 0		0.0	-3.0	3	7	0.3	0.875	1.875	0.3181818181818182
78	78	5/8	5/8	6/8	2	1	V7/V	-1.00161	-5.85691		/		F	I	V/IV	V7/V	V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	1	0.5	0.125	0.125	0.5
79	79	0	0	6/8	2	1	IV6/IV					V7(94)/IV	F	I	V/IV	IV6/IV	IV		6		IV			M	0	0	1, -2, -3		-3.0	1.0	3	7	0.3	0.875	1.875	0.3181818181818182
79	79	5/8	5/8	6/8	2	1	V7(#9#4)/IV	-4.40762	3.39393		/		F	I	V/IV	V7(#9#4)/IV	V		7	#9#4	IV			Mm7	0	0	-1, 3, 5, -3	8	-1.0	-1.0	0	2	0.0	0.0	0.25	0.0
80	80	0	0	6/8	2	1	V7/IV}	-2.5059	3.42681	-9.60527	/		F	I	V/IV	V7/IV	V		7		IV		}	Mm7	0	0	-1, 3, 0, -3		-1.0	-1.0	1	3	0.25	0.125	0.375	0.25
80	80	1/8	1/8	6/8	2	1	V7(9)/IV]						F	I	V/IV	V7(9)/IV	V		7	9	IV			Mm7	0	0	-1, 3, 0, -3	1	-1.0	-1.0	4	21	0.16	0.25	1.375	0.15384615384615385
82	82	0	0	6/8	2	1	I/IV{						F	I		I/IV	I				IV		{	M	0	0	-2, 2, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
82	82	1/4	1/4	6/8	2	1	I64/IV						F	I		I64/IV	I		64		IV			M	0	0	-1, -2, 2		-2.0	-1.0	0	4	0.0	0.0	0.3125	0.0
82	82	3/8	3/8	6/8	2	1	I/IV						F	I		I/IV	I				IV			M	0	0	-2, 2, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
82	82	5/8	5/8	6/8	2	1	I(2)/IV						F	I		I(2)/IV	I			2	IV			M	0	0	0, 2, -1		-2.0	0.0	1	3	0.25	0.0625	0.25	0.2
83	83	0	0	6/8	2	1	I6/IV						F	I		I6/IV	I		6		IV			M	0	0	2, -1, -2		-2.0	2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
83	83	1/4	1/4	6/8	2	1	I64/IV						F	I		I64/IV	I		64		IV			M	0	0	-1, -2, 2		-2.0	-1.0	0	4	0.0	0.0	0.3125	0.0
83	83	3/8	3/8	6/8	2	1	I/IV						F	I		I/IV	I				IV			M	0	0	-2, 2, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
83	83	5/8	5/8	6/8	2	1	IM2/IV						F	I		IM2/IV	I	M	2		IV			MM7	0	0	3, -2, 2, -1		-2.0	3.0	0	4	0.0	0.0	0.3125	0.0
84	84	0	0	6/8	2	1	V7(4)/iii						F	I		V7(4)/iii	V		7	4	iii			Mm7	0	0	4, 3, 5, 2		4.0	4.0	2	18	0.1	0.125	3.875	0.03125
85	85	0	0	6/8	2	1	V7/iii						F	I		V7/iii	V		7		iii			Mm7	0	0	4, 8, 5, 2		4.0	4.0	2	18	0.1	0.125	1.875	0.0625
86	86	0	0	6/8	2	1	iv	-0.107503	3.55683	-14.6579	/		F	I		iv	iv							m	0	0	-2, -5, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
86	86	1/4	1/4	6/8	2	1	iv64						F	I		iv64	iv		64					m	0	0	-1, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.3125	0.0
86	86	3/8	3/8	6/8	2	1	iv						F	I		iv	iv							m	0	0	-2, -5, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
86	86	5/8	5/8	6/8	2	1	iv(2)						F	I		iv(2)	iv			2				m	0	0	0, -5, -1		-2.0	0.0	1	3	0.25	0.0625	0.25	0.2
87	87	0	0	6/8	2	1	iv6						F	I		iv6	iv		6					m	0	0	-5, -1, -2		-2.0	-5.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
87	87	1/4	1/4	6/8	2	1	iv64						F	I		iv64	iv		64					m	0	0	-1, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.3125	0.0
87	87	3/8	3/8	6/8	2	1	iv						F	I		iv	iv							m	0	0	-2, -5, -1		-2.0	-2.0	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
87	87	5/8	5/8	6/8	2	1	iv2						F	I		iv2	iv		2					mm7	0	0	-4, -2, -5, -1		-2.0	-4.0	0	4	0.0	0.0	0.3125	0.0
88	88	0	0	6/8	2	1	V7(4)/bIII						F	I		V7(4)/bIII	V		7	4	bIII			Mm7	0	0	-3, -4, -2, -5		-3.0	-3.0	4	16	0.2	0.25	3.75	0.0625
89	89	0	0	6/8	2	1	V7/bIII						F	I		V7/bIII	V		7		bIII			Mm7	0	0	-3, 1, -2, -5		-3.0	-3.0	2	10	0.16666666666666666	0.125	1.875	0.0625
