mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
5	4	1/4	1/4	3/4	2	1	V]|HC						d	i	V	V		V					HC		M	1	1	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
5	4	1/2	1/2	3/4	2	1	i6{						d	i		i6		i		6				{	m	1	1	-1, 3, 2		2.0	-1.0	0	8	0.0	0.0	0.5	0.0
6	5	0	0	3/4	2	1	ii%43						d	i		ii%43		ii	%	43					%7	1	1	-2, 2, 4, 1		4.0	-2.0	0	4	0.0	0.0	1.5	0.0
6	5	1/4	1/4	3/4	2	1	ii%65						d	i		ii%65		ii	%	65					%7	1	1	1, -2, 2, 4		4.0	1.0	0	2	0.0	0.0	0.5	0.0
6	5	1/2	1/2	3/4	2	1	#viio6						d	i		#viio6		#vii	o	6					o	1	1	4, 1, 7		7.0	4.0	0	8	0.0	0.0	0.5	0.0
7	6	0	0	3/4	2	1	i6						d	i		i6		i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	1.5	0.0
7	6	1/4	1/4	3/4	2	1	i						d	i		i		i							m	1	1	2, -1, 3		2.0	2.0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
8	7	0	0	3/4	2	1	i6(11b9)					V7(9)/VI	d	i		i6(11b9)		i		6	11b9				m	1	1	-1, 3, 2	1, -3	2.0	-1.0	1	6	0.14285714285714285	0.08333333333333333	1.6666666666666667	0.047619047619047616
8	7	1/4	1/4	3/4	2	1	i6					V(6)/VI	d	i		i6		i		6					m	1	1	-1, 3, 2		2.0	-1.0	2	2	0.5	0.25	0.5	0.3333333333333333
8	7	1/2	1/2	3/4	2	1	V7						d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	1	5	0.16666666666666666	0.0625	1.1875	0.05
9	8	0	0	3/4	2	1	i|PAC}	-0.988208	10.5903	-7.78575	/		d	i		i		i					PAC	}	m	1	1	2, -1, 3		2.0	2.0	1	7	0.125	0.08333333333333333	1.9166666666666667	0.041666666666666664
11	9	0	0	3/4	2	1	V[v						d	i	V	v		v							m	1	1	3, 0, 4		3.0	3.0	0	10	0.0	0.0	1.875	0.0
11	9	1/2	1/2	3/4	2	1	v7						d	i	V	v7		v		7					mm7	1	1	3, 0, 4, 1		3.0	3.0	1	4	0.2	0.08333333333333333	0.4166666666666667	0.16666666666666666
12	10	0	0	3/4	2	1	IV6						d	i	V	IV6		IV		6					M	1	1	5, 2, 1		1.0	5.0	4	3	0.5714285714285714	0.4166666666666667	1.5833333333333333	0.20833333333333334
12	10	1/4	1/4	3/4	2	1	IV6(+6)					ii65	d	i	V	IV6(+6)		IV		6	+6				M	1	1	5, 2, 1	4	1.0	5.0	2	1	0.6666666666666666	0.25	0.25	0.5
12	10	1/2	1/2	3/4	2	1	IV6						d	i	V	IV6		IV		6					M	1	1	5, 2, 1		1.0	5.0	4	1	0.8	0.4166666666666667	0.08333333333333333	0.8333333333333334
13	11	0	0	3/4	2	1	V						d	i	V	V		V							M	1	1	3, 7, 4		3.0	3.0	0	10	0.0	0.0	1.875	0.0
13	11	1/2	1/2	3/4	2	1	V7						d	i	V	V7		V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	1	4	0.2	0.08333333333333333	0.4166666666666667	0.16666666666666666
14	12	0	0	3/4	2	1	IV6						d	i	V	IV6		IV		6					M	1	1	5, 2, 1		1.0	5.0	2	3	0.4	0.25	0.75	0.25
14	12	1/4	1/4	3/4	2	1	V]						d	i	V	V		V							M	1	1	3, 7, 4		3.0	3.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
15	13	0	0	3/4	2	1	iv7						d	i		iv7		iv		7					mm7	1	1	1, -2, 2, -1		1.0	1.0	1	24	0.04	0.08333333333333333	3.5416666666666665	0.022988505747126436
16	14	0	0	3/4	2	1	V7(4)/III	-0.183148	-7.59762		/		d	i		V7(4)/III		V		7	4	III			Mm7	1	1	0, -1, 1, -2		0.0	0.0	2	23	0.08	0.16666666666666666	3.4583333333333335	0.04597701149425287
17	15	0	0	3/4	2	1	iv7						d	i		iv7		iv		7					mm7	1	1	1, -2, 2, -1		1.0	1.0	0	16	0.0	0.0	2.375	0.0
17	15	1/2	1/2	3/4	2	1	iio6						d	i		iio6		ii	o	6					o	1	1	1, -2, 4		4.0	1.0	1	8	0.1111111111111111	0.08333333333333333	0.9166666666666666	0.08333333333333333
18	16	0	0	3/4	2	1	bII6						d	i		bII6		bII		6					M	1	1	1, -2, -3		-3.0	1.0	0	17	0.0	0.0	2.5	0.0
18	16	1/2	1/2	3/4	2	1	V7/VI					i6(b2)	d	i		V7/VI		V		7		VI			Mm7	1	1	-1, 3, 0, -3		-1.0	-1.0	0	4	0.0	0.0	0.5625	0.0
18	16	5/8	5/8	3/4	2	1	i6						d	i		i6		i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	0.4375	0.0
19	17	0	0	3/4	2	1	ii%7					#viio6(2)	d	i		ii%7		ii	%	7					%7	1	1	4, 1, -2, 2		4.0	4.0	0	9	0.0	0.0	1.5	0.0
19	17	1/2	1/2	3/4	2	1	#viio6						d	i		#viio6		#vii	o	6					o	1	1	4, 1, 7		7.0	4.0	0	8	0.0	0.0	1.0	0.0
20	18	0	0	3/4	2	1	ii7/VII					viio6(2)/VII	d	i		ii7/VII		ii		7		VII			mm7	1	1	2, -1, 3, 0		2.0	2.0	0	8	0.0	0.0	1.0	0.0
20	18	1/2	1/2	3/4	2	1	viio6/VII						d	i		viio6/VII		vii	o	6		VII			o	1	1	2, -1, 5		5.0	2.0	0	8	0.0	0.0	1.0	0.0
21	19	0	0	3/4	2	1	ii7/VI					viio6(2)/VI	d	i		ii7/VI		ii		7		VI			mm7	1	1	0, -3, 1, -2		0.0	0.0	0	9	0.0	0.0	1.5	0.0
21	19	1/2	1/2	3/4	2	1	viio6/VI						d	i		viio6/VI		vii	o	6		VI			o	1	1	0, -3, 3		3.0	0.0	0	8	0.0	0.0	1.0	0.0
22	20	0	0	3/4	2	1	VIM7	0.152032	9.20564	-1.47642	/	It6(2)	d	i		VIM7		VI	M	7					MM7	1	1	-2, 2, -1, 3		-2.0	-2.0	0	9	0.0	0.0	1.5	0.0
22	20	1/2	1/2	3/4	2	1	It6						d	i		It6	It	vii	o	6	b3	V			It	1	1	-2, 2, 8		8.0	-2.0	0	8	0.0	0.0	1.0	0.0
23	21	0	0	3/4	2	1	ii%7(4)					Fr7(4)	d	i		ii%7(4)		ii	%	7	4				%7	1	1	4, 3, -2, 2		4.0	4.0	0	9	0.0	0.0	1.5	0.0
23	21	1/2	1/2	3/4	2	1	Fr7						d	i		Fr7	Fr	V		7	b5	V			Fr	1	1	4, 8, -2, 2		4.0	4.0	0	26	0.0	0.0	3.25	0.0
25	23	0	0	3/4	2	1	V|HC}						d	i		V		V					HC	}	M	1	1	3, 7, 4		3.0	3.0	0	3	0.0	0.0	1.0	0.0
25	23	1/4	1/4	3/4	2	1	V7(9)						d	i		V7(9)		V		7	9				Mm7	1	1	3, 7, 4, 1	-2	3.0	3.0	6	5	0.5454545454545454	0.75	1.0	0.42857142857142855
26	24	1/8	1/8	3/4	2	1	V7						d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	0	4	0.0	0.0	0.75	0.0
26	24	1/2	1/2	3/4	2	1	i6{						d	i		i6		i		6				{	m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	0.5	0.0
27	25	0	0	3/4	2	1	ii%65						d	i		ii%65		ii	%	65					%7	1	1	1, -2, 2, 4		4.0	1.0	2	7	0.2222222222222222	0.125	1.3125	0.08695652173913043
27	25	1/2	1/2	3/4	2	1	#viio6						d	i		#viio6		#vii	o	6					o	1	1	4, 1, 7		7.0	4.0	0	4	0.0	0.0	0.5	0.0
28	26	0	0	3/4	2	1	i						d	i		i		i							m	1	1	2, -1, 3		2.0	2.0	4	9	0.3076923076923077	0.25	1.4375	0.14814814814814814
29	27	0	0	3/4	2	1	V[v7(4)						d	i	V	v7(4)		v		7	4				mm7	1	1	3, 2, 4, 1		3.0	3.0	1	6	0.14285714285714285	0.0625	1.6875	0.03571428571428571
29	27	1/4	1/4	3/4	2	1	v7						d	i	V	v7		v		7					mm7	1	1	3, 0, 4, 1		3.0	3.0	0	2	0.0	0.0	0.5	0.0
29	27	1/2	1/2	3/4	2	1	VI6						d	i	V	VI6		VI		6					M	1	1	2, -1, -2		-2.0	2.0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
30	28	0	0	3/4	2	1	V(94)}						d	i	V	V(94)		V			94			}	M	1	1	3, 2, 4	-2	3.0	3.0	1	6	0.14285714285714285	0.0625	1.1875	0.05
30	28	1/4	1/4	3/4	2	1	V]|HC						d	i	V	V		V					HC		M	1	1	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
30	28	1/2	1/2	3/4	2	1	i6{						d	i		i6		i		6				{	m	1	1	-1, 3, 2		2.0	-1.0	0	8	0.0	0.0	0.5	0.0
31	29	0	0	3/4	2	1	ii%65						d	i		ii%65		ii	%	65					%7	1	1	1, -2, 2, 4		4.0	1.0	2	7	0.2222222222222222	0.125	1.3125	0.08695652173913043
31	29	1/2	1/2	3/4	2	1	#viio6						d	i		#viio6		#vii	o	6					o	1	1	4, 1, 7		7.0	4.0	0	8	0.0	0.0	0.5	0.0
32	30	0	0	3/4	2	1	i						d	i		i		i							m	1	1	2, -1, 3		2.0	2.0	4	9	0.3076923076923077	0.25	1.4375	0.14814814814814814
33	31	0	0	3/4	2	1	i6(11b9)					V7(9)/VI	d	i		i6(11b9)		i		6	11b9				m	1	1	-1, 3, 2	1, -3	2.0	-1.0	2	6	0.25	0.125	1.375	0.08333333333333333
33	31	1/4	1/4	3/4	2	1	i6					V(6)/VI	d	i		i6		i		6					m	1	1	-1, 3, 2		2.0	-1.0	4	6	0.4	0.25	0.75	0.25
33	31	1/2	1/2	3/4	2	1	V7						d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	1	5	0.16666666666666666	0.0625	1.1875	0.05
34	32	0	0	3/4	2	1	vii%2/#VII						d	i		vii%2/#VII		vii	%	2		#VII			%7	1	1	10, 12, 9, 6		12.0	10.0	13	0	1.0	2.625	0.0	1.0
35	33	0	0	3/4	2	1	ii43/#VII						d	i		ii43/#VII		ii		43		#VII			mm7	1	1	10, 7, 9, 6		9.0	10.0	30	0	1.0	6.0	0.0	1.0
37	35	0	0	3/4	2	1	IV6/#VII						d	i		IV6/#VII		IV		6		#VII			M	1	1	10, 7, 6		6.0	10.0	13	0	1.0	1.25	0.0	1.0
37	35	1/4	1/4	3/4	2	1	I(6)/#VII					ii6/IV/bII	d	i		I(6)/#VII		I			6	#VII			M	1	1	7, 11, 10		7.0	7.0	11	0	1.0	1.25	0.0	1.0
37	35	1/2	1/2	3/4	2	1	viio7/IV/bII						d	i		viio7/IV/bII		vii	o	7		IV/bII			o7	1	1	1, -2, -5, -8		1.0	1.0	3	8	0.2727272727272727	0.25	1.0	0.2
38	36	0	0	3/4	2	1	IV6/bII						d	i		IV6/bII		IV		6		bII			M	1	1	0, -3, -4		-4.0	0.0	2	11	0.15384615384615385	0.25	1.0	0.2
38	36	1/4	1/4	3/4	2	1	I(6)/bII					ii6/IV/III	d	i		I(6)/bII		I			6	bII			M	1	1	-3, 1, 0		-3.0	-3.0	0	11	0.0	0.0	1.25	0.0
38	36	1/2	1/2	3/4	2	1	viio7/IV/III						d	i		viio7/IV/III		vii	o	7		IV/III			o7	1	1	3, 0, -3, -6		3.0	3.0	3	8	0.2727272727272727	0.25	1.0	0.2
39	37	0	0	3/4	2	1	IV6/III						d	i		IV6/III		IV		6		III			M	1	1	2, -1, -2		-2.0	2.0	2	11	0.15384615384615385	0.25	1.0	0.2
39	37	1/4	1/4	3/4	2	1	I(6)/III						d	i		I(6)/III		I			6	III			M	1	1	-1, 3, 2		-1.0	-1.0	0	11	0.0	0.0	1.25	0.0
39	37	1/2	1/2	3/4	2	1	vii%2/bII						d	i		vii%2/bII		vii	%	2		bII			%7	1	1	0, 2, -1, -4		2.0	0.0	3	8	0.2727272727272727	0.25	1.0	0.2
40	38	0	0	3/4	2	1	viio2/bII						d	i		viio2/bII		vii	o	2		bII			o7	1	1	-7, 2, -1, -4		2.0	-7.0	5	6	0.45454545454545453	0.75	0.5	0.6
40	38	1/4	1/4	3/4	2	1	V/bII					VI	d	i		V/bII		V				bII			M	1	1	-2, 2, -1		-2.0	-2.0	0	11	0.0	0.0	1.25	0.0
40	38	1/2	1/2	3/4	2	1	ii%7						d	i		ii%7		ii	%	7					%7	1	1	4, 1, -2, 2		4.0	4.0	0	11	0.0	0.0	1.25	0.0
41	39	0	0	3/4	2	1	V(64)	-0.15197	-5.7039		/		d	i		V(64)		V			64				M	1	1	3, 2, -1		3.0	3.0	0	35	0.0	0.0	3.75	0.0
42	40	0	0	3/4	2	1	V7(9)						d	i		V7(9)		V		7	9				Mm7	1	1	3, 7, 4, 1	-2	3.0	3.0	0	35	0.0	0.0	3.75	0.0
43	41	0	0	3/4	2	1	V7(94)						d	i		V7(94)		V		7	94				Mm7	1	1	3, 2, 4, 1	-2	3.0	3.0	0	11	0.0	0.0	1.25	0.0
43	41	1/4	1/4	3/4	2	1	V(964)						d	i		V(964)		V			964				M	1	1	3, 2, -1	-2	3.0	3.0	0	24	0.0	0.0	2.5	0.0
44	42	0	0	3/4	2	1	#viio7(4)						d	i		#viio7(4)		#vii	o	7	4				o7	1	1	7, -1, 1, -2		7.0	7.0	2	11	0.15384615384615385	0.25	1.0	0.2
44	42	1/4	1/4	3/4	2	1	iio					#viio65	d	i		iio		ii	o						o	1	1	4, 1, -2		4.0	4.0	2	11	0.15384615384615385	0.25	1.0	0.2
44	42	1/2	1/2	3/4	2	1	iv7						d	i		iv7		iv		7					mm7	1	1	1, -2, 2, -1		1.0	1.0	0	8	0.0	0.0	0.75	0.0
44	42	5/8	5/8	3/4	2	1	Ger7	0	-8.95583		/		d	i		Ger7	Ger	vii	o	7	b3	V			Ger	1	1	8, -2, 2, -1		8.0	8.0	0	5	0.0	0.0	0.5	0.0
45	43	0	0	3/4	2	1	V(4)}						d	i		V(4)		V			4			}	M	1	1	3, 2, 4		3.0	3.0	0	11	0.0	0.0	1.25	0.0
45	43	1/4	1/4	3/4	2	1	V|HC						d	i		V		V					HC		M	1	1	3, 7, 4		3.0	3.0	0	11	0.0	0.0	1.25	0.0
45	43	1/2	1/2	3/4	2	1	i6{						d	i		i6		i		6				{	m	1	1	-1, 3, 2		2.0	-1.0	0	7	0.0	0.0	1.25	0.0
46	44	0	0	3/4	2	1	ii%7/iv	-2.04256	6.18376		/		d	i		ii%7/iv		ii	%	7		iv			%7	1	1	3, 0, -3, 1		3.0	3.0	0	16	0.0	0.0	4.0	0.0
47	45	0	0	3/4	2	1	V43/iv						d	i		V43/iv		V		43		iv			Mm7	1	1	3, 0, 2, 6		2.0	3.0	0	8	0.0	0.0	2.5	0.0
48	45	0	1/2	3/4	2	1	bII6						d	i		bII6		bII		6					M	1	1	1, -2, -3		-3.0	1.0	1	6	0.14285714285714285	0.08333333333333333	1.1666666666666667	0.06666666666666667
49	46	0	0	3/4	2	1	Fr6						d	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-2, 2, 4, 8		4.0	-2.0	2	5	0.2857142857142857	0.16666666666666666	1.0833333333333333	0.13333333333333333
49	46	1/4	1/4	3/4	2	1	V(4)						d	i		V(4)		V			4				M	1	1	3, 2, 4		3.0	3.0	0	5	0.0	0.0	1.75	0.0
49	46	1/2	1/2	3/4	2	1	V7						d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	1	3	0.25	0.125	0.625	0.16666666666666666
50	47	0	0	3/4	2	1	i|PAC}						d	i		i		i					PAC	}	m	1	1	2, -1, 3		2.0	2.0	0	5	0.0	0.0	2.5	0.0
51	47	0	1/2	3/4	2	1	I.I[I{	0	-7.73991		/		d	I	I	I		I						{	M	1	0	2, 6, 3		2.0	2.0	0	6	0.0	0.0	1.0	0.0
52	48	0	0	3/4	2	1	V7(9)	-0.641018	-8.19778		/		d	I	I	V7(9)		V		7	9				Mm7	1	0	3, 7, 4, 1	5	3.0	3.0	4	10	0.2857142857142857	0.875	2.125	0.2916666666666667
53	49	0	0	3/4	2	1	I]						d	I	I	I		I							M	1	0	2, 6, 3		2.0	2.0	2	6	0.25	0.125	1.875	0.0625
53	49	1/2	1/2	3/4	2	1	#vii%7/ii						d	I		#vii%7/ii		#vii	%	7		ii			%7	1	0	9, 6, 3, 7		9.0	9.0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
54	50	0	0	3/4	2	1	vii%65					ii(+6)	d	I		vii%65		vii	%	65					%7	1	0	4, 1, 5, 7		7.0	4.0	0	6	0.0	0.0	1.25	0.0
54	50	1/4	1/4	3/4	2	1	V(9)						d	I		V(9)		V			9				M	1	0	3, 7, 4	5	3.0	3.0	0	3	0.0	0.0	0.75	0.0
54	50	1/2	1/2	3/4	2	1	#viio7/iii						d	I		#viio7/iii		#vii	o	7		iii			o7	1	0	11, 8, 5, 2		11.0	11.0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
55	51	0	0	3/4	2	1	I6						d	I		I6		I		6					M	1	0	6, 3, 2		2.0	6.0	0	6	0.0	0.0	1.25	0.0
55	51	1/4	1/4	3/4	2	1	I64					V(64)}	d	I		I64		I		64					M	1	0	3, 2, 6		2.0	3.0	0	3	0.0	0.0	0.75	0.0
55	51	1/2	1/2	3/4	2	1	I[I{						d	I	I	I		I						{	M	1	0	2, 6, 3		2.0	2.0	0	6	0.0	0.0	1.0	0.0
56	52	0	0	3/4	2	1	V7(9)						d	I	I	V7(9)		V		7	9				Mm7	1	0	3, 7, 4, 1	5	3.0	3.0	5	11	0.3125	0.875	2.125	0.2916666666666667
57	53	0	0	3/4	2	1	I]						d	I	I	I		I							M	1	0	2, 6, 3		2.0	2.0	2	8	0.2	0.125	1.875	0.0625
57	53	1/2	1/2	3/4	2	1	vii%7/V/V						d	I		vii%7/V/V		vii	%	7		V/V			%7	1	0	9, 6, 3, 7		9.0	9.0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
58	54	0	0	3/4	2	1	V7(9)/V						d	I		V7(9)/V		V		7	9	V			Mm7	1	0	4, 8, 5, 2	6	4.0	4.0	0	12	0.0	0.0	1.4375	0.0
59	55	0	0	3/4	2	1	I(64)/V}						d	I		I(64)/V		I			64	V		}	M	1	0	3, 2, 6		3.0	3.0	0	5	0.0	0.0	1.75	0.0
59	55	1/4	1/4	3/4	2	1	I/V|IAC						d	I		I/V		I				V	IAC		M	1	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
59	55	1/2	1/2	3/4	2	1	I[I{						d	I	I	I		I						{	M	1	0	2, 6, 3		2.0	2.0	0	6	0.0	0.0	1.0	0.0
60	56	0	0	3/4	2	1	V7(9)						d	I	I	V7(9)		V		7	9				Mm7	1	0	3, 7, 4, 1	5	3.0	3.0	4	10	0.2857142857142857	0.875	2.125	0.2916666666666667
61	57	0	0	3/4	2	1	I]						d	I	I	I		I							M	1	0	2, 6, 3		2.0	2.0	2	6	0.25	0.125	1.875	0.0625
61	57	1/2	1/2	3/4	2	1	#vii%7/ii						d	I		#vii%7/ii		#vii	%	7		ii			%7	1	0	9, 6, 3, 7		9.0	9.0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
62	58	0	0	3/4	2	1	vii%65					ii(+6)	d	I		vii%65		vii	%	65					%7	1	0	4, 1, 5, 7		7.0	4.0	0	6	0.0	0.0	1.25	0.0
62	58	1/4	1/4	3/4	2	1	V(9)						d	I		V(9)		V			9				M	1	0	3, 7, 4	5	3.0	3.0	0	3	0.0	0.0	0.75	0.0
62	58	1/2	1/2	3/4	2	1	#viio7/iii						d	I		#viio7/iii		#vii	o	7		iii			o7	1	0	11, 8, 5, 2		11.0	11.0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
63	59	0	0	3/4	2	1	I6						d	I		I6		I		6					M	1	0	6, 3, 2		2.0	6.0	0	6	0.0	0.0	1.25	0.0
63	59	1/4	1/4	3/4	2	1	I64}					V(64)}	d	I		I64		I		64				}	M	1	0	3, 2, 6		2.0	3.0	0	3	0.0	0.0	0.75	0.0
63	59	1/2	1/2	3/4	2	1	I[I{						d	I	I	I		I						{	M	1	0	2, 6, 3		2.0	2.0	0	6	0.0	0.0	1.0	0.0
64	60	0	0	3/4	2	1	V7(9)						d	I	I	V7(9)		V		7	9				Mm7	1	0	3, 7, 4, 1	5	3.0	3.0	5	11	0.3125	0.875	2.125	0.2916666666666667
65	61	0	0	3/4	2	1	I]						d	I	I	I		I							M	1	0	2, 6, 3		2.0	2.0	2	8	0.2	0.125	1.875	0.0625
65	61	1/2	1/2	3/4	2	1	vii%7/V/V						d	I		vii%7/V/V		vii	%	7		V/V			%7	1	0	9, 6, 3, 7		9.0	9.0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
66	62	0	0	3/4	2	1	V7(9)/V						d	I		V7(9)/V		V		7	9	V			Mm7	1	0	4, 8, 5, 2	6	4.0	4.0	0	12	0.0	0.0	1.4375	0.0
67	63	0	0	3/4	2	1	I(64)/V}						d	I		I(64)/V		I			64	V		}	M	1	0	3, 2, 6		3.0	3.0	0	5	0.0	0.0	1.75	0.0
67	63	1/4	1/4	3/4	2	1	I/V|IAC						d	I		I/V		I				V	IAC		M	1	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
67	63	1/2	1/2	3/4	2	1	V7(9){						d	I		V7(9)		V		7	9			{	Mm7	1	0	3, 7, 4, 1	5	3.0	3.0	0	5	0.0	0.0	0.8125	0.0
68	64	0	0	3/4	2	1	IV6						d	I		IV6		IV		6					M	1	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	0.8125	0.0
68	64	1/4	1/4	3/4	2	1	vii%7						d	I		vii%7		vii	%	7					%7	1	0	7, 4, 1, 5		7.0	7.0	0	5	0.0	0.0	0.8125	0.0
68	64	1/2	1/2	3/4	2	1	IV64					I(64)	d	I		IV64		IV		64					M	1	0	2, 1, 5		1.0	2.0	0	5	0.0	0.0	0.8125	0.0
69	65	0	0	3/4	2	1	Ger6/IV					V7/V/VII	d	I		Ger6/IV	Ger	vii	o	65	b3	V/IV			Ger	1	0	-3, 1, -2, 7		7.0	-3.0	2	5	0.2857142857142857	0.9375	1.375	0.40540540540540543
69	65	1/2	1/2	3/4	2	1	V7(9)/VII						d	I		V7(9)/VII		V		7	9	VII			Mm7	1	0	8, 12, 9, 6	10	8.0	8.0	5	0	1.0	0.8125	0.0	1.0
70	66	0	0	3/4	2	1	IV6/VII						d	I		IV6/VII		IV		6		VII			M	1	0	10, 7, 6		6.0	10.0	5	0	1.0	0.8125	0.0	1.0
70	66	1/4	1/4	3/4	2	1	vii%7/VII						d	I		vii%7/VII		vii	%	7		VII			%7	1	0	12, 9, 6, 10		12.0	12.0	5	0	1.0	0.8125	0.0	1.0
70	66	1/2	1/2	3/4	2	1	IV64/VII					I(64)/VII	d	I		IV64/VII		IV		64		VII			M	1	0	7, 6, 10		6.0	7.0	5	0	1.0	0.8125	0.0	1.0
71	67	0	0	3/4	2	1	Ger6/IV/VII					V7/V/bVII	d	I		Ger6/IV/VII	Ger	vii	o	65	b3	V/IV/VII			Ger	1	0	2, 6, 3, 12		12.0	2.0	2	5	0.2857142857142857	0.6875	1.375	0.3333333333333333
71	67	1/2	1/2	3/4	2	1	V7(9)/bVII						d	I		V7(9)/bVII		V		7	9	bVII			Mm7	1	0	1, 5, 2, -1	3	1.0	1.0	0	5	0.0	0.0	0.8125	0.0
72	68	0	0	3/4	2	1	IV6/bVII					V6/V/bII	d	I		IV6/bVII		IV		6		bVII			M	1	0	3, 0, -1		-1.0	3.0	0	5	0.0	0.0	0.8125	0.0
72	68	1/4	1/4	3/4	2	1	V7(9)/bII						d	I		V7(9)/bII		V		7	9	bII			Mm7	1	0	-2, 2, -1, -4	0	-2.0	-2.0	0	5	0.0	0.0	0.8125	0.0
72	68	1/2	1/2	3/4	2	1	IV6/bII					bII/IV	d	I		IV6/bII		IV		6		bII			M	1	0	0, -3, -4		-4.0	0.0	0	5	0.0	0.0	0.8125	0.0
73	69	0	0	3/4	2	1	V7(9)/IV						d	I		V7(9)/IV		V		7	9	IV			Mm7	1	0	2, 6, 3, 0	4	2.0	2.0	0	5	0.0	0.0	0.8125	0.0
73	69	1/4	1/4	3/4	2	1	IV6/IV					V6/V/bVI	d	I		IV6/IV		IV		6		IV			M	1	0	4, 1, 0		0.0	4.0	0	5	0.0	0.0	0.8125	0.0
73	69	1/2	1/2	3/4	2	1	V7(9)/bVI						d	I		V7(9)/bVI		V		7	9	bVI			Mm7	1	0	-1, 3, 0, -3	1	-1.0	-1.0	0	5	0.0	0.0	0.8125	0.0
74	70	0	0	3/4	2	1	IV6/bVI					V6/V/VII	d	I		IV6/bVI		IV		6		bVI			M	1	0	1, -2, -3		-3.0	1.0	0	5	0.0	0.0	0.8125	0.0
