mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	A.I{					A	I		I	I						{	M	0	0	3, 7, 4		3	3	0	1	0.0	0.0	1.0	0.0
2	2	0	0	4/4	2	1	ii65					A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	1	5	0.16666666666666666	0.0625	2.9375	0.020833333333333332
3	3	0	0	4/4	2	1	V7|HC}					A	I		V7	V		7			HC	}	Mm7	0	0	4, 8, 5, 2		4	4	1	6	0.14285714285714285	0.0625	3.6875	0.016666666666666666
4	4	0	0	4/4	2	1	I[I{					A	I	I	I	I						{	M	0	0	3, 7, 4		3	3	3	15	0.16666666666666666	0.375	4.25	0.08108108108108109
5	5	1/2	1/2	4/4	2	1	V7					A	I	I	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	2	6	0.25	0.375	1.125	0.25
6	6	0	0	4/4	2	1	I]					A	I	I	I	I							M	0	0	3, 7, 4		3	3	1	8	0.1111111111111111	0.0625	1.5625	0.038461538461538464
6	6	1/2	1/2	4/4	2	1	IM2					A	I		IM2	I	M	2					MM7	0	0	8, 3, 7, 4		3	8	0	5	0.0	0.0	1.125	0.0
7	7	0	0	4/4	2	1	ii7/V				vi7	A	I		ii7/V	ii		7		V			mm7	0	0	6, 3, 7, 4		6	6	1	8	0.1111111111111111	0.125	1.875	0.0625
7	7	1/2	1/2	4/4	2	1	V7/V					A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	2	7	0.2222222222222222	0.25	1.75	0.125
8	8	0	0	4/4	2	1	V7|HC}					A	I		V7	V		7			HC	}	Mm7	0	0	4, 8, 5, 2		4	4	1	12	0.07692307692307693	0.0625	2.5625	0.023809523809523808
9	9	0	0	4/4	2	1	I[I					A	I	I	I	I							M	0	0	3, 7, 4		3	3	3	6	0.3333333333333333	0.375	2.125	0.15
9	9	1/2	1/2	4/4	2	1	V7					A	I	I	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	2	6	0.25	0.375	1.125	0.25
10	10	0	0	4/4	2	1	I]					A	I	I	I	I							M	0	0	3, 7, 4		3	3	1	8	0.1111111111111111	0.0625	1.5625	0.038461538461538464
10	10	1/2	1/2	4/4	2	1	IM2					A	I		IM2	I	M	2					MM7	0	0	8, 3, 7, 4		3	8	0	5	0.0	0.0	1.125	0.0
11	11	0	0	4/4	2	1	ii7/V				vi7	A	I		ii7/V	ii		7		V			mm7	0	0	6, 3, 7, 4		6	6	1	8	0.1111111111111111	0.125	1.875	0.0625
11	11	1/2	1/2	4/4	2	1	V7/V					A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	2	7	0.2222222222222222	0.25	1.75	0.125
12	12	0	0	4/4	2	1	V(64)/V					A	I		V(64)/V	V			64	V			M	0	0	5, 4, 8		5	5	1	8	0.1111111111111111	0.0625	2.0625	0.029411764705882353
12	12	1/2	1/2	4/4	2	1	V7/V					A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	2	7	0.2222222222222222	0.25	2.125	0.10526315789473684
13	13	0	0	4/4	2	1	V(64)/V					A	I		V(64)/V	V			64	V			M	0	0	5, 4, 8		5	5	1	9	0.1	0.0625	2.5625	0.023809523809523808
13	13	1/2	1/2	4/4	2	1	V7/V					A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	2	7	0.2222222222222222	0.25	2.125	0.10526315789473684
14	14	1/8	1/8	4/4	2	1	V(64)/V					A	I		V(64)/V	V			64	V			M	0	0	5, 4, 8		5	5	6	34	0.15	0.375	3.125	0.10714285714285714
15	15	1/4	1/4	4/4	2	1	V7/V					A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	0	7	0.0	0.0	0.875	0.0
15	15	1/2	1/2	4/4	2	1	I/V|PAC}					A	I		I/V	I				V	PAC	}	M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	0.875	0.0
16	16	0	0	4/4	2	1	I[I{					A	I	I	I	I						{	M	0	0	3, 7, 4		3	3	3	15	0.16666666666666666	0.375	4.25	0.08108108108108109
17	17	1/2	1/2	4/4	2	1	V7					A	I	I	V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	2	6	0.25	0.375	1.125	0.25
18	18	0	0	4/4	2	1	I]					A	I	I	I	I							M	0	0	3, 7, 4		3	3	1	8	0.1111111111111111	0.0625	1.5625	0.038461538461538464
18	18	1/2	1/2	4/4	2	1	IM2					A	I		IM2	I	M	2					MM7	0	0	8, 3, 7, 4		3	8	0	5	0.0	0.0	1.125	0.0
19	19	0	0	4/4	2	1	ii7/V				vi7	A	I		ii7/V	ii		7		V			mm7	0	0	6, 3, 7, 4		6	6	1	8	0.1111111111111111	0.125	1.875	0.0625
19	19	1/2	1/2	4/4	2	1	V7/V					A	I		V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	2	7	0.2222222222222222	0.25	1.75	0.125
20	20	0	0	4/4	2	1	V7|HC}					A	I		V7	V		7			HC	}	Mm7	0	0	4, 8, 5, 2		4	4	1	12	0.07692307692307693	0.0625	2.5625	0.023809523809523808
