mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
24	22	1/4	1/4	6/8	2	1	V/ii						g	i		V/ii	V				ii			M	1	1	4, 8, 5		4	4	3	7	0.3	0.28125	1.21875	0.1875
25	23	3/8	3/8	6/8	2	1	ii%43/#iii						g	i		ii%43/#iii	ii	%	43		#iii			%7	1	1	1, 5, 7, 4		7	1	6	5	0.5454545454545454	0.28125	1.21875	0.1875
26	24	0	0	6/8	2	1	V(4)/#iii						g	i		V(4)/#iii	V			4	#iii			M	1	1	6, 5, 7		6	6	0	2	0.0	0.0	0.25	0.0
26	24	1/8	1/8	6/8	2	1	V/#iii						g	i		V/#iii	V				#iii			M	1	1	6, 10, 7		6	6	3	8	0.2727272727272727	0.28125	1.21875	0.1875
27	25	3/8	3/8	6/8	2	1	ii%43/#iv						g	i		ii%43/#iv	ii	%	43		#iv			%7	1	1	3, 7, 9, 6		9	3	6	5	0.5454545454545454	0.28125	1.21875	0.1875
28	26	0	0	6/8	2	1	V(4)/#iv						g	i		V(4)/#iv	V			4	#iv			M	1	1	8, 7, 9		8	8	0	2	0.0	0.0	0.25	0.0
28	26	1/8	1/8	6/8	2	1	V/#iv						g	i		V/#iv	V				#iv			M	1	1	8, 12, 9		8	8	5	6	0.45454545454545453	0.5	1.0	0.3333333333333333
29	27	3/8	3/8	6/8	2	1	ii%43/vi						g	i		ii%43/vi	ii	%	43		vi			%7	1	1	-7, -3, -1, -4		-1	-7	4	7	0.36363636363636365	0.1875	1.3125	0.125
30	28	0	0	6/8	2	1	V(4)/vi						g	i		V(4)/vi	V			4	vi			M	1	1	-2, -3, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
30	28	1/8	1/8	6/8	2	1	V/vi						g	i		V/vi	V				vi			M	1	1	-2, 2, -1		-2	-2	0	13	0.0	0.0	2.125	0.0
32	30	0	0	6/8	2	1	vi						g	i		vi	vi							m	1	1	-3, -6, -2		-3	-3	0	16	0.0	0.0	2.5	0.0
34	32	0	0	6/8	2	1	bIV					bVI/vi	g	i		bIV	bIV							M	1	1	-7, -3, -6		-7	-7	0	8	0.0	0.0	1.25	0.0
35	33	0	0	6/8	2	1	bII					IV/vi	g	i		bII	bII							M	1	1	-4, 0, -3		-4	-4	0	8	0.0	0.0	1.25	0.0
36	34	0	0	6/8	2	1	#vii					biii/vi	g	i		#vii	#vii							m	1	1	6, 3, 7		6	6	0	8	0.0	0.0	1.25	0.0
37	35	0	0	6/8	2	1	V|HC}						g	i		V	V					HC	}	M	1	1	2, 6, 3		2	2	0	16	0.0	0.0	2.75	0.0
39	37	5/8	5/8	6/8	2	1	i{						g	i		i	i						{	m	1	1	1, -2, 2		1	1	4	4	0.5	0.75	0.375	0.6666666666666666
40	38	5/8	5/8	6/8	2	1	i64						g	i		i64	i		64					m	1	1	2, 1, -2		1	2	0	3	0.0	0.0	0.375	0.0
41	39	0	0	6/8	2	1	i6(#42)	-1.4443	4.63908	/			g	i		i6(#42)	i		6	#42				m	1	1	-2, 7, 3		1	-2	1	4	0.2	0.375	0.5	0.42857142857142855
41	39	1/4	1/4	6/8	2	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.25	0.0
41	39	3/8	3/8	6/8	2	1	i(2)						g	i		i(2)	i			2				m	1	1	3, -2, 2		1	3	0	6	0.0	0.0	1.25	0.0
41	39	5/8	5/8	6/8	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	3	4	0.42857142857142855	0.375	0.5	0.42857142857142855
42	40	3/8	3/8	6/8	2	1	i64						g	i		i64	i		64					m	1	1	2, 1, -2		1	2	4	7	0.36363636363636365	0.375	0.75	0.3333333333333333
43	41	0	0	6/8	2	1	i6(#42)						g	i		i6(#42)	i		6	#42				m	1	1	-2, 7, 3		1	-2	1	4	0.2	0.375	0.25	0.6
43	41	1/8	1/8	6/8	2	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.25	0.0
43	41	1/4	1/4	6/8	2	1	i(2)						g	i		i(2)	i			2				m	1	1	3, -2, 2		1	3	0	4	0.0	0.0	0.25	0.0
43	41	3/8	3/8	6/8	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
44	42	0	0	6/8	2	1	V64(6)/VI						g	i		V64(6)/VI	V		64	6	VI			M	1	1	1, -2, 2		-2	1	1	3	0.25	0.75	1.375	0.35294117647058826
44	42	1/4	1/4	6/8	2	1	V64/VI						g	i		V64/VI	V		64		VI			M	1	1	-1, -2, 2		-2	-1	1	2	0.3333333333333333	0.125	0.375	0.25
45	43	0	0	6/8	2	1	ii%2(9)/VI						g	i		ii%2(9)/VI	ii	%	2	9	VI			%7	1	1	-3, -1, -4, -7	1	-1	-3	0	4	0.0	0.0	2.125	0.0
45	43	1/4	1/4	6/8	2	1	ii%2/VI						g	i		ii%2/VI	ii	%	2		VI			%7	1	1	-3, -1, -4, -7		-1	-3	1	2	0.3333333333333333	0.125	0.375	0.25
46	44	0	0	6/8	2	1	VI(9)						g	i		VI(9)	VI			9				M	1	1	-3, 1, -2	-1	-3	-3	0	4	0.0	0.0	1.25	0.0
46	44	1/8	1/8	6/8	2	1	VI						g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.25	0.0
46	44	3/8	3/8	6/8	2	1	V7(b54)/V						g	i		V7(b54)/V	V		7	b54	V			Mm7	1	1	3, 2, -3, 1		3	3	0	4	0.0	0.0	1.25	0.0
46	44	1/2	1/2	6/8	2	1	V7(b5)/V						g	i		V7(b5)/V	V		7	b5	V			Mm7	1	1	3, 7, -3, 1		3	3	0	2	0.0	0.0	0.25	0.0
47	45	0	0	6/8	2	1	V(4)}				1		g	i		V(4)	V			4			}	M	1	1	2, 1, 3		2	2	0	4	0.0	0.0	1.375	0.0
47	45	1/4	1/4	6/8	2	1	V|HC				1		g	i		V	V					HC		M	1	1	2, 6, 3		2	2	0	5	0.0	0.0	1.125	0.0
48	45	0	0	6/8	2	1	V(4)				2		g	i		V(4)	V			4				M	1	1	2, 1, 3		2	2	0	4	0.0	0.0	1.125	0.0
48	45	1/8	1/8	6/8	2	1	V				2		g	i		V	V							M	1	1	2, 6, 3		2	2	0	1	0.0	0.0	0.125	0.0
48	45	1/4	1/4	6/8	2	1	iio/iv				2		g	i		iio/iv	ii	o			iv			o	1	1	2, -1, -4		2	2	0	2	0.0	0.0	0.375	0.0
48	45	3/8	3/8	6/8	2	1	ii%7/iv				2		g	i		ii%7/iv	ii	%	7		iv			%7	1	1	2, -1, -4, 0		2	2	0	4	0.0	0.0	0.75	0.0
48	45	1/2	1/2	6/8	2	1	V/iv}				2		g	i		V/iv	V				iv		}	M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
48	45	5/8	5/8	6/8	2	1	iv[V7/iv{				2		g	i	iv	V7/iv	V		7		iv		{	Mm7	1	1	1, 5, 2, -1		1	1	6	12	0.3333333333333333	1.375	3.875	0.2619047619047619
50	47	0	0	6/8	2	1	iv(9)						g	i	iv	iv(9)	iv			9				m	1	1	0, -3, 1	2	0	0	1	5	0.16666666666666666	0.125	1.625	0.07142857142857142
50	47	1/4	1/4	6/8	2	1	iv]						g	i	iv	iv	iv							m	1	1	0, -3, 1		0	0	2	5	0.2857142857142857	0.25	1.125	0.18181818181818182
50	47	5/8	5/8	6/8	2	1	i[V7						g	i	i	V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	6	12	0.3333333333333333	1.375	3.875	0.2619047619047619
52	49	0	0	6/8	2	1	i(9)						g	i	i	i(9)	i			9				m	1	1	1, -2, 2	3	1	1	1	5	0.16666666666666666	0.125	1.625	0.07142857142857142
52	49	1/4	1/4	6/8	2	1	i]						g	i	i	i	i							m	1	1	1, -2, 2		1	1	2	5	0.2857142857142857	0.25	1.125	0.18181818181818182
52	49	5/8	5/8	6/8	2	1	iv[V7(b9)/iv	-3.06972	-4.79933	/			g	i	iv	V7(b9)/iv	V		7	b9	iv			Mm7	1	1	1, 5, 2, -1	-11	1	1	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
53	50	0	0	6/8	2	1	V7/iv						g	i	iv	V7/iv	V		7		iv			Mm7	1	1	1, 5, 2, -1		1	1	5	7	0.4166666666666667	1.15625	2.96875	0.2803030303030303
54	51	0	0	6/8	2	1	iv]						g	i	iv	iv	iv							m	1	1	0, -3, 1		0	0	3	8	0.2727272727272727	0.375	2.125	0.15
54	51	5/8	5/8	6/8	2	1	i[V7(9)						g	i	i	V7(9)	V		7	9				Mm7	1	1	2, 6, 3, 0	-3	2	2	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
55	52	0	0	6/8	2	1	V7						g	i	i	V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	5	7	0.4166666666666667	1.15625	2.96875	0.2803030303030303
56	53	0	0	6/8	2	1	i						g	i	i	i	i							m	1	1	1, -2, 2		1	1	3	6	0.3333333333333333	0.375	2.375	0.13636363636363635
56	53	5/8	5/8	6/8	2	1	i(b94)	-1	-6	/			g	i	i	i(b94)	i			b94				m	1	1	1, 0, 2	-4	1	1	0	2	0.0	0.0	0.25	0.0
57	54	0	0	6/8	2	1	i						g	i	i	i	i							m	1	1	1, -2, 2		1	1	3	6	0.3333333333333333	0.375	2.375	0.13636363636363635
57	54	5/8	5/8	6/8	2	1	i(b94)	-1.81828	-5.93987	/			g	i	i	i(b94)	i			b94				m	1	1	1, 0, 2	-4	1	1	0	2	0.0	0.0	0.25	0.0
58	55	0	0	6/8	2	1	I(4)						g	i	i	I(4)	I			4				M	1	1	1, 0, 2		1	1	0	4	0.0	0.0	1.875	0.0
58	55	1/8	1/8	6/8	2	1	I						g	i	i	I	I							M	1	1	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
58	55	1/4	1/4	6/8	2	1	I(b94)						g	i	i	I(b94)	I			b94				M	1	1	1, 0, 2	-4	1	1	0	2	0.0	0.0	0.25	0.0
58	55	3/8	3/8	6/8	2	1	I(4)						g	i	i	I(4)	I			4				M	1	1	1, 0, 2		1	1	0	2	0.0	0.0	0.375	0.0
58	55	1/2	1/2	6/8	2	1	I						g	i	i	I	I							M	1	1	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
58	55	5/8	5/8	6/8	2	1	I(b94)						g	i	i	I(b94)	I			b94				M	1	1	1, 0, 2	-4	1	1	0	2	0.0	0.0	0.25	0.0
59	56	0	0	6/8	2	1	I(4)						g	i	i	I(4)	I			4				M	1	1	1, 0, 2		1	1	0	4	0.0	0.0	1.875	0.0
59	56	1/8	1/8	6/8	2	1	I						g	i	i	I	I							M	1	1	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
59	56	1/4	1/4	6/8	2	1	I(b94)						g	i	i	I(b94)	I			b94				M	1	1	1, 0, 2	-4	1	1	0	2	0.0	0.0	0.25	0.0
59	56	3/8	3/8	6/8	2	1	I(4)						g	i	i	I(4)	I			4				M	1	1	1, 0, 2		1	1	0	2	0.0	0.0	0.375	0.0
59	56	1/2	1/2	6/8	2	1	I						g	i	i	I	I							M	1	1	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
59	56	5/8	5/8	6/8	2	1	I(b94)						g	i	i	I(b94)	I			b94				M	1	1	1, 0, 2	-4	1	1	0	2	0.0	0.0	0.25	0.0
60	57	5/8	5/8	6/8	2	1	i						g	i	i	i	i							m	1	1	1, -2, 2		1	1	0	1	0.0	0.0	0.125	0.0
61	58	0	0	6/8	2	1	i(#4)	-0.152032	5.26663	/			g	i	i	i(#4)	i			#4				m	1	1	1, -2, 7		1	1	2	3	0.4	1.5	1.75	0.46153846153846156
61	58	1/4	1/4	6/8	2	1	i						g	i	i	i	i							m	1	1	1, -2, 2		1	1	0	1	0.0	0.0	0.125	0.0
61	58	3/8	3/8	6/8	2	1	i(9)						g	i	i	i(9)	i			9				m	1	1	1, -2, 2	3	1	1	0	3	0.0	0.0	0.25	0.0
61	58	5/8	5/8	6/8	2	1	i]}						g	i	i	i	i						}	m	1	1	1, -2, 2		1	1	0	21	0.0	0.0	9.75	0.0
