mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	C.I{					C	I		I	I						{	M	0	0	0, 4, 1		0	0	0	9	0.0	0.0	2.0	0.0
2	2	1/2	1/2	4/4	2	1	viio2(+2)/V	-1	-6	/		C	I		viio2(+2)/V	vii	o	2	+2	V			o7	0	0	-3, 6, 3, 0	1	6	-3	0	3	0.0	0.0	1.5	0.0
3	3	0	0	4/4	2	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	1	12	0.07692307692307693	0.25	2.5	0.09090909090909091
4	4	1/2	1/2	4/4	2	1	#viio2(+2)/ii	-2	-6	/		C	I		#viio2(+2)/ii	#vii	o	2	+2	ii			o7	0	0	-2, 7, 4, 1	2	7	-2	0	3	0.0	0.0	1.5	0.0
5	5	0	0	4/4	2	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2	2	0	12	0.0	0.0	2.75	0.0
6	6	0	0	4/4	2	1	V7(6)					C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1	0	3	0.0	0.0	1.375	0.0
6	6	1/4	1/4	4/4	2	1	V7					C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.5	0.0
6	6	1/2	1/2	4/4	2	1	V7(9)					C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1	0	3	0.0	0.0	0.5	0.0
6	6	3/4	3/4	4/4	2	1	V7					C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	4	0.0	0.0	0.75	0.0
7	7	0	0	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	1.875	0.0
7	7	1/2	1/2	4/4	2	1	#viio7/ii					C	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7	1	4	0.2	0.25	0.625	0.2857142857142857
8	8	0	0	4/4	2	1	ii(4)					C	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2	0	3	0.0	0.0	0.875	0.0
8	8	1/4	1/4	4/4	2	1	V43(9)					C	I		V43(9)	V		43	9				Mm7	0	0	2, -1, 1, 5	3	1	2	0	3	0.0	0.0	0.5	0.0
8	8	1/2	1/2	4/4	2	1	V7(#2)					C	I		V7(#2)	V		7	#2				Mm7	0	0	1, 10, 2, -1		1	1	0	3	0.0	0.0	0.875	0.0
8	8	3/4	3/4	4/4	2	1	V7					C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.5	0.0
9	9	0	0	4/4	2	1	I|IAC}{					C	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0	1	10	0.09090909090909091	0.25	2.375	0.09523809523809523
10	10	1/2	1/2	4/4	2	1	viio2(6+2)/V					C	I		viio2(6+2)/V	vii	o	2	6+2	V			o7	0	0	-3, 6, 3, 2	1	6	-3	0	3	0.0	0.0	1.375	0.0
10	10	7/8	7/8	4/4	2	1	viio2(+2)/V	-3	-9	/		C	I		viio2(+2)/V	vii	o	2	+2	V			o7	0	0	-3, 6, 3, 0	1	6	-3	0	1	0.0	0.0	0.125	0.0
11	11	0	0	4/4	2	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	1	11	0.08333333333333333	0.25	2.5	0.09090909090909091
12	12	1/2	1/2	4/4	2	1	#viio2(6+2)/ii					C	I		#viio2(6+2)/ii	#vii	o	2	6+2	ii			o7	0	0	-2, 7, 4, 3	2	7	-2	0	3	0.0	0.0	1.1666666666666667	0.0
12	12	319/480	319/480	4/4	2	1	#viio2(+2)/ii	0	-9	/		C	I		#viio2(+2)/ii	#vii	o	2	+2	ii			o7	0	0	-2, 7, 4, 1	2	7	-2	1	1	0.5	0.16666666666666666	0.16666666666666666	0.5
13	13	0	0	4/4	2	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2	2	0	11	0.0	0.0	2.75	0.0
14	14	0	0	4/4	2	1	V7(6)					C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1	0	4	0.0	0.0	1.4583333333333333	0.0
14	14	1/4	1/4	4/4	2	1	V7(9)					C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1	0	3	0.0	0.0	0.4166666666666667	0.0
14	14	1/2	1/2	4/4	2	1	V7(6)					C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1	0	7	0.0	0.0	1.0	0.0
15	15	0	0	4/4	2	1	I(9)}{					C	I		I(9)	I			9			}{	M	0	0	0, 4, 1	2	0	0	0	3	0.0	0.0	0.875	0.0
15	15	1/4	1/4	4/4	2	1	I|PAC					C	I		I	I					PAC		M	0	0	0, 4, 1		0	0	1	8	0.1111111111111111	0.75	1.25	0.375
16	16	1/2	1/2	4/4	2	1	iii.ii%2					C	iii		ii%2	ii	%	2					%7	0	1	4, 6, 3, 0		6	4	1	3	0.25	0.0625	0.9375	0.0625
17	17	0	0	4/4	2	1	V					C	iii		V	V							M	0	1	5, 9, 6		5	5	0	11	0.0	0.0	2.625	0.0
18	18	1/4	1/4	4/4	2	1	V7(9)/iv					C	iii		V7(9)/iv	V		7	9	iv			Mm7	0	1	4, 8, 5, 2	-1	4	4	0	4	0.0	0.0	2.5	0.0
18	18	1/2	1/2	4/4	2	1	V7(96)/iv					C	iii		V7(96)/iv	V		7	96	iv			Mm7	0	1	4, 8, 0, 2	-1	4	4	0	2	0.0	0.0	0.5	0.0
19	19	0	0	4/4	2	1	iv(9)					C	iii		iv(9)	iv			9				m	0	1	3, 0, 4	5	3	3	0	3	0.0	0.0	1.375	0.0
19	19	1/4	1/4	4/4	2	1	iv					C	iii		iv	iv							m	0	1	3, 0, 4		3	3	0	9	0.0	0.0	1.75	0.0
20	20	1/4	1/4	4/4	2	1	V7(b9)/III					C	iii		V7(b9)/III	V		7	b9	III			Mm7	0	1	2, 6, 3, 0	-3	2	2	0	4	0.0	0.0	2.5	0.0
20	20	1/2	1/2	4/4	2	1	V7(b96)/III					C	iii		V7(b96)/III	V		7	b96	III			Mm7	0	1	2, 6, 5, 0	-3	2	2	0	2	0.0	0.0	0.5	0.0
21	21	0	0	4/4	2	1	III(9)					C	iii		III(9)	III			9				M	0	1	1, 5, 2	3	1	1	0	3	0.0	0.0	0.875	0.0
21	21	1/4	1/4	4/4	2	1	III					C	iii		III	III							M	0	1	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
21	21	1/2	1/2	4/4	2	1	VIM7(6)					C	iii		VIM7(6)	VI	M	7	6				MM7	0	1	0, 4, 3, 5		0	0	0	6	0.0	0.0	1.375	0.0
22	22	0	0	4/4	2	1	bII(9)					C	iii		bII(9)	bII			9				M	0	1	-1, 3, 0	1	-1	-1	0	3	0.0	0.0	0.875	0.0
22	22	1/4	1/4	4/4	2	1	bII					C	iii		bII	bII							M	0	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
22	22	1/2	1/2	4/4	2	1	V7(6)					C	iii		V7(6)	V		7	6				Mm7	0	1	5, 9, 1, 3		5	5	0	6	0.0	0.0	1.375	0.0
23	23	0	0	4/4	2	1	I				V/iv	C	iii		I	I							M	0	1	4, 8, 5		4	4	15	10	0.6	2.5	3.0	0.45454545454545453
24	24	5/6	5/6	4/4	2	2	I.V7(9)|HC}					C	I		V7(9)	V		7	9		HC	}	Mm7	0	0	1, 5, 2, -1	3	1	1	0	4	0.0	0.0	0.6666666666666666	0.0
25	25	0	0	4/4	2	1	I{					C	I		I	I						{	M	0	0	0, 4, 1		0	0	1	9	0.1	0.25	2.0	0.1111111111111111
26	26	1/2	1/2	4/4	2	1	viio2(+2)/V					C	I		viio2(+2)/V	vii	o	2	+2	V			o7	0	0	-3, 6, 3, 0	1	6	-3	1	3	0.25	0.125	1.375	0.08333333333333333
27	27	0	0	4/4	2	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	1	11	0.08333333333333333	0.25	2.5	0.09090909090909091
28	28	1/2	1/2	4/4	2	1	#viio2(6+2)/ii					C	I		#viio2(6+2)/ii	#vii	o	2	6+2	ii			o7	0	0	-2, 7, 4, 3	2	7	-2	0	3	0.0	0.0	1.125	0.0
28	28	5/8	5/8	4/4	2	1	#viio2(+2)/ii					C	I		#viio2(+2)/ii	#vii	o	2	+2	ii			o7	0	0	-2, 7, 4, 1	2	7	-2	0	3	0.0	0.0	0.375	0.0
29	29	0	0	4/4	2	1	ii(4)					C	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2	0	3	0.0	0.0	0.7916666666666666	0.0
29	29	79/480	79/480	4/4	2	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2	2	0	4	0.0	0.0	0.5833333333333334	0.0
29	29	1/2	1/2	4/4	2	1	IV				ii65	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5833333333333334	0.0
29	29	319/480	319/480	4/4	2	1	ii%2					C	I		ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0	0	5	0.0	0.0	0.9166666666666666	0.0
30	30	0	0	4/4	2	1	V7(6)					C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1	0	4	0.0	0.0	1.4583333333333333	0.0
30	30	1/4	1/4	4/4	2	1	V7(9)					C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1	0	3	0.0	0.0	0.4166666666666667	0.0
30	30	1/2	1/2	4/4	2	1	V7(6)					C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1	0	7	0.0	0.0	1.0	0.0
31	31	0	0	4/4	2	1	I(9)}{					C	I		I(9)	I			9			}{	M	0	0	0, 4, 1	2	0	0	0	4	0.0	0.0	1.0	0.0
31	31	1/4	1/4	4/4	2	1	I|PAC					C	I		I	I					PAC		M	0	0	0, 4, 1		0	0	1	8	0.1111111111111111	0.75	1.25	0.375
