mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	a.V{		a	i		V	V						{	M	1	1	4, 8, 5		4.0	4.0	0	1	0.0	0.0	0.75	0.0
2	2	0	0	3/4	2	1	i[i(6#4)		a	i	i	i(6#4)	i			6#4				m	1	1	3, 0, 9, -1		3.0	3.0	2	3	0.4	0.16666666666666666	1.3333333333333333	0.1111111111111111
2	2	1/4	1/4	3/4	2	1	i(64)	iv6	a	i	i	i(64)	i			64				m	1	1	3, 2, -1		3.0	3.0	0	1	0.0	0.0	0.25	0.0
2	2	1/2	1/2	3/4	2	1	I	V64/iv	a	i	i	I	I							M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
3	3	0	0	3/4	2	1	i(#4)	V6/V	a	i	i	i(#4)	i			#4				m	1	1	3, 0, 9		3.0	3.0	2	3	0.4	0.16666666666666666	1.0833333333333333	0.13333333333333333
3	3	1/4	1/4	3/4	2	1	i(64)	iv	a	i	i	i(64)	i			64				m	1	1	3, 2, -1		3.0	3.0	0	3	0.0	0.0	0.75	0.0
3	3	1/2	1/2	3/4	2	1	V64]		a	i	i	V64	V		64					M	1	1	5, 4, 8		4.0	5.0	0	3	0.0	0.0	0.75	0.0
4	4	0	0	3/4	2	1	iv		a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	0	12	0.0	0.0	1.0	0.0
4	4	1/4	1/4	3/4	2	1	III		a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	2.0	0.0
5	5	0	0	3/4	2	1	iv6		a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	12	0.0	0.0	1.0	0.0
5	5	1/4	1/4	3/4	2	1	V|HC}		a	i		V	V					HC	}	M	1	1	4, 8, 5		4.0	4.0	0	5	0.0	0.0	1.25	0.0
6	6	0	0	3/4	2	1	i[i(6#4){		a	i	i	i(6#4)	i			6#4			{	m	1	1	3, 0, 9, -1		3.0	3.0	2	3	0.4	0.16666666666666666	1.3333333333333333	0.1111111111111111
6	6	1/4	1/4	3/4	2	1	i(64)	iv6	a	i	i	i(64)	i			64				m	1	1	3, 2, -1		3.0	3.0	0	1	0.0	0.0	0.25	0.0
6	6	1/2	1/2	3/4	2	1	I	V64/iv	a	i	i	I	I							M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
7	7	0	0	3/4	2	1	i(#4)	V6/V	a	i	i	i(#4)	i			#4				m	1	1	3, 0, 9		3.0	3.0	2	3	0.4	0.16666666666666666	1.0833333333333333	0.13333333333333333
7	7	1/4	1/4	3/4	2	1	i(64)	iv	a	i	i	i(64)	i			64				m	1	1	3, 2, -1		3.0	3.0	0	3	0.0	0.0	0.75	0.0
7	7	1/2	1/2	3/4	2	1	V64]		a	i	i	V64	V		64					M	1	1	5, 4, 8		4.0	5.0	0	3	0.0	0.0	0.75	0.0
8	8	0	0	3/4	2	1	iv		a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	0	12	0.0	0.0	1.0	0.0
8	8	1/4	1/4	3/4	2	1	III		a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	1	4	0.2	0.125	0.875	0.125
8	8	1/2	1/2	3/4	2	1	V7		a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	1.0	0.0
9	9	0	0	3/4	2	1	i(9#74)}		a	i		i(9#74)	i			9#74			}	m	1	1	3, 2, 4	5, 8	3.0	3.0	0	6	0.0	0.0	2.25	0.0
9	9	1/4	1/4	3/4	2	1	i|PAC		a	i		i	i					PAC		m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
10	10	0	0	3/4	2	1	I/III{		a	i		I/III	I				III		{	M	1	1	0, 4, 1		0.0	0.0	1	13	0.07142857142857142	0.08333333333333333	1.9166666666666667	0.041666666666666664
11	11	0	0	3/4	2	1	IV6(4)/III		a	i		IV6(4)/III	IV		6	4	III			M	1	1	5, 0, -1		-1.0	5.0	1	3	0.25	0.0625	0.4375	0.125
11	11	1/4	1/4	3/4	2	1	IV6/III		a	i		IV6/III	IV		6		III			M	1	1	3, 0, -1		-1.0	3.0	0	19	0.0	0.0	3.125	0.0
12	12	1/2	1/2	3/4	2	1	IV/III	ii7/III	a	i		IV/III	IV				III			M	1	1	-1, 3, 0		-1.0	-1.0	2	7	0.2222222222222222	0.16666666666666666	0.8333333333333334	0.16666666666666666
13	13	0	0	3/4	2	1	I6(4)/III		a	i		I6(4)/III	I		6	4	III			M	1	1	-1, 1, 0		0.0	-1.0	1	4	0.2	0.0625	0.5625	0.1
13	13	1/4	1/4	3/4	2	1	I6/III		a	i		I6/III	I		6		III			M	1	1	4, 1, 0		0.0	4.0	0	13	0.0	0.0	2.0	0.0
14	14	0	0	3/4	2	1	ii/III		a	i		ii/III	ii				III			m	1	1	2, -1, 3		2.0	2.0	6	13	0.3157894736842105	0.6666666666666666	2.0833333333333335	0.2424242424242424
15	15	0	0	3/4	2	1	V7(6)/III		a	i		V7(6)/III	V		7	6	III			Mm7	1	1	1, 5, 4, -1		1.0	1.0	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
15	15	1/4	1/4	3/4	2	1	V7(#4)/III		a	i		V7(#4)/III	V		7	#4	III			Mm7	1	1	1, 5, 7, -1		1.0	1.0	3	8	0.2727272727272727	0.75	1.125	0.4
16	16	0	0	3/4	2	1	ii/III		a	i		ii/III	ii				III			m	1	1	2, -1, 3		2.0	2.0	6	13	0.3157894736842105	0.6666666666666666	2.0833333333333335	0.2424242424242424
17	17	0	0	3/4	2	1	V7(6)/III		a	i		V7(6)/III	V		7	6	III			Mm7	1	1	1, 5, 4, -1		1.0	1.0	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
17	17	1/4	1/4	3/4	2	1	V7(#4)/III		a	i		V7(#4)/III	V		7	#4	III			Mm7	1	1	1, 5, 7, -1		1.0	1.0	2	4	0.3333333333333333	0.375	0.5	0.42857142857142855
