mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
60	59	0	0	3/4	2	1	ii%43						Eb	I		ii%43	ii	%	43					%7	0	0	-7, -3, -1, -4		-1.0	-7.0	0	9	0.0	0.0	3.0	0.0
61	60	0	0	3/4	2	1	IM43					V(6+4)	Eb	I		IM43	I	M	43					MM7	0	0	-2, 2, -3, 1		-3.0	-2.0	0	8	0.0	0.0	3.0	0.0
62	61	0	0	3/4	2	1	V2/IV						Eb	I		V2/IV	V		2		IV			Mm7	0	0	-5, -3, 1, -2		-3.0	-5.0	0	9	0.0	0.0	3.0	0.0
63	62	0	0	3/4	2	1	V43/V						Eb	I		V43/V	V		43		V			Mm7	0	0	0, -3, -1, 3		-1.0	0.0	0	10	0.0	0.0	3.0	0.0
64	63	0	0	3/4	2	1	ii7					iv7/vi	Eb	I		ii7	ii		7					mm7	0	0	-1, -4, 0, -3		-1.0	-1.0	0	9	0.0	0.0	3.0	0.0
65	64	0	0	3/4	2	1	V(6)/vi						Eb	I		V(6)/vi	V			6	vi			M	0	0	1, 5, -3		1.0	1.0	0	8	0.0	0.0	3.0	0.0
66	65	0	0	3/4	2	1	ii65					iv65/vi	Eb	I		ii65	ii		65					mm7	0	0	-4, 0, -3, -1		-1.0	-4.0	3	10	0.23076923076923078	0.75	3.0	0.2
68	67	0	0	3/4	2	1	#viio7/vi						Eb	I		#viio7/vi	#vii	o	7		vi			o7	0	0	5, 2, -1, -4		5.0	5.0	0	6	0.0	0.0	2.5	0.0
69	68	0	0	3/4	2	1	vi						Eb	I		vi	vi							m	0	0	0, -3, 1		0.0	0.0	0	6	0.0	0.0	2.5	0.0
70	69	0	0	3/4	2	1	IV					ii65	Eb	I		IV	IV							M	0	0	-4, 0, -3		-4.0	-4.0	5	9	0.35714285714285715	1.125	2.625	0.3
72	71	0	0	3/4	2	1	I64(#11#2)					V(#7b64)	Eb	I		I64(#11#2)	I		64	#11#2				M	0	0	-2, -3, 6	3	-3.0	-2.0	0	10	0.0	0.0	4.125	0.0
73	72	1/4	1/4	3/4	2	1	I64						Eb	I		I64	I		64					M	0	0	-2, -3, 1		-3.0	-2.0	0	6	0.0	0.0	1.375	0.0
74	73	0	0	3/4	2	1	I}						Eb	I		I	I						}	M	0	0	-3, 1, -2		-3.0	-3.0	0	24	0.0	0.0	6.25	0.0
