mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	3	9	9	1.0		0	0	4/4	2	1	1/4		1/4	1		-1	53	F3	3	42
4	3	9	9	1.0		0	0	4/4	2	1	1/4		1/4	1		0	60	C4	4	42
4	3	9	9	1.0		0	0	4/4	1	2	1/4		1/4	1		-1	65	F4	4	38
4	3	9	9	0.75		0	0	4/4	1	1	3/16		1/8	3/2		3	69	A4	4	30
4	3	39/4	39/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	31
4	3	10	10	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	43
4	3	10	10	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		5	59	B3	3	43
4	3	10	10	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		4	64	E4	4	39
4	3	10	10	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	32
4	3	43/4	43/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	33
4	3	11	11	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	44
4	3	11	11	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	44
4	3	11	11	1.0		1/2	1/2	4/4	1	2	1/4		1/4	1		2	62	D4	4	40
4	3	11	11	0.75		1/2	1/2	4/4	1	1	3/16		1/8	3/2		6	66	F#4	4	34
4	3	47/4	47/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	35
4	3	12	12	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	45
4	3	12	12	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	45
4	3	12	12	1.0		3/4	3/4	4/4	1	2	1/4		1/4	1		0	60	C4	4	41
4	3	12	12	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	36
4	3	51/4	51/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	37
5	4	13	13	1.0		0	0	4/4	2	1	1/4		1/4	1		5	47	B2	2	50
5	4	13	13	1.0		0	0	4/4	2	1	1/4		1/4	1		6	54	F#3	3	50
5	4	13	13	1.0		0	0	4/4	1	1	1/4		1/4	1		5	59	B3	3	46
5	4	13	13	1.0		0	0	4/4	1	1	1/4		1/4	1		9	63	D#4	4	46
5	4	14	14	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		4	40	E2	2	51
5	4	14	14	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1	1	1	55	G3	3	47
5	4	14	14	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1	1	5	59	B3	3	47
5	4	14	14	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1	1	4	64	E4	4	47
5	4	15	15	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	52
5	4	15	15	2.0		1/2	1/2	4/4	2	2	1/2		1/2	1	1	4	52	E3	3	54
5	4	15	15	0.5		1/2	1/2	4/4	1	1	1/8		1/8	1	-1	1	55	G3	3	48
5	4	15	15	0.5		1/2	1/2	4/4	1	1	1/8		1/8	1	-1	5	59	B3	3	48
5	4	15	15	0.5		1/2	1/2	4/4	1	1	1/8		1/8	1	-1	4	64	E4	4	48
5	4	16	16	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		6	54	F#3	3	53
5	4	16	16	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		9	63	D#4	4	49
5	4	16	16	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		5	71	B4	4	49
6	5	17	17	0.0		0	0	4/4	1	2	0	acciaccatura	1/8	1	1	0	60	C4	4	63
6	5	17	17	3.0		0	0	4/4	2	2	3/4		1/2	3/2	-1	4	52	E3	3	75
6	5	17	17	0.75		0	0	4/4	2	1	3/16		1/8	3/2		5	59	B3	3	69
6	5	17	17	1.0		0	0	4/4	1	2	1/4		1/4	1	-1	0	60	C4	4	64
6	5	17	17	0.75		0	0	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	55
6	5	71/4	71/4	0.25		3/16	3/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	70
6	5	71/4	71/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	56
6	5	18	18	0.75		1/4	1/4	4/4	2	1	3/16		1/8	3/2		2	62	D4	4	71
6	5	18	18	0.75		1/4	1/4	4/4	1	2	3/16		1/8	3/2		4	64	E4	4	65
6	5	18	18	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	57
6	5	75/4	75/4	0.25		7/16	7/16	4/4	2	1	1/16		1/16	1		0	60	C4	4	72
6	5	75/4	75/4	0.25		7/16	7/16	4/4	1	2	1/16		1/16	1		6	66	F#4	4	66
6	5	75/4	75/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	58
6	5	19	19	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		5	59	B3	3	73
6	5	19	19	1.0		1/2	1/2	4/4	1	2	1/4		1/4	1		1	67	G4	4	67
6	5	19	19	0.75		1/2	1/2	4/4	1	1	3/16		1/8	3/2		5	71	B4	4	59
6	5	79/4	79/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	60
6	5	20	20	1.0		3/4	3/4	4/4	2	2	1/4		1/4	1		6	54	F#3	3	76
6	5	20	20	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		4	64	E4	4	74
6	5	20	20	1.0		3/4	3/4	4/4	1	2	1/4		1/4	1		3	69	A4	4	68
6	5	20	20	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	79	G5	5	61
6	5	83/4	83/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		6	78	F#5	5	62
7	6	21	21	1.0		0	0	4/4	2	2	1/4		1/4	1		1	55	G3	3	90
7	6	21	21	1.0		0	0	4/4	2	1	1/4		1/4	1		5	59	B3	3	87
7	6	21	21	1.0		0	0	4/4	1	2	1/4		1/4	1		6	66	F#4	4	83
7	6	21	21	0.75		0	0	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	77
7	6	87/4	87/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	78
7	6	22	22	1.0		1/4	1/4	4/4	2	2	1/4		1/4	1		3	57	A3	3	91
7	6	22	22	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		0	60	C4	4	88
7	6	22	22	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		1	67	G4	4	84
7	6	22	22	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	79
7	6	91/4	91/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	80
7	6	23	23	1.0		1/2	1/2	4/4	2	2	1/4		1/4	1		5	59	B3	3	92
7	6	23	23	2.0		1/2	1/2	4/4	2	1	1/2		1/2	1		2	62	D4	4	89
7	6	23	23	1.0		1/2	1/2	4/4	1	2	1/4		1/4	1		6	66	F#4	4	85
7	6	23	23	1.5		1/2	1/2	4/4	1	1	3/8		1/4	3/2		5	71	B4	4	81
7	6	24	24	1.0		3/4	3/4	4/4	2	2	1/4		1/4	1		1	55	G3	3	93
7	6	24	24	1.0		3/4	3/4	4/4	1	2	1/4		1/4	1		-1	65	F4	4	86
7	6	49/2	49/2	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	82
8	7	25	25	1.0		0	0	4/4	2	2	1/4		1/4	1		-1	53	F3	3	114
8	7	25	25	0.5		0	0	4/4	2	1	1/8		1/8	1		3	57	A3	3	108
8	7	25	25	0.5		0	0	4/4	1	2	1/8		1/8	1		0	60	C4	4	102
8	7	25	25	0.75		0	0	4/4	1	1	3/16		1/8	3/2		3	69	A4	4	94
8	7	51/2	51/2	0.5		1/8	1/8	4/4	2	1	1/8		1/8	1		5	59	B3	3	109
8	7	51/2	51/2	0.5		1/8	1/8	4/4	1	2	1/8		1/8	1		2	62	D4	4	103
8	7	103/4	103/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	95
8	7	26	26	1.0		1/4	1/4	4/4	2	2	1/4		1/4	1		0	48	C3	3	115
8	7	26	26	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		0	60	C4	4	110
8	7	26	26	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		4	64	E4	4	104
8	7	26	26	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	96
8	7	107/4	107/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	97
8	7	27	27	1.0		1/2	1/2	4/4	2	2	1/4		1/4	1		2	50	D3	3	116
8	7	27	27	0.5		1/2	1/2	4/4	2	1	1/8		1/8	1		6	54	F#3	3	111
8	7	27	27	0.5		1/2	1/2	4/4	1	2	1/8		1/8	1		3	57	A3	3	105
8	7	27	27	0.75		1/2	1/2	4/4	1	1	3/16		1/8	3/2		6	66	F#4	4	98
8	7	55/2	55/2	0.5		5/8	5/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	112
8	7	55/2	55/2	0.5		5/8	5/8	4/4	1	2	1/8		1/8	1		5	59	B3	3	106
8	7	111/4	111/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	99
8	7	28	28	1.0		3/4	3/4	4/4	2	2	1/4		1/4	1		3	45	A2	2	117
8	7	28	28	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	113
8	7	28	28	1.0		3/4	3/4	4/4	1	2	1/4		1/4	1		0	60	C4	4	107
8	7	28	28	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	100
8	7	115/4	115/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	101
9	8	29	29	1.0		0	0	4/4	2	1	1/4		1/4	1		5	47	B2	2	120
9	8	29	29	1.0		0	0	4/4	2	1	1/4		1/4	1		6	54	F#3	3	120
9	8	29	29	1.0		0	0	4/4	1	1	1/4		1/4	1		5	59	B3	3	118
9	8	29	29	1.0		0	0	4/4	1	1	1/4		1/4	1		9	63	D#4	4	118
9	8	30	30	2.0		1/4	1/4	4/4	2	1	1/2		1/2	1		4	40	E2	2	121
9	8	30	30	2.0		1/4	1/4	4/4	1	1	1/2		1/2	1		1	55	G3	3	119
9	8	30	30	2.0		1/4	1/4	4/4	1	1	1/2		1/2	1		5	59	B3	3	119
9	8	30	30	2.0		1/4	1/4	4/4	1	1	1/2		1/2	1		4	64	E4	4	119
10	8	32	32	1.0		0	3/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	123
10	8	32	32	1.0		0	3/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	123
10	8	32	32	1.0		0	3/4	4/4	1	1	1/4		1/4	1		2	62	D4	4	122
10	8	32	32	1.0		0	3/4	4/4	1	1	1/4		1/4	1		6	66	F#4	4	122
11	9	33	33	2.0		0	0	4/4	2	2	1/2		1/2	1		1	55	G3	3	143
11	9	33	33	1.0		0	0	4/4	2	1	1/4		1/4	1		5	59	B3	3	138
11	9	33	33	1.0		0	0	4/4	1	2	1/4		1/4	1		2	62	D4	4	132
11	9	33	33	0.75		0	0	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	124
11	9	135/4	135/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	125
11	9	34	34	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		7	61	C#4	4	139
11	9	34	34	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		4	64	E4	4	133
11	9	34	34	0.5		1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	126
11	9	69/2	69/2	0.5		3/8	3/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	127
11	9	35	35	0.0		1/2	1/2	4/4	1	2	0	acciaccatura	1/8	1	1	6	66	F#4	4	134
11	9	35	35	2.0		1/2	1/2	4/4	2	2	1/2		1/2	1		2	50	D3	3	144
11	9	35	35	0.5		1/2	1/2	4/4	2	1	1/8		1/8	1		2	62	D4	4	140
11	9	35	35	0.5		1/2	1/2	4/4	1	2	1/8		1/8	1	-1	6	66	F#4	4	135
11	9	35	35	0.5		1/2	1/2	4/4	1	1	1/8		1/8	1		5	71	B4	4	128
11	9	71/2	71/2	0.5		5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	141
11	9	71/2	71/2	0.5		5/8	5/8	4/4	1	2	1/8		1/8	1		4	64	E4	4	136
11	9	71/2	71/2	0.5		5/8	5/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	129
11	9	36	36	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		6	54	F#3	3	142
11	9	36	36	1.0		3/4	3/4	4/4	1	2	1/4		1/4	1		2	62	D4	4	137
11	9	36	36	0.5		3/4	3/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	130
11	9	73/2	73/2	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		2	62	D4	4	131
12	10	37	37	2.0		0	0	4/4	2	2	1/2		1/2	1		0	48	C3	3	160
12	10	37	37	1.0		0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	156
12	10	37	37	1.0		0	0	4/4	1	2	1/4		1/4	1		4	64	E4	4	151
12	10	37	37	0.75		0	0	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	145
12	10	151/4	151/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	146
12	10	38	38	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	157
12	10	38	38	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		6	66	F#4	4	152
12	10	38	38	0.5		1/4	1/4	4/4	1	1	1/8		1/8	1		4	76	E5	5	147
12	10	77/2	77/2	0.5		3/8	3/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	148
12	10	39	39	0.0		1/2	1/2	4/4	1	2	0	acciaccatura	1/8	1	1	1	67	G4	4	153
12	10	39	39	2.0		1/2	1/2	4/4	2	2	1/2		1/2	1		1	43	G2	2	161
12	10	39	39	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		5	59	B3	3	158
12	10	39	39	1.0		1/2	1/2	4/4	1	2	1/4		1/4	1	-1	1	67	G4	4	154
12	10	39	39	1.5		1/2	1/2	4/4	1	1	3/8		1/4	3/2		2	74	D5	5	149
12	10	40	40	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		2	62	D4	4	159
12	10	40	40	1.0		3/4	3/4	4/4	1	2	1/4		1/4	1		3	69	A4	4	155
12	10	81/2	81/2	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		2	74	D5	5	150
13	11	41	41	4.0		0	0	4/4	2	2	1		1	1	1	1	55	G3	3	178
13	11	41	41	1.0		0	0	4/4	2	1	1/4		1/4	1		1	67	G4	4	174
13	11	41	41	1.0		0	0	4/4	1	2	1/4		1/4	1		5	71	B4	4	170
13	11	41	41	0.75		0	0	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	162
13	11	167/4	167/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		6	78	F#5	5	163
13	11	42	42	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		6	66	F#4	4	175
13	11	42	42	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		3	69	A4	4	171
13	11	42	42	0.5		1/4	1/4	4/4	1	1	1/8		1/8	1		2	74	D5	5	164
13	11	85/2	85/2	0.5		3/8	3/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	165
13	11	43	43	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		4	64	E4	4	176
13	11	43	43	1.0		1/2	1/2	4/4	1	2	1/4		1/4	1		1	67	G4	4	172
13	11	43	43	0.75		1/2	1/2	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	166
13	11	175/4	175/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	167
13	11	44	44	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		2	62	D4	4	177
13	11	44	44	1.0		3/4	3/4	4/4	1	2	1/4		1/4	1		6	66	F#4	4	173
13	11	44	44	0.5		3/4	3/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	168
13	11	89/2	89/2	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	169
14	12	45	45	2.0		0	0	4/4	2	2	1/2		1/2	1	-1	1	55	G3	3	188
14	12	45	45	1.0		0	0	4/4	2	1	1/4		1/4	1		0	60	C4	4	183
14	12	45	45	1.0		0	0	4/4	1	1	1/4		1/4	1		4	64	E4	4	179
14	12	45	45	1.0		0	0	4/4	1	1	1/4		1/4	1		3	69	A4	4	179
14	12	46	46	0.0		1/4	1/4	4/4	1	1	0	acciaccatura	1/8	1	1	9	63	D#4	4	180
14	12	46	46	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		5	59	B3	3	184
14	12	46	46	2.0		1/4	1/4	4/4	1	1	1/2		1/2	1	-1	9	63	D#4	4	181
14	12	46	46	2.0		1/4	1/4	4/4	1	1	1/2		1/2	1		5	71	B4	4	181
14	12	47	47	1.0		1/2	1/2	4/4	2	2	1/4		1/4	1		6	54	F#3	3	189
14	12	47	47	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		10	58	A#3	3	185
14	12	48	48	1.0		3/4	3/4	4/4	2	2	1/4		1/4	1		-1	53	F3	3	190
14	12	48	48	0.5		3/4	3/4	4/4	2	1	1/8		1/8	1		3	57	A3	3	186
14	12	48	48	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		9	63	D#4	4	182
14	12	48	48	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		5	71	B4	4	182
14	12	97/2	97/2	0.5		7/8	7/8	4/4	2	1	1/8		1/8	1		8	56	G#3	3	187
15	13	49	49	1.0		0	0	4/4	2	1	1/4		1/4	1		4	52	E3	3	203
15	13	49	49	1.0		0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	203
15	13	49	49	1.0		0	0	4/4	1	2	1/4		1/4	1		5	59	B3	3	199
15	13	49	49	0.75		0	0	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	191
15	13	199/4	199/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	192
15	13	50	50	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	204
15	13	50	50	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		5	59	B3	3	200
15	13	50	50	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		2	62	D4	4	204
15	13	50	50	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		4	64	E4	4	200
15	13	50	50	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	193
15	13	203/4	203/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	194
15	13	51	51	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		7	49	C#3	3	205
15	13	51	51	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		7	61	C#4	4	205
15	13	51	51	1.0		1/2	1/2	4/4	1	2	1/4		1/4	1		4	64	E4	4	201
15	13	51	51	1.0		1/2	1/2	4/4	1	2	1/4		1/4	1		1	67	G4	4	201
15	13	51	51	0.75		1/2	1/2	4/4	1	1	3/16		1/8	3/2		5	71	B4	4	195
15	13	207/4	207/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	196
15	13	52	52	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	206
15	13	52	52	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		0	60	C4	4	206
15	13	52	52	1.0		3/4	3/4	4/4	1	2	1/4		1/4	1		4	64	E4	4	202
15	13	52	52	1.0		3/4	3/4	4/4	1	2	1/4		1/4	1		0	72	C5	5	202
15	13	52	52	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	79	G5	5	197
15	13	211/4	211/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		6	78	F#5	5	198
16	14	53	53	1.0		0	0	4/4	2	1	1/4		1/4	1		5	47	B2	2	218
16	14	53	53	1.0		0	0	4/4	2	1	1/4		1/4	1		5	59	B3	3	218
16	14	53	53	1.0		0	0	4/4	1	2	1/4		1/4	1		6	66	F#4	4	213
16	14	53	53	1.0		0	0	4/4	1	2	1/4		1/4	1		5	71	B4	4	213
16	14	53	53	0.75		0	0	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	207
16	14	215/4	215/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	208
16	14	54	54	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	219
16	14	54	54	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	219
16	14	54	54	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		0	60	C4	4	214
16	14	54	54	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		3	69	A4	4	214
16	14	54	54	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	209
16	14	219/4	219/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	210
16	14	55	55	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		1	43	G2	2	220
16	14	55	55	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		1	55	G3	3	220
16	14	55	55	1.0		1/2	1/2	4/4	1	2	1/4		1/4	1		5	59	B3	3	215
16	14	55	55	2.0		1/2	1/2	4/4	1	3	1/2		1/2	1		9	63	D#4	4	217
16	14	55	55	1.5		1/2	1/2	4/4	1	1	3/8		1/4	3/2		5	71	B4	4	211
16	14	56	56	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		6	42	F#2	2	221
16	14	56	56	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		6	54	F#3	3	221
16	14	56	56	1.0		3/4	3/4	4/4	1	2	1/4		1/4	1		3	57	A3	3	216
16	14	113/2	113/2	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	212
17	15	57	57	1.0		0	0	4/4	2	1	1/4		1/4	1		-1	41	F2	2	234
17	15	57	57	1.0		0	0	4/4	2	1	1/4		1/4	1		-1	53	F3	3	234
17	15	57	57	1.0		0	0	4/4	1	2	1/4		1/4	1		0	60	C4	4	230
17	15	57	57	1.0		0	0	4/4	1	2	1/4		1/4	1		-1	65	F4	4	230
17	15	57	57	0.75		0	0	4/4	1	1	3/16		1/8	3/2		3	69	A4	4	222
17	15	231/4	231/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	223
17	15	58	58	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		0	36	C2	2	235
17	15	58	58	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	235
17	15	58	58	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		5	59	B3	3	231
17	15	58	58	1.0		1/4	1/4	4/4	1	2	1/4		1/4	1		4	64	E4	4	231
17	15	58	58	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	224
17	15	235/4	235/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	225
17	15	59	59	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		2	38	D2	2	236
17	15	59	59	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	236
17	15	59	59	1.0		1/2	1/2	4/4	1	2	1/4		1/4	1		3	57	A3	3	232
17	15	59	59	1.0		1/2	1/2	4/4	1	2	1/4		1/4	1		2	62	D4	4	232
17	15	59	59	0.75		1/2	1/2	4/4	1	1	3/16		1/8	3/2		6	66	F#4	4	226
17	15	239/4	239/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	227
