mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	6	6/4	3/2	0						firstMeasure	2
2	2	6	6/4	3/2	0							3
3	3	6	6/4	3/2	0						start	4
4	4	6	6/4	3/2	0					line		5
5	5	6	6/4	3/2	0							6
6	6	6	6/4	3/2	0							7
7	7	6	6/4	3/2	0							8
8	8	6	6/4	3/2	0							9
9	9	6	6/4	3/2	0					line		10
10	10	6	6/4	3/2	0							11
11	11	6	6/4	3/2	0							12
12	12	6	6/4	3/2	0							13
13	13	6	6/4	3/2	0							14
14	14	6	6/4	3/2	0					line		15
15	15	6	6/4	3/2	0							16
16	16	6	6/4	3/2	0							17
17	17	6	6/4	3/2	0							18
18	18	6	6/4	3/2	0					line		19
19	19	6	6/4	3/2	0							20
20	20	6	6/4	3/2	0							21
21	21	6	6/4	3/2	0							22
22	22	6	6/4	3/2	0					page	end	3, 23
23	23	6	6/4	3/2	0							24
24	24	6	6/4	3/2	0							25
25	25	6	6/4	3/2	0							26
26	26	6	6/4	3/2	0							27
27	27	6	6/4	3/2	0					line		28
28	28	6	6/4	3/2	0							29
29	29	6	6/4	3/2	0							30
30	30	6	6/4	3/2	0							31
31	31	6	6/4	3/2	0							32
32	32	6	6/4	3/2	0					line		33
33	33	6	6/4	3/2	0							34
34	34	6	6/4	3/2	0							35
35	35	6	6/4	3/2	0							36
36	36	6	6/4	3/2	0					line		37
37	37	6	6/4	3/2	0							38
38	38	6	6/4	3/2	0							39
39	39	6	6/4	3/2	0							40
40	40	6	6/4	3/2	0					line		41
41	41	6	6/4	3/2	0							42
42	42	6	6/4	3/2	0							43
43	43	6	6/4	3/2	0							44
44	44	6	6/4	3/2	0					page		45
45	45	6	6/4	3/2	0							46
46	46	6	6/4	3/2	0							47
47	47	6	6/4	3/2	0							48
48	48	6	6/4	3/2	0					line		49
49	49	6	6/4	3/2	0							50
50	50	6	6/4	3/2	0							51
51	51	6	6/4	3/2	0							52
52	52	6	6/4	3/2	0					line		53
53	53	6	6/4	3/2	0							54
54	54	6	6/4	3/2	0							55
55	55	6	6/4	3/2	0							56
56	56	6	6/4	3/2	0					line		57
57	57	6	6/4	3/2	0							58
58	58	6	6/4	3/2	0							59
59	59	6	6/4	3/2	0					page		60
60	60	6	6/4	3/2	0							61
61	61	6	6/4	3/2	0							62
62	62	6	6/4	3/2	0					line		63
63	63	6	6/4	3/2	0							64
64	64	6	6/4	3/2	0							65
65	65	6	6/4	3/2	0					line		66
66	66	6	6/4	3/2	0							67
67	67	6	6/4	3/2	0							68
68	68	6	6/4	3/2	0					line		69
69	69	6	6/4	3/2	0							70
70	70	6	6/4	3/2	0							71
71	71	6	6/4	3/2	0							72
72	72	6	6/4	3/2	0				end		lastMeasure	-1
