mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	-1	3/4	1/4	1/2			1			firstMeasure	2
2	1	-1	3/4	3/4	0							3
3	2	-1	3/4	3/4	0							4
4	3	-1	3/4	3/4	0							5
5	4	-1	3/4	3/4	0					line		6
6	5	-1	3/4	3/4	0							7
7	6	-1	3/4	3/4	0							8
8	7	-1	3/4	3/4	0							9
9	8	-1	3/4	1/2	0				double			10
10	8	-1	3/4	1/4	1/2			1				11
11	9	-1	3/4	3/4	0					line		12
12	10	-1	3/4	3/4	0							13
13	11	-1	3/4	3/4	0							14
14	12	-1	3/4	3/4	0							15
15	13	-1	3/4	3/4	0							16
16	14	-1	3/4	3/4	0					line		17
17	15	-1	3/4	3/4	0							18
18	16	-1	3/4	3/4	0							19
19	17	-1	3/4	3/4	0							20
20	18	-1	3/4	3/4	0							21
21	19	-1	3/4	3/4	0					line		22
22	20	-1	3/4	3/4	0							23
23	21	-1	3/4	3/4	0							24
24	22	-1	3/4	3/4	0							25
25	23	-1	3/4	3/4	0							26
26	24	-1	3/4	3/4	0					page		27
27	25	-1	3/4	3/4	0							28
28	26	-1	3/4	3/4	0							29
29	27	-1	3/4	3/4	0							30
30	28	-1	3/4	3/4	0					line		31
31	29	-1	3/4	3/4	0							32
32	30	-1	3/4	3/4	0							33
33	31	-1	3/4	3/4	0							34
34	32	-1	3/4	3/4	0					line		35
35	33	-1	3/4	3/4	0							36
36	34	-1	3/4	3/4	0							37
37	35	-1	3/4	3/4	0							38
38	36	-1	3/4	3/4	0					line		39
39	37	-1	3/4	3/4	0							40
40	38	-1	3/4	3/4	0							41
41	39	-1	3/4	3/4	0					line		42
42	40	-1	3/4	3/4	0							43
43	41	-1	3/4	3/4	0							44
44	42	-1	3/4	3/4	0					line		45
45	43	-1	3/4	3/4	0							46
46	44	-1	3/4	3/4	0							47
47	45	-1	3/4	1/2	0				double			48
48	45	-1	3/4	1/4	1/2			1				49
49	46	-1	3/4	3/4	0							50
50	47	-1	3/4	1/2	0				double	page		51
51	47	2	3/4	1/4	1/2			1				52
52	48	2	3/4	3/4	0							53
53	49	2	3/4	3/4	0							54
54	50	2	3/4	3/4	0							55
55	51	2	3/4	3/4	0					line		56
56	52	2	3/4	3/4	0							57
57	53	2	3/4	3/4	0							58
58	54	2	3/4	3/4	0							59
59	55	2	3/4	3/4	0					line		60
60	56	2	3/4	3/4	0							61
61	57	2	3/4	3/4	0							62
62	58	2	3/4	3/4	0							63
63	59	2	3/4	3/4	0							64
64	60	2	3/4	3/4	0					line		65
65	61	2	3/4	3/4	0							66
66	62	2	3/4	3/4	0							67
67	63	2	3/4	3/4	0							68
68	64	2	3/4	3/4	0					line		69
69	65	2	3/4	3/4	0							70
70	66	2	3/4	3/4	0							71
71	67	2	3/4	3/4	0							72
72	68	2	3/4	3/4	0					line		73
73	69	2	3/4	3/4	0							74
74	70	2	3/4	3/4	0				double			75
75	71	-5	3/4	3/4	0							76
76	72	-5	3/4	3/4	0					page		77
77	73	-5	3/4	3/4	0							78
78	74	2	3/4	3/4	0							79
79	75	2	3/4	3/4	0							80
80	76	2	3/4	3/4	0					line		81
81	77	2	3/4	3/4	0							82
82	78	2	3/4	3/4	0							83
83	79	2	3/4	3/4	0							84
84	80	2	3/4	3/4	0							85
85	81	2	3/4	3/4	0					line		86
86	82	2	3/4	3/4	0							87
87	83	2	3/4	3/4	0							88
88	84	2	3/4	3/4	0							89
89	85	2	3/4	3/4	0					line		90
90	86	2	3/4	3/4	0							91
91	87	2	3/4	3/4	0							92
92	88	2	3/4	3/4	0				double			93
93	89	-5	3/4	3/4	0					line		94
94	90	-5	3/4	3/4	0							95
95	91	-5	3/4	3/4	0							96
96	92	2	3/4	3/4	0							97
97	93	2	3/4	3/4	0							98
98	94	2	3/4	3/4	0					line		99
99	95	2	3/4	3/4	0							100
100	96	2	3/4	3/4	0							101
101	97	2	3/4	3/4	0							102
102	98	2	3/4	3/4	0							103
103	99	2	3/4	1/2	0				double	page		104
104	99	-1	3/4	1/4	1/2			1				105
105	100	-1	3/4	3/4	0							106
106	101	-1	3/4	3/4	0							107
107	102	-1	3/4	3/4	0							108
108	103	-1	3/4	3/4	0							109
109	104	-1	3/4	3/4	0					line		110
110	105	-1	3/4	3/4	0							111
111	106	-1	3/4	3/4	0							112
112	107	-1	3/4	1/2	0				double			113
113	107	-1	3/4	1/4	1/2			1				114
114	108	-1	3/4	3/4	0							115
115	109	-1	3/4	3/4	0					line		116
116	110	-1	3/4	3/4	0							117
117	111	-1	3/4	3/4	0							118
118	112	-1	3/4	3/4	0							119
119	113	-1	3/4	3/4	0							120
120	114	-1	3/4	3/4	0					line		121
121	115	-1	3/4	3/4	0							122
122	116	-1	3/4	3/4	0							123
123	117	-1	3/4	3/4	0							124
124	118	-1	3/4	3/4	0							125
125	119	-1	3/4	3/4	0					line		126
126	120	-1	3/4	3/4	0							127
127	121	-1	3/4	3/4	0							128
128	122	-1	3/4	3/4	0							129
129	123	-1	3/4	3/4	0					line		130
130	124	-1	3/4	3/4	0							131
131	125	-1	3/4	3/4	0							132
132	126	-1	3/4	3/4	0					page		133
133	127	-1	3/4	3/4	0							134
134	128	-1	3/4	3/4	0							135
135	129	-1	3/4	3/4	0					line		136
136	130	-1	3/4	3/4	0							137
137	131	-1	3/4	3/4	0							138
138	132	-1	3/4	3/4	0							139
139	133	-1	3/4	3/4	0					line		140
140	134	-1	3/4	3/4	0							141
141	135	-1	3/4	3/4	0							142
142	136	-1	3/4	3/4	0					line		143
143	137	-1	3/4	3/4	0							144
144	138	-1	3/4	3/4	0							145
145	139	-1	3/4	3/4	0					line		146
146	140	-1	3/4	3/4	0							147
147	141	-1	3/4	3/4	0							148
148	142	-1	3/4	3/4	0					line		149
149	143	-1	3/4	3/4	0							150
150	144	-1	3/4	1/2	0				double			151
151	144	-1	3/4	1/4	1/2			1				152
152	145	-1	3/4	3/4	0							153
153	146	-1	3/4	1/2	0				end		lastMeasure	-1
