mc	mn	keysig	timesig	act_dur	offset	repeats	volta	barline	numbering_offset	dont_count	next
69	69	1	3/4	3/4	0						70
70	70	1	3/4	3/4	0						71
71	71	4	3/4	3/4	0						72
72	72	4	3/4	3/4	0						73
73	73	4	3/4	3/4	0						74
74	74	4	3/4	3/4	0						75
75	75	4	3/4	3/4	0						76
76	76	4	3/4	3/4	0						77
77	77	4	3/4	3/4	0						78
78	78	4	3/4	3/4	0						79
79	79	4	3/4	3/4	0						80
80	80	4	3/4	3/4	0						81
81	81	4	3/4	3/4	0						82
82	82	4	3/4	3/4	0						83
83	83	4	3/4	3/4	0						84
84	84	4	3/4	3/4	0						85
85	85	4	3/4	3/4	0						86
86	86	4	3/4	3/4	0			double			87
87	87	4	3/4	3/4	0	startRepeat		start-repeat			88
88	88	4	3/4	3/4	0						89
89	89	4	3/4	3/4	0						90
90	90	4	3/4	3/4	0						91
91	91	4	3/4	3/4	0						92
92	92	4	3/4	3/4	0						93
93	93	4	3/4	3/4	0						94
94	94	4	3/4	3/4	0						95
95	95	4	3/4	3/4	0						96
96	96	4	3/4	3/4	0						97
97	97	4	3/4	3/4	0						98
98	98	4	3/4	3/4	0						99
99	99	4	3/4	3/4	0						100
100	100	4	3/4	3/4	0						101
101	101	4	3/4	3/4	0						102
102	102	4	3/4	3/4	0						103
103	103	4	3/4	3/4	0						104
104	104	4	3/4	3/4	0						105
105	105	4	3/4	3/4	0						106
106	106	4	3/4	3/4	0						107
107	107	4	3/4	3/4	0						108
108	108	4	3/4	3/4	0						109
109	109	4	3/4	3/4	0						110
110	110	4	3/4	3/4	0						111
111	111	4	3/4	3/4	0						112
112	112	4	3/4	3/4	0						113
113	113	4	3/4	3/4	0						114
114	114	4	3/4	3/4	0						115
115	115	4	3/4	3/4	0						116
116	116	4	3/4	3/4	0						117
117	117	4	3/4	3/4	0						118
118	118	4	3/4	3/4	0						119
119	119	4	3/4	3/4	0						120
120	120	4	3/4	3/4	0						121
121	121	4	3/4	3/4	0						122
122	122	4	3/4	3/4	0						123
123	123	4	3/4	3/4	0						124
124	124	4	3/4	3/4	0						125
125	125	4	3/4	3/4	0						126
126	126	4	3/4	3/4	0						127
127	127	4	3/4	3/4	0						128
128	128	4	3/4	3/4	0						129
129	129	4	3/4	3/4	0						130
130	130	4	3/4	3/4	0						131
131	131	4	3/4	3/4	0						132
132	132	4	3/4	3/4	0						133
133	133	4	3/4	3/4	0						134
134	134	4	3/4	3/4	0	endRepeat					87, 135
135	135	1	3/4	3/4	0						136
136	136	1	3/4	3/4	0						137
137	137	1	3/4	3/4	0						138
138	138	1	3/4	3/4	0						139
139	139	1	3/4	3/4	0						140
140	140	1	3/4	3/4	0						141
141	141	1	3/4	3/4	0						142
142	142	1	3/4	3/4	0						143
143	143	1	3/4	3/4	0						144
144	144	1	3/4	3/4	0						145
145	145	1	3/4	3/4	0						146
146	146	1	3/4	3/4	0						147
147	147	1	3/4	3/4	0						148
148	148	1	3/4	3/4	0						149
149	149	1	3/4	3/4	0						150
150	150	1	3/4	3/4	0			double			151
151	151	1	3/4	3/4	0						152
152	152	1	3/4	3/4	0						153
153	153	1	3/4	3/4	0						154
154	154	1	3/4	3/4	0						155
155	155	1	3/4	3/4	0						156
156	156	1	3/4	3/4	0						157
157	157	1	3/4	3/4	0						158
158	158	1	3/4	3/4	0						159
159	159	1	3/4	3/4	0						160
160	160	1	3/4	3/4	0						161
161	161	1	3/4	3/4	0						162
162	162	1	3/4	3/4	0						163
163	163	1	3/4	3/4	0						164
164	164	1	3/4	3/4	0						165
165	165	1	3/4	3/4	0						166
166	166	1	3/4	3/4	0						167
167	167	1	3/4	3/4	0						168
168	168	1	3/4	3/4	0						169
169	169	1	3/4	3/4	0						170
170	170	1	3/4	3/4	0						171
171	171	1	3/4	3/4	0						172
172	172	1	3/4	3/4	0						173
173	173	1	3/4	3/4	0						174
174	174	1	3/4	3/4	0						175
175	175	1	3/4	3/4	0						176
176	176	1	3/4	3/4	0						177
177	177	1	3/4	3/4	0						178
178	178	1	3/4	3/4	0						179
179	179	1	3/4	3/4	0						180
180	180	1	3/4	3/4	0						181
181	181	1	3/4	3/4	0						182
182	182	1	3/4	3/4	0						183
183	183	1	3/4	3/4	0						184
184	184	1	3/4	3/4	0						185
185	185	1	3/4	3/4	0						186
186	186	1	3/4	3/4	0						187
187	187	1	3/4	3/4	0						188
188	188	1	3/4	3/4	0						189
189	189	1	3/4	3/4	0						190
190	190	1	3/4	3/4	0						191
191	191	1	3/4	3/4	0						192
192	192	1	3/4	3/4	0						193
193	193	1	3/4	3/4	0						194
194	194	1	3/4	3/4	0						195
195	195	1	3/4	3/4	0						196
196	196	1	3/4	3/4	0						197
197	197	1	3/4	3/4	0						198
198	198	1	2/4	1/2	0						199
199	199	1	2/4	1/2	0						200
200	200	1	2/4	1/2	0						201
201	201	1	2/4	1/2	0						202
202	202	1	3/4	3/4	0						203
203	203	1	3/4	3/4	0						204
204	204	1	3/4	3/4	0	lastMeasure		end			-1
