mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	0	6/8	3/4	0	4	firstMeasure					2
2	2	0	6/8	3/4	0	4						3
3	3	0	6/8	3/4	0	4						4
4	4	0	6/8	3/4	0	4						5
5	5	0	6/8	3/4	0	4						6
6	6	0	6/8	3/4	0	4						7
7	7	0	6/8	3/4	0	4						8
8	8	0	6/8	3/4	0	4						9
9	9	0	6/8	3/4	0	4						10
10	10	0	6/8	3/4	0	4						11
11	11	0	6/8	3/4	0	4						12
12	12	0	6/8	3/4	0	4						13
13	13	0	6/8	3/4	0	4						14
14	14	0	6/8	3/4	0	4						15
15	15	0	6/8	3/4	0	4						16
16	16	0	6/8	3/4	0	4						17
17	17	0	6/8	3/4	0	4						18
18	18	0	6/8	3/4	0	4						19
19	19	0	6/8	3/4	0	4						20
20	20	0	6/8	3/4	0	4						21
21	21	0	6/8	3/4	0	4						22
22	22	0	6/8	3/4	0	4						23
23	23	0	6/8	3/4	0	4						24
24	24	0	6/8	3/4	0	4						25
25	25	0	6/8	3/4	0	4						26
26	26	0	6/8	3/4	0	2						27
27	27	0	6/8	3/4	0	2						28
28	28	0	6/8	3/4	0	2						29
29	29	0	6/8	3/4	0	2						30
30	30	0	6/8	3/4	0	2						31
31	31	0	6/8	3/4	0	2						32
32	32	0	6/8	3/4	0	2						33
33	33	0	6/8	3/4	0	2						34
34	34	0	6/8	3/4	0	2						35
35	35	0	6/8	3/4	0	2						36
36	36	0	6/8	3/4	0	2						37
37	37	0	6/8	3/4	0	2						38
38	38	0	6/8	3/4	0	2						39
39	39	0	6/8	3/4	0	2						40
40	40	0	6/8	3/4	0	2						41
41	41	0	6/8	3/4	0	2						42
42	42	0	6/8	3/4	0	2						43
43	43	0	6/8	3/4	0	2						44
44	44	0	6/8	3/4	0	2						45
45	45	0	6/8	3/4	0	2						46
46	46	0	6/8	3/4	0	2						47
47	47	0	6/8	3/4	0	2						48
48	48	0	6/8	3/4	0	2						49
49	49	0	6/8	3/4	0	2						50
50	50	0	6/8	3/4	0	2						51
51	51	0	6/8	3/4	0	2						52
52	52	0	6/8	3/4	0	2						53
53	53	0	6/8	3/4	0	2						54
54	54	0	6/8	3/4	0	2						55
55	55	0	6/8	3/4	0	2						56
56	56	0	6/8	3/4	0	2						57
57	57	0	6/8	3/4	0	2						58
58	58	0	6/8	3/4	0	2						59
59	59	0	6/8	3/4	0	2						60
60	60	0	6/8	3/4	0	2						61
61	61	0	6/8	3/4	0	2						62
62	62	0	6/8	3/4	0	2						63
63	63	0	6/8	3/4	0	2						64
64	64	0	6/8	3/4	0	2						65
65	65	0	6/8	3/4	0	2						66
66	66	0	6/8	3/4	0	2						67
67	67	0	6/8	3/4	0	2						68
68	68	0	6/8	3/4	0	2						69
69	69	0	6/8	3/4	0	2						70
70	70	0	6/8	3/4	0	2						71
71	71	0	6/8	3/4	0	2						72
72	72	0	6/8	3/4	0	2						73
73	73	0	6/8	3/4	0	2						74
74	74	0	6/8	3/4	0	2						75
75	75	0	6/8	3/4	0	2						76
76	76	0	6/8	3/4	0	2						77
77	77	0	6/8	3/4	0	2						78
78	78	0	6/8	3/4	0	4						79
79	79	0	6/8	3/4	0	4						80
80	80	0	6/8	3/4	0	4						81
81	81	0	6/8	3/4	0	4						82
82	82	0	6/8	3/4	0	4						83
83	83	0	6/8	3/4	0	4						84
84	84	0	6/8	3/4	0	4						85
85	85	0	6/8	3/4	0	4						86
86	86	0	6/8	3/4	0	4						87
87	87	0	6/8	3/4	0	4						88
88	88	0	6/8	3/4	0	4						89
89	89	0	6/8	3/4	0	4						90
90	90	0	6/8	3/4	0	4						91
91	91	0	6/8	3/4	0	4						92
92	92	0	6/8	3/4	0	2						93
93	93	0	6/8	3/4	0	2						94
94	94	0	6/8	3/4	0	2						95
95	95	0	6/8	3/4	0	2						96
96	96	0	6/8	3/4	0	2						97
97	97	0	6/8	3/4	0	2						98
98	98	0	6/8	3/4	0	2						99
99	99	0	6/8	3/4	0	2						100
100	100	0	6/8	3/4	0	2						101
101	101	0	6/8	3/4	0	2						102
102	102	0	6/8	3/4	0	2						103
103	103	0	6/8	3/4	0	2						104
104	104	0	6/8	3/4	0	2						105
105	105	0	6/8	3/4	0	2						106
106	106	0	6/8	3/4	0	2						107
107	107	0	6/8	3/4	0	2						108
108	108	0	6/8	3/4	0	2						109
109	109	0	6/8	3/4	0	2						110
110	110	0	6/8	3/4	0	2						111
111	111	0	6/8	3/4	0	2						112
112	112	0	6/8	3/4	0	2						113
113	113	0	6/8	3/4	0	2						114
114	114	0	6/8	3/4	0	2						115
115	115	0	6/8	3/4	0	2						116
116	116	0	6/8	3/4	0	2						117
117	117	0	6/8	3/4	0	2						118
118	118	0	6/8	3/4	0	2						119
119	119	0	6/8	3/4	0	2						120
120	120	0	6/8	3/4	0	2						121
121	121	0	6/8	3/4	0	2						122
122	122	0	6/8	3/4	0	2						123
123	123	0	6/8	3/4	0	2						124
124	124	0	6/8	3/4	0	2						125
125	125	0	6/8	3/4	0	2						126
126	126	0	6/8	3/4	0	2						127
127	127	0	6/8	3/4	0	2						128
