mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	-2	2/4	1/2	0	2	firstMeasure					2
2	2	-2	2/4	1/2	0	2						3
3	3	-2	2/4	1/2	0	4						4
4	4	-2	2/4	1/2	0	4						5
5	5	-2	2/4	1/2	0	5						6
6	6	-2	2/4	1/2	0	5						7
7	7	-2	2/4	1/2	0	5						8
8	8	-2	2/4	1/2	0	4						9
9	9	-2	2/4	1/2	0	5						10
10	10	-2	2/4	1/2	0	5						11
11	11	-2	2/4	1/2	0	5						12
12	12	-2	2/4	1/2	0	5						13
13	13	-2	2/4	1/2	0	4						14
14	14	-2	2/4	1/2	0	4						15
15	15	-2	2/4	1/2	0	4						16
16	16	-2	2/4	1/2	0	4						17
17	17	-2	2/4	1/2	0	4						18
18	18	-2	2/4	1/2	0	4						19
19	19	-2	2/4	1/2	0	4						20
20	20	-2	2/4	1/2	0	4						21
21	21	-2	2/4	1/2	0	3						22
22	22	-2	2/4	1/2	0	5						23
23	23	-2	2/4	1/2	0	5						24
24	24	-2	2/4	1/2	0	5						25
25	25	-2	2/4	1/2	0	4						26
26	26	-2	2/4	1/2	0	4						27
27	27	-2	2/4	1/2	0	4						28
28	28	-2	2/4	1/2	0	4						29
29	29	-2	2/4	1/2	0	4						30
30	30	-2	2/4	1/2	0	4						31
31	31	-2	2/4	1/2	0	4						32
32	32	-2	2/4	1/2	0	4						33
33	33	-2	2/4	1/2	0	5						34
34	34	-2	2/4	1/2	0	5						35
35	35	-2	2/4	1/2	0	5						36
36	36	-2	2/4	1/2	0	5						37
37	37	-2	2/4	1/2	0	5						38
38	38	-2	2/4	1/2	0	4						39
39	39	-2	2/4	1/2	0	3						40
40	40	-2	2/4	1/2	0	3						41
41	41	-2	2/4	1/2	0	2	lastMeasure		end			
