mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	4	2/4	1/2	0	3	firstMeasure					2
2	2	4	2/4	1/2	0	3						3
3	3	4	2/4	1/2	0	3						4
4	4	4	2/4	1/2	0	3						5
5	5	4	2/4	1/2	0	3						6
6	6	4	2/4	1/2	0	3						7
7	7	4	2/4	1/2	0	3						8
8	8	4	2/4	1/2	0	3						9
9	9	4	2/4	1/2	0	3						10
10	10	4	2/4	1/2	0	3						11
11	11	4	2/4	1/2	0	3						12
12	12	4	2/4	1/2	0	3						13
13	13	4	2/4	1/2	0	3						14
14	14	4	2/4	1/2	0	3						15
15	15	4	2/4	1/2	0	3						16
16	16	4	2/4	1/2	0	3						17
17	17	4	2/4	1/2	0	3						18
18	18	4	2/4	1/2	0	3						19
19	19	4	2/4	1/2	0	3						20
20	20	4	2/4	1/2	0	3						21
21	21	4	2/4	1/2	0	3						22
22	22	4	2/4	1/2	0	3						23
23	23	4	2/4	1/2	0	2						24
24	24	4	2/4	1/2	0	2						25
25	25	4	2/4	1/2	0	2						26
26	26	4	2/4	1/2	0	2						27
27	27	4	2/4	1/2	0	2						28
28	28	4	2/4	1/2	0	2						29
29	29	4	2/4	1/2	0	2						30
30	30	4	2/4	1/2	0	2						31
31	31	4	2/4	1/2	0	2						32
32	32	4	2/4	1/2	0	2						33
33	33	4	2/4	1/2	0	3						34
34	34	4	2/4	1/2	0	3						35
35	35	4	2/4	1/2	0	3						36
36	36	4	2/4	1/2	0	3						37
37	37	4	2/4	1/2	0	3						38
38	38	4	2/4	1/2	0	3						39
39	39	4	2/4	1/2	0	3						40
40	40	4	2/4	1/2	0	3						41
41	41	4	2/4	1/2	0	3			double			42
42	42	4	2/4	1/2	0	2						43
43	43	4	2/4	1/2	0	2						44
44	44	4	2/4	1/2	0	2						45
45	45	4	2/4	1/2	0	2						46
46	46	4	2/4	1/2	0	2						47
47	47	4	2/4	1/2	0	2						48
48	48	4	2/4	1/2	0	2						49
49	49	4	2/4	1/2	0	2						50
50	50	4	2/4	1/2	0	2						51
51	51	4	2/4	1/2	0	4						52
52	52	4	2/4	1/2	0	4			double			53
53	53	1	2/4	1/2	0	4						54
54	54	1	2/4	1/2	0	4						55
55	55	1	2/4	1/2	0	4						56
56	56	1	2/4	1/2	0	4						57
57	57	1	2/4	1/2	0	4						58
58	58	1	2/4	1/2	0	4						59
59	59	1	2/4	1/2	0	4						60
60	60	1	2/4	1/2	0	4						61
61	61	1	2/4	1/2	0	4						62
62	62	1	2/4	1/2	0	4						63
63	63	1	2/4	1/2	0	4						64
64	64	1	2/4	1/2	0	4						65
65	65	1	2/4	1/2	0	4						66
66	66	1	2/4	1/2	0	4						67
67	67	1	2/4	1/2	0	4						68
68	68	1	2/4	1/2	0	4						69
69	69	1	2/4	1/2	0	4						70
70	70	1	2/4	1/2	0	4						71
71	71	1	2/4	1/2	0	4						72
72	72	1	2/4	1/2	0	4						73
73	73	1	2/4	1/2	0	4						74
74	74	1	2/4	1/2	0	4						75
75	75	1	2/4	1/2	0	4						76
76	76	1	2/4	1/2	0	4						77
77	77	1	2/4	1/2	0	4						78
78	78	1	2/4	1/2	0	4						79
79	79	1	2/4	1/2	0	4						80
80	80	1	2/4	1/2	0	4						81
81	81	1	2/4	1/2	0	4						82
82	82	1	2/4	1/2	0	4						83
83	83	1	2/4	1/2	0	4						84
84	84	1	2/4	1/2	0	4						85
85	85	1	2/4	1/2	0	4						86
86	86	1	2/4	1/2	0	4						87
87	87	1	2/4	1/2	0	4						88
88	88	1	2/4	1/2	0	4						89
89	89	1	2/4	1/2	0	4						90
90	90	1	2/4	1/2	0	4						91
91	91	1	2/4	1/2	0	4						92
92	92	1	2/4	1/2	0	4						93
93	93	1	2/4	1/2	0	4						94
94	94	1	2/4	1/2	0	4						95
95	95	1	2/4	1/2	0	4						96
96	96	1	2/4	1/2	0	4			double			97
97	97	4	2/4	1/2	0	3						98
98	98	4	2/4	1/2	0	3						99
99	99	4	2/4	1/2	0	3						100
100	100	4	2/4	1/2	0	3						101
101	101	4	2/4	1/2	0	3						102
102	102	4	2/4	1/2	0	3						103
103	103	4	2/4	1/2	0	3						104
104	104	4	2/4	1/2	0	3						105
105	105	4	2/4	1/2	0	3						106
106	106	4	2/4	1/2	0	3						107
107	107	4	2/4	1/2	0	3						108
108	108	4	2/4	1/2	0	3						109
109	109	4	2/4	1/2	0	3						110
110	110	4	2/4	1/2	0	3						111
111	111	4	2/4	1/2	0	3						112
112	112	4	2/4	1/2	0	3						113
113	113	4	2/4	1/2	0	3						114
114	114	4	2/4	1/2	0	3						115
115	115	4	2/4	1/2	0	3						116
116	116	4	2/4	1/2	0	3						117
117	117	4	2/4	1/2	0	3						118
118	118	4	2/4	1/2	0	3						119
