mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	1	3/4	1/4	1/2			1			firstMeasure	2
2	1	1	3/4	3/4	0							3
3	2	1	3/4	3/4	0							4
4	3	1	3/4	3/4	0							5
5	4	1	3/4	3/4	0							6
6	5	1	3/4	3/4	0					line		7
7	6	1	3/4	3/4	0							8
8	7	1	3/4	3/4	0							9
9	8	1	3/4	3/4	0							10
10	9	1	3/4	3/4	0							11
11	10	1	3/4	3/4	0							12
12	11	1	3/4	3/4	0					line		13
13	12	1	3/4	3/4	0							14
14	13	1	3/4	3/4	0							15
15	14	1	3/4	3/4	0							16
16	15	1	3/4	3/4	0							17
17	16	1	3/4	3/4	0					line		18
18	17	1	3/4	3/4	0							19
19	18	1	3/4	3/4	0							20
20	19	1	3/4	3/4	0							21
21	20	1	3/4	3/4	0							22
22	21	1	3/4	3/4	0					line		23
23	22	1	3/4	3/4	0							24
24	23	1	3/4	3/4	0							25
25	24	1	3/4	3/4	0							26
26	25	1	3/4	3/4	0							27
27	26	1	3/4	3/4	0							28
28	27	1	3/4	3/4	0					page		29
29	28	4	3/4	3/4	0							30
30	29	4	3/4	3/4	0							31
31	30	4	3/4	3/4	0							32
32	31	4	3/4	3/4	0					line		33
33	32	4	3/4	3/4	0							34
34	33	4	3/4	3/4	0							35
35	34	4	3/4	3/4	0							36
36	35	4	3/4	3/4	0					line		37
37	36	4	3/4	3/4	0							38
38	37	4	3/4	3/4	0							39
39	38	4	3/4	3/4	0					line		40
40	39	4	3/4	3/4	0							41
41	40	4	3/4	3/4	0							42
42	41	4	3/4	3/4	0					line		43
43	42	4	3/4	3/4	0							44
44	43	4	3/4	3/4	0							45
45	44	4	3/4	3/4	0					line		46
46	45	4	3/4	3/4	0							47
47	46	4	3/4	3/4	0							48
48	47	4	3/4	3/4	0					page		49
49	48	4	3/4	3/4	0							50
50	49	4	3/4	3/4	0							51
51	50	4	3/4	3/4	0					line		52
52	51	4	3/4	3/4	0							53
53	52	4	3/4	3/4	0							54
54	53	4	3/4	3/4	0							55
55	54	4	3/4	3/4	0					line		56
56	55	4	3/4	3/4	0							57
57	56	4	3/4	3/4	0							58
58	57	4	3/4	3/4	0					line		59
59	58	4	3/4	3/4	0							60
60	59	4	3/4	3/4	0							61
61	60	4	3/4	3/4	0					line		62
62	61	4	3/4	3/4	0							63
63	62	4	3/4	3/4	0							64
64	63	4	3/4	3/4	0					line		65
65	64	4	3/4	3/4	0							66
66	65	4	3/4	3/4	0							67
67	66	4	3/4	3/4	0					page		68
68	67	4	3/4	3/4	0							69
69	68	4	3/4	3/4	0				double			70
70	69	1	3/4	3/4	0							71
71	70	1	3/4	3/4	0					line		72
72	71	1	3/4	3/4	0							73
73	72	1	3/4	3/4	0							74
74	73	1	3/4	3/4	0							75
75	74	1	3/4	3/4	0							76
76	75	1	3/4	3/4	0					line		77
77	76	1	3/4	3/4	0							78
78	77	1	3/4	3/4	0							79
79	78	1	3/4	3/4	0							80
80	79	1	3/4	3/4	0							81
81	80	1	3/4	3/4	0					line		82
82	81	1	3/4	3/4	0							83
83	82	1	3/4	3/4	0							84
84	83	1	3/4	3/4	0							85
85	84	1	3/4	3/4	0							86
86	85	1	3/4	3/4	0					line		87
87	86	1	3/4	3/4	0							88
88	87	1	3/4	3/4	0							89
89	88	1	3/4	3/4	0							90
90	89	1	3/4	3/4	0							91
91	90	1	3/4	3/4	0					line		92
92	91	1	3/4	3/4	0							93
93	92	1	3/4	3/4	0							94
94	93	1	3/4	3/4	0							95
95	94	1	3/4	3/4	0							96
96	95	1	3/4	3/4	0				end		lastMeasure	-1
