mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	3	4/4	1	0						firstMeasure	2
2	2	3	4/4	1	0					line		3
3	3	3	4/4	1	0							4
4	4	3	4/4	1	0					line		5
5	5	3	4/4	1	0							6
6	6	3	4/4	1	0						end	1, 7
7	7	3	4/4	1	0					line		8
8	8	3	4/4	1	0							9
9	9	3	4/4	1	0					page		10
10	10	3	4/4	1	0							11
11	11	3	4/4	1	0							12
12	12	3	4/4	1	0					line		13
13	13	3	4/4	1	0							14
14	14	3	4/4	1	0					line		15
15	15	3	4/4	1	0							16
16	16	3	4/4	1	0					line		17
17	17	3	4/4	1	0							18
18	18	3	4/4	1	0					line		19
19	19	3	4/4	1	0							20
20	20	3	4/4	1	0					page		21
21	21	3	4/4	1	0							22
22	22	3	4/4	1	0							23
23	23	3	4/4	1	0					line		24
24	24	3	4/4	1	0							25
25	25	3	4/4	1	0					line		26
26	26	3	4/4	1	0							27
27	27	3	4/4	1	0					line		28
28	28	3	4/4	1	0							29
29	29	3	4/4	1	0					line		30
30	30	3	4/4	1	0							31
31	31	3	4/4	1	0					page		32
32	32	3	4/4	1	0							33
33	33	3	4/4	1	0					line		34
34	34	3	4/4	1	0							35
35	35	3	4/4	1	0					line		36
36	36	3	4/4	1	0							37
37	37	3	4/4	1	0					line		38
38	38	3	4/4	1	0							39
39	39	3	4/4	1	0					line		40
40	40	3	4/4	1	0							41
41	41	3	4/4	1	0							42
42	42	3	4/4	1	0				end		lastMeasure	-1
