mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	3.0	0	6/8	3/4	0					firstMeasure	2
2	2	3	3.0	0	6/8	3/4	0						3
3	3	6	3.0	0	6/8	3/4	0				line		4
4	4	9	3.0	0	6/8	3/4	0						5
5	5	12	3.0	0	6/8	3/4	0						6
6	6	15	3.0	0	6/8	3/4	0				line		7
7	7	18	3.0	0	6/8	3/4	0						8
8	8	21	3.0	0	6/8	3/4	0						9
9	9	24	3.0	0	6/8	3/4	0				line		10
10	10	27	3.0	0	6/8	3/4	0						11
11	11	30	3.0	0	6/8	3/4	0						12
12	12	33	3.0	0	6/8	3/4	0				line		13
13	13	36	3.0	0	6/8	3/4	0						14
14	14	39	3.0	0	6/8	3/4	0						15
15	15	42	3.0	0	6/8	3/4	0				page		16
16	16	45	3.0	0	6/8	3/4	0						17
17	17	48	3.0	0	6/8	3/4	0						18
18	18	51	3.0	0	6/8	3/4	0						19
19	19	54	3.0	0	6/8	3/4	0				line		20
20	20	57	3.0	0	6/8	3/4	0						21
21	21	60	4.5	0	9/8	9/8	0						22
22	22	129/2	3.0	0	6/8	3/4	0				line		23
23	23	135/2	3.0	0	6/8	3/4	0						24
24	24	141/2	3.0	0	6/8	3/4	0						25
25	25	147/2	4.5	0	9/8	9/8	0				line		26
26	26	78	3.0	0	6/8	3/4	0						27
27	27	81	3.0	0	6/8	3/4	0						28
28	28	84	3.0	0	6/8	3/4	0				line		29
29	29	87	3.0	0	6/8	3/4	0						30
30	30	90	3.0	0	6/8	3/4	0				page		31
31	31	93	3.0	0	6/8	3/4	0						32
32	32	96	3.0	0	6/8	3/4	0						33
33	33	99	3.0	0	6/8	3/4	0						34
34	34	102	3.0	0	6/8	3/4	0				line		35
35	35	105	3.0	0	6/8	3/4	0						36
36	36	108	3.0	0	6/8	3/4	0						37
37	37	111	3.0	0	6/8	3/4	0						38
38	38	114	3.0	0	6/8	3/4	0				line		39
39	39	117	3.0	0	6/8	3/4	0						40
40	40	120	3.0	0	6/8	3/4	0						41
41	41	123	3.0	0	6/8	3/4	0						42
42	42	126	3.0	0	6/8	3/4	0				line		43
43	43	129	3.0	0	6/8	3/4	0						44
44	44	132	3.0	0	6/8	3/4	0						45
45	45	135	3.0	0	6/8	3/4	0						46
46	46	138	3.0	0	6/8	3/4	0				line		47
47	47	141	3.0	0	6/8	3/4	0						48
48	48	144	3.0	0	6/8	3/4	0						49
49	49	147	3.0	0	6/8	3/4	0						50
50	50	150	4.5	0	9/8	9/8	0				page		51
51	51	309/2	3.0	0	6/8	3/4	0						52
52	52	315/2	3.0	0	6/8	3/4	0						53
53	53	321/2	3.0	0	6/8	3/4	0						54
54	54	327/2	4.5	0	9/8	9/8	0				line		55
55	55	168	3.0	0	6/8	3/4	0						56
56	56	171	3.0	0	6/8	3/4	0						57
57	57	174	3.0	0	6/8	3/4	0				line		58
58	58	177	3.0	0	6/8	3/4	0						59
59	59	180	3.0	0	6/8	3/4	0						60
60	60	183	3.0	0	6/8	3/4	0				line		61
61	61	186	3.0	0	6/8	3/4	0						62
62	62	189	3.0	0	6/8	3/4	0						63
63	63	192	3.0	0	6/8	3/4	0				line		64
64	64	195	3.0	0	6/8	3/4	0						65
65	65	198	3.0	0	6/8	3/4	0						66
66	66	201	3.0	0	6/8	3/4	0						67
67	67	204	3.0	0	6/8	3/4	0			end		lastMeasure	-1
