mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	2/4	2	1	C.I{		C	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1	1	1.0	1/4	1/4	2/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	2	2	2	1.0	0	0	2/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
2	2	3	3	1.0	1/4	1/4	2/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	4	4	1.0	0	0	2/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
3	3	5	5	1.0	1/4	1/4	2/4	2	1	IV(+9+6)		C	I		IV(+9+6)	IV			+9+6				M	0	0	-1, 3, 0	1, 2	-1	-1
4	4	6	6	1.0	0	0	2/4	2	1	I(+9+6)		C	I		I(+9+6)	I			+9+6				M	0	0	0, 4, 1	2, 3	0	0
4	4	7	7	1.0	1/4	1/4	2/4	2	1	IV(+6)		C	I		IV(+6)	IV			+6				M	0	0	-1, 3, 0	2	-1	-1
5	5	8	8	1.0	0	0	2/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
5	5	9	9	1.0	1/4	1/4	2/4	2	1	IV(+9+6)		C	I		IV(+9+6)	IV			+9+6				M	0	0	-1, 3, 0	1, 2	-1	-1
6	6	10	10	1.0	0	0	2/4	2	1	I(+9+6)		C	I		I(+9+6)	I			+9+6				M	0	0	0, 4, 1	2, 3	0	0
6	6	11	11	1.0	1/4	1/4	2/4	2	1	IV(+6)		C	I		IV(+6)	IV			+6				M	0	0	-1, 3, 0	2	-1	-1
7	7	12	12	1.0	0	0	2/4	2	1	I(+9)		C	I		I(+9)	I			+9				M	0	0	0, 4, 1	2	0	0
7	7	13	13	1.0	1/4	1/4	2/4	2	1	IV(+9+6)		C	I		IV(+9+6)	IV			+9+6				M	0	0	-1, 3, 0	1, 2	-1	-1
8	8	14	14	1.0	0	0	2/4	2	1	I(+9+6)		C	I		I(+9+6)	I			+9+6				M	0	0	0, 4, 1	2, 3	0	0
8	8	15	15	1.0	1/4	1/4	2/4	2	1	IVM7		C	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
9	9	16	16	1.0	0	0	2/4	2	1	I(+9)		C	I		I(+9)	I			+9				M	0	0	0, 4, 1	2	0	0
9	9	17	17	1.0	1/4	1/4	2/4	2	1	IV(+9+6)		C	I		IV(+9+6)	IV			+9+6				M	0	0	-1, 3, 0	1, 2	-1	-1
10	10	18	18	1.0	0	0	2/4	2	1	I(+9+6)		C	I		I(+9+6)	I			+9+6				M	0	0	0, 4, 1	2, 3	0	0
10	10	19	19	1.0	1/4	1/4	2/4	2	1	IVM7		C	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
11	11	20	20	1.0	0	0	2/4	2	1	I(+9+6)		C	I		I(+9+6)	I			+9+6				M	0	0	0, 4, 1	2, 3	0	0
11	11	21	21	1.0	1/4	1/4	2/4	2	1	IVM7(+6)		C	I		IVM7(+6)	IV	M	7	+6				MM7	0	0	-1, 3, 0, 4	2	-1	-1
12	12	22	22	1.0	0	0	2/4	2	1	I(+9+6)		C	I		I(+9+6)	I			+9+6				M	0	0	0, 4, 1	2, 3	0	0
12	12	23	23	1.0	1/4	1/4	2/4	2	1	IVM7(+6)		C	I		IVM7(+6)	IV	M	7	+6				MM7	0	0	-1, 3, 0, 4	2	-1	-1
13	13	24	24	1.0	0	0	2/4	2	1	vi7		C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
13	13	25	25	1.0	1/4	1/4	2/4	2	1	ii7(4)		C	I		ii7(4)	ii		7	4				mm7	0	0	2, 1, 3, 0		2	2
14	14	26	26	1.0	0	0	2/4	2	1	vi7(4)		C	I		vi7(4)	vi		7	4				mm7	0	0	3, 2, 4, 1		3	3
14	14	27	27	1.0	1/4	1/4	2/4	2	1	ii7(4)		C	I		ii7(4)	ii		7	4				mm7	0	0	2, 1, 3, 0		2	2
15	15	28	28	1.0	0	0	2/4	2	1	V(9)		C	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
15	15	29	29	1.0	1/4	1/4	2/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
16	16	30	30	1.0	0	0	2/4	2	1	V(+6)	iii64	C	I		V(+6)	V			+6				M	0	0	1, 5, 2	4	1	1
16	16	31	31	1.0	1/4	1/4	2/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
17	17	32	32	1.0	0	0	2/4	2	1	V(9)		C	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
17	17	33	33	1.0	1/4	1/4	2/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
18	18	34	34	1.0	0	0	2/4	2	1	V(+6)	iii64	C	I		V(+6)	V			+6				M	0	0	1, 5, 2	4	1	1
18	18	35	35	1.0	1/4	1/4	2/4	2	1	V|HC}		C	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
19	19	36	36	1.0	0	0	2/4	2	1	ii{		C	I		ii	ii						{	m	0	0	2, -1, 3		2	2
19	19	37	37	1.0	1/4	1/4	2/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
20	20	38	38	1.0	0	0	2/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
20	20	39	39	1.0	1/4	1/4	2/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
21	21	40	40	1.0	0	0	2/4	2	1	ii(+6)		C	I		ii(+6)	ii			+6				m	0	0	2, -1, 3	5	2	2
21	21	41	41	1.0	1/4	1/4	2/4	2	1	V7(+9)		C	I		V7(+9)	V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
