mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
76	76	453/2	1.5	3/8	3/8	6/8	2	1	#viio43		a	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
77	77	228	1.5	0	0	6/8	2	1	VI64		a	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
77	77	459/2	3.0	3/8	3/8	6/8	2	1	VIM43		a	i		VIM43		VI	M	43					MM7	1	1	-3, 1, -4, 0		-4	-3
78	78	465/2	1.5	3/8	3/8	6/8	2	1	VI64		a	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
79	79	234	3.0	0	0	6/8	2	1	V43		a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
80	80	237	3.0	0	0	6/8	2	1	V43(b5)	Fr6/iv	a	i		V43(b5)		V		43	b5				Mm7	1	1	-5, -1, 1, 5		1	-5
81	81	240	6.0	0	0	6/8	2	1	i}{		a	i		i		i						}{	m	1	1	0, -3, 1		0	0
83	83	246	6.0	0	0	6/8	2	1	i7		a	i		i7		i		7					mm7	1	1	0, -3, 1, -2		0	0
85	85	252	3.0	0	0	6/8	2	1	v6		a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
86	86	255	1.5	0	0	6/8	2	1	ii%43(4)		a	i		ii%43(4)		ii	%	43	4				%7	1	1	-4, 0, 2, 1		2	-4
86	86	513/2	1.5	3/8	3/8	6/8	2	1	ii%43		a	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
87	87	258	6.0	0	0	6/8	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
89	89	264	6.0	0	0	6/8	2	1	i/iv		a	i		i/iv		i				iv			m	1	1	-1, -4, 0		-1	-1
91	91	270	6.0	0	0	6/8	2	1	i7/iv		a	i		i7/iv		i		7		iv			mm7	1	1	-1, -4, 0, -3		-1	-1
93	93	276	3.0	0	0	6/8	2	1	v6/iv		a	i		v6/iv		v		6		iv			m	1	1	-3, 1, 0		0	-3
94	94	279	1.5	0	0	6/8	2	1	ii%43(4)/iv		a	i		ii%43(4)/iv		ii	%	43	4	iv			%7	1	1	-5, -1, 1, 0		1	-5
94	94	561/2	1.5	3/8	3/8	6/8	2	1	ii%43/iv		a	i		ii%43/iv		ii	%	43		iv			%7	1	1	-5, -1, 1, -2		1	-5
95	95	282	3.0	0	0	6/8	2	1	V/iv|HC}		a	i		V/iv		V				iv	HC	}	M	1	1	0, 4, 1		0	0
95	95	567/2	0.0	3/8	3/8	6/8	2	1	{		a	i										{		1	1				
96	96	285	1.5	0	0	6/8	2	1	bIIM2(4)	V(9+6)/iv	a	i		bIIM2(4)		bII	M	2	4				MM7	1	1	0, -5, 1, -4		-5	0
96	96	573/2	1.5	3/8	3/8	6/8	2	1	bIIM2	V(964)/iv	a	i		bIIM2		bII	M	2					MM7	1	1	0, -5, -1, -4		-5	0
97	97	288	3.0	0	0	6/8	2	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
98	98	291	1.5	0	0	6/8	2	1	#viio2(4)		a	i		#viio2(4)		#vii	o	2	4				o7	1	1	-4, 5, -3, -1		5	-4
98	98	585/2	1.5	3/8	3/8	6/8	2	1	Ger43/iv		a	i		Ger43/iv	Ger	vii	o	43	b3	V/iv			Ger	1	1	-1, -4, 5, -5		5	-1
99	99	294	3.0	0	0	6/8	2	1	I		a	i		I		I							M	1	1	0, 4, 1		0	0
100	100	297	1.5	0	0	6/8	2	1	#viio2(+2)		a	i		#viio2(+2)		#vii	o	2	+2				o7	1	1	-4, 5, 2, -1	0	5	-4
100	100	597/2	1.5	3/8	3/8	6/8	2	1	Ger43/iv		a	i		Ger43/iv	Ger	vii	o	43	b3	V/iv			Ger	1	1	-1, -4, 5, -5		5	-1
101	101	300	3.0	0	0	6/8	2	1	I		a	i		I		I							M	1	1	0, 4, 1		0	0
102	102	303	1.5	0	0	6/8	2	1	#viio2(+2)		a	i		#viio2(+2)		#vii	o	2	+2				o7	1	1	-4, 5, 2, -1	0	5	-4
102	102	609/2	1.5	3/8	3/8	6/8	2	1	Ger43/iv		a	i		Ger43/iv	Ger	vii	o	43	b3	V/iv			Ger	1	1	-1, -4, 5, -5		5	-1
103	103	306	12.0	0	0	6/8	2	1	I}		a	i		I		I						}	M	1	1	0, 4, 1		0	0
