mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	2/2	2	1	c.i{		c	i		i		i						{	m	1	1	0, -3, 1		0	0
1	1	2	2.0	1/2	1/2	2/2	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
2	2	4	1.0	0	0	2/2	2	1	V(6)		c	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
2	2	5	3.0	1/4	1/4	2/2	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
3	3	8	2.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
3	3	10	1.0	1/2	1/2	2/2	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
3	3	11	1.0	3/4	3/4	2/2	2	1	iio6	viio6/III	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
4	4	12	2.0	0	0	2/2	2	1	III		c	i		III		III							M	1	1	-3, 1, -2		-3	-3
4	4	14	2.0	1/2	1/2	2/2	2	1	V|HC}		c	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
4	4	15	0.0	3/4	3/4	2/2	2	1	{		c	i										{		1	1				
5	5	16	2.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
5	5	18	2.0	1/2	1/2	2/2	2	1	iv7	ii7/III	c	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
6	6	20	1.0	0	0	2/2	2	1	V7(6)/III		c	i		V7(6)/III		V		7	6	III			Mm7	1	1	-2, 2, 1, -4		-2	-2
6	6	21	2.0	1/4	1/4	2/2	2	1	V7/III		c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
6	6	23	1.0	3/4	3/4	2/2	2	1	V6		c	i		V6		V		6					M	1	1	5, 2, 1		1	5
7	7	24	2.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
7	7	26	1.0	1/2	1/2	2/2	2	1	V(4)		c	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
7	7	27	1.0	3/4	3/4	2/2	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
8	8	28	6.0	0	0	2/2	2	1	i|PAC}		c	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
9	9	32	0.0	0	0	2/2	2	1	{		c	i										{		1	1				
9	9	34	2.0	1/2	1/2	2/2	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
10	10	36	1.0	0	0	2/2	2	1	V(6)		c	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
10	10	37	3.0	1/4	1/4	2/2	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
11	11	40	2.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
11	11	42	1.0	1/2	1/2	2/2	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
11	11	43	1.0	3/4	3/4	2/2	2	1	iio6	viio6/III	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
12	12	44	2.0	0	0	2/2	2	1	III		c	i		III		III							M	1	1	-3, 1, -2		-3	-3
12	12	46	2.0	1/2	1/2	2/2	2	1	V|HC}		c	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
12	12	47	0.0	3/4	3/4	2/2	2	1	{		c	i										{		1	1				
13	13	48	2.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
13	13	50	2.0	1/2	1/2	2/2	2	1	iv7	ii7/III	c	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
14	14	52	1.0	0	0	2/2	2	1	V7(6)/III		c	i		V7(6)/III		V		7	6	III			Mm7	1	1	-2, 2, 1, -4		-2	-2
14	14	53	2.0	1/4	1/4	2/2	2	1	V7/III		c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
14	14	55	1.0	3/4	3/4	2/2	2	1	V6		c	i		V6		V		6					M	1	1	5, 2, 1		1	5
15	15	56	2.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
15	15	58	1.0	1/2	1/2	2/2	2	1	V(4)		c	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
15	15	59	1.0	3/4	3/4	2/2	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
16	16	60	4.0	0	0	2/2	2	1	i|PAC}		c	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
17	17	64	2.0	0	0	2/2	2	1	i{		c	i		i		i						{	m	1	1	0, -3, 1		0	0
17	17	66	2.0	1/2	1/2	2/2	2	1	IV		c	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
18	18	68	2.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
18	18	70	2.0	1/2	1/2	2/2	2	1	IV		c	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
19	19	72	2.0	0	0	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
19	19	74	1.0	1/2	1/2	2/2	2	1	IV	V/VII	c	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
19	19	75	1.0	3/4	3/4	2/2	2	1	V7/VII		c	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
20	20	76	1.0	0	0	2/2	2	1	I(4)/VII		c	i		I(4)/VII		I			4	VII			M	1	1	-2, -3, -1		-2	-2
20	20	77	2.0	1/4	1/4	2/2	2	1	I/VII		c	i		I/VII		I				VII			M	1	1	-2, 2, -1		-2	-2
20	20	79	1.0	3/4	3/4	2/2	2	1	V6(6)/VII		c	i		V6(6)/VII		V		6	6	VII			M	1	1	3, 2, -1		-1	3
