mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	special	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
110	105	1/4	i	d	i		i	i							m	1	1	0, -3, 1		0.0	0.0
111	106	0	i6(11b9)	d	i		i6(11b9)	i			6	11b9			m	1	1	-3, 1, 0	-1, -5	0.0	-3.0
111	106	1/4	i6	d	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
111	106	1/2	V7	d	i		V7	V			7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
112	107	0	i}	d	i		i	i						}	m	1	1	0, -3, 1		0.0	0.0
113	107	1/2	{	d	i									{		1	1				
114	108	0	V[v	d	i	V	v	v							m	1	1	1, -2, 2		1.0	1.0
114	108	1/2	v7	d	i	V	v7	v			7				mm7	1	1	1, -2, 2, -1		1.0	1.0
115	109	0	IV6	d	i	V	IV6	IV			6				M	1	1	3, 0, -1		-1.0	3.0
115	109	1/4	IV6(+6)	d	i	V	IV6(+6)	IV			6	+6			M	1	1	3, 0, -1	2	-1.0	3.0
115	109	1/2	i	d	i	V	i	i							m	1	1	0, -3, 1		0.0	0.0
116	110	0	V	d	i	V	V	V							M	1	1	1, 5, 2		1.0	1.0
116	110	1/2	V7	d	i	V	V7	V			7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
117	111	0	IV6	d	i	V	IV6	IV			6				M	1	1	3, 0, -1		-1.0	3.0
117	111	1/4	V]	d	i	V	V	V							M	1	1	1, 5, 2		1.0	1.0
117	111	1/2	.bi64	d	i		bi64	bi			64				m	1	1	-6, -7, -10		-7.0	-6.0
118	112	0	iv7	d	i		iv7	iv			7				mm7	1	1	-1, -4, 0, -3		-1.0	-1.0
119	113	0	V7(4)/III	d	i		V7(4)/III	V			7	4	III		Mm7	1	1	-2, -3, -1, -4		-2.0	-2.0
120	114	0	iv7	d	i		iv7	iv			7				mm7	1	1	-1, -4, 0, -3		-1.0	-1.0
120	114	1/2	iio6	d	i		iio6	ii		o	6				o	1	1	-1, -4, 2		2.0	-1.0
121	115	0	.bII6	d	i		bII6	bII			6				M	1	1	-1, -4, -5		-5.0	-1.0
121	115	1/2	V7/VI	d	i		V7/VI	V			7		VI		Mm7	1	1	-3, 1, -2, -5		-3.0	-3.0
121	115	5/8	i6	d	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
122	116	0	ii%7	d	i		ii%7	ii		%	7				%7	1	1	2, 1, 8, 0		2.0	2.0
122	116	1/2	#viio6	d	i		#viio6	#vii		o	6				o	1	1	2, -1, 5		5.0	2.0
123	117	0	i7	d	i		i7	i			7				mm7	1	1	0, -3, 1, -2		0.0	0.0
123	117	1/2	#viio6/vii	d	i		#viio6/vii	#vii		o	6		vii		o	1	1	0, -3, 3		3.0	0.0
124	118	0	vii7	d	i		vii7	vii			7				mm7	1	1	-2, -5, -1, -4		-2.0	-2.0
124	118	1/2	viio6/VI	d	i		viio6/VI	vii		o	6		VI		o	1	1	-2, -5, 1		1.0	-2.0
125	119	0	VIM7	d	i		VIM7	VI		M	7				MM7	1	1	-4, 0, -3, 1		-4.0	-4.0
125	119	1/2	.It6	d	i		It6	vii	It	o	6	b3	V		M	1	1	-4, 0, 6		6.0	-4.0
126	120	0	ii%7(4)	d	i		ii%7(4)	ii		%	7	4			%7	1	1	2, 1, 8, 0		2.0	2.0
126	120	1/2	.Fr7	d	i		Fr7	V	Fr		7	b5	V		Mm7	1	1	2, 6, -4, 0		2.0	2.0
128	122	0	V}	d	i		V	V						}	M	1	1	1, 5, 2		1.0	1.0
128	122	1/4	V7(9)	d	i		V7(9)	V			7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
129	123	1/8	V7	d	i		V7	V			7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
129	123	1/2	i6{	d	i		i6	i			6			{	m	1	1	-3, 1, 0		0.0	-3.0
130	124	0	ii%65	d	i		ii%65	ii		%	65				%7	1	1	1, 8, 0, 2		2.0	1.0
130	124	1/4	ii%43	d	i		ii%43	ii		%	43				%7	1	1	8, 0, 2, 1		2.0	8.0
130	124	1/2	#viio6	d	i		#viio6	#vii		o	6				o	1	1	2, -1, 5		5.0	2.0
131	125	0	i	d	i		i	i							m	1	1	0, -3, 1		0.0	0.0
131	125	1/4	i6	d	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
132	126	0	V[v7(4)	d	i	V	v7(4)	v			7	4			mm7	1	1	1, 0, 2, -1		1.0	1.0
132	126	1/4	v7	d	i	V	v7	v			7				mm7	1	1	1, -2, 2, -1		1.0	1.0
132	126	1/2	VI6	d	i	V	VI6	VI			6				M	1	1	0, -3, -4		-4.0	0.0
133	127	0	V(94)}	d	i	V	V(94)	V				94		}	M	1	1	1, 0, 2	-4	1.0	1.0
133	127	1/4	V]	d	i	V	V	V							M	1	1	1, 5, 2		1.0	1.0
133	127	1/2	i6{	d	i		i6	i			6			{	m	1	1	-3, 1, 0		0.0	-3.0
134	128	0	ii%65	d	i		ii%65	ii		%	65				%7	1	1	1, 8, 0, 2		2.0	1.0
134	128	1/4	ii%43	d	i		ii%43	ii		%	43				%7	1	1	8, 0, 2, 1		2.0	8.0
134	128	1/2	#viio6	d	i		#viio6	#vii		o	6				o	1	1	2, -1, 5		5.0	2.0
135	129	0	i	d	i		i	i							m	1	1	0, -3, 1		0.0	0.0
135	129	1/4	i6	d	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
136	130	0	i6(11b9)	d	i		i6(11b9)	i			6	11b9			m	1	1	-3, 1, 0	-1, -5	0.0	-3.0
136	130	1/4	i6	d	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
136	130	1/2	V7	d	i		V7	V			7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
137	131	0	vii%2	d	i		vii%2	vii		%	2				%7	1	1	-4, -2, -3, 4		-2.0	-4.0
138	132	0	.bii43	d	i		bii43	bii			43				mm7	1	1	-4, -7, -5, -8		-5.0	-4.0
140	134	0	.bIV6	d	i		bIV6	bIV			6				M	1	1	-4, -7, -8		-8.0	-4.0
140	134	1/4	.bvi6	d	i		bvi6	bvi			6				m	1	1	-14, -10, -11		-11.0	-14.0
140	134	1/2	iio65	d	i		iio65	ii		o	65				o7	1	1	-1, -4, -7, 2		2.0	-1.0
141	135	0	.bV6	d	i		bV6	bV			6				M	1	1	-2, -5, -6		-6.0	-2.0
141	135	1/4	vii6	d	i		vii6	vii			6				m	1	1	-5, -1, -2		-2.0	-5.0
141	135	1/2	#iiio65	d	i		#iiio65	#iii		o	65				o7	1	1	1, -2, -5, 4		4.0	1.0
142	136	0	VI6	d	i		VI6	VI			6				M	1	1	0, -3, -4		-4.0	0.0
142	136	1/4	i6	d	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
142	136	1/2	#ivo7(4)	d	i		#ivo7(4)	#iv		o	7	4			o7	1	1	6, -2, 0, -3		6.0	6.0
143	137	0	#ivo65	d	i		#ivo65	#iv		o	65				o7	1	1	3, 0, -3, 6		6.0	3.0
143	137	1/4	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4.0	-4.0
143	137	1/2	ii%7	d	i		ii%7	ii		%	7				%7	1	1	2, 1, 8, 0		2.0	2.0
144	138	0	i6	d	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
144	138	1/4	i64	d	i		i64	i			64				m	1	1	1, 0, -3		0.0	1.0
144	138	1/2	i6	d	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
145	139	0	V64(9)	d	i		V64(9)	V			64	9			M	1	1	2, 1, 5	-4	1.0	2.0
145	139	1/4	V7(9)	d	i		V7(9)	V			7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
145	139	1/2	#viio65	d	i		#viio65	#vii		o	65				o7	1	1	2, -1, -4, 5		5.0	2.0
146	140	0	iv64	d	i		iv64	iv			64				m	1	1	0, -1, -4		-1.0	0.0
146	140	1/4	VIM2	d	i		VIM2	VI		M	2				MM7	1	1	1, -4, 0, -3		-4.0	1.0
146	140	1/2	VI6	d	i		VI6	VI			6				M	1	1	0, -3, -4		-4.0	0.0
147	141	0	#viio7(4)	d	i		#viio7(4)	#vii		o	7	4			o7	1	1	5, -3, -1, -4		5.0	5.0
147	141	1/4	iio	d	i		iio	ii		o					o	1	1	2, -1, -4		2.0	2.0
147	141	1/2	iv7	d	i		iv7	iv			7				mm7	1	1	-1, -4, 0, -3		-1.0	-1.0
147	141	5/8	.Ger7	d	i		Ger7	vii	Ger	o	7	b3	V		Mm7	1	1	6, -4, 0, -3		6.0	6.0
148	142	0	V(4)}	d	i		V(4)	V				4		}	M	1	1	1, 0, 2		1.0	1.0
148	142	1/4	V	d	i		V	V							M	1	1	1, 5, 2		1.0	1.0
148	142	1/2	i6{	d	i		i6	i			6			{	m	1	1	-3, 1, 0		0.0	-3.0
149	143	0	v%43	d	i		v%43	v		%	43				%7	1	1	7, -1, 1, 0		1.0	7.0
149	143	1/4	v%7	d	i		v%7	v		%	7				%7	1	1	1, 0, 7, -1		1.0	1.0
149	143	1/2	v%43	d	i		v%43	v		%	43				%7	1	1	7, -1, 1, 0		1.0	7.0
150	144	0	V7/iv	d	i		V7/iv	V			7		iv		Mm7	1	1	0, 4, 1, -2		0.0	0.0
150	144	1/4	V43/iv	d	i		V43/iv	V			43		iv		Mm7	1	1	1, -2, 0, 4		0.0	1.0
151	144	1/2	.bII6	d	i		bII6	bII			6				M	1	1	-1, -4, -5		-5.0	-1.0
152	145	0	.Fr6	d	i		Fr6	V	Fr		7	b5	V		M	1	1	2, 6, -4, 0		2.0	2.0
152	145	1/4	V(4)	d	i		V(4)	V				4			M	1	1	1, 0, 2		1.0	1.0
152	145	1/2	V7	d	i		V7	V			7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
153	146	0	i}	d	i		i	i						}	m	1	1	0, -3, 1		0.0	0.0
