mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2/4	2	1		g.i[i{		g	i	i	i	i						{	m	1	1	0, -3, 1		0	0
1	1	1/4	1/4	2/4	2	1		V2(4)		g	i	i	V2(4)	V		2	4				Mm7	1	1	-1, 1, 0, 2		1	-1
1	1	3/8	3/8	2/4	2	1		V43		g	i	i	V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
2	2	0	0	2/4	2	1		i		g	i	i	i	i							m	1	1	0, -3, 1		0	0
2	2	1/4	1/4	2/4	2	1		V2(4)		g	i	i	V2(4)	V		2	4				Mm7	1	1	-1, 1, 0, 2		1	-1
2	2	3/8	3/8	2/4	2	1		V43]		g	i	i	V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
3	3	0	0	2/4	2	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
4	4	1/8	1/8	2/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
4	4	1/4	1/4	2/4	2	1		i[i|PAC}		g	i	i	i	i					PAC	}	m	1	1	0, -3, 1		0	0
5	5	0	0	2/4	2	1		{		g	i	i								{		1	1				
5	5	1/4	1/4	2/4	2	1		V2(4)		g	i	i	V2(4)	V		2	4				Mm7	1	1	-1, 1, 0, 2		1	-1
5	5	3/8	3/8	2/4	2	1		V43		g	i	i	V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
6	6	1/8	1/8	2/4	2	1		i		g	i	i	i	i							m	1	1	0, -3, 1		0	0
6	6	1/4	1/4	2/4	2	1		V2(4)		g	i	i	V2(4)	V		2	4				Mm7	1	1	-1, 1, 0, 2		1	-1
6	6	3/8	3/8	2/4	2	1		V43]		g	i	i	V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
7	7	0	0	2/4	2	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
8	8	1/8	1/8	2/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
8	8	1/4	1/4	2/4	2	1		i|PAC}		g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
9	9	0	0	2/4	2	1		III.I[I{		g	III	I	I	I						{	M	1	0	0, 4, 1		0	0
9	9	1/4	1/4	2/4	2	1		IV6(9)		g	III	I	IV6(9)	IV		6	9				M	1	0	3, 0, -1	1	-1	3
9	9	3/8	3/8	2/4	2	1		V65		g	III	I	V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
10	10	0	0	2/4	2	1		I		g	III	I	I	I							M	1	0	0, 4, 1		0	0
10	10	1/4	1/4	2/4	2	1		ii6(4)	V2	g	III	I	ii6(4)	ii		6	4				m	1	0	1, 3, 2		2	1
