mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
47	47	3/8	3/8	6/8	1	1	IV6/III		a	i	VII	IV6/III		IV		6		III		M	1	1	0, -3, -4		-4	0
48	48	0	0	6/8	1	1	V7(9)/III		a	i	VII	V7(9)/III		V		7	9	III		Mm7	1	1	-2, 2, -1, -4	0	-2	-2
48	48	3/8	3/8	6/8	1	1	V(b94)/III		a	i	VII	V(b94)/III		V			b94	III		M	1	1	-2, -3, -1	-7	-2	-2
49	49	0	0	6/8	1	1	V7(6)/III		a	i	VII	V7(6)/III		V		7	6	III		Mm7	1	1	-2, 2, 1, -4		-2	-2
49	49	3/8	3/8	6/8	1	1	ii2(6)/III		a	i	VII	ii2(6)/III		ii		2	6	III		mm7	1	1	-3, -1, -4, 2		-1	-3
49	49	9/16	9/16	6/8	1	1	ii2/III		a	i	VII	ii2/III		ii		2		III		mm7	1	1	-3, -1, -4, 0		-1	-3
50	50	0	0	9/8	1	1	V7(6)/III]}		a	i	VII	V7(6)/III		V		7	6	III	}	Mm7	1	1	-2, 2, 1, -4		-2	-2
51	51	0	0	6/8	1	1	V[V7{		a	i	V	V7		V		7			{	Mm7	1	1	1, 5, 2, -1		1	1
51	51	3/8	3/8	6/8	1	1	iv		a	i	V	iv		iv						m	1	1	-1, -4, 0		-1	-1
52	52	0	0	6/8	1	1	V(9)		a	i	V	V(9)		V			9			M	1	1	1, 5, 2	-4	1	1
52	52	3/8	3/8	6/8	1	1	ii%7		a	i	V	ii%7		ii	%	7				%7	1	1	2, -1, -4, 0		2	2
53	53	0	0	6/8	1	1	V7(6)		a	i	V	V7(6)		V		7	6			Mm7	1	1	1, 5, -3, -1		1	1
53	53	3/8	3/8	6/8	1	1	ii%2(6)		a	i	V	ii%2(6)		ii	%	2	6			%7	1	1	0, 2, -1, -2		2	0
53	53	9/16	9/16	6/8	1	1	ii%2		a	i	V	ii%2		ii	%	2				%7	1	1	0, 2, -1, -4		2	0
54	54	0	0	9/8	1	1	V7(6)]}		a	i	V	V7(6)		V		7	6		}	Mm7	1	1	1, 5, -3, -1		1	1
56	56	0	0	6/8	1	1	V{		a	i		V		V					{	M	1	1	1, 5, 2		1	1
56	56	3/8	3/8	6/8	1	1	.bIII		a	i		bIII		bIII						M	1	1	-10, -6, -9		-10	-10
57	57	0	0	6/8	1	1	vii6		a	i		vii6		vii		6				m	1	1	-5, -1, -2		-2	-5
57	57	3/8	3/8	6/8	1	1	.Fr6/#iii		a	i		Fr6/#iii	Fr	V		7	b5	V/#iii		Fr	1	1	6, 10, 0, 4		6	6
58	58	0	0	6/8	1	1	#iii64		a	i		#iii64		#iii		64				m	1	1	5, 4, 1		4	5
58	58	3/8	3/8	6/8	1	1	vii%7		a	i		vii%7		vii	%	7				%7	1	1	-2, -5, -8, -4		-2	-2
59	59	0	0	6/8	1	1	V7(b5)/ii		a	i		V7(b5)/ii		V		7	b5	ii		Mm7	1	1	3, 7, -3, 1		3	3
59	59	3/8	3/8	6/8	1	1	.Fr6		a	i		Fr6	Fr	V		7	b5	V		Fr	1	1	2, 6, -4, 0		2	2
60	60	0	0	6/8	1	1	V7(6)}{		a	i		V7(6)		V		7	6		}{	Mm7	1	1	1, 5, -3, -1		1	1
60	60	3/8	3/8	6/8	1	1	#viio2		a	i		#viio2		#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
60	60	5/8	5/8	6/8	1	1	VI		a	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
61	61	0	0	6/8	1	1	V7(6)/III		a	i		V7(6)/III		V		7	6	III		Mm7	1	1	-2, 2, 1, -4		-2	-2
61	61	3/8	3/8	6/8	1	1	iv(64)		a	i		iv(64)		iv			64			m	1	1	-1, -2, 2		-1	-1
61	61	5/8	5/8	6/8	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
62	62	0	0	6/8	1	1	V7(6)/iv		a	i		V7(6)/iv		V		7	6	iv		Mm7	1	1	0, 4, -4, -2		0	0
62	62	3/8	3/8	6/8	1	1	V7(9)/VII		a	i		V7(9)/VII		V		7	9	VII		Mm7	1	1	-1, 3, 0, -3	1	-1	-1
62	62	5/8	5/8	6/8	1	1	V(6)/VII		a	i		V(6)/VII		V			6	VII		M	1	1	-1, 3, 2		-1	-1
63	63	0	0	6/8	1	1	.Ger7		a	i		Ger7	Ger	vii	o	7	b3	V		Ger	1	1	6, -4, 0, -3		6	6
63	63	3/8	3/8	6/8	1	1	#viio2		a	i		#viio2		#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
63	63	1/2	1/2	6/8	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
64	64	0	0	6/8	1	1	V2(6)		a	i		V2(6)		V		2	6			Mm7	1	1	-1, 1, 5, -3		1	-1
64	64	3/8	3/8	6/8	1	1	i6(2)		a	i		i6(2)		i		6	2			m	1	1	-3, 1, 2		0	-3
64	64	5/8	5/8	6/8	1	1	i6		a	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
65	65	0	0	6/8	1	1	VII6(+62)		a	i		VII6(+62)		VII		6	+62			M	1	1	2, -1, 0	1	-2	2
65	65	3/8	3/8	6/8	1	1	VIM65(2)		a	i		VIM65(2)		VI	M	65	2			MM7	1	1	0, -3, 1, -2		-4	0
65	65	5/8	5/8	6/8	1	1	VIM65		a	i		VIM65		VI	M	65				MM7	1	1	0, -3, 1, -4		-4	0
66	66	0	0	6/8	1	1	v6(2)		a	i		v6(2)		v		6	2			m	1	1	-2, 2, -4		1	-2
66	66	3/8	3/8	6/8	1	1	iv6(2)		a	i		iv6(2)		iv		6	2			m	1	1	-4, 0, 1		-1	-4
66	66	5/8	5/8	6/8	1	1	iv6		a	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
67	67	0	0	6/8	1	1	V(6)		a	i		V(6)		V			6			M	1	1	1, 5, -3		1	1
67	67	1/4	1/4	6/8	1	1	V		a	i		V		V						M	1	1	1, 5, 2		1	1
67	67	3/8	3/8	6/8	1	1	i}		a	i		i		i					}	m	1	1	0, -3, 1		0	0
