mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	5.5	0	5/8	4/4	2	1	G.V7{		G	I		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
3	2	11/2	11/2	3.0	0	0	4/4	2	1	vii%65/IV	ii%65/ii	G	I		vii%65/IV		vii	%	65		IV			%7	0	0	1, -2, 2, 4		4	1
3	2	17/2	17/2	0.5	3/4	3/4	4/4	2	1	ii2/IV	iv2/ii	G	I		ii2/IV		ii		2		IV			mm7	0	0	-1, 1, -2, 2		1	-1
3	2	9	9	0.5	7/8	7/8	4/4	2	1	Fr2/ii		G	I		Fr2/ii	Fr	V		2	b5	V/ii			Fr	0	0	2, 4, 8, -2		4	2
4	3	19/2	19/2	1.0	0	0	4/4	2	1	V43/ii		G	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
4	3	21/2	21/2	1.0	1/4	1/4	4/4	2	1	Fr6/V	V43(b5)/ii	G	I		Fr6/V	Fr	V		43	b5	V/V			Fr	0	0	-3, 1, 3, 7		3	-3
4	3	23/2	23/2	2.0	1/2	1/2	4/4	2	1	V7/V		G	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
5	4	27/2	27/2	1.0	0	0	4/4	2	1	V7}		G	I		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
5	4	29/2	29/2	3.0	1/4	1/4	4/4	2	1	V7(9)		G	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
6	5	35/2	35/2	3.0	0	0	4/4	2	1	I6{		G	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
6	5	41/2	41/2	1.0	3/4	3/4	4/4	2	1	I6(#5)		G	I		I6(#5)		I		6	#5				M	0	0	4, 8, 0		0	4
7	6	43/2	43/2	4.0	0	0	4/4	2	1	ii65		G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
8	7	51/2	51/2	3.0	0	0	4/4	2	1	vii%65/IV		G	I		vii%65/IV		vii	%	65		IV			%7	0	0	1, -2, 2, 4		4	1
8	7	57/2	57/2	0.5	3/4	3/4	4/4	2	1	bVI+		G	I		bVI+		bVI	+						+	0	0	-4, 0, 4		-4	-4
8	7	29	29	0.5	7/8	7/8	4/4	2	1	iv6		G	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
9	8	59/2	59/2	4.0	0	0	4/4	2	1	V43(9)/V		G	I		V43(9)/V		V		43	9	V			Mm7	0	0	3, 0, 2, 6	4	2	3
10	9	67/2	67/2	2.0	0	0	4/4	2	1	V(964)		G	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1
10	9	71/2	71/2	1.0	1/2	1/2	4/4	2	1	V7(94)		G	I		V7(94)		V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
10	9	73/2	73/2	1.0	3/4	3/4	4/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	10	75/2	75/2	1.0	0	0	4/4	2	1	I(9)}		G	I		I(9)		I			9			}	M	0	0	0, 4, 1	2	0	0
11	10	77/2	77/2	3.0	1/4	1/4	4/4	2	1	I|PAC		G	I		I		I					PAC		M	0	0	0, 4, 1		0	0
12	11	83/2	83/2	4.0	0	0	4/4	2	1	i/iii{		G	I		i/iii		i				iii		{	m	0	0	4, 1, 5		4	4
13	12	91/2	91/2	4.0	0	0	4/4	2	1	i6/iii		G	I		i6/iii		i		6		iii			m	0	0	1, 5, 4		4	1
14	13	99/2	99/2	4.0	0	0	4/4	2	1	v/iii		G	I		v/iii		v				iii			m	0	0	5, 2, 6		5	5
15	14	107/2	107/2	4.0	0	0	4/4	2	1	iv/iv/iii		G	I		iv/iv/iii		iv				iv/iii			m	0	0	2, -1, 3		2	2
16	15	115/2	115/2	5.0	0	0	4/4	2	1	iv/iii		G	I		iv/iii		iv				iii			m	0	0	3, 0, 4		3	3
17	16	125/2	125/2	3.0	1/4	1/4	4/4	2	1	vi/iii		G	I		vi/iii		vi				iii			m	0	0	0, -3, 1		0	0
18	17	131/2	131/2	5.0	0	0	4/4	2	1	V7(96)/iii		G	I		V7(96)/iii		V		7	96	iii			Mm7	0	0	5, 9, 1, 3	0	5	5
19	18	141/2	141/2	3.0	1/4	1/4	4/4	2	1	vi/iii		G	I		vi/iii		vi				iii			m	0	0	0, -3, 1		0	0
20	19	147/2	147/2	5.0	0	0	4/4	2	1	V7(96)/iii		G	I		V7(96)/iii		V		7	96	iii			Mm7	0	0	5, 9, 1, 3	0	5	5
21	20	157/2	157/2	3.0	1/4	1/4	4/4	2	1	vi/vi		G	I		vi/vi		vi				vi			m	0	0	-1, -4, 0		-1	-1
22	21	163/2	163/2	5.0	0	0	4/4	2	1	V7(96)/vi		G	I		V7(96)/vi		V		7	96	vi			Mm7	0	0	4, 8, 0, 2	-1	4	4
23	22	173/2	173/2	3.0	1/4	1/4	4/4	2	1	vi/vi		G	I		vi/vi		vi				vi			m	0	0	-1, -4, 0		-1	-1
24	23	179/2	179/2	29.0	0	0	4/4	2	1	V7(96)/vi}		G	I		V7(96)/vi		V		7	96	vi		}	Mm7	0	0	4, 8, 0, 2	-1	4	4
31	30	237/2	237/2	8.0	1/4	1/4	4/4	2	1	iv{		G	I		iv		iv						{	m	0	0	-1, -4, 0		-1	-1
33	32	253/2	253/2	6.0	1/4	1/4	4/4	2	1	iio6(b2)	iv7	G	I		iio6(b2)		ii	o	6	b2				o	0	0	-1, -4, -3		2	-1
34	33	265/2	265/2	2.0	3/4	3/4	4/4	2	1	iio6		G	I		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
35	34	269/2	269/2	6.0	1/4	1/4	4/4	2	1	iio6(4b2)	iv7(9)	G	I		iio6(4b2)		ii	o	6	4b2				o	0	0	1, -4, -3		2	1
36	35	281/2	281/2	2.0	3/4	3/4	4/4	2	1	iio6		G	I		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
37	36	285/2	285/2	3.0	1/4	1/4	4/4	2	1	iv%7	ii%7/bIII	G	I		iv%7		iv	%	7					%7	0	0	-1, -4, -7, -3		-1	-1
38	37	291/2	291/2	2.0	0	0	3/4	2	1	V/bIII		G	I		V/bIII		V				bIII			M	0	0	-2, 2, -1		-2	-2
38	37	295/2	295/2	7.5	1/2	1/2	3/4	2	1	ii%7}	vii%7/bIII}	G	I		ii%7		ii	%	7				}	%7	0	0	2, -1, -4, 0		2	2
40	39	155	155	3.5	5/8	5/8	4/4	2	1	V(4){		G	I		V(4)		V			4			{	M	0	0	1, 0, 2		1	1
41	40	317/2	317/2	2.0	1/2	1/2	4/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	41	321/2	321/2	3.0	0	0	4/4	2	1	vii%65/IV	ii%65/ii	G	I		vii%65/IV		vii	%	65		IV			%7	0	0	1, -2, 2, 4		4	1
42	41	327/2	327/2	0.5	3/4	3/4	4/4	2	1	ii2/IV	iv2/ii	G	I		ii2/IV		ii		2		IV			mm7	0	0	-1, 1, -2, 2		1	-1
42	41	164	164	0.5	7/8	7/8	4/4	2	1	Fr2/ii		G	I		Fr2/ii	Fr	V		2	b5	V/ii			Fr	0	0	2, 4, 8, -2		4	2
43	42	329/2	329/2	1.0	0	0	4/4	2	1	V43/ii		G	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
43	42	331/2	331/2	1.0	1/4	1/4	4/4	2	1	Fr6/V	V43(b5)/ii	G	I		Fr6/V	Fr	V		43	b5	V/V			Fr	0	0	-3, 1, 3, 7		3	-3
43	42	333/2	333/2	2.0	1/2	1/2	4/4	2	1	V7/V		G	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
44	43	337/2	337/2	1.0	0	0	4/4	2	1	V7}		G	I		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
44	43	339/2	339/2	3.0	1/4	1/4	4/4	2	1	V7(9)		G	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
45	44	345/2	345/2	3.0	0	0	4/4	2	1	I6{		G	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
45	44	351/2	351/2	1.0	3/4	3/4	4/4	2	1	I6(#5)		G	I		I6(#5)		I		6	#5				M	0	0	4, 8, 0		0	4
46	45	353/2	353/2	4.0	0	0	4/4	2	1	ii65		G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
47	46	361/2	361/2	3.0	0	0	4/4	2	1	vii%65/IV		G	I		vii%65/IV		vii	%	65		IV			%7	0	0	1, -2, 2, 4		4	1
47	46	367/2	367/2	0.5	3/4	3/4	4/4	2	1	bVI+		G	I		bVI+		bVI	+						+	0	0	-4, 0, 4		-4	-4
47	46	184	184	0.5	7/8	7/8	4/4	2	1	iv6		G	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
