mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.5	0	0	6/8	2	1	F.I[I{		F	I	I	I	I						{	M	0	0	0, 4, 1		0	0
1	1	3/2	1.5	3/8	3/8	6/8	2	1	IVM43	I(6+4)	F	I	I	IVM43	IV	M	43					MM7	0	0	0, 4, -1, 3		-1	0
2	2	3	1.5	0	0	6/8	2	1	IM7		F	I	I	IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
2	2	9/2	1.5	3/8	3/8	6/8	2	1	IVM43	I(6+4)	F	I	I	IVM43	IV	M	43					MM7	0	0	0, 4, -1, 3		-1	0
3	3	6	1.5	0	0	6/8	2	1	IM7		F	I	I	IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
3	3	15/2	1.0	3/8	3/8	6/8	2	1	I(4)	V7(4)	F	I	I	I(4)	I			4				M	0	0	0, -1, 1		0	0
3	3	17/2	0.5	5/8	5/8	6/8	2	1	V+7		F	I	I	V+7	V	+	7					+7	0	0	1, 5, 9, -1		1	1
4	4	9	3.0	0	0	6/8	2	1	I]|IAC}		F	I	I	I	I					IAC	}	M	0	0	0, 4, 1		0	0
5	5	12	1.5	0	0	6/8	2	1	i/iii[i/iii{		F	I	i/iii	i/iii	i				iii		{	m	0	0	4, 1, 5		4	4
5	5	27/2	1.5	3/8	3/8	6/8	2	1	iv43/iii	i(6+4)/iii	F	I	i/iii	iv43/iii	iv		43		iii			mm7	0	0	4, 1, 3, 0		3	4
6	6	15	1.5	0	0	6/8	2	1	i7/iii		F	I	i/iii	i7/iii	i		7		iii			mm7	0	0	4, 1, 5, 2		4	4
6	6	33/2	1.5	3/8	3/8	6/8	2	1	iv43/iii	i(6+4)/iii	F	I	i/iii	iv43/iii	iv		43		iii			mm7	0	0	4, 1, 3, 0		3	4
7	7	18	1.5	0	0	6/8	2	1	i7/iii		F	I	i/iii	i7/iii	i		7		iii			mm7	0	0	4, 1, 5, 2		4	4
7	7	39/2	1.0	3/8	3/8	6/8	2	1	i(4)/iii	V7(4)/iii	F	I	i/iii	i(4)/iii	i			4	iii			m	0	0	4, 3, 5		4	4
7	7	41/2	0.5	5/8	5/8	6/8	2	1	V7(6)/iii		F	I	i/iii	V7(6)/iii	V		7	6	iii			Mm7	0	0	5, 9, 1, 3		5	5
8	8	21	3.0	0	0	6/8	2	1	i/iii]|IAC}		F	I	i/iii	i/iii	i				iii	IAC	}	m	0	0	4, 1, 5		4	4
