mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	6/8	2	1	a.i6{	III{	a	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
2	2	3	3	1.0	0	0	6/8	2	1	V(6)		a	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
2	2	4	4	0.5	1/4	1/4	6/8	2	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
2	2	9/2	9/2	1.0	3/8	3/8	6/8	2	1	VI(#964)		a	i		VI(#964)		VI			#964				M	1	1	-4, 2, -1	5	-4	-4
2	2	11/2	11/2	0.5	5/8	5/8	6/8	2	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
3	3	6	6	1.0	0	0	6/8	2	1	V(6)/III		a	i		V(6)/III		V			6	III			M	1	1	-2, 2, 1		-2	-2
3	3	7	7	0.5	1/4	1/4	6/8	2	1	V7/III		a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
3	3	15/2	15/2	1.0	3/8	3/8	6/8	2	1	iv(64)	vi(64)/III	a	i		iv(64)		iv			64				m	1	1	-1, -2, 2		-1	-1
3	3	17/2	17/2	0.5	5/8	5/8	6/8	2	1	iv	vi/III	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
4	4	9	9	1.0	0	0	6/8	2	1	V(6)/iv		a	i		V(6)/iv		V			6	iv			M	1	1	0, 4, -4		0	0
4	4	10	10	0.5	1/4	1/4	6/8	2	1	V7/iv		a	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
4	4	21/2	21/2	1.0	3/8	3/8	6/8	2	1	V7(9)/VII	ii6(42)	a	i		V7(9)/VII		V		7	9	VII			Mm7	1	1	-1, 3, 0, -3	1	-1	-1
4	4	23/2	23/2	0.5	5/8	5/8	6/8	2	1	V(6)/VII	ii6	a	i		V(6)/VII		V			6	VII			M	1	1	-1, 3, 2		-1	-1
5	5	12	12	1.0	0	0	6/8	2	1	Ger7(b86)		a	i		Ger7(b86)	Ger	vii	o	7	b86b3	V			Ger	1	1	6, -4, 2, -3		6	6
5	5	13	13	0.5	1/4	1/4	6/8	2	1	Ger7		a	i		Ger7	Ger	vii	o	7	b3	V			Ger	1	1	6, -4, 0, -3		6	6
5	5	27/2	27/2	0.5	3/8	3/8	6/8	2	1	V(9)	#viio2	a	i		V(9)		V			9				M	1	1	1, 5, 2	-4	1	1
5	5	14	14	1.0	1/2	1/2	6/8	2	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
6	6	15	15	1.0	0	0	6/8	2	1	V2(6)		a	i		V2(6)		V		2	6				Mm7	1	1	-1, 1, 5, -3		1	-1
