mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	5.5	0	0	2/4	2	1	d.i[i{		d	i	i	i		i						{	m	1	1	0, -3, 1		0	0
3	3	11/2	11/2	1.0	3/8	3/8	2/4	2	1	i(+#7)		d	i	i	i(+#7)		i			+#7				m	1	1	0, -3, 1	5	0	0
4	4	13/2	13/2	1.0	1/8	1/8	2/4	2	1	i(+7)		d	i	i	i(+7)		i			+7				m	1	1	0, -3, 1	-2	0	0
4	4	15/2	15/2	1.0	3/8	3/8	2/4	2	1	i(+#6)		d	i	i	i(+#6)		i			+#6				m	1	1	0, -3, 1	3	0	0
5	5	17/2	17/2	1.0	1/8	1/8	2/4	2	1	i(+6)		d	i	i	i(+6)		i			+6				m	1	1	0, -3, 1	-4	0	0
5	5	19/2	19/2	0.5	3/8	3/8	2/4	2	1	i		d	i	i	i		i							m	1	1	0, -3, 1		0	0
6	6	10	10	2.0	0	0	2/4	2	1	V64(+4)/V		d	i	i	V64(+4)/V		V		64	+4	V			M	1	1	3, 2, 6	1	2	3
7	7	12	12	1.5	0	0	2/4	2	1	iv(+2)		d	i	i	iv(+2)		iv			+2				m	1	1	-1, -4, 0	1	-1	-1
7	7	27/2	27/2	1.0	3/8	3/8	2/4	2	1	iv(+#7+2)		d	i	i	iv(+#7+2)		iv			+#7+2				m	1	1	-1, -4, 0	4, 1	-1	-1
8	8	29/2	29/2	1.0	1/8	1/8	2/4	2	1	iv(+7+2)		d	i	i	iv(+7+2)		iv			+7+2				m	1	1	-1, -4, 0	-3, 1	-1	-1
8	8	31/2	31/2	1.0	3/8	3/8	2/4	2	1	iv(+6+2)		d	i	i	iv(+6+2)		iv			+6+2				m	1	1	-1, -4, 0	2, 1	-1	-1
9	9	33/2	33/2	1.0	1/8	1/8	2/4	2	1	iv(+b6+2)		d	i	i	iv(+b6+2)		iv			+b6+2				m	1	1	-1, -4, 0	-5, 1	-1	-1
9	9	35/2	35/2	0.5	3/8	3/8	2/4	2	1	iv(+2)		d	i	i	iv(+2)		iv			+2				m	1	1	-1, -4, 0	1	-1	-1
10	10	18	18	2.0	0	0	2/4	2	1	V]|HC}		d	i	i	V		V					HC	}	M	1	1	1, 5, 2		1	1
11	11	20	20	1.0	0	0	2/4	2	1	VIM7{		d	i		VIM7		VI	M	7				{	MM7	1	1	-4, 0, -3, 1		-4	-4
11	11	21	21	1.0	1/4	1/4	2/4	2	1	III(9)		d	i		III(9)		III			9				M	1	1	-3, 1, -2	-1	-3	-3
12	12	22	22	1.0	0	0	2/4	2	1	iv7		d	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
12	12	23	23	1.0	1/4	1/4	2/4	2	1	i(9)		d	i		i(9)		i			9				m	1	1	0, -3, 1	2	0	0
13	13	24	24	1.0	0	0	2/4	2	1	bIIM7		d	i		bIIM7		bII	M	7					MM7	1	1	-5, -1, -4, 0		-5	-5
13	13	25	25	1.0	1/4	1/4	2/4	2	1	VI(9)		d	i		VI(9)		VI			9				M	1	1	-4, 0, -3	-2	-4	-4
14	14	26	26	2.0	0	0	2/4	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
15	15	28	28	2.0	0	0	2/4	2	1	bIIM7		d	i		bIIM7		bII	M	7					MM7	1	1	-5, -1, -4, 0		-5	-5
16	16	30	30	2.0	0	0	2/4	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
17	17	32	32	2.0	0	0	2/4	2	1	bIIM7		d	i		bIIM7		bII	M	7					MM7	1	1	-5, -1, -4, 0		-5	-5
18	18	34	34	1.0	0	0	2/4	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
18	18	35	35	1.0	1/4	1/4	2/4	2	1	bIIM7		d	i		bIIM7		bII	M	7					MM7	1	1	-5, -1, -4, 0		-5	-5
19	19	36	36	1.0	0	0	2/4	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
19	19	37	37	1.0	1/4	1/4	2/4	2	1	bIIM7		d	i		bIIM7		bII	M	7					MM7	1	1	-5, -1, -4, 0		-5	-5
20	20	38	38	1.0	0	0	2/4	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
20	20	39	39	1.0	1/4	1/4	2/4	2	1	bIIM7		d	i		bIIM7		bII	M	7					MM7	1	1	-5, -1, -4, 0		-5	-5
21	21	40	40	1.0	0	0	2/4	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
21	21	41	41	1.0	1/4	1/4	2/4	2	1	bIIM7		d	i		bIIM7		bII	M	7					MM7	1	1	-5, -1, -4, 0		-5	-5
22	22	42	42	1.0	0	0	2/4	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
22	22	43	43	1.0	1/4	1/4	2/4	2	1	#viio2	V(2)	d	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
23	23	44	44	1.0	0	0	2/4	2	1	V(#0)		d	i		V(#0)		V			#0				M	1	1	1, 5, 2		1	1
23	23	45	45	1.0	1/4	1/4	2/4	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
24	24	46	46	1.0	0	0	2/4	2	1	#viio2	V(2)	d	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
24	24	47	47	1.0	1/4	1/4	2/4	2	1	#vii%2	V(#2)	d	i		#vii%2		#vii	%	2					%7	1	1	3, 5, 2, -1		5	3
