mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	8.0	0	0	4/4	2	1	Eb.I{		Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
3	3	8	0.75	0	0	4/4	2	1	ii43		Eb	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
3	3	35/4	0.25	3/16	3/16	4/4	2	1	I64		Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
3	3	9	0.5	1/4	1/4	4/4	2	1	IV		Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	19/2	0.5	3/8	3/8	4/4	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	10	1.0	1/2	1/2	4/4	2	1	ii7		Eb	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
3	3	11	1.0	3/4	3/4	4/4	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
4	4	12	4.0	0	0	4/4	2	1	I|IAC}		Eb	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
5	5	16	8.0	0	0	4/4	2	1	iii.i{		Eb	iii		i	i						{	m	0	1	0, -3, 1		0	0
7	7	24	0.75	0	0	4/4	2	1	ii%43		Eb	iii		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
7	7	99/4	0.25	3/16	3/16	4/4	2	1	i64		Eb	iii		i64	i		64					m	0	1	1, 0, -3		0	1
7	7	25	0.5	1/4	1/4	4/4	2	1	iv		Eb	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
7	7	51/2	0.5	3/8	3/8	4/4	2	1	i6		Eb	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
