mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.5	0	0	9/8	2	1	C.I{		C	I		I		I						{	M	0	0	0, 4, 1		0	0
1	1	3/2	3/2	1.5	3/8	3/8	9/8	2	1	IM7		C	I		IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
1	1	3	3	1.5	3/4	3/4	9/8	2	1	V2/IV		C	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
2	2	9/2	9/2	1.5	0	0	9/8	2	1	vi	I64(6)	C	I		vi		vi							m	0	0	3, 0, 4		3	3
2	2	6	6	1.5	3/8	3/8	9/8	2	1	I64(b6)		C	I		I64(b6)		I		64	b6				M	0	0	-4, 0, 4		0	-4
2	2	15/2	15/2	1.5	3/4	3/4	9/8	2	1	I64		C	I		I64		I		64					M	0	0	1, 0, 4		0	1
3	3	9	9	1.5	0	0	9/8	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
3	3	21/2	21/2	1.5	3/8	3/8	9/8	2	1	IM7		C	I		IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
3	3	12	12	1.5	3/4	3/4	9/8	2	1	V2/IV		C	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
4	4	27/2	27/2	1.5	0	0	9/8	2	1	vi		C	I		vi		vi							m	0	0	3, 0, 4		3	3
4	4	15	15	1.5	3/8	3/8	9/8	2	1	I64(b6)		C	I		I64(b6)		I		64	b6				M	0	0	-4, 0, 4		0	-4
4	4	33/2	33/2	1.5	3/4	3/4	9/8	2	1	I64		C	I		I64		I		64					M	0	0	1, 0, 4		0	1
5	5	18	18	4.5	0	0	9/8	2	1	vii%43/V		C	I		vii%43/V		vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
6	6	45/2	45/2	1.5	0	0	9/8	2	1	vii%7(#9)		C	I		vii%7(#9)		vii	%	7	#9				%7	0	0	5, 2, -1, 3	7	5	5
