mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	201/2	201/2	1.5	9/8	9/8	6/4	3	1	V+6		F#	V		V+6		V	+	6					+	0	0	5, 9, 1		1	5
18	18	102	102	4.0	0	0	6/4	3	1	I64		F#	V		I64		I		64					M	0	0	1, 0, 4		0	1
18	18	106	106	1.0	1	1	6/4	3	1	I		F#	V		I		I							M	0	0	0, 4, 1		0	0
18	18	107	107	1.0	5/4	5/4	6/4	3	1	I(b0)		F#	V		I(b0)		I			b0				M	0	0	0, 4, 1		0	0
19	19	108	108	4.0	0	0	6/4	3	1	V2/IV		F#	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
19	19	112	112	1.0	1	1	6/4	3	1	vi		F#	V		vi		vi							m	0	0	3, 0, 4		3	3
19	19	113	113	4.0	5/4	5/4	6/4	3	1	I64(b6)		F#	V		I64(b6)		I		64	b6				M	0	0	-4, 0, 4		0	-4
20	20	117	117	2.0	3/4	3/4	6/4	3	1	I64		F#	V		I64		I		64					M	0	0	1, 0, 4		0	1
20	20	119	119	1.0	5/4	5/4	6/4	3	1	I64(b6)		F#	V		I64(b6)		I		64	b6				M	0	0	-4, 0, 4		0	-4
21	21	120	120	3.0	0	0	6/4	3	1	ii64		F#	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
21	21	123	123	1.0	3/4	3/4	6/4	3	1	ii2		F#	V		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
21	21	124	124	1.0	1	1	6/4	3	1	ii64(6)	viio6	F#	V		ii64(6)		ii		64	6				m	0	0	5, 2, -1		2	5
21	21	125	125	1.0	5/4	5/4	6/4	3	1	ii64		F#	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
22	22	126	126	6.0	0	0	6/4	3	1	I}		F#	V		I		I						}	M	0	0	0, 4, 1		0	0
23	23	132	132	6.0	0	0	6/4	3	1	I.V7{		F#	I		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
24	24	138	138	3.0	0	0	6/4	3	1	viio2	V7(b2)	F#	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
24	24	141	141	3.0	3/4	3/4	6/4	3	1	V7		F#	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	144	144	5.0	0	0	6/4	3	1	iio64	V7(4b2)	F#	I		iio64		ii	o	64					o	0	0	-4, 2, -1		2	-4
25	25	149	149	1.0	5/4	5/4	6/4	3	1	V65(b3)		F#	I		V65(b3)		V		65	b3				Mm7	0	0	-2, 2, -1, 1		1	-2
26	26	150	150	6.0	0	0	6/4	3	1	V7		F#	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	156	156	6.0	0	0	6/4	3	1	viio7		F#	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
28	28	162	162	3.0	0	0	6/4	3	1	ii%2	viio7(2)	F#	I		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
28	28	165	165	3.0	3/4	3/4	6/4	3	1	viio7		F#	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
29	29	168	168	6.0	0	0	6/4	3	1	iv64	viio7(b42)	F#	I		iv64		iv		64					m	0	0	0, -1, -4		-1	0
30	30	174	174	6.0	0	0	6/4	3	1	viio7		F#	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
31	31	180	180	3.0	0	0	6/4	3	1	iv64	viio7(b42)	F#	I		iv64		iv		64					m	0	0	0, -1, -4		-1	0
31	31	183	183	3.0	3/4	3/4	6/4	3	1	viio7		F#	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
32	32	186	186	3.0	0	0	6/4	3	1	iv64	viio7(b42)	F#	I		iv64		iv		64					m	0	0	0, -1, -4		-1	0
32	32	189	189	3.0	3/4	3/4	6/4	3	1	viio7		F#	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
33	33	192	192	3.0	0	0	6/4	3	1	viio65(b4)		F#	I		viio65(b4)		vii	o	65	b4				o7	0	0	-3, -1, -4, 5		5	-3
33	33	195	195	3.0	3/4	3/4	6/4	3	1	viio65		F#	I		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
34	34	198	198	3.0	0	0	6/4	3	1	viio65(b4)		F#	I		viio65(b4)		vii	o	65	b4				o7	0	0	-3, -1, -4, 5		5	-3
34	34	201	201	3.0	3/4	3/4	6/4	3	1	viio65		F#	I		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
35	35	204	204	1.0	0	0	6/4	3	1	V(b3)		F#	I		V(b3)		V			b3				M	0	0	1, -2, 2		1	1
35	35	205	205	1.0	1/4	1/4	6/4	3	1	V		F#	I		V		V							M	0	0	1, 5, 2		1	1
35	35	206	206	2.0	1/2	1/2	6/4	3	1	viio43		F#	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
35	35	208	208	2.0	1	1	6/4	3	1	V(b3)		F#	I		V(b3)		V			b3				M	0	0	1, -2, 2		1	1
36	36	210	210	2.0	0	0	6/4	3	1	viio43		F#	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
36	36	212	212	2.0	1/2	1/2	6/4	3	1	V(b3)		F#	I		V(b3)		V			b3				M	0	0	1, -2, 2		1	1
36	36	214	214	2.0	1	1	6/4	3	1	viio43		F#	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
37	37	216	216	12.0	0	0	6/4	3	1	V		F#	I		V		V							M	0	0	1, 5, 2		1	1
39	39	228	228	12.0	0	0	6/4	3	1	iv		F#	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
41	41	240	240	12.0	0	0	6/4	3	1	bVI64		F#	I		bVI64		bVI		64					M	0	0	-3, -4, 0		-4	-3
43	43	252	252	6.0	0	0	6/4	3	1	ii%7		F#	I		ii%7		ii	%	7					%7	0	0	2, -1, -4, 0		2	2
44	44	258	258	5.0	0	0	6/4	3	1	Fr6(#3)/IV		F#	I		Fr6(#3)/IV	Fr	V		43	b5#3	V/IV			Fr	0	0	-5, -1, 1, 12		1	-5
44	44	263	263	1.0	5/4	5/4	6/4	3	1	Fr6/IV}		F#	I		Fr6/IV	Fr	V		43	b5	V/IV		}	Fr	0	0	-5, -1, 1, 5		1	-5
45	45	264	264	5.0	0	0	6/4	3	1	I[I{		F#	I	I	I		I						{	M	0	0	0, 4, 1		0	0
45	45	269	269	4.0	5/4	5/4	6/4	3	1	I(6)		F#	I	I	I(6)		I			6				M	0	0	0, 4, 3		0	0
46	46	273	273	3.0	3/4	3/4	6/4	3	1	I		F#	I	I	I		I							M	0	0	0, 4, 1		0	0
47	47	276	276	3.0	0	0	6/4	3	1	IV64	I(64)	F#	I	I	IV64		IV		64					M	0	0	0, -1, 3		-1	0
47	47	279	279	3.0	3/4	3/4	6/4	3	1	ii	I(964)	F#	I	I	ii		ii							m	0	0	2, -1, 3		2	2
48	48	282	282	9.0	0	0	6/4	3	1	I]		F#	I	I	I		I							M	0	0	0, 4, 1		0	0
49	49	291	291	1.0	3/4	3/4	6/4	3	1	IM2		F#	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
49	49	292	292	1.0	1	1	6/4	3	1	vi	I64(6)	F#	I		vi		vi							m	0	0	3, 0, 4		3	3
49	49	293	293	1.0	5/4	5/4	6/4	3	1	I64		F#	I		I64		I		64					M	0	0	1, 0, 4		0	1
50	50	294	294	2.0	0	0	6/4	3	1	I(6)		F#	I		I(6)		I			6				M	0	0	0, 4, 3		0	0
50	50	296	296	4.0	1/2	1/2	6/4	3	1	I		F#	I		I		I							M	0	0	0, 4, 1		0	0
51	51	300	300	3.0	0	0	6/4	3	1	IV64		F#	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
51	51	303	303	1.0	3/4	3/4	6/4	3	1	IVM2		F#	I		IVM2		IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
51	51	304	304	1.0	1	1	6/4	3	1	ii	IV64(6)	F#	I		ii		ii							m	0	0	2, -1, 3		2	2
51	51	305	305	1.0	5/4	5/4	6/4	3	1	IV64		F#	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
52	52	306	306	6.0	0	0	6/4	3	1	I[I		F#	I	I	I		I							M	0	0	0, 4, 1		0	0
53	53	312	312	6.0	0	0	6/4	3	1	V6/vi		F#	I	I	V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
54	54	318	318	6.0	0	0	6/4	3	1	vi6		F#	I	I	vi6		vi		6					m	0	0	0, 4, 3		3	0
55	55	324	324	4.0	0	0	6/4	3	1	V6/vi		F#	I	I	V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
55	55	328	328	1.0	1	1	6/4	3	1	viio2/vi	V6(2)/vi	F#	I	I	viio2/vi		vii	o	2		vi			o7	0	0	-8, 1, -2, -5		1	-8
55	55	329	329	1.0	5/4	5/4	6/4	3	1	V6(+b3)/vi		F#	I	I	V6(+b3)/vi		V		6	+b3	vi			M	0	0	8, 5, 4	1	4	8
56	56	330	330	6.0	0	0	6/4	3	1	vi6]		F#	I	I	vi6		vi		6					m	0	0	0, 4, 3		3	0
57	57	336	336	5.0	0	0	6/4	3	1	vii%7/V		F#	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
57	57	341	341	1.0	5/4	5/4	6/4	3	1	vii%7(b3)/V	Ger7(#7)	F#	I		vii%7(b3)/V		vii	%	7	b3	V			%7	0	0	6, -4, 0, 4		6	6
58	58	342	342	3.0	0	0	6/4	3	1	V(b964)		F#	I		V(b964)		V			b964				M	0	0	1, 0, 4	-4	1	1
58	58	345	345	3.0	3/4	3/4	6/4	3	1	V(64)		F#	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
59	59	348	348	6.0	0	0	6/4	3	1	V+		F#	I		V+		V	+						+	0	0	1, 5, 9		1	1
60	60	354	354	5.0	0	0	6/4	3	1	I		F#	I		I		I							M	0	0	0, 4, 1		0	0
60	60	359	359	1.0	5/4	5/4	6/4	3	1	IM2		F#	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
61	61	360	360	4.0	0	0	6/4	3	1	vii%7(b4)/V		F#	I		vii%7(b4)/V		vii	%	7	b4	V			%7	0	0	6, -2, 0, 4		6	6
61	61	364	364	1.0	1	1	6/4	3	1	vii%7/V		F#	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
61	61	365	365	1.0	5/4	5/4	6/4	3	1	vii%7(b3)/V	Ger7(#7)	F#	I		vii%7(b3)/V		vii	%	7	b3	V			%7	0	0	6, -4, 0, 4		6	6
62	62	366	366	3.0	0	0	6/4	3	1	V(b964)		F#	I		V(b964)		V			b964				M	0	0	1, 0, 4	-4	1	1
62	62	369	369	2.0	3/4	3/4	6/4	3	1	V(64)		F#	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
62	62	371	371	1.0	5/4	5/4	6/4	3	1	V(#864)		F#	I		V(#864)		V			#864				M	0	0	1, 0, 4		1	1
63	63	372	372	3.0	0	0	6/4	3	1	V7(9)		F#	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
63	63	375	375	1.0	3/4	3/4	6/4	3	1	V7(4)		F#	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
63	63	376	376	1.0	1	1	6/4	3	1	V7		F#	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	63	377	377	1.0	5/4	5/4	6/4	3	1	V7(9)		F#	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
64	64	378	378	6.0	0	0	6/4	3	1	iv		F#	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
65	65	384	384	6.0	0	0	6/4	3	1	bII		F#	I		bII		bII							M	0	0	-5, -1, -4		-5	-5
66	66	390	390	6.0	0	0	6/4	3	1	bVII		F#	I		bVII		bVII							M	0	0	-2, 2, -1		-2	-2
67	67	396	396	6.0	0	0	6/4	3	1	bVI		F#	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
68	68	402	402	18.0	0	0	6/4	3	1	I		F#	I		I		I							M	0	0	0, 4, 1		0	0
71	71	420	420	3.0	0	0	6/4	3	1	IV7		F#	I		IV7		IV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1
71	71	423	423	3.0	3/4	3/4	6/4	3	1	iv7		F#	I		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1	-1
72	72	426	426	6.0	0	0	6/4	3	1	I|PC}		F#	I		I		I					PC	}	M	0	0	0, 4, 1		0	0
