mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	3/4	2	1	G.I{		G	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1	1	1.0	1/4	1/4	3/4	2	1	vi	ii/V	G	I		vi	vi							m	0	0	3, 0, 4		3	3
1	1	2	2	1.0	1/2	1/2	3/4	2	1	V7(9)/V		G	I		V7(9)/V	V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
2	2	3	3	1.0	0	0	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
2	2	4	4	1.0	1/4	1/4	3/4	2	1	V64		G	I		V64	V		64					M	0	0	2, 1, 5		1	2
2	2	5	5	1.0	1/2	1/2	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
3	3	6	6	1.0	0	0	3/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
3	3	7	7	1.0	1/4	1/4	3/4	2	1	vi	ii/V	G	I		vi	vi							m	0	0	3, 0, 4		3	3
3	3	8	8	1.0	1/2	1/2	3/4	2	1	V7(9)/V		G	I		V7(9)/V	V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
4	4	9	9	1.0	0	0	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
4	4	10	10	1.0	1/4	1/4	3/4	2	1	V64		G	I		V64	V		64					M	0	0	2, 1, 5		1	2
4	4	11	11	1.0	1/2	1/2	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
5	5	12	12	1.0	0	0	3/4	2	1	vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
5	5	13	13	1.0	1/4	1/4	3/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	5	14	14	1.0	1/2	1/2	3/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	15	15	1.0	0	0	3/4	2	1	vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
6	6	16	16	1.0	1/4	1/4	3/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	17	17	1.0	1/2	1/2	3/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	18	18	1.0	0	0	3/4	2	1	vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
7	7	19	19	1.0	1/4	1/4	3/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	7	20	20	1.0	1/2	1/2	3/4	2	1	V43		G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	8	21	21	1.0	0	0	3/4	2	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
8	8	22	22	1.0	1/4	1/4	3/4	2	1	I64		G	I		I64	I		64					M	0	0	1, 0, 4		0	1
8	8	23	23	2.0	1/2	1/2	3/4	2	1	I|PAC		G	I		I	I					PAC		M	0	0	0, 4, 1		0	0
9	9	24	24	0.0	0	0	3/4	2	1	{		G	I									{		0	0				
9	9	25	25	1.0	1/4	1/4	3/4	2	1	vi	ii/V	G	I		vi	vi							m	0	0	3, 0, 4		3	3
9	9	26	26	1.0	1/2	1/2	3/4	2	1	V7(9)/V		G	I		V7(9)/V	V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
10	10	27	27	1.0	0	0	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
10	10	28	28	1.0	1/4	1/4	3/4	2	1	V64		G	I		V64	V		64					M	0	0	2, 1, 5		1	2
10	10	29	29	1.0	1/2	1/2	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
11	11	30	30	1.0	0	0	3/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
11	11	31	31	1.0	1/4	1/4	3/4	2	1	vi	ii/V	G	I		vi	vi							m	0	0	3, 0, 4		3	3
11	11	32	32	1.0	1/2	1/2	3/4	2	1	V7(9)/V		G	I		V7(9)/V	V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
12	12	33	33	1.0	0	0	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
12	12	34	34	1.0	1/4	1/4	3/4	2	1	V64		G	I		V64	V		64					M	0	0	2, 1, 5		1	2
12	12	35	35	1.0	1/2	1/2	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
13	13	36	36	1.0	0	0	3/4	2	1	vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
13	13	37	37	1.0	1/4	1/4	3/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	13	38	38	1.0	1/2	1/2	3/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	39	39	1.0	0	0	3/4	2	1	vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
14	14	40	40	1.0	1/4	1/4	3/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
14	14	41	41	1.0	1/2	1/2	3/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
15	15	42	42	1.0	0	0	3/4	2	1	vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
15	15	43	43	1.0	1/4	1/4	3/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	44	44	1.0	1/2	1/2	3/4	2	1	V43		G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
