mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
47	46	7/8	7/8	4/4	2	1		iv6		G	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
48	47	0	0	4/4	2	1		V43(9)/V		G	I		V43(9)/V		V		43	9	V			Mm7	0	0	3, 0, 2, 6	4	2	3
49	48	0	0	4/4	2	1		V(964)		G	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1
49	48	1/2	1/2	4/4	2	1		V7(94)		G	I		V7(94)		V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
49	48	3/4	3/4	4/4	2	1		V7		G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	49	0	0	4/4	2	1		I(9)}		G	I		I(9)		I			9			}	M	0	0	0, 4, 1	2	0	0
50	49	1/4	1/4	4/4	2	1		I|PAC		G	I		I		I					PAC		M	0	0	0, 4, 1		0	0
51	50	0	0	4/4	2	1		i/iii{		G	I		i/iii		i				iii		{	m	0	0	4, 1, 5		4	4
52	51	0	0	4/4	2	1		i6/iii		G	I		i6/iii		i		6		iii			m	0	0	1, 5, 4		4	1
53	52	0	0	4/4	2	1		v/iii		G	I		v/iii		v				iii			m	0	0	5, 2, 6		5	5
54	53	0	0	4/4	2	1		iv/iv/iii		G	I		iv/iv/iii		iv				iv/iii			m	0	0	2, -1, 3		2	2
55	54	0	0	4/4	2	1		iv/iii		G	I		iv/iii		iv				iii			m	0	0	3, 0, 4		3	3
56	55	1/4	1/4	4/4	2	1		vi/iii		G	I		vi/iii		vi				iii			m	0	0	0, -3, 1		0	0
57	56	0	0	4/4	2	1		V7(96)/iii		G	I		V7(96)/iii		V		7	96	iii			Mm7	0	0	5, 9, 1, 3	0	5	5
58	57	1/4	1/4	4/4	2	1		vi/iii		G	I		vi/iii		vi				iii			m	0	0	0, -3, 1		0	0
59	58	0	0	4/4	2	1		V7(96)/iii		G	I		V7(96)/iii		V		7	96	iii			Mm7	0	0	5, 9, 1, 3	0	5	5
60	59	1/4	1/4	4/4	2	1		vi/vi		G	I		vi/vi		vi				vi			m	0	0	-1, -4, 0		-1	-1
61	60	0	0	4/4	2	1		V7(96)/vi		G	I		V7(96)/vi		V		7	96	vi			Mm7	0	0	4, 8, 0, 2	-1	4	4
62	61	1/4	1/4	4/4	2	1		vi/vi		G	I		vi/vi		vi				vi			m	0	0	-1, -4, 0		-1	-1
63	62	0	0	4/4	2	1		V7(96)/vi}		G	I		V7(96)/vi		V		7	96	vi		}	Mm7	0	0	4, 8, 0, 2	-1	4	4
70	69	1/4	1/4	4/4	2	1		iv{		G	I		iv		iv						{	m	0	0	-1, -4, 0		-1	-1
72	71	1/4	1/4	4/4	2	1		iio6(b2)	iv7	G	I		iio6(b2)		ii	o	6	b2				o	0	0	-1, -4, -3		2	-1
73	72	3/4	3/4	4/4	2	1		iio6		G	I		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
74	73	1/4	1/4	4/4	2	1		iio6(4b2)	iv7(9)	G	I		iio6(4b2)		ii	o	6	4b2				o	0	0	1, -4, -3		2	1
75	74	3/4	3/4	4/4	2	1		iio6		G	I		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
76	75	1/4	1/4	4/4	2	1		iv%7	ii%7/bIII	G	I		iv%7		iv	%	7					%7	0	0	-1, -4, -7, -3		-1	-1
77	76	0	0	3/4	2	1		V/bIII		G	I		V/bIII		V				bIII			M	0	0	-2, 2, -1		-2	-2
77	76	1/2	1/2	3/4	2	1		ii%7}	vii%7/bIII}	G	I		ii%7		ii	%	7				}	%7	0	0	2, -1, -4, 0		2	2
79	78	5/8	5/8	4/4	2	1		V(4){		G	I		V(4)		V			4			{	M	0	0	1, 0, 2		1	1
80	79	1/2	1/2	4/4	2	1		V7		G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	80	0	0	4/4	2	1		vii%65/IV	ii%65/ii	G	I		vii%65/IV		vii	%	65		IV			%7	0	0	1, -2, 2, 4		4	1
81	80	3/4	3/4	4/4	2	1		ii2/IV	iv2/ii	G	I		ii2/IV		ii		2		IV			mm7	0	0	-1, 1, -2, 2		1	-1
81	80	7/8	7/8	4/4	2	1		Fr2/ii		G	I		Fr2/ii	Fr	V		2	b5	V/ii			Fr	0	0	2, 4, 8, -2		4	2
82	81	0	0	4/4	2	1		V43/ii		G	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
82	81	1/4	1/4	4/4	2	1		Fr6/V	V43(b5)/ii	G	I		Fr6/V	Fr	V		7	b5	V/V			Fr	0	0	3, 7, -3, 1		3	3
82	81	1/2	1/2	4/4	2	1		V7/V		G	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
83	82	0	0	4/4	2	1		V7}		G	I		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
83	82	1/4	1/4	4/4	2	1		V7(9)		G	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
84	83	0	0	4/4	2	1		I6{		G	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
84	83	3/4	3/4	4/4	2	1		I6(#5)		G	I		I6(#5)		I		6	#5				M	0	0	4, 8, 0		0	4
85	84	0	0	4/4	2	1		ii65		G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
86	85	0	0	4/4	2	1		vii%65/IV		G	I		vii%65/IV		vii	%	65		IV			%7	0	0	1, -2, 2, 4		4	1
86	85	3/4	3/4	4/4	2	1		bVI+		G	I		bVI+		bVI	+						+	0	0	-4, 0, 4		-4	-4
86	85	7/8	7/8	4/4	2	1		iv6		G	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
87	86	0	0	4/4	2	1		V43(9)/V		G	I		V43(9)/V		V		43	9	V			Mm7	0	0	3, 0, 2, 6	4	2	3
88	87	0	0	4/4	2	1		V(964)		G	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1
88	87	1/2	1/2	4/4	2	1		V7(94)		G	I		V7(94)		V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
88	87	3/4	3/4	4/4	2	1		V7		G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	88	0	0	4/4	2	1		I(9)}		G	I		I(9)		I			9			}	M	0	0	0, 4, 1	2	0	0
89	88	1/4	1/4	4/4	2	1		I|PAC		G	I		I		I					PAC		M	0	0	0, 4, 1		0	0
89	88	5/8	5/8	4/4	2	1		{		G	I										{		0	0				
90	89	0	0	4/4	2	1		I64(4)		G	I		I64(4)		I		64	4				M	0	0	1, 0, -1		0	1
90	89	1/4	1/4	4/4	2	1		I64		G	I		I64		I		64					M	0	0	1, 0, 4		0	1
91	90	0	0	4/4	2	1		I6(6)		G	I		I6(6)		I		6	6				M	0	0	4, 3, 0		0	4
91	90	1/4	1/4	4/4	2	1		I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
91	90	3/4	3/4	4/4	2	1		V43(9)		G	I		V43(9)		V		43	9				Mm7	0	0	2, -1, 1, 5	3	1	2
91	90	7/8	7/8	4/4	2	1		V43		G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
92	91	0	0	4/4	2	1		I(9)}		G	I		I(9)		I			9			}	M	0	0	0, 4, 1	2	0	0
93	92	0	0	4/4	2	1		I|IAC		G	I		I		I					IAC		M	0	0	0, 4, 1		0	0
