mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/4	1	1	.e.i{	e	i		i	i						{	m	1	1	0, -3, 1		0	0
3	3	0	0	3/4	1	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
4	4	0	0	3/4	1	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
7	7	0	0	3/4	1	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
8	8	0	0	3/4	1	1	i}	e	i		i	i						}	m	1	1	0, -3, 1		0	0
9	9	0	0	3/4	1	1	{	e	i									{		1	1				
11	11	0	0	3/4	1	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
12	12	0	0	3/4	1	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
15	15	0	0	3/4	1	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
16	16	0	0	3/4	1	1	i}	e	i		i	i						}	m	1	1	0, -3, 1		0	0
17	17	0	0	3/4	1	1	vo{	e	i		vo	v	o					{	o	1	1	1, -2, -5		1	1
21	21	0	0	3/4	1	1	vo7	e	i		vo7	v	o	7					o7	1	1	1, -2, -5, -8		1	1
23	23	0	0	3/4	1	1	.bii	e	i		bii	bii							m	1	1	-5, -8, -4		-5	-5
25	25	0	0	3/4	1	1	viio	e	i		viio	vii	o						o	1	1	-2, -5, -8		-2	-2
29	29	0	0	3/4	1	1	viio7	e	i		viio7	vii	o	7					o7	1	1	-2, -5, -8, -11		-2	-2
31	31	0	0	3/4	1	1	.biv	e	i		biv	biv							m	1	1	-8, -11, -7		-8	-8
34	34	0	0	3/4	1	1	#viio7	e	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
38	38	0	0	3/4	1	1	viio7/V	e	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
42	42	0	0	3/4	1	1	V(64)	e	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
44	44	0	0	3/4	1	1	V7}	e	i		V7	V		7				}	Mm7	1	1	1, 5, 2, -1		1	1
46	46	0	0	3/4	1	1	i[i{	e	i	i	i	i						{	m	1	1	0, -3, 1		0	0
50	50	0	0	3/4	1	1	V	e	i	i	V	V							M	1	1	1, 5, 2		1	1
51	51	0	0	3/4	1	1	i	e	i	i	i	i							m	1	1	0, -3, 1		0	0
54	54	0	0	3/4	1	1	V	e	i	i	V	V							M	1	1	1, 5, 2		1	1
55	55	0	0	3/4	1	1	i]	e	i	i	i	i							m	1	1	0, -3, 1		0	0
69	69	0	0	3/4	1	1	i64	e	i		i64	i		64					m	1	1	1, 0, -3		0	1
70	70	0	0	3/4	1	1	i}	e	i		i	i						}	m	1	1	0, -3, 1		0	0
71	71	0	0	3/4	1	1	I.I{	e	I		I	I						{	M	1	0	0, 4, 1		0	0
72	72	0	0	3/4	1	1	IM2	e	I		IM2	I	M	2					MM7	1	0	5, 0, 4, 1		0	5
73	73	0	0	3/4	1	1	vi7	e	I		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
74	74	0	0	3/4	1	1	vi2	e	I		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
75	75	0	0	3/4	1	1	vii%43	e	I		vii%43	vii	%	43					%7	1	0	-1, 3, 5, 2		5	-1
76	76	0	0	3/4	1	1	I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
77	77	0	0	3/4	1	1	V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
78	78	0	0	3/4	1	1	V7/IV	e	I		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
79	79	0	0	3/4	1	1	IV	e	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
80	80	0	0	3/4	1	1	I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
81	81	0	0	3/4	1	1	V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
82	82	0	0	3/4	1	1	I	e	I		I	I							M	1	0	0, 4, 1		0	0
83	83	0	0	3/4	1	1	V43/V	e	I		V43/V	V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
84	84	0	0	3/4	1	1	V7	e	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
85	85	0	0	3/4	1	1	I}	e	I		I	I						}	M	1	0	0, 4, 1		0	0
87	87	0	0	3/4	1	1	I[V2/V{	e	I	I	V2/V	V		2		V		{	Mm7	1	0	0, 2, 6, 3		2	0
88	88	0	0	3/4	1	1	V64	e	I	I	V64	V		64					M	1	0	2, 1, 5		1	2
89	89	0	0	3/4	1	1	V2/V	e	I	I	V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
90	90	0	0	3/4	1	1	V64(+6)	e	I	I	V64(+6)	V		64	+6				M	1	0	2, 1, 5	4	1	2
91	91	0	0	3/4	1	1	V2/V	e	I	I	V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
92	92	0	0	3/4	1	1	V64	e	I	I	V64	V		64					M	1	0	2, 1, 5		1	2
93	93	0	0	3/4	1	1	V2/V	e	I	I	V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
94	94	0	0	3/4	1	1	V64(+6)	e	I	I	V64(+6)	V		64	+6				M	1	0	2, 1, 5	4	1	2
94	94	1/2	1/2	3/4	1	1	V2/V]}	e	I	I	V2/V	V		2		V		}	Mm7	1	0	0, 2, 6, 3		2	0
95	95	0	0	3/4	1	1	IV[V2{	e	I	IV	V2	V		2				{	Mm7	1	0	-1, 1, 5, 2		1	-1
96	96	0	0	3/4	1	1	I64	e	I	IV	I64	I		64					M	1	0	1, 0, 4		0	1
97	97	0	0	3/4	1	1	V2	e	I	IV	V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
98	98	0	0	3/4	1	1	I64(+6)	e	I	IV	I64(+6)	I		64	+6				M	1	0	1, 0, 4	3	0	1
99	99	0	0	3/4	1	1	V2	e	I	IV	V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
100	100	0	0	3/4	1	1	I64	e	I	IV	I64	I		64					M	1	0	1, 0, 4		0	1
101	101	0	0	3/4	1	1	V2	e	I	IV	V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
102	102	0	0	3/4	1	1	I64(+6)	e	I	IV	I64(+6)	I		64	+6				M	1	0	1, 0, 4	3	0	1
102	102	1/2	1/2	3/4	1	1	V2]}	e	I	IV	V2	V		2				}	Mm7	1	0	-1, 1, 5, 2		1	-1
103	103	0	0	3/4	1	1	.bIII{	e	I		bIII	bIII						{	M	1	0	-3, 1, -2		-3	-3
104	104	0	0	3/4	1	1	.bIIIM2	e	I		bIIIM2	bIII	M	2					MM7	1	0	2, -3, 1, -2		-3	2
105	105	0	0	3/4	1	1	i	e	I		i	i							m	1	0	0, -3, 1		0	0
106	106	0	0	3/4	1	1	.bIIIM2	e	I		bIIIM2	bIII	M	2					MM7	1	0	2, -3, 1, -2		-3	2
107	107	0	0	3/4	1	1	i6	e	I		i6	i		6					m	1	0	-3, 1, 0		0	-3
108	108	0	0	3/4	1	1	IV	e	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
108	108	1/2	1/2	3/4	1	2	V7/bVII	e	I		V7/bVII	V		7		bVII			Mm7	1	0	-1, 3, 0, -3		-1	-1
109	109	0	0	3/4	1	1	V}	e	I		V	V						}	M	1	0	1, 5, 2		1	1
111	111	0	0	3/4	1	1	.bIII{	e	I		bIII	bIII						{	M	1	0	-3, 1, -2		-3	-3
112	112	0	0	3/4	1	1	.bIIIM2	e	I		bIIIM2	bIII	M	2					MM7	1	0	2, -3, 1, -2		-3	2
113	113	0	0	3/4	1	1	i	e	I		i	i							m	1	0	0, -3, 1		0	0
114	114	0	0	3/4	1	1	.bIIIM2	e	I		bIIIM2	bIII	M	2					MM7	1	0	2, -3, 1, -2		-3	2
115	115	0	0	3/4	1	1	i6	e	I		i6	i		6					m	1	0	-3, 1, 0		0	-3
116	116	0	0	3/4	1	1	IV	e	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
116	116	1/2	1/2	3/4	1	2	V7/bVII	e	I		V7/bVII	V		7		bVII			Mm7	1	0	-1, 3, 0, -3		-1	-1
117	117	0	0	3/4	1	1	V}	e	I		V	V						}	M	1	0	1, 5, 2		1	1
119	119	0	0	3/4	1	1	I{	e	I		I	I						{	M	1	0	0, 4, 1		0	0
120	120	0	0	3/4	1	1	IM2	e	I		IM2	I	M	2					MM7	1	0	5, 0, 4, 1		0	5
121	121	0	0	3/4	1	1	vi7	e	I		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
122	122	0	0	3/4	1	1	vi2	e	I		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
123	123	0	0	3/4	1	1	vii%43	e	I		vii%43	vii	%	43					%7	1	0	-1, 3, 5, 2		5	-1
124	124	0	0	3/4	1	1	I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
125	125	0	0	3/4	1	1	V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
126	126	0	0	3/4	1	1	V7/IV	e	I		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
127	127	0	0	3/4	1	1	IV	e	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
