mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
35	35	0	0	6/4	3	1		V(b3)	F#	I		V(b3)	V			b3				M	0	0	1, -2, 2		1	1
35	35	1/2	1/2	6/4	3	1		viio43	F#	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
35	35	1	1	6/4	3	1		V(b3)	F#	I		V(b3)	V			b3				M	0	0	1, -2, 2		1	1
36	36	0	0	6/4	3	1		viio43	F#	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
36	36	1/2	1/2	6/4	3	1		V(b3)	F#	I		V(b3)	V			b3				M	0	0	1, -2, 2		1	1
36	36	1	1	6/4	3	1		viio43	F#	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
37	37	0	0	6/4	3	1		V	F#	I		V	V							M	0	0	1, 5, 2		1	1
39	39	0	0	6/4	3	1		iv	F#	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
41	41	0	0	6/4	3	1		bVI64	F#	I		bVI64	bVI		64					M	0	0	-3, -4, 0		-4	-3
43	43	0	0	6/4	3	1		ii%7	F#	I		ii%7	ii	%	7					%7	0	0	2, -1, -4, 0		2	2
44	44	0	0	6/4	3	1		V43(+#7b5)	F#	I		V43(+#7b5)	V		43	+#7b5				Mm7	0	0	-5, -1, 1, 5	6	1	-5
44	44	5/4	5/4	6/4	3	1		V43(b5)}	F#	I		V43(b5)	V		43	b5			}	Mm7	0	0	-5, -1, 1, 5		1	-5
45	45	0	0	6/4	3	1		I[I{	F#	I	I	I	I						{	M	0	0	0, 4, 1		0	0
45	45	5/4	5/4	6/4	3	1		I(6)	F#	I	I	I(6)	I			6				M	0	0	0, 4, 3		0	0
46	46	3/4	3/4	6/4	3	1		I	F#	I	I	I	I							M	0	0	0, 4, 1		0	0
47	47	0	0	6/4	3	1		IV64	F#	I	I	IV64	IV		64					M	0	0	0, -1, 3		-1	0
47	47	3/4	3/4	6/4	3	1		ii	F#	I	I	ii	ii							m	0	0	2, -1, 3		2	2
48	48	0	0	6/4	3	1		I]	F#	I	I	I	I							M	0	0	0, 4, 1		0	0
49	49	3/4	3/4	6/4	3	1		IM2	F#	I		IM2	I	M	2					MM7	0	0	5, 0, 4, 1		0	5
49	49	1	1	6/4	3	1		vi	F#	I		vi	vi							m	0	0	3, 0, 4		3	3
49	49	5/4	5/4	6/4	3	1		I64	F#	I		I64	I		64					M	0	0	1, 0, 4		0	1
50	50	0	0	6/4	3	1		I(6)	F#	I		I(6)	I			6				M	0	0	0, 4, 3		0	0
50	50	1/2	1/2	6/4	3	1		I	F#	I		I	I							M	0	0	0, 4, 1		0	0
51	51	0	0	6/4	3	1		IV64	F#	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
51	51	3/4	3/4	6/4	3	1		IVM2	F#	I		IVM2	IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
51	51	1	1	6/4	3	1		ii	F#	I		ii	ii							m	0	0	2, -1, 3		2	2
51	51	5/4	5/4	6/4	3	1		IV64	F#	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
52	52	0	0	6/4	3	1		I	F#	I		I	I							M	0	0	0, 4, 1		0	0
53	53	0	0	6/4	3	1		vi6(#72)	F#	I		vi6(#72)	vi		6	#72				m	0	0	0, 4, 5, 8		3	0
54	54	0	0	6/4	3	1		vi6	F#	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
55	55	0	0	6/4	3	1		vi6(#72)	F#	I		vi6(#72)	vi		6	#72				m	0	0	0, 4, 5, 8		3	0
55	55	5/4	5/4	6/4	3	1		V	F#	I		V	V							M	0	0	1, 5, 2		1	1
56	56	0	0	6/4	3	1		vi6	F#	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
57	57	0	0	6/4	3	1		vii%7/V	F#	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
57	57	5/4	5/4	6/4	3	1		bVI+	F#	I		bVI+	bVI	+						+	0	0	-4, 0, 4		-4	-4
58	58	0	0	6/4	3	1		V(b964)	F#	I		V(b964)	V			b964				M	0	0	1, 0, 4	-4	1	1
58	58	3/4	3/4	6/4	3	1		V(64)	F#	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
59	59	0	0	6/4	3	1		V+	F#	I		V+	V	+						+	0	0	1, 5, 9		1	1
60	60	0	0	6/4	3	1		I	F#	I		I	I							M	0	0	0, 4, 1		0	0
60	60	5/4	5/4	6/4	3	1		IM2	F#	I		IM2	I	M	2					MM7	0	0	5, 0, 4, 1		0	5
61	61	0	0	6/4	3	1		vii%7(b4)/V	F#	I		vii%7(b4)/V	vii	%	7	b4	V			%7	0	0	6, -2, 0, 4		6	6
61	61	1	1	6/4	3	1		vi	F#	I		vi	vi							m	0	0	3, 0, 4		3	3
61	61	5/4	5/4	6/4	3	1		bVI+	F#	I		bVI+	bVI	+						+	0	0	-4, 0, 4		-4	-4
62	62	0	0	6/4	3	1		V(b964)	F#	I		V(b964)	V			b964				M	0	0	1, 0, 4	-4	1	1
62	62	3/4	3/4	6/4	3	1		V(64)	F#	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
62	62	5/4	5/4	6/4	3	1		I+64	F#	I		I+64	I	+	64					+	0	0	8, 0, 4		0	8
63	63	0	0	6/4	3	1		V7(9)	F#	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
63	63	3/4	3/4	6/4	3	1		V7(4)	F#	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
63	63	1	1	6/4	3	1		V7	F#	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	63	5/4	5/4	6/4	3	1		V7(9)	F#	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
64	64	0	0	6/4	3	1		iv	F#	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
65	65	0	0	6/4	3	1		bII	F#	I		bII	bII							M	0	0	-5, -1, -4		-5	-5
66	66	0	0	6/4	3	1		bVII	F#	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
67	67	0	0	6/4	3	1		bVI	F#	I		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
68	68	0	0	6/4	3	1		I	F#	I		I	I							M	0	0	0, 4, 1		0	0
71	71	0	0	6/4	3	1		IV7	F#	I		IV7	IV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1
71	71	3/4	3/4	6/4	3	1		iv7	F#	I		iv7	iv		7					mm7	0	0	-1, -4, 0, -3		-1	-1
72	72	0	0	6/4	3	1		I}	F#	I		I	I						}	M	0	0	0, 4, 1		0	0
