mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	10.0	0	0	3/4	2	1	e.iv{		e	i		iv		iv						{	m	1	1	-1, -4, 0		-1	-1
4	4	10	10	1.0	1/4	1/4	3/4	2	1	iv(+#4)		e	i		iv(+#4)		iv			+#4				m	1	1	-1, -4, 0	5	-1	-1
4	4	11	11	1.0	1/2	1/2	3/4	2	1	IV		e	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
5	5	12	12	4.0	0	0	3/4	2	1	i6(#7)		e	i		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
6	6	16	16	1.0	1/4	1/4	3/4	2	1	i6(#6)		e	i		i6(#6)		i		6	#6				m	1	1	-3, 1, 0	3	0	-3
6	6	17	17	1.0	1/2	1/2	3/4	2	1	i6		e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
7	7	18	18	6.0	0	0	3/4	2	1	V43(#9)		e	i		V43(#9)		V		43	#9				Mm7	1	1	2, -1, 1, 5	3	1	2
9	9	24	24	6.0	0	0	3/4	2	1	i|IAC}		e	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
11	11	30	30	4.0	0	0	3/4	2	1	iv/v{		e	i		iv/v		iv				v		{	m	1	1	0, -3, 1		0	0
12	12	34	34	1.0	1/4	1/4	3/4	2	1	iv(+#4)/v		e	i		iv(+#4)/v		iv			+#4	v			m	1	1	0, -3, 1	6	0	0
12	12	35	35	1.0	1/2	1/2	3/4	2	1	IV/v		e	i		IV/v		IV				v			M	1	1	0, 4, 1		0	0
13	13	36	36	4.0	0	0	3/4	2	1	i6(#7)/v		e	i		i6(#7)/v		i		6	#7	v			m	1	1	-2, 2, 6		1	-2
14	14	40	40	2.0	1/4	1/4	3/4	2	1	i6/v		e	i		i6/v		i		6		v			m	1	1	-2, 2, 1		1	-2
15	15	42	42	6.0	0	0	3/4	2	1	V43(#9)/V		e	i		V43(#9)/V		V		43	#9	V			Mm7	1	1	3, 0, 2, 6	11	2	3
17	17	48	48	6.0	0	0	3/4	2	1	I/V|HC}		e	i		I/V		I				V	HC	}	M	1	1	1, 5, 2		1	1
19	19	54	54	7.0	0	0	3/4	2	1	ii%43{		e	i		ii%43		ii	%	43				{	%7	1	1	-4, 0, 2, -1		2	-4
21	21	61	61	4.0	1/4	1/4	3/4	2	1	V(13)		e	i		V(13)		V			13				M	1	1	1, 5, 2	-3	1	1
22	22	65	65	1.0	1/2	1/2	3/4	2	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
23	23	66	66	7.0	0	0	3/4	2	1	ii%43		e	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
25	25	73	73	4.0	1/4	1/4	3/4	2	1	V(13)		e	i		V(13)		V			13				M	1	1	1, 5, 2	-3	1	1
26	26	77	77	1.0	1/2	1/2	3/4	2	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
27	27	78	78	2.0	0	0	3/4	2	1	iio64		e	i		iio64		ii	o	64					o	1	1	-4, 2, -1		2	-4
27	27	80	80	1.0	1/2	1/2	3/4	2	1	V7/V	Fr6	e	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
28	28	81	81	3.0	0	0	3/4	2	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
29	29	84	84	2.0	0	0	3/4	2	1	iio64		e	i		iio64		ii	o	64					o	1	1	-4, 2, -1		2	-4
29	29	86	86	1.0	1/2	1/2	3/4	2	1	V7/V	Fr6	e	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
30	30	87	87	15.0	0	0	3/4	2	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
35	35	102	102	2.0	0	0	3/4	2	1	iv6		e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
35	35	104	104	1.0	1/2	1/2	3/4	2	1	iv6(+b6)	bIIM43	e	i		iv6(+b6)		iv		6	+b6				m	1	1	-4, 0, -1	-5	-1	-4
36	36	105	105	3.0	0	0	3/4	2	1	V7		e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
37	37	108	108	2.0	0	0	3/4	2	1	iv6/VII		e	i		iv6/VII		iv		6		VII			m	1	1	-6, -2, -3		-3	-6
37	37	110	110	1.0	1/2	1/2	3/4	2	1	iv6(+b6)/VII	bIIM43/VII	e	i		iv6(+b6)/VII		iv		6	+b6	VII			m	1	1	-6, -2, -3	-7	-3	-6
38	38	111	111	2.0	0	0	3/4	2	1	V7/VII		e	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
38	38	113	113	0.5	1/2	1/2	3/4	2	1	iv7(+6)		e	i		iv7(+6)		iv		7	+6				mm7	1	1	-1, -4, 0, -3	2	-1	-1
38	38	227/2	227/2	0.5	5/8	5/8	3/4	2	1	iv7		e	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
39	39	114	114	12.0	0	0	3/4	2	1	i|PC}		e	i		i		i					PC	}	m	1	1	0, -3, 1		0	0
43	43	126	126	7.0	0	0	3/4	2	1	v{		e	i		v		v						{	m	1	1	1, -2, 2		1	1
45	45	133	133	3.0	1/4	1/4	3/4	2	1	#viio2(b8)/v		e	i		#viio2(b8)/v		#vii	o	2	b8	v			o7	1	1	-3, 6, 3, 0		6	-3
46	46	136	136	8.0	1/4	1/4	3/4	2	1	#viio2/v		e	i		#viio2/v		#vii	o	2		v			o7	1	1	-3, 6, 3, 0		6	-3
49	49	144	144	6.0	0	0	3/4	2	1	v}		e	i		v		v						}	m	1	1	1, -2, 2		1	1
51	51	150	150	4.0	0	0	3/4	2	1	ii43/VII{		e	i		ii43/VII		ii		43		VII		{	mm7	1	1	1, -2, 0, -3		0	1
52	52	154	154	3.0	1/4	1/4	3/4	2	1	V7/VII		e	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
53	53	157	157	3.0	1/4	1/4	3/4	2	1	IM43/VII		e	i		IM43/VII		I	M	43		VII			MM7	1	1	-1, 3, -2, 2		-2	-1
54	54	160	160	3.0	1/4	1/4	3/4	2	1	IVM7/VII		e	i		IVM7/VII		IV	M	7		VII			MM7	1	1	-3, 1, -2, 2		-3	-3
55	55	163	163	5.0	1/4	1/4	3/4	2	1	vii%43(9)/VII		e	i		vii%43(9)/VII		vii	%	43	9	VII			%7	1	1	-3, 1, 3, 0	-2	3	-3
57	57	168	168	7.0	0	0	3/4	2	1	II}	V/V}	e	i		II		II						}	M	1	1	2, 6, 3		2	2
59	59	175	175	1.0	1/4	1/4	3/4	2	1	IIM7	V(#7)/V	e	i		IIM7		II	M	7					MM7	1	1	2, 6, 3, 7		2	2
59	59	176	176	1.0	1/2	1/2	3/4	2	1	vii%7/II	vii%7/V/V	e	i		vii%7/II		vii	%	7		II			%7	1	1	7, 4, 1, 5		7	7
60	60	177	177	1.0	0	0	3/4	2	1	II	V/V	e	i		II		II							M	1	1	2, 6, 3		2	2
60	60	178	178	1.0	1/4	1/4	3/4	2	1	V65/II	V65/V/V	e	i		V65/II		V		65		II			Mm7	1	1	7, 4, 1, 3		3	7
60	60	179	179	2.0	1/2	1/2	3/4	2	1	IIM7	V(#7)/V	e	i		IIM7		II	M	7					MM7	1	1	2, 6, 3, 7		2	2
61	61	181	181	6.0	1/4	1/4	3/4	2	1	II	V/V	e	i		II		II							M	1	1	2, 6, 3		2	2
63	63	187	187	1.0	1/4	1/4	3/4	2	1	ii7		e	i		ii7		ii		7					mm7	1	1	2, -1, 3, 0		2	2
63	63	188	188	1.0	1/2	1/2	3/4	2	1	#viio7/ii		e	i		#viio7/ii		#vii	o	7		ii			o7	1	1	7, 4, 1, -2		7	7
64	64	189	189	1.0	0	0	3/4	2	1	ii		e	i		ii		ii							m	1	1	2, -1, 3		2	2
64	64	190	190	1.0	1/4	1/4	3/4	2	1	V65/ii		e	i		V65/ii		V		65		ii			Mm7	1	1	7, 4, 1, 3		3	7
64	64	191	191	1.0	1/2	1/2	3/4	2	1	ii7		e	i		ii7		ii		7					mm7	1	1	2, -1, 3, 0		2	2
65	65	192	192	6.0	0	0	3/4	2	1	ii		e	i		ii		ii							m	1	1	2, -1, 3		2	2
67	67	198	198	6.0	0	0	3/4	2	1	V65/III		e	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
69	69	204	204	7.0	0	0	3/4	2	1	V43		e	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
71	71	211	211	5.0	1/4	1/4	3/4	2	1	Fr6/iv	V43(b5)	e	i		Fr6/iv	Fr	V		43	b5	V/iv			Fr	1	1	-5, -1, 1, 5		1	-5
73	73	216	216	4.0	0	0	3/4	2	1	iv{		e	i		iv		iv						{	m	1	1	-1, -4, 0		-1	-1
74	74	220	220	1.0	1/4	1/4	3/4	2	1	iv(+#4)		e	i		iv(+#4)		iv			+#4				m	1	1	-1, -4, 0	5	-1	-1
74	74	221	221	1.0	1/2	1/2	3/4	2	1	IV		e	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
75	75	222	222	4.0	0	0	3/4	2	1	i6(#7)		e	i		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
76	76	226	226	1.0	1/4	1/4	3/4	2	1	i6(#6)		e	i		i6(#6)		i		6	#6				m	1	1	-3, 1, 0	3	0	-3
76	76	227	227	1.0	1/2	1/2	3/4	2	1	i6		e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
77	77	228	228	6.0	0	0	3/4	2	1	V43(#9)		e	i		V43(#9)		V		43	#9				Mm7	1	1	2, -1, 1, 5	3	1	2
79	79	234	234	6.0	0	0	3/4	2	1	i|IAC}		e	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
81	81	240	240	4.0	0	0	3/4	2	1	iv/v{		e	i		iv/v		iv				v		{	m	1	1	0, -3, 1		0	0
82	82	244	244	1.0	1/4	1/4	3/4	2	1	iv(+#4)/v		e	i		iv(+#4)/v		iv			+#4	v			m	1	1	0, -3, 1	6	0	0
82	82	245	245	1.0	1/2	1/2	3/4	2	1	IV/v		e	i		IV/v		IV				v			M	1	1	0, 4, 1		0	0
83	83	246	246	4.0	0	0	3/4	2	1	i6(#7)/v		e	i		i6(#7)/v		i		6	#7	v			m	1	1	-2, 2, 6		1	-2
84	84	250	250	2.0	1/4	1/4	3/4	2	1	i6/v		e	i		i6/v		i		6		v			m	1	1	-2, 2, 1		1	-2
85	85	252	252	6.0	0	0	3/4	2	1	V43(#9)/V		e	i		V43(#9)/V		V		43	#9	V			Mm7	1	1	3, 0, 2, 6	11	2	3
87	87	258	258	6.0	0	0	3/4	2	1	I/V|HC}		e	i		I/V		I				V	HC	}	M	1	1	1, 5, 2		1	1
89	89	264	264	7.0	0	0	3/4	2	1	ii%43{		e	i		ii%43		ii	%	43				{	%7	1	1	-4, 0, 2, -1		2	-4
91	91	271	271	4.0	1/4	1/4	3/4	2	1	V(13)		e	i		V(13)		V			13				M	1	1	1, 5, 2	-3	1	1
92	92	275	275	1.0	1/2	1/2	3/4	2	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
93	93	276	276	7.0	0	0	3/4	2	1	ii%43		e	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
95	95	283	283	4.0	1/4	1/4	3/4	2	1	V(13)		e	i		V(13)		V			13				M	1	1	1, 5, 2	-3	1	1
96	96	287	287	1.0	1/2	1/2	3/4	2	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
97	97	288	288	2.0	0	0	3/4	2	1	ii64		e	i		ii64		ii		64					m	1	1	3, 2, -1		2	3
97	97	290	290	1.0	1/2	1/2	3/4	2	1	V7/V	Fr6	e	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
98	98	291	291	3.0	0	0	3/4	2	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
99	99	294	294	2.0	0	0	3/4	2	1	ii64		e	i		ii64		ii		64					m	1	1	3, 2, -1		2	3
99	99	296	296	1.0	1/2	1/2	3/4	2	1	V7/V	Fr6	e	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
100	100	297	297	15.0	0	0	3/4	2	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
105	105	312	312	2.0	0	0	3/4	2	1	iv6		e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
105	105	314	314	1.0	1/2	1/2	3/4	2	1	iv6(+b6)	bIIM43	e	i		iv6(+b6)		iv		6	+b6				m	1	1	-4, 0, -1	-5	-1	-4
106	106	315	315	3.0	0	0	3/4	2	1	V7		e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
107	107	318	318	2.0	0	0	3/4	2	1	iv6/VII		e	i		iv6/VII		iv		6		VII			m	1	1	-6, -2, -3		-3	-6
107	107	320	320	1.0	1/2	1/2	3/4	2	1	iv6(+b6)/VII	bIIM43/VII	e	i		iv6(+b6)/VII		iv		6	+b6	VII			m	1	1	-6, -2, -3	-7	-3	-6
108	108	321	321	2.0	0	0	3/4	2	1	V7/VII		e	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
108	108	323	323	0.5	1/2	1/2	3/4	2	1	iv7(+6)		e	i		iv7(+6)		iv		7	+6				mm7	1	1	-1, -4, 0, -3	2	-1	-1
108	108	647/2	647/2	0.5	5/8	5/8	3/4	2	1	iv7		e	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
109	109	324	324	12.0	0	0	3/4	2	1	i|PC}		e	i		i		i					PC	}	m	1	1	0, -3, 1		0	0
113	113	336	336	7.0	0	0	3/4	2	1	v{		e	i		v		v						{	m	1	1	1, -2, 2		1	1
115	115	343	343	3.0	1/4	1/4	3/4	2	1	#viio2(b8)/v		e	i		#viio2(b8)/v		#vii	o	2	b8	v			o7	1	1	-3, 6, 3, 0		6	-3
116	116	346	346	8.0	1/4	1/4	3/4	2	1	#viio2/v		e	i		#viio2/v		#vii	o	2		v			o7	1	1	-3, 6, 3, 0		6	-3
119	119	354	354	6.0	0	0	3/4	2	1	v}		e	i		v		v						}	m	1	1	1, -2, 2		1	1
121	121	360	360	4.0	0	0	3/4	2	1	ii43/VII{		e	i		ii43/VII		ii		43		VII		{	mm7	1	1	1, -2, 0, -3		0	1
122	122	364	364	3.0	1/4	1/4	3/4	2	1	V7/VII		e	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
123	123	367	367	3.0	1/4	1/4	3/4	2	1	IM43/VII		e	i		IM43/VII		I	M	43		VII			MM7	1	1	-1, 3, -2, 2		-2	-1
124	124	370	370	3.0	1/4	1/4	3/4	2	1	IVM7/VII		e	i		IVM7/VII		IV	M	7		VII			MM7	1	1	-3, 1, -2, 2		-3	-3
125	125	373	373	5.0	1/4	1/4	3/4	2	1	#vii%43(9)/VII		e	i		#vii%43(9)/VII		#vii	%	43	9	VII			%7	1	1	-3, 1, 3, 0	-2	3	-3
127	127	378	378	7.0	0	0	3/4	2	1	II}	V/V}	e	i		II		II						}	M	1	1	2, 6, 3		2	2
129	129	384	384	0.0	0	0	3/4	2	1	{		e	i										{		1	1				
129	129	385	385	1.0	1/4	1/4	3/4	2	1	IIM7	V(#7)/V	e	i		IIM7		II	M	7					MM7	1	1	2, 6, 3, 7		2	2
129	129	386	386	1.0	1/2	1/2	3/4	2	1	vii%7/II	vii%7/V/V	e	i		vii%7/II		vii	%	7		II			%7	1	1	7, 4, 1, 5		7	7
130	130	387	387	1.0	0	0	3/4	2	1	II	V/V	e	i		II		II							M	1	1	2, 6, 3		2	2
130	130	388	388	1.0	1/4	1/4	3/4	2	1	V65/II	V65/V/V	e	i		V65/II		V		65		II			Mm7	1	1	7, 4, 1, 3		3	7
130	130	389	389	2.0	1/2	1/2	3/4	2	1	IIM7	V(#7)/V	e	i		IIM7		II	M	7					MM7	1	1	2, 6, 3, 7		2	2
131	131	391	391	6.0	1/4	1/4	3/4	2	1	II	V/V	e	i		II		II							M	1	1	2, 6, 3		2	2
133	133	397	397	1.0	1/4	1/4	3/4	2	1	ii7		e	i		ii7		ii		7					mm7	1	1	2, -1, 3, 0		2	2
133	133	398	398	1.0	1/2	1/2	3/4	2	1	#viio7/ii		e	i		#viio7/ii		#vii	o	7		ii			o7	1	1	7, 4, 1, -2		7	7
134	134	399	399	1.0	0	0	3/4	2	1	ii		e	i		ii		ii							m	1	1	2, -1, 3		2	2
134	134	400	400	1.0	1/4	1/4	3/4	2	1	V65/ii		e	i		V65/ii		V		65		ii			Mm7	1	1	7, 4, 1, 3		3	7
134	134	401	401	1.0	1/2	1/2	3/4	2	1	ii7		e	i		ii7		ii		7					mm7	1	1	2, -1, 3, 0		2	2
135	135	402	402	6.0	0	0	3/4	2	1	ii		e	i		ii		ii							m	1	1	2, -1, 3		2	2
137	137	408	408	6.0	0	0	3/4	2	1	V65/III		e	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
139	139	414	414	7.0	0	0	3/4	2	1	V43		e	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
141	141	421	421	5.0	1/4	1/4	3/4	2	1	Fr6/iv}	V43(b5)}	e	i		Fr6/iv	Fr	V		43	b5	V/iv		}	Fr	1	1	-5, -1, 1, 5		1	-5
143	143	426	426	4.0	0	0	3/4	2	1	iv{		e	i		iv		iv						{	m	1	1	-1, -4, 0		-1	-1
144	144	430	430	1.0	1/4	1/4	3/4	2	1	iv(+#4)		e	i		iv(+#4)		iv			+#4				m	1	1	-1, -4, 0	5	-1	-1
144	144	431	431	1.0	1/2	1/2	3/4	2	1	IV		e	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
145	145	432	432	4.0	0	0	3/4	2	1	i6(#7)		e	i		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
146	146	436	436	1.0	1/4	1/4	3/4	2	1	i6(#6)		e	i		i6(#6)		i		6	#6				m	1	1	-3, 1, 0	3	0	-3
146	146	437	437	1.0	1/2	1/2	3/4	2	1	i6		e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
147	147	438	438	6.0	0	0	3/4	2	1	V43(#9)		e	i		V43(#9)		V		43	#9				Mm7	1	1	2, -1, 1, 5	3	1	2
149	149	444	444	6.0	0	0	3/4	2	1	i|IAC}		e	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
151	151	450	450	4.0	0	0	3/4	2	1	iv/v{		e	i		iv/v		iv				v		{	m	1	1	0, -3, 1		0	0
152	152	454	454	1.0	1/4	1/4	3/4	2	1	iv(+#4)/v		e	i		iv(+#4)/v		iv			+#4	v			m	1	1	0, -3, 1	6	0	0
152	152	455	455	1.0	1/2	1/2	3/4	2	1	IV/v		e	i		IV/v		IV				v			M	1	1	0, 4, 1		0	0
