mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
5	5	12	12	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	33												2	2
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	34												2	2
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	35												2	2
6	6	15	15	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	36									1				
6	6	15	15	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	37									1				
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	38									1				
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	39									1				
6	6	16	16	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	40													
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	41													
6	6	15	15	0.0	0	0	Spanner	3/4	2	1	0																	
6	6	15	15	0.0	0	0	Spanner	3/4	2	1	0																3	3
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	42												3	3
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	43												3	3
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	44												3	3
7	7	18	18	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	45									1				
7	7	18	18	0.0	0	0	Spanner	3/4	2	1	0																	
7	7	18	18	0.0	0	0	Spanner	3/4	2	1	0																4	4
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	46												4	4
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	47												4	4
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	48												4	4
8	8	21	21	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	49									1				
8	8	45/2	45/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	50		articStaccatoBelow							1				
8	8	23	23	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	51		articStaccatoBelow							1				
8	8	47/2	47/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	52		articStaccatoBelow											
8	8	21	21	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	53												4	4
8	8	22	22	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	54												4	4
8	8	23	23	0.0	1/2	1/2	Spanner	3/4	2	1	0																	
9	9	24	24	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	55													
9	9	24	24	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	56		articAccentBelow							2				
9	9	25	25	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	57		articStaccatoBelow							2				
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	58		articStaccatoBelow							2				
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	59									2				
9	9	24	24	0.0	0	0	Spanner	3/4	2	1	0																5	5
9	9	24	24	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	60												5	5
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	61												5	5
9	9	26	26	0.0	1/2	1/2	Spanner	3/4	2	1	0																	
10	10	27	27	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	62									2				
10	10	28	28	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	63		articStaccatoBelow							2				
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	64		articStaccatoBelow							2				
10	10	29	29	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	65		articStaccatoBelow							2				
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	66		articStaccatoBelow											
10	10	27	27	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	67													
10	10	28	28	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	68													
11	11	30	30	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	69													
11	11	30	30	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	70		articAccentBelow							3				
11	11	31	31	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	71		articStaccatoBelow							3				
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	72		articStaccatoBelow							3				
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	73									3				
11	11	30	30	0.0	0	0	Spanner	3/4	2	1	0																6	6
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	74												6	6
11	11	31	31	0.0	1/4	1/4	StaffText	3/4	2	1	0							"<font size=""11""/><font face=""Times New Roman""/><i>ri     -      tar    -    dan    -   do</i>"									6	6
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	75												6	6
11	11	32	32	0.0	1/2	1/2	Spanner	3/4	2	1	0																	
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	76													
12	12	33	33	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	77									3				
12	12	34	34	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	78		articStaccatoBelow							3				
12	12	69/2	69/2	0.0	3/8	3/8	Spanner	3/4	1	1	0													3		0		
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	79		articStaccatoBelow							3		0		
12	12	35	35	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	80		articStaccatoBelow							3		0		
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	81		articStaccatoBelow							3		0		
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	82													
13	13	36	36	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	83									3		0		
13	13	37	37	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	84		articStaccatoAbove							3		0		
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	85		articStaccatoAbove							3		0		
13	13	38	38	0.0	1/2	1/2	Spanner	3/4	1	1	0																	
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	86													
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	87													
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	88													
13	13	36	36	0.0	0	0	Spanner	3/4	2	1	0																7	7
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	89												7	7
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	90												7	7
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	91												7	7
14	14	39	39	0.0	0	0	Spanner	3/4	1	1	0														0			
14	14	39	39	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	92										0			
14	14	40	40	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	93		articStaccatoAbove								0			
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	94		articStaccatoAbove								0			
14	14	41	41	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	95		articStaccatoAbove								0			
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	96		articStaccatoAbove								0			
14	14	40	40	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	97										0			
14	14	39	39	0.0	0	0	Spanner	3/4	2	1	0																	
14	14	39	39	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	98													
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	99													
15	15	42	42	0.0	0	0	Spanner	3/4	1	1	0																	
15	15	42	42	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	100													
15	15	42	42	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	101									4				
15	15	42	42	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	102									5				
16	16	45	45	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	103													
16	16	45	45	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	104													
17	17	48	48	0.0	0	0	Dynamic	3/4	1	1	0					pp												
17	17	48	48	0.0	0	0	StaffText	3/4	1	1	0							"<b><font size=""11""/><font face=""Times New Roman""/>Presto</b>"										
17	17	48	48	0.0	0	0	Tempo	3/4	1	1	0								𝅗𝅥.=108	324.0	𝅗𝅥.	108.0	1.0					
17	17	97/2	97/2	0.0	1/8	1/8	StaffText	3/4	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>legg.</i>"										
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	105									6				
17	17	49	49	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	106									6				
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	107									6				
17	17	50	50	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	108													
17	17	48	48	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	109		articStaccatoAbove							7				
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	110		articStaccatoAbove											
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	111									8				
18	18	52	52	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	112									8				
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	113									8				
18	18	53	53	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	114													
18	18	51	51	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	115		articStaccatoAbove							9				
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	116		articStaccatoAbove											
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	117									10				
19	19	55	55	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	118									10				
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	119									10				
19	19	56	56	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	120													
19	19	54	54	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	121		articStaccatoAbove							11				
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	122		articStaccatoAbove											
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	123									12				
20	20	58	58	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	124									12				
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	125									12				
20	20	59	59	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	126													
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	127		articStaccatoAbove							13				
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	128		articStaccatoAbove											
21	21	60	60	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	129									14				
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	130									14				
21	21	61	61	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	131									14				
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	132									14				
21	21	62	62	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	133									14				
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	134													
21	21	60	60	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	135									15				
21	21	61	61	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	136									15				
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	137													
22	22	63	63	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	138									16				
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	139									16				
22	22	64	64	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	140									16				
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	141									16				
22	22	65	65	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	142									16				
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	143									16				
22	22	63	63	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	144									17				
22	22	64	64	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	145									17				
22	22	65	65	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	146													
23	23	66	66	0.0	0	0	Spanner	3/4	1	1	0													16		1		
23	23	66	66	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	147									16		1		
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	148									16		1		
23	23	67	67	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	149									16		1		
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	150									16		1		
23	23	68	68	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	151									16		1		
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	152									16		1		
23	23	66	66	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	153									18				
23	23	67	67	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	154									18				
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	155													
24	24	69	69	0.0	0	0	Spanner	3/4	1	1	0													16				
24	24	69	69	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	156									16				
24	24	139/2	139/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	157									16				
24	24	70	70	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	158		articStaccatoAbove											
24	24	69	69	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	159									19				
24	24	139/2	139/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	160									19				
24	24	70	70	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	161		articStaccatoAbove											
25	25	72	72	0.0	0	0	Dynamic	3/4	1	1	0					pp												
25	25	145/2	145/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	162									20				
25	25	73	73	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	163									20				
25	25	147/2	147/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	164									20				
25	25	74	74	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	165													
25	25	72	72	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	166		articStaccatoAbove							21				
25	25	74	74	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	167		articStaccatoAbove											
26	26	151/2	151/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	168									22				
26	26	76	76	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	169									22				
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	170									22				
26	26	77	77	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	171													
26	26	75	75	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	172		articStaccatoAbove							23				
26	26	77	77	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	173		articStaccatoAbove											
27	27	157/2	157/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	174									24				
27	27	79	79	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	175									24				
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	176									24				
27	27	80	80	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	177													
27	27	78	78	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	178		articStaccatoAbove							25				
27	27	80	80	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	179		articStaccatoAbove											
28	28	163/2	163/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	180									26				
28	28	82	82	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	181									26				
28	28	165/2	165/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	182									26				
28	28	83	83	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	183													
28	28	81	81	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	184		articStaccatoBelow							27				
28	28	83	83	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	185		articStaccatoBelow											
29	29	84	84	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	186									28				
29	29	169/2	169/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	187									28				
29	29	85	85	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	188									28				
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	189									28				
29	29	86	86	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	190									28				
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	191									28				
29	29	84	84	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	192									29				
29	29	85	85	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	193									29				
29	29	86	86	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	194													
30	30	87	87	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	195									28				
30	30	175/2	175/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	196									28				
30	30	88	88	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	197									28				
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	198									28				
30	30	89	89	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	199									28				
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	200									28				
30	30	87	87	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	201									30				
30	30	88	88	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	202									30				
30	30	89	89	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	203													
31	31	90	90	0.0	0	0	Spanner	3/4	1	1	0													28		2		
31	31	90	90	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	204									28		2		
31	31	181/2	181/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	205									28		2		
31	31	91	91	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	206									28		2		
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	207									28		2		
31	31	92	92	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	208									28		2		
31	31	185/2	185/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	209									28		2		
31	31	90	90	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	210									31				
31	31	91	91	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	211									31				
31	31	92	92	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	212													
32	32	93	93	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	213									28		2		
32	32	187/2	187/2	0.0	1/8	1/8	Spanner	3/4	1	1	0													28				
32	32	187/2	187/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	214									28				
32	32	94	94	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	215		articAccentAbove											
32	32	93	93	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	216									32				
32	32	187/2	187/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	217									32, 33				
32	32	94	94	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	218													
33	33	96	96	0.0	0	0	Dynamic	3/4	1	1	0					p												
33	33	96	96	0.0	0	0	StaffText	3/4	1	1	0							"<font size=""11""/><font face=""Times New Roman""/><b>Tempo I.</b>"										
33	33	96	96	0.0	0	0	Tempo	3/4	1	1	0								𝅗𝅥.=60	180.0	𝅗𝅥.	60.0	1.0					
33	33	96	96	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	219									34				
33	33	193/2	193/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	220									34				
33	33	97	97	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	221									34				
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	222									34				
33	33	98	98	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	223									34				
33	33	197/2	197/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	224									34				
34	34	99	99	0.0	0	0	Spanner	3/4	1	1	0													34		3		
34	34	99	99	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	225									34		3		
35	35	102	102	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	226									34		3		
35	35	205/2	205/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	227									34		3		
35	35	103	103	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	228									34		3		
35	35	207/2	207/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	229									34		3		
35	35	104	104	0.0	1/2	1/2	Spanner	3/4	1	1	0													34				
35	35	104	104	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	230									34				
35	35	209/2	209/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	231									34				
36	36	105	105	0.0	0	0	Spanner	3/4	1	1	0													34	1			
36	36	105	105	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	232									34	1			
36	36	211/2	211/2	0.0	1/8	1/8	StaffText	3/4	1	1	0							"<i><font face=""Times New Roman""/>ritard.</i>"						34	1			
36	36	211/2	211/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	233									34	1			
36	36	106	106	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	234									34	1			
36	36	213/2	213/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	235									34	1			
36	36	107	107	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	236									34	1			
36	36	215/2	215/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	237									34	1			
37	37	108	108	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	238									34	1			
37	37	217/2	217/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	239									34	1			
37	37	109	109	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	240									34	1			
37	37	219/2	219/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	241									34	1			
37	37	110	110	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	242									34	1			
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	243										1			
38	38	111	111	0.0	0	0	Dynamic	3/4	1	1	0					p												
