mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
24	24	94	94	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	244											
24	24	377/4	377/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	245											
24	24	189/2	189/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	246											
24	24	379/4	379/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	247											
24	24	95	95	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	248		articStaccatoAbove									
24	24	375/4	375/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	249											
24	24	189/2	189/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	250											
24	24	92	92	0.0	0	0	Dynamic	4/4	2	1	0				f										
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	251		articAccentStaccatoAbove									
24	24	93	93	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	252											
24	24	95	95	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	253											
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	254											
25	25	96	96	0.0	0	0	Dynamic	4/4	1	1	0				f										
25	25	96	96	0.0	0	0	StaffText	4/4	1	1	0						più								
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	255											
25	25	97	97	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	256											
25	25	389/4	389/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	257											
25	25	195/2	195/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	258											
25	25	391/4	391/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	259											
25	25	98	98	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	260											
25	25	393/4	393/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	261											
25	25	197/2	197/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	262											
25	25	395/4	395/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	263											
25	25	99	99	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	264		articStaccatoAbove									
25	25	391/4	391/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	265											
25	25	197/2	197/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	266											
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	267		articAccentStaccatoAbove									
25	25	97	97	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	268											
25	25	99	99	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	269											
25	25	199/2	199/2	0.0	7/8	7/8	Dynamic	4/4	2	1	0				ff										
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	270		articAccentAbove									
26	26	100	100	0.0	0	0	StaffText	4/4	1	1	0						"<b><font size=""13.0217""/><font face=""Plantin MT Std""/>Allegro agitato</b>"								
26	26	102	102	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	271		articAccentBelow									
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	272											
26	26	103	103	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	273											
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	274											
26	26	100	100	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	275											
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	276											
26	26	101	101	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	277											
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	278											
26	26	102	102	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	279											
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	280											
26	26	103	103	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	281											
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	282											
27	27	104	104	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	283		articAccentAbove									
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	284											
27	27	105	105	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	285											
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	286											
27	27	106	106	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	287		articAccentBelow									
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	288											
28	28	108	108	0.0	0	0	StaffText	4/4	1	1	0						"<font size=""13.0217""/><font face=""Plantin MT Std""/><b>Meno Allegro</b>"								
28	28	109	109	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	289		articAccentBelow									
28	28	110	110	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	290											
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	291											
28	28	111	111	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	292											
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	293											
28	28	109	109	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	294											
28	28	110	110	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	295											
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	296											
28	28	111	111	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	297											
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	298											
29	29	112	112	0.0	0	0	StaffText	4/4	2	1	0						"<font size=""11.9365""/><font face=""Plantin MT Std""/>dim. e rit."								
29	29	112	112	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	299		articAccentAbove									
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	300											
29	29	113	113	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	301											
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	302											
29	29	114	114	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	303		articAccentBelow									
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	304											
29	29	115	115	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	305											
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	306											
30	30	116	116	0.0	0	0	Spanner	4/4	2	1	0													2	
30	30	116	116	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	307		articAccentBelow								2	
30	30	119	119	0.0	3/4	3/4	Spanner	4/4	2	1	0														
30	30	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	308											
31	31	120	120	0.0	0	0	StaffText	4/4	1	1	0						"<font size=""13.0217""/><font face=""Plantin MT Std""/><b>Tempo I</b>"								
31	31	120	120	0.0	0	0	Dynamic	4/4	1	1	0				p										
31	31	120	120	1.75	0	0	Chord	4/4	1	1	7/16	1/4	7/4	309											
31	31	487/4	487/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	310											
31	31	975/8	975/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	311											
31	31	122	122	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	312											
31	31	241/2	241/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	313											
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	314											
31	31	245/2	245/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	315											
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	316											
31	31	120	120	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	317											
31	31	241/2	241/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	318											
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	319											
31	31	245/2	245/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	320											
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	321											
32	32	124	124	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	322											
32	32	125	125	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	323											
32	32	376/3	376/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	324											
32	32	377/3	377/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	325											
32	32	126	126	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	326											
32	32	249/2	249/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	327											
32	32	253/2	253/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	328											
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	329											
32	32	124	124	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	330											
32	32	249/2	249/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	331											
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	332											
32	32	253/2	253/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	333											
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	334											
33	33	128	128	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	335											
33	33	257/2	257/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24	1/16	2/3	336											
33	33	386/3	386/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24	1/16	2/3	337											
33	33	773/6	773/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24	1/16	2/3	338											
33	33	129	129	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	339											
33	33	1035/8	1035/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32	1/32	1	340											
33	33	259/2	259/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24	1/16	2/3	341											
33	33	389/3	389/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24	1/16	2/3	342											
33	33	779/6	779/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24	1/16	2/3	343											
33	33	130	130	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	344											
33	33	131	131	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	345											
33	33	257/2	257/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	346											
33	33	261/2	261/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	347											
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	348											
33	33	128	128	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	349											
33	33	257/2	257/2	0.0	1/8	1/8	StaffText	4/4	2	1	0						"<font size=""11.9365""/><font face=""Plantin MT Std""/>cresc. e stretto"								
33	33	257/2	257/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	350											
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	351											
33	33	261/2	261/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	352											
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	353											
34	34	529/4	529/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	354											
34	34	265/2	265/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	355											
34	34	531/4	531/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	356											
34	34	133	133	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	357											
34	34	533/4	533/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	358											
34	34	267/2	267/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	359											
34	34	535/4	535/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	360											
34	34	134	134	0.0	1/2	1/2	Dynamic	4/4	1	1	0				f										
34	34	134	134	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	361											
34	34	135	135	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	362		articAccentAbove									
34	34	529/4	529/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	363											
34	34	265/2	265/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	364											
34	34	531/4	531/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	365											
34	34	133	133	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	366											
34	34	533/4	533/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	367											
34	34	267/2	267/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	368											
34	34	535/4	535/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	369											
34	34	269/2	269/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	370											
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	371											
34	34	265/2	265/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	372											
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	373											
34	34	269/2	269/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	374											
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	375											
35	35	136	136	0.0	0	0	StaffText	4/4	1	1	0						"<font size=""11.9365""/><font face=""Plantin MT Std""/>dim. molto e rit."								
35	35	136	136	4.0	0	0	Chord	4/4	1	1	1	1	1	376											
35	35	273/2	273/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	377											
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	378											
35	35	277/2	277/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	379											
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	380											
35	35	273/2	273/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	381											
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	382											
35	35	277/2	277/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	383											
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	384											
36	36	140	140	4.0	0	0	Chord	4/4	1	1	1	1	1	385											
36	36	281/2	281/2	0.0	1/8	1/8	Dynamic	4/4	1	1	0				pp										
36	36	281/2	281/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	386											
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	387											
36	36	142	142	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	388											
36	36	281/2	281/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	389											
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	390											
36	36	142	142	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	391											
37	37	144	144	0.0	0	0	StaffText	4/4	1	1	0						"<font size=""11.9365""/><font face=""Plantin MT Std""/> a tempo"								
37	37	289/2	289/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	392									46		
37	37	145	145	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	393									46		
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	394											
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	395									47		
37	37	147	147	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	396									47		
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	397											
37	37	144	144	0.0	0	0	Dynamic	4/4	2	1	0				p										
37	37	144	144	1.75	0	0	Chord	4/4	2	1	7/16	1/4	7/4	398											
37	37	583/4	583/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32	1/32	1	399											
37	37	1167/8	1167/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32	1/32	1	400											
37	37	146	146	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	401											
38	38	297/2	297/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	402									48		
38	38	149	149	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	403									48		
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	404											
38	38	301/2	301/2	0.0	5/8	5/8	StaffText	4/4	1	1	0						cresc.								
38	38	301/2	301/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	405									49		
38	38	151	151	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	406									49		
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	407											
38	38	148	148	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	408											
38	38	149	149	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12	1/8	2/3	409											
38	38	448/3	448/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12	1/8	2/3	410											
38	38	449/3	449/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12	1/8	2/3	411											
38	38	150	150	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	412											
39	39	305/2	305/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	413									50		
39	39	153	153	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	414									50		
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	415											
39	39	309/2	309/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	416									51		
39	39	155	155	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	417									51		
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	418											
39	39	152	152	0.0	0	0	StaffText	4/4	2	1	0						"<font size=""11.9365""/><font face=""Plantin MT Std""/>string."								
39	39	152	152	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	419											
39	39	305/2	305/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	420											
39	39	153	153	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	421											
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	422											
39	39	154	154	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	423											
39	39	309/2	309/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	424											
39	39	155	155	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	425											
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	426											
40	40	313/2	313/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	427											
40	40	157	157	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	428											
40	40	629/4	629/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	429											
40	40	315/2	315/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	430											
40	40	631/4	631/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	431											
40	40	158	158	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	432											
40	40	633/4	633/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	433											
40	40	317/2	317/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	434											
40	40	635/4	635/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	435											
40	40	159	159	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	436		articStaccatoAbove									
40	40	631/4	631/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	437											
40	40	317/2	317/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	438											
40	40	156	156	0.0	0	0	Dynamic	4/4	2	1	0				f										
40	40	156	156	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	439		articAccentStaccatoAbove									
40	40	157	157	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	440											
40	40	159	159	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	441											
40	40	319/2	319/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	442		articAccentAbove									
41	41	160	160	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	443											
41	41	321/2	321/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	444		articAccentAbove									
41	41	161	161	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	445		articAccentAbove									
41	41	323/2	323/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	446		articAccentAbove									
41	41	162	162	0.0	1/2	1/2	StaffText	4/4	2	1	0						rall.								
41	41	162	162	0.0	1/2	1/2	Spanner	4/4	2	1	0													3	
41	41	162	162	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	447										3	
41	41	325/2	325/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	448										3	
41	41	163	163	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	449										3	
41	41	327/2	327/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	450										3	
42	42	164	164	0.0	0	0	StaffText	4/4	1	1	0						"<font size=""11.9365""/><font face=""Plantin MT Std""/>a tempo"								
42	42	329/2	329/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	451									52		
42	42	165	165	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	452									52		
42	42	331/2	331/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	453											
42	42	333/2	333/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	454									53		
42	42	167	167	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	455									53		
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	456											
42	42	164	164	0.0	0	0	Dynamic	4/4	2	1	0				p										
42	42	164	164	0.0	0	0	Spanner	4/4	2	1	0														
42	42	164	164	1.75	0	0	Chord	4/4	2	1	7/16	1/4	7/4	457											
42	42	663/4	663/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32	1/32	1	458											
42	42	1327/8	1327/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32	1/32	1	459											
42	42	166	166	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	460											
43	43	337/2	337/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	461									54		
43	43	169	169	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	462									54		
43	43	339/2	339/2	0.0	3/8	3/8	StaffText	4/4	1	1	0						cresc.								
43	43	339/2	339/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	463											
43	43	341/2	341/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	464									55		
43	43	171	171	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	465									55		
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	466											
43	43	168	168	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	467											
43	43	169	169	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12	1/8	2/3	468											
43	43	508/3	508/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12	1/8	2/3	469											
43	43	509/3	509/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12	1/8	2/3	470											
43	43	170	170	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	471											
44	44	345/2	345/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	472									56		
44	44	173	173	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	473									56		
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	474											
44	44	349/2	349/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	475									57		
44	44	175	175	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	476									57		
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	477											
44	44	172	172	0.0	0	0	StaffText	4/4	2	1	0						"<font size=""11.9365""/><font face=""Plantin MT Std""/>string."								
44	44	172	172	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	478											
44	44	345/2	345/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	479											
44	44	173	173	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	480											
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	481											
44	44	174	174	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	482											
44	44	349/2	349/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	483											
44	44	175	175	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	484											
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	485											
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	486											
45	45	177	177	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	487											
45	45	709/4	709/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	488											
45	45	355/2	355/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	489											
45	45	711/4	711/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	490											
45	45	178	178	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	491											
45	45	713/4	713/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	492											
45	45	357/2	357/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	493											
45	45	715/4	715/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	494											
45	45	179	179	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	495		articStaccatoAbove									
45	45	711/4	711/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	496											
45	45	357/2	357/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	497											
45	45	176	176	0.0	0	0	Dynamic	4/4	2	1	0				f										
45	45	176	176	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	498		articAccentStaccatoAbove									
45	45	177	177	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	499											
45	45	179	179	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	500											
