mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
4	3	17/2	17/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	17									1				
4	3	9	9	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	18									1				
4	3	19/2	19/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	19									1				
4	3	7	7	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	20													
4	3	7	7	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	21													
5	4	10	10	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	22													
5	4	12	12	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	23									2				
5	4	25/2	25/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	24									2				
5	4	11	11	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	25													
5	4	11	11	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	26													
6	5	13	13	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	27									2				
6	5	14	14	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	28									2				
6	5	29/2	29/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	29									2				
6	5	15	15	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	30									2				
6	5	31/2	31/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	31									2				
6	5	13	13	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	32													
6	5	13	13	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	33													
7	6	16	16	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	34													
7	6	18	18	0.0	1/2	1/2	Spanner	3/4	1	1	0															1		
7	6	18	18	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	35									3		1		
7	6	37/2	37/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	36									3		1		
7	6	17	17	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	37											1		
7	6	17	17	0.0	1/4	1/4	Spanner	3/4	2	1	0																0	0
7	6	17	17	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	38												0	0
8	7	19	19	0.0	0	0	Spanner	3/4	1	1	0													3				
8	7	19	19	0.0	0	0	Spanner	3/4	1	1	0													3	1			
8	7	19	19	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	39		articTenutoAbove							3	1			
8	7	39/2	39/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	40		articTenutoAbove							3	1			
8	7	20	20	0.0	1/4	1/4	Spanner	3/4	1	1	0													3				
8	7	20	20	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	41		articTenutoAbove							3				
8	7	41/2	41/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	42		articTenutoAbove							3				
8	7	21	21	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	43		articTenutoAbove							3				
8	7	43/2	43/2	0.0	5/8	5/8	Chord	3/4	1	1	0	acciaccatura	1/8	1	44									3				
8	7	43/2	43/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	45		articTenutoAbove							3				
8	7	19	19	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	46													
8	7	19	19	0.0	0	0	Spanner	3/4	2	1	0																	
8	7	19	19	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	47													
9	8	22	22	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	48													
9	8	24	24	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	49									4				
9	8	49/2	49/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	50									4				
9	8	23	23	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	51													
9	8	23	23	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	52													
10	9	25	25	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	53									4				
10	9	26	26	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	54									4				
10	9	53/2	53/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	55									4				
10	9	27	27	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	56									4				
10	9	55/2	55/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	57									4				
10	9	25	25	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	58													
10	9	25	25	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	59									5				
10	9	51/2	51/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	60									5				
10	9	26	26	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	61									5				
10	9	27	27	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	62									5				
10	9	55/2	55/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	63									5				
11	10	28	28	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	64													
11	10	30	30	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	65									6				
11	10	61/2	61/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	66									6				
11	10	28	28	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	67													
11	10	28	28	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	68									5				
11	10	57/2	57/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	69									5				
11	10	29	29	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	70									5				
11	10	30	30	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	71									5				
11	10	61/2	61/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	72													
12	11	31	31	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	73									6				
12	11	32	32	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	74									6				
12	11	65/2	65/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	75									6				
12	11	33	33	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	76									6				
12	11	67/2	67/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	77									6				
12	11	31	31	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	78													
12	11	31	31	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	79									7				
12	11	63/2	63/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	80									7				
12	11	32	32	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	81									7				
12	11	33	33	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	82									7				
12	11	67/2	67/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	83									7				
13	12	34	34	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	84													
13	12	36	36	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	85									8				
13	12	73/2	73/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	86									8				
13	12	34	34	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	87													
13	12	34	34	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	88									7				
13	12	69/2	69/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	89									7				
13	12	35	35	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	90									7				
13	12	36	36	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	91									7				
13	12	73/2	73/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	92													
14	13	37	37	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	93									8				
14	13	38	38	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	94									8				
14	13	77/2	77/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	95													
14	13	39	39	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	96									9				
14	13	79/2	79/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	97									9				
14	13	37	37	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	98													
14	13	37	37	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	99									10				
14	13	75/2	75/2	0.0	1/8	1/8	Spanner	3/4	2	1	0													10		2		
14	13	75/2	75/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	100									10		2		
14	13	38	38	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	101									10		2		
14	13	39	39	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	102									10		2		
14	13	79/2	79/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	103											2		
15	14	40	40	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	104									9				
15	14	41	41	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	105									9				
15	14	83/2	83/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	106													
15	14	42	42	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	107									11				
15	14	85/2	85/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	108									11				
15	14	40	40	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	109													
15	14	40	40	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	110									12		2		
15	14	81/2	81/2	0.0	1/8	1/8	Spanner	3/4	2	1	0													12				
15	14	81/2	81/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	111									12				
15	14	41	41	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	112									12				
15	14	42	42	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	113									12				
15	14	85/2	85/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	114									12				
16	15	43	43	0.0	0	0	Spanner	3/4	1	1	0															3		
16	15	43	43	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	115											3		
16	15	89/2	89/2	0.0	3/8	3/8	Spanner	3/4	1	1	0																	
16	15	89/2	89/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	116		articAccentAbove							13				
16	15	45	45	0.0	1/2	1/2	Spanner	3/4	1	1	0													13	2			
16	15	45	45	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	117									13	2			
16	15	91/2	91/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	118									13	2			
16	15	43	43	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	119										2			
16	15	45	45	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	120										2			
16	15	43	43	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	121									12				
16	15	87/2	87/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	122									12				
16	15	44	44	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	123													
16	15	45	45	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	124		articAccentAbove							14				
17	16	46	46	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	125										2			
17	16	47	47	0.0	1/4	1/4	Spanner	3/4	1	1	0																	
17	16	47	47	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	126													
17	16	95/2	95/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					pp												
17	16	95/2	95/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	127		articAccentAbove							15				
17	16	48	48	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	128									15				
17	16	97/2	97/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	129									15				
17	16	46	46	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	130													
17	16	47	47	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	131													
17	16	48	48	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	132		articAccentBelow							16				
17	16	46	46	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	133													
17	16	47	47	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	134													
17	16	48	48	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	135									17				
18	17	49	49	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	136									15				
18	17	50	50	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	137									15				
18	17	101/2	101/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	138									15				
18	17	51	51	0.0	1/2	1/2	Spanner	3/4	1	1	0													15		4		
18	17	51	51	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	139									15		4		
18	17	103/2	103/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	140									15		4		
18	17	49	49	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	141													
18	17	50	50	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	142													
19	18	52	52	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	143									15		4		
19	18	105/2	105/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	144									15		4		
19	18	53	53	0.0	1/4	1/4	Spanner	3/4	1	1	0													15				
19	18	53	53	0.0	1/4	1/4	Spanner	3/4	1	1	0													15	3			
19	18	53	53	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	145									15	3			
19	18	107/2	107/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	146									15	3			
19	18	54	54	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	147									18	3			
19	18	109/2	109/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	148									18	3			
20	19	55	55	0.0	0	0	Spanner	3/4	1	1	0													18				
20	19	55	55	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	149									18				
20	19	56	56	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	150									18				
20	19	113/2	113/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	151									18				
20	19	57	57	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	152									18				
20	19	115/2	115/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	153									18				
20	19	55	55	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	154													
20	19	55	55	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	155													
21	20	58	58	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	156													
21	20	60	60	0.0	1/2	1/2	Spanner	3/4	1	1	0															5		
21	20	60	60	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	157									19		5		
21	20	121/2	121/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	158									19		5		
21	20	59	59	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	159											5		
21	20	59	59	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	160													
22	21	61	61	0.0	0	0	Spanner	3/4	1	1	0													19				
22	21	61	61	0.0	0	0	Spanner	3/4	1	1	0													19	4			
22	21	61	61	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	161									19	4			
22	21	123/2	123/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	162									19	4			
22	21	62	62	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	163									19	4			
22	21	125/2	125/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	164									19	4			
22	21	63	63	0.0	1/2	1/2	Spanner	3/4	1	1	0													19				
22	21	63	63	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	165									19				
22	21	127/2	127/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	166									19				
22	21	61	61	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	167													
22	21	61	61	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	168													
23	22	64	64	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	169													
23	22	66	66	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	170									20				
23	22	133/2	133/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	171									20				
23	22	65	65	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	172													
23	22	65	65	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	173													
24	23	67	67	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	174									20				
24	23	68	68	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	175									20				
24	23	137/2	137/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	176									20				
24	23	69	69	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	177									20				
24	23	139/2	139/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	178									20				
24	23	67	67	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	179													
24	23	67	67	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	180													
25	24	70	70	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	181													
25	24	72	72	0.0	1/2	1/2	Spanner	3/4	1	1	0															6		
25	24	72	72	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	182									21		6		
25	24	145/2	145/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	183									21		6		
25	24	71	71	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	184											6		
25	24	71	71	0.0	1/4	1/4	Spanner	3/4	2	1	0																1	1
25	24	71	71	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	185												1	1
26	25	73	73	0.0	0	0	Spanner	3/4	1	1	0													21				
26	25	73	73	0.0	0	0	Spanner	3/4	1	1	0													21	5			
26	25	73	73	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	186		articTenutoAbove							21	5			
26	25	147/2	147/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	187		articTenutoAbove							21	5			
26	25	74	74	0.0	1/4	1/4	Spanner	3/4	1	1	0													21				
26	25	74	74	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	188		articTenutoAbove							21				
26	25	149/2	149/2	0.0	3/8	3/8	StaffText	3/4	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>poco rit.</i>"						21				
26	25	149/2	149/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	189		articTenutoAbove							21				
26	25	75	75	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	190		articTenutoAbove							21				
26	25	151/2	151/2	0.0	5/8	5/8	Chord	3/4	1	1	0	acciaccatura	1/8	1	191									21				
26	25	151/2	151/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	192		articTenutoAbove							21				
26	25	73	73	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	193													
26	25	73	73	0.0	0	0	Spanner	3/4	2	1	0																	
26	25	73	73	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	194													
27	26	76	76	0.0	0	0	Spanner	3/4	1	1	0														6			
27	26	76	76	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	195										6			
27	26	76	76	0.0	0	0	Spanner	3/4	2	1	0																2	2
27	26	77	77	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	196												2	2
27	26	77	77	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	197									22			2	2
27	26	78	78	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	198												2	2
27	26	77	77	2.0	1/4	1/4	Chord	3/4	2	3	1/2		1/2	1	199		articAccentBelow										2	2
28	27	79	79	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	200										6			
28	27	79	79	0.0	0	0	Spanner	3/4	2	1	0																	
28	27	79	79	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	201													
28	27	79	79	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	202													
29	28	82	82	0.0	0	0	StaffText	3/4	1	1	0							"<font size=""13""/><font face=""Times New Roman""/><b>Molto più vivo</b>"										
29	28	82	82	0.0	0	0	Dynamic	3/4	1	1	0					pp												
29	28	82	82	0.0	0	0	StaffText	3/4	1	1	0							una corda										
29	28	82	82	0.0	0	0	Tempo	3/4	1	1	0								𝅘𝅥=150	150.0	𝅘𝅥	150.0	0.0					
29	28	82	82	0.0	0	0	Spanner	3/4	1	1	0																	
29	28	82	82	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	203									23				
29	28	165/2	165/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	204									23				
29	28	331/4	331/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	205									23				
29	28	83	83	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	206									23				
29	28	335/4	335/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	207									23				
29	28	84	84	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	208									23				
29	28	339/4	339/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	209									23				
29	28	82	82	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	210													
29	28	84	84	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	211													
29	28	82	82	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	212									24				
29	28	165/2	165/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	213									24				
29	28	83	83	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	214									24				
29	28	167/2	167/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	215									24				
29	28	84	84	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	216									24				
29	28	169/2	169/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	217									24				
30	29	85	85	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	218									23				
30	29	343/4	343/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	219									23				
30	29	86	86	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	220									23				
30	29	347/4	347/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	221									23				
30	29	87	87	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	222													
30	29	85	85	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	223													
30	29	86	86	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	224													
30	29	87	87	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	225													
30	29	85	85	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	226									24				
30	29	171/2	171/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	227									24				
30	29	86	86	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	228									24				
30	29	173/2	173/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	229									24				
30	29	87	87	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	230									24				
30	29	175/2	175/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	231													
31	30	88	88	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	232									25				
31	30	177/2	177/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	233									25				
31	30	355/4	355/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	234									25				
31	30	89	89	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	235									25				
31	30	359/4	359/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	236									25				
31	30	90	90	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	237									25				
31	30	363/4	363/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	238									25				
31	30	88	88	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	239													
31	30	90	90	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	240													
31	30	88	88	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	241									26				
31	30	177/2	177/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	242									26				
31	30	89	89	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	243									26				
31	30	179/2	179/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	244									26				
31	30	90	90	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	245									26				
31	30	181/2	181/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	246									26				
32	31	91	91	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	247		articStaccatoAbove											
