mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
28	28	165	165	0.0	3/4	3/4	Spanner	6/4	2	1	0													38				
28	28	165	165	3.0	3/4	3/4	Chord	6/4	2	1	3/4		1/2	3/2	209									38				
28	28	163	163	1.0	1/4	1/4	Chord	6/4	2	2	1/4		1/4	1	210													
28	28	164	164	1.0	1/2	1/2	Chord	6/4	2	2	1/4		1/4	1	211													
28	28	166	166	1.0	1	1	Chord	6/4	2	2	1/4		1/4	1	212													
28	28	167	167	1.0	5/4	5/4	Chord	6/4	2	2	1/4		1/4	1	213													
28	28	162	162	0.0	0	0	Spanner	6/4	3	1	0													39				
28	28	162	162	3.0	0	0	Chord	6/4	3	1	3/4		1/2	3/2	214									39				
28	28	165	165	3.0	3/4	3/4	Chord	6/4	3	1	3/4		1/2	3/2	215									39				
29	29	168	168	3.0	0	0	Chord	6/4	2	1	3/4		1/2	3/2	216									38				
29	29	171	171	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	217									38				
29	29	172	172	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	218									38				
29	29	173	173	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	219									38				
29	29	169	169	1.0	1/4	1/4	Chord	6/4	2	2	1/4		1/4	1	220													
29	29	170	170	1.0	1/2	1/2	Chord	6/4	2	2	1/4		1/4	1	221													
29	29	172	172	1.0	1	1	Chord	6/4	2	2	1/4		1/4	1	222													
29	29	168	168	3.0	0	0	Chord	6/4	3	1	3/4		1/2	3/2	223									39				
29	29	171	171	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	224									39				
29	29	172	172	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	225									39				
29	29	173	173	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	226									39				
30	30	174	174	6.0	0	0	Chord	6/4	2	1	3/2		1	3/2	227													
30	30	175	175	1.0	1/4	1/4	Chord	6/4	2	2	1/4		1/4	1	228													
30	30	176	176	1.0	1/2	1/2	Chord	6/4	2	2	1/4		1/4	1	229													
30	30	177	177	1.0	3/4	3/4	Chord	6/4	2	2	1/4		1/4	1	230													
30	30	178	178	1.0	1	1	Chord	6/4	2	2	1/4		1/4	1	231													
30	30	179	179	1.0	5/4	5/4	Chord	6/4	2	2	1/4		1/4	1	232													
30	30	174	174	6.0	0	0	Chord	6/4	3	1	3/2		1	3/2	233													
31	31	180	180	0.0	0	0	StaffText	6/4	2	1	0							cresc.										
31	31	180	180	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	234		articAccentAbove							40				
31	31	181	181	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	235									40				
31	31	182	182	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	236									40				
31	31	183	183	3.0	3/4	3/4	Chord	6/4	2	1	3/4		1/2	3/2	237													
31	31	181	181	1.0	1/4	1/4	Chord	6/4	2	2	1/4		1/4	1	238													
31	31	184	184	1.0	1	1	Chord	6/4	2	2	1/4		1/4	1	239													
31	31	185	185	1.0	5/4	5/4	Chord	6/4	2	2	1/4		1/4	1	240													
31	31	180	180	1.0	0	0	Chord	6/4	3	1	1/4		1/4	1	241		articAccentAbove							41				
31	31	181	181	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	242									41				
31	31	182	182	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	243									41				
31	31	183	183	3.0	3/4	3/4	Chord	6/4	3	1	3/4		1/2	3/2	244													
32	32	186	186	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	245		articAccentAbove							42				
32	32	187	187	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	246									42				
32	32	188	188	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	247									42				
32	32	189	189	3.0	3/4	3/4	Chord	6/4	2	1	3/4		1/2	3/2	248													
32	32	187	187	1.0	1/4	1/4	Chord	6/4	2	2	1/4		1/4	1	249													
32	32	190	190	1.0	1	1	Chord	6/4	2	2	1/4		1/4	1	250													
32	32	191	191	1.0	5/4	5/4	Chord	6/4	2	2	1/4		1/4	1	251													
32	32	186	186	1.0	0	0	Chord	6/4	3	1	1/4		1/4	1	252		articAccentAbove							43				
32	32	187	187	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	253									43				
32	32	188	188	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	254									43				
32	32	189	189	3.0	3/4	3/4	Chord	6/4	3	1	3/4		1/2	3/2	255													
33	33	192	192	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	256		articAccentAbove							44				
33	33	193	193	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	257									44				
33	33	194	194	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	258									44				
33	33	195	195	3.0	3/4	3/4	Chord	6/4	2	1	3/4		1/2	3/2	259													
33	33	193	193	1.0	1/4	1/4	Chord	6/4	2	2	1/4		1/4	1	260													
33	33	196	196	1.0	1	1	Chord	6/4	2	2	1/4		1/4	1	261													
33	33	197	197	1.0	5/4	5/4	Chord	6/4	2	2	1/4		1/4	1	262													
33	33	192	192	1.0	0	0	Chord	6/4	3	1	1/4		1/4	1	263		articAccentAbove							45				
33	33	193	193	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	264									45				
33	33	194	194	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	265									45				
33	33	195	195	3.0	3/4	3/4	Chord	6/4	3	1	3/4		1/2	3/2	266													
34	34	198	198	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	267		articAccentAbove							46				
34	34	199	199	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	268									46				
34	34	200	200	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	269									46				
34	34	201	201	3.0	3/4	3/4	Chord	6/4	2	1	3/4		1/2	3/2	270													
34	34	199	199	1.0	1/4	1/4	Chord	6/4	2	2	1/4		1/4	1	271													
34	34	202	202	1.0	1	1	Chord	6/4	2	2	1/4		1/4	1	272													
34	34	203	203	1.0	5/4	5/4	Chord	6/4	2	2	1/4		1/4	1	273													
34	34	198	198	1.0	0	0	Chord	6/4	3	1	1/4		1/4	1	274		articAccentAbove							47				
34	34	199	199	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	275									47				
34	34	200	200	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	276									47				
34	34	201	201	3.0	3/4	3/4	Chord	6/4	3	1	3/4		1/2	3/2	277													
35	35	204	204	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	278		articAccentAbove											
35	35	205	205	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	279													
35	35	206	206	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	280													
35	35	207	207	0.0	3/4	3/4	Spanner	6/4	2	1	0															7		
35	35	207	207	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	281											7		
35	35	208	208	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	282		articAccentAbove									7		
35	35	209	209	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	283											7		
35	35	204	204	1.0	0	0	Chord	6/4	3	1	1/4		1/4	1	284		articAccentAbove											
35	35	205	205	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	285													
35	35	206	206	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	286													
35	35	207	207	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	287													
35	35	208	208	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	288		articAccentAbove											
35	35	209	209	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	289													
36	36	210	210	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	290											7		
36	36	211	211	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	291											7		
36	36	212	212	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	292		articAccentAbove									7		
36	36	213	213	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	293											7		
36	36	214	214	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	294											7		
36	36	215	215	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	295											7		
36	36	210	210	1.0	0	0	Chord	6/4	3	1	1/4		1/4	1	296													
36	36	211	211	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	297													
36	36	212	212	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	298		articAccentAbove											
36	36	213	213	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	299													
36	36	214	214	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	300													
36	36	215	215	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	301													
37	37	216	216	0.0	0	0	Dynamic	6/4	1	1	0					f												
37	37	216	216	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	302		articAccentAbove											
37	37	216	216	0.0	0	0	Spanner	6/4	2	1	0																	
37	37	217	217	0.0	1/4	1/4	StaffText	6/4	2	1	0							agitato										
37	37	217	217	0.0	1/4	1/4	Dynamic	6/4	2	1	0					f												
37	37	217	217	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	303		articAccentAbove											
37	37	218	218	0.0	1/2	1/2	Spanner	6/4	2	1	0														6			
37	37	218	218	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	304										6			
37	37	219	219	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	305										6			
37	37	220	220	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	306										6			
37	37	221	221	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	307										6			
37	37	216	216	0.0	0	0	Spanner	6/4	3	1	0																20	20
37	37	217	217	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	308		articAccentAbove										20	20
37	37	218	218	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	309												20	20
37	37	219	219	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	310												20	20
37	37	220	220	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	311												20	20
37	37	221	221	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	312												20	20
38	38	222	222	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	313													
38	38	225	225	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	314													
38	38	455/2	455/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	315													
38	38	222	222	3.0	0	0	Chord	6/4	1	2	3/4		1/2	3/2	316													
38	38	225	225	1.0	3/4	3/4	Chord	6/4	1	2	1/4		1/4	1	317													
38	38	455/2	455/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	318													
38	38	222	222	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	319										6			
38	38	223	223	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	320										6			
38	38	224	224	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	321										6			
38	38	225	225	0.0	3/4	3/4	Spanner	6/4	2	1	0																	
38	38	225	225	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	322													
38	38	226	226	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	323													
38	38	222	222	1.0	0	0	Chord	6/4	3	1	1/4		1/4	1	324												20	20
38	38	223	223	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	325												20	20
38	38	224	224	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	326												20	20
38	38	225	225	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	327												20	20
38	38	226	226	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	328												20	20
39	39	228	228	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	329		articAccentBelow											
39	39	229	229	0.0	1/4	1/4	Dynamic	6/4	2	1	0					f												
39	39	229	229	0.0	1/4	1/4	Spanner	6/4	2	1	0														7			
39	39	229	229	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	330		articAccentAbove								7			
39	39	230	230	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	331										7			
39	39	231	231	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	332										7			
39	39	232	232	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	333										7			
39	39	233	233	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	334										7			
39	39	228	228	0.0	0	0	Spanner	6/4	3	1	0																	
39	39	228	228	0.0	0	0	Spanner	6/4	3	1	0																21	21
39	39	229	229	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	335		articAccentAbove										21	21
39	39	230	230	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	336												21	21
39	39	231	231	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	337												21	21
39	39	232	232	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	338												21	21
39	39	233	233	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	339												21	21
40	40	234	234	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	340													
40	40	237	237	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	341													
40	40	479/2	479/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	342													
40	40	234	234	3.0	0	0	Chord	6/4	1	2	3/4		1/2	3/2	343													
40	40	237	237	1.0	3/4	3/4	Chord	6/4	1	2	1/4		1/4	1	344													
40	40	479/2	479/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	345													
40	40	234	234	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	346										7			
40	40	235	235	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	347										7			
40	40	236	236	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	348										7			
40	40	237	237	0.0	3/4	3/4	Spanner	6/4	2	1	0																	
40	40	237	237	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	349													
40	40	238	238	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	350													
40	40	234	234	1.0	0	0	Chord	6/4	3	1	1/4		1/4	1	351												21	21
40	40	235	235	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	352												21	21
40	40	236	236	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	353												21	21
40	40	237	237	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	354												21	21
40	40	238	238	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	355												21	21
41	41	240	240	0.0	0	0	Dynamic	6/4	1	1	0					f												
41	41	240	240	0.0	0	0	StaffText	6/4	1	1	0							più										
41	41	240	240	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	356		articAccentBelow											
41	41	240	240	0.0	0	0	StaffText	6/4	2	1	0							più										
41	41	241	241	0.0	1/4	1/4	Dynamic	6/4	2	1	0					f												
41	41	241	241	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	357		articAccentAbove											
41	41	242	242	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	358													
41	41	243	243	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	359													
41	41	244	244	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	360													
41	41	245	245	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	361													
41	41	240	240	0.0	0	0	Spanner	6/4	3	1	0																	
41	41	240	240	0.0	0	0	Spanner	6/4	3	1	0																22	22
41	41	241	241	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	362		articAccentBelow										22	22
41	41	242	242	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	363												22	22
41	41	243	243	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	364												22	22
41	41	244	244	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	365												22	22
41	41	245	245	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	366												22	22
42	42	246	246	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	367													
42	42	249	249	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	368													
42	42	503/2	503/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	369													
42	42	246	246	3.0	0	0	Chord	6/4	1	2	3/4		1/2	3/2	370													
42	42	249	249	1.0	3/4	3/4	Chord	6/4	1	2	1/4		1/4	1	371													
42	42	503/2	503/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	372													
42	42	246	246	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	373													
42	42	247	247	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	374													
42	42	248	248	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	375													
42	42	249	249	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	376													
42	42	250	250	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	377													
42	42	246	246	1.0	0	0	Chord	6/4	3	1	1/4		1/4	1	378												22	22
42	42	247	247	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	379												22	22
42	42	248	248	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	380												22	22
42	42	249	249	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	381												22	22
42	42	250	250	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	382												22	22
43	43	252	252	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	383		articAccentBelow											
43	43	253	253	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	384		articAccentAbove											
43	43	254	254	0.0	1/2	1/2	StaffText	6/4	2	1	0							ritard.										
43	43	254	254	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	385													
43	43	255	255	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	386													
43	43	256	256	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	387													
43	43	257	257	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	388													
43	43	252	252	0.0	0	0	Spanner	6/4	3	1	0																	
43	43	252	252	0.0	0	0	Spanner	6/4	3	1	0																23	23
43	43	253	253	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	389		articAccentBelow										23	23
43	43	254	254	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	390												23	23
43	43	255	255	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	391												23	23
43	43	256	256	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	392												23	23
43	43	257	257	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	393												23	23
44	44	258	258	0.0	0	0	Dynamic	6/4	1	1	0					ff												
44	44	258	258	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	394		articAccentAbove											
44	44	261	261	2.0	3/4	3/4	Chord	6/4	1	1	1/2		1/2	1	395													
44	44	263	263	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	396		articAccentAbove											
44	44	258	258	3.0	0	0	Chord	6/4	1	2	3/4		1/2	3/2	397		articAccentBelow											
44	44	261	261	2.0	3/4	3/4	Chord	6/4	1	2	1/2		1/2	1	398													
44	44	263	263	1.0	5/4	5/4	Chord	6/4	1	2	1/4		1/4	1	399		articAccentBelow											
44	44	259	259	0.0	1/4	1/4	Dynamic	6/4	2	1	0					ff												
44	44	259	259	0.0	1/4	1/4	Spanner	6/4	2	1	0															8		
44	44	259	259	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	400		articAccentAbove									8		
44	44	260	260	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	401											8		
44	44	261	261	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	402											8		
44	44	262	262	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	403											8		
44	44	263	263	0.0	5/4	5/4	Spanner	6/4	2	1	0																	
44	44	258	258	0.0	0	0	Spanner	6/4	3	1	0																	
44	44	258	258	0.0	0	0	Spanner	6/4	3	1	0																24	24
44	44	259	259	1.0	1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	404		articAccentBelow										24	24
44	44	260	260	1.0	1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	405												24	24
44	44	261	261	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	406												24	24
44	44	262	262	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	407												24	24
45	45	264	264	0.0	0	0	StaffText	6/4	1	1	0							Tempo 1										
45	45	264	264	0.0	0	0	StaffText	6/4	1	1	0							e dolce										
45	45	264	264	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	408													
45	45	264	264	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	409									48				
45	45	267	267	2.0	3/4	3/4	Chord	6/4	1	1	1/2		1/2	1	410									48				
45	45	269	269	0.0	5/4	5/4	Spanner	6/4	1	1	0													48		9		
45	45	269	269	0.0	5/4	5/4	Chord	6/4	1	1	0	acciaccatura	1/8	1	411									48		9		
45	45	269	269	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	412									48		9		
45	45	264	264	0.0	0	0	Dynamic	6/4	2	1	0					p												
45	45	264	264	0.0	0	0	Dynamic	6/4	2	1	0					p												
45	45	265	265	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	413		articStaccatoAbove							49				
45	45	266	266	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	414		articStaccatoAbove							49				
45	45	267	267	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	415		articStaccatoAbove							49				
45	45	268	268	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	416		articStaccatoAbove											
45	45	264	264	0.0	0	0	Spanner	6/4	3	1	0																25	25
45	45	264	264	0.0	0	0	Spanner	6/4	3	1	0																25	25
45	45	529/2	529/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	417									50			25	25
45	45	265	265	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	418									50			25	25
45	45	531/2	531/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	419									50			25	25
45	45	266	266	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	420									50			25	25
45	45	533/2	533/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	421									50			25	25
45	45	267	267	0.5	3/4	3/4	Chord	6/4	3	1	1/8		1/8	1	422									50			25	25
45	45	535/2	535/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	423									50			25	25
45	45	268	268	0.5	1	1	Chord	6/4	3	1	1/8		1/8	1	424									50			25	25
45	45	537/2	537/2	0.5	9/8	9/8	Chord	6/4	3	1	1/8		1/8	1	425												25	25
46	46	270	270	0.0	0	0	Spanner	6/4	1	1	0													48				
46	46	270	270	0.0	0	0	Spanner	6/4	1	1	0													48	8			
46	46	270	270	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	426									48	8			
46	46	273	273	0.0	3/4	3/4	Spanner	6/4	1	1	0													48				
46	46	273	273	2.0	3/4	3/4	Chord	6/4	1	1	1/2		1/2	1	427									48				
46	46	275	275	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	428									48				
46	46	271	271	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	429		articStaccatoAbove							51				
46	46	272	272	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	430		articStaccatoAbove							51				
46	46	274	274	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	431		articStaccatoAbove											
46	46	270	270	0.0	0	0	Spanner	6/4	3	1	0																	
46	46	270	270	0.0	0	0	Spanner	6/4	3	1	0																26	26
46	46	541/2	541/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	432									52			26	26
46	46	271	271	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	433									52			26	26
46	46	543/2	543/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	434									52			26	26
46	46	272	272	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	435									52			26	26
46	46	545/2	545/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	436									52			26	26
46	46	273	273	0.5	3/4	3/4	Chord	6/4	3	1	1/8		1/8	1	437									52			26	26
46	46	547/2	547/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	438									52			26	26
46	46	274	274	0.5	1	1	Chord	6/4	3	1	1/8		1/8	1	439									52			26	26
46	46	549/2	549/2	0.5	9/8	9/8	Chord	6/4	3	1	1/8		1/8	1	440												26	26
47	47	276	276	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	441									48				
47	47	276	276	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	442									48				
47	47	279	279	3.0	3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	443									48				
47	47	277	277	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	444		articStaccatoAbove							53				
47	47	278	278	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	445		articStaccatoAbove											
47	47	280	280	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	446		articStaccatoAbove							54				
47	47	281	281	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	447		articStaccatoAbove											
47	47	276	276	0.0	0	0	Spanner	6/4	3	1	0																	
47	47	276	276	0.0	0	0	Spanner	6/4	3	1	0																27	27
47	47	553/2	553/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	448									55			27	27
47	47	277	277	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	449									55			27	27
47	47	555/2	555/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	450									55			27	27
47	47	278	278	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	451									55			27	27
47	47	557/2	557/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	452												27	27
48	48	282	282	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	453													
48	48	282	282	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	454													
48	48	283	283	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	455		articStaccatoAbove							56				
48	48	284	284	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	456		articStaccatoAbove							56				
48	48	285	285	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	457		articStaccatoAbove							56				
48	48	286	286	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	458		articStaccatoAbove							56				
48	48	287	287	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	459		articStaccatoAbove											
48	48	282	282	0.0	0	0	Spanner	6/4	3	1	0																	
48	48	282	282	0.0	0	0	Spanner	6/4	3	1	0																28	28
48	48	565/2	565/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	460									57			28	28
48	48	283	283	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	461									57			28	28
48	48	567/2	567/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	462									57			28	28
