mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
11	11	62/3	62/3	0.3333333333333333	1/6	1/6	Chord	2/4	1	1	1/12		1/8	2/3	69				2				
11	11	21	21	0.3333333333333333	1/4	1/4	Chord	2/4	1	1	1/12		1/8	2/3	70				2				
11	11	64/3	64/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12		1/8	2/3	71				2				
11	11	65/3	65/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12		1/8	2/3	72				2				
11	11	21	21	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	73								
11	11	43/2	43/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	74								
11	11	20	20	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	75							4	4
11	11	41/2	41/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	76							4	4
11	11	43/2	43/2	0.0	3/8	3/8	Spanner	2/4	2	1	0												
11	11	43/2	43/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	77								
12	12	22	22	0.0	0	0	Chord	2/4	1	1	0	acciaccatura	1/8	1	78				2				
12	12	22	22	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	79				2				
12	12	23	23	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	80								
12	12	22	22	0.0	0	0	Spanner	2/4	2	1	0											5	5
12	12	22	22	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	81							5	5
12	12	45/2	45/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	82							5	5
12	12	47/2	47/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	83							5	5
13	13	24	24	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	84				3				
13	13	24	24	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	85				4				
13	13	25	25	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	86								
13	13	24	24	0.0	0	0	Spanner	2/4	2	1	0												
13	13	24	24	0.0	0	0	Spanner	2/4	2	1	0											6	6
13	13	24	24	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	87							6	6
13	13	49/2	49/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	88							6	6
13	13	51/2	51/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	89							6	6
14	14	26	26	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	90				3				
14	14	26	26	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	91				5				
14	14	27	27	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	92								
14	14	26	26	0.0	0	0	Spanner	2/4	2	1	0												
14	14	26	26	0.0	0	0	Spanner	2/4	2	1	0											7	7
14	14	26	26	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	93							7	7
14	14	53/2	53/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	94							7	7
14	14	55/2	55/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	95							7	7
15	15	28	28	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	96				3				
15	15	28	28	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	97				6				
15	15	29	29	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	98								
15	15	28	28	0.0	0	0	Spanner	2/4	2	1	0												
15	15	28	28	0.0	0	0	Spanner	2/4	2	1	0											8	8
15	15	28	28	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	99							8	8
15	15	57/2	57/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	100							8	8
15	15	59/2	59/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	101							8	8
16	16	30	30	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	102								
16	16	30	30	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	103				7				
16	16	31	31	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	104								
16	16	30	30	0.0	0	0	Spanner	2/4	2	1	0												
16	16	30	30	0.0	0	0	Spanner	2/4	2	1	0											9	9
16	16	30	30	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	105							9	9
16	16	61/2	61/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	106							9	9
17	17	32	32	0.0	0	0	StaffText	2/4	1	1	0							"<font size=""10""/><font face=""Times New Roman""/><i>una corda</i>"					
17	17	32	32	0.0	0	0	StaffText	2/4	1	1	0							"<font size=""10""/><font face=""Times New Roman""/><i>a tempo</i>"					
17	17	32	32	0.0	0	0	Dynamic	2/4	1	1	0					ppp							
17	17	32	32	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	107				8				
17	17	33	33	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	108				8				
17	17	32	32	0.0	0	0	Spanner	2/4	2	1	0												
17	17	32	32	0.0	0	0	Spanner	2/4	2	1	0											10	10
17	17	32	32	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	109							10	10
17	17	65/2	65/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	110							10	10
17	17	67/2	67/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	111							10	10
18	18	34	34	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	112				8				
18	18	35	35	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	113				8				
18	18	34	34	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	114							10	10
18	18	69/2	69/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	115							10	10
18	18	71/2	71/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	116							10	10
19	19	36	36	0.3333333333333333	0	0	Chord	2/4	1	1	1/12		1/8	2/3	117				8				
19	19	109/3	109/3	0.3333333333333333	1/12	1/12	Chord	2/4	1	1	1/12		1/8	2/3	118				8				
19	19	110/3	110/3	0.3333333333333333	1/6	1/6	Chord	2/4	1	1	1/12		1/8	2/3	119				8				
19	19	37	37	0.3333333333333333	1/4	1/4	Chord	2/4	1	1	1/12		1/8	2/3	120				8				
19	19	112/3	112/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12		1/8	2/3	121				8				
19	19	113/3	113/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12		1/8	2/3	122								
19	19	73/2	73/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	123								
19	19	37	37	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	124								
19	19	75/2	75/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	125								
19	19	36	36	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	126							10	10
19	19	73/2	73/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	127							10	10
19	19	75/2	75/2	0.0	3/8	3/8	Spanner	2/4	2	1	0												
19	19	75/2	75/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	128								
20	20	38	38	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	129				9				
20	20	39	39	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	130								
20	20	38	38	0.0	0	0	Spanner	2/4	2	1	0											11	11
20	20	38	38	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	131							11	11
20	20	77/2	77/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	132							11	11
20	20	79/2	79/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	133							11	11
21	21	40	40	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	134		articTenutoAbove						
21	21	40	40	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	135				10				
21	21	41	41	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	136				10				
21	21	40	40	0.0	0	0	Spanner	2/4	2	1	0												
21	21	40	40	0.0	0	0	Spanner	2/4	2	1	0											12	12
21	21	40	40	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	137							12	12
21	21	81/2	81/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	138							12	12
21	21	83/2	83/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	139							12	12
22	22	42	42	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	140		articTenutoAbove						
22	22	42	42	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	141				10				
22	22	43	43	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	142				10				
22	22	42	42	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	143							12	12
22	22	85/2	85/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	144							12	12
22	22	87/2	87/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	145							12	12
23	23	44	44	0.3333333333333333	0	0	Chord	2/4	1	1	1/12		1/8	2/3	146								
23	23	133/3	133/3	0.3333333333333333	1/12	1/12	Chord	2/4	1	1	1/12		1/8	2/3	147								
23	23	134/3	134/3	0.3333333333333333	1/6	1/6	Chord	2/4	1	1	1/12		1/8	2/3	148								
23	23	45	45	0.3333333333333333	1/4	1/4	Chord	2/4	1	1	1/12		1/8	2/3	149								
23	23	136/3	136/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12		1/8	2/3	150								
23	23	137/3	137/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12		1/8	2/3	151								
23	23	44	44	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	152							12	12
23	23	89/2	89/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	153							12	12
23	23	91/2	91/2	0.0	3/8	3/8	Spanner	2/4	2	1	0												
23	23	91/2	91/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	154								
24	24	46	46	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	155								
24	24	46	46	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	156				10				
24	24	47	47	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	157								
24	24	46	46	0.0	0	0	Spanner	2/4	2	1	0											13	13
24	24	46	46	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	158							13	13
24	24	93/2	93/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	159							13	13
24	24	95/2	95/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	160							13	13
25	25	48	48	0.0	0	0	Chord	2/4	1	1	0	acciaccatura	1/8	1	161								
25	25	48	48	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	162				11				
25	25	49	49	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	163				11				
25	25	48	48	0.0	0	0	Spanner	2/4	2	1	0											14	14
25	25	48	48	0.0	0	0	Spanner	2/4	2	1	0											14	14
25	25	48	48	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	164							14	14
25	25	97/2	97/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	165							14	14
25	25	99/2	99/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	166							14	14
26	26	50	50	0.0	0	0	Chord	2/4	1	1	0	acciaccatura	1/8	1	167				11				
26	26	50	50	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	168				11				
26	26	51	51	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	169				11				
26	26	50	50	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	170							14	14
26	26	101/2	101/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	171							14	14
26	26	103/2	103/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	172							14	14
27	27	52	52	0.0	0	0	Chord	2/4	1	1	0	acciaccatura	1/8	2/3	173				11				
27	27	52	52	0.3333333333333333	0	0	Chord	2/4	1	1	1/12		1/8	2/3	174				11				
27	27	157/3	157/3	0.3333333333333333	1/12	1/12	Chord	2/4	1	1	1/12		1/8	2/3	175				11				
27	27	158/3	158/3	0.3333333333333333	1/6	1/6	Chord	2/4	1	1	1/12		1/8	2/3	176				11				
27	27	53	53	0.3333333333333333	1/4	1/4	Chord	2/4	1	1	1/12		1/8	2/3	177				11				
27	27	160/3	160/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12		1/8	2/3	178				11				
27	27	161/3	161/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12		1/8	2/3	179				11				
27	27	53	53	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	180								
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	181								
27	27	52	52	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	182							14	14
27	27	105/2	105/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	183							14	14
27	27	107/2	107/2	0.0	3/8	3/8	Spanner	2/4	2	1	0												
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	184								
28	28	54	54	0.0	0	0	Chord	2/4	1	1	0	acciaccatura	1/8	1	185				11				
28	28	54	54	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	186				11				
28	28	55	55	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	187								
28	28	54	54	0.0	0	0	Spanner	2/4	2	1	0											15	15
28	28	54	54	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	188							15	15
28	28	109/2	109/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	189							15	15
28	28	111/2	111/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	190							15	15
29	29	56	56	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	191				12				
29	29	56	56	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	192				13				
29	29	57	57	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	193								
29	29	56	56	0.0	0	0	Spanner	2/4	2	1	0												
29	29	56	56	0.0	0	0	Spanner	2/4	2	1	0											16	16
29	29	56	56	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	194							16	16
29	29	113/2	113/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	195							16	16
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	196							16	16
30	30	58	58	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	197				12				
30	30	58	58	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	198				14				
30	30	59	59	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	199								
30	30	58	58	0.0	0	0	StaffText	2/4	2	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>morendo</i>"					
30	30	58	58	0.0	0	0	Spanner	2/4	2	1	0												
30	30	58	58	0.0	0	0	Spanner	2/4	2	1	0											17	17
30	30	58	58	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	200							17	17
30	30	117/2	117/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	201							17	17
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	202							17	17
31	31	60	60	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	203				12				
31	31	60	60	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	204				15				
31	31	61	61	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	205								
31	31	60	60	0.0	0	0	Spanner	2/4	2	1	0												
31	31	60	60	0.0	0	0	Spanner	2/4	2	1	0											18	18
31	31	60	60	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	206							18	18
31	31	121/2	121/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	207							18	18
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	208							18	18
32	32	62	62	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	209								
32	32	62	62	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	210				16				
32	32	63	63	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	211								
32	32	62	62	0.0	0	0	Spanner	2/4	2	1	0												
32	32	62	62	0.0	0	0	Spanner	2/4	2	1	0											19	19
32	32	62	62	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	212							19	19
32	32	125/2	125/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	213							19	19
33	33	64	64	0.0	0	0	StaffText	2/4	1	1	0							"<font size=""10""/><font face=""Times New Roman""/><b>Con moto</b>"					
33	33	64	64	0.0	0	0	Dynamic	2/4	1	1	0					p							
33	33	64	64	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	214		articAccentStaccatoAbove						
33	33	129/2	129/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	215				17				
33	33	259/4	259/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	216				17				
33	33	65	65	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	217				17				
33	33	263/4	263/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	218				17				
33	33	64	64	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	219								
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	220								
33	33	65	65	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	221								
33	33	64	64	0.0	0	0	Spanner	2/4	2	1	0												
33	33	64	64	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	222		articStaccatoBelow						
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	223		articStaccatoBelow						
33	33	65	65	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	224		articTenutoBelow						
34	34	66	66	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	225		articAccentStaccatoAbove						
34	34	133/2	133/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	226				18				
34	34	267/4	267/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	227				18				
34	34	67	67	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	228				18				
34	34	271/4	271/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	229				18				
34	34	66	66	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	230								
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	231								
34	34	67	67	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	232								
34	34	66	66	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	233		articStaccatoBelow						
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	234		articStaccatoBelow						
34	34	67	67	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	235		articTenutoBelow						
35	35	68	68	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	236		articStaccatoAbove						
35	35	137/2	137/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	237				19				
35	35	275/4	275/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	238				19				
35	35	69	69	0.0	1/4	1/4	Spanner	2/4	1	1	0										0		
35	35	69	69	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	239		articStaccatoAbove				0		
35	35	139/2	139/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	240				20		0		
35	35	279/4	279/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	241				20		0		
